actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
29,PT09M40.00S,2023-12-14T00:13:37.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641709,5.831143232588701,58.088235294117645,1610612765,6,7,2023-12-14T00:17:05Z,290000,False,-40.0,2.0,1,left,A. Thompson running alley-oop DUNK (2 PTS) (C. Cunningham 2 AST),"[1641709, 1630595]",1610612765.0,DET,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,4.05,Made,2.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,
31,PT09M21.00S,2023-12-14T00:13:56.7Z,1,REGULAR,3pt,Jump Shot,[],202699,89.79960578186596,96.81372549019608,1610612755,6,10,2023-12-14T00:14:03Z,310000,False,234.0,43.0,1,right,T. Harris 3PT  (5 PTS) (T. Maxey 2 AST),"[202699, 1630178]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.81,Made,5.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,
33,PT09M12.00S,2023-12-14T00:14:06.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,23.833771353482263,90.93137254901961,1610612765,6,10,2023-12-14T00:17:48Z,330000,False,-205.0,172.0,1,left,MISS C. Cunningham 26' running pullup 3PT,[1630595],1610612765.0,DET,running pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
34,PT09M10.00S,2023-12-14T00:14:08.2Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,6,10,2023-12-14T00:14:11Z,340000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,
35,PT08M53.00S,2023-12-14T00:14:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,95.45006570302233,56.127450980392155,1610612755,6,12,2023-12-14T00:14:31Z,350000,False,31.0,-10.0,1,right,J. Embiid driving Layup (4 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.21,Made,4.0,,,,,,,,,,,,,,,,,
36,PT08M39.00S,2023-12-14T00:14:38.9Z,1,REGULAR,3pt,Jump Shot,[],1630191,35.00328515111694,56.86274509803921,1610612765,6,12,2023-12-14T00:14:43Z,360000,False,-34.0,277.0,1,left,MISS I. Stewart 27' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,27.86,Missed,,,,,,,,,,,,,,,,,,
37,PT08M36.00S,2023-12-14T00:14:41.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,6,12,2023-12-14T00:14:43Z,370000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,36.0,2.0,2.0,0.0,,,,,
38,PT08M35.00S,2023-12-14T00:14:45.4Z,1,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612755,6,12,2023-12-14T00:15:01Z,380000,False,,,0,,I. Stewart shooting personal FOUL (2 PF) (Embiid 2 FT),"[1630191, 203954]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1201.0,2.0,0.0,Embiid,203954.0,,,,,,,,,
40,PT08M35.00S,2023-12-14T00:15:19.4Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,6,13,2023-12-14T00:15:19Z,400000,False,,,0,,J. Embiid Free Throw 1 of 2 (5 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
41,PT08M35.00S,2023-12-14T00:15:20.3Z,1,REGULAR,substitution,out,[],1630191,,,1610612755,6,13,2023-12-14T00:15:24Z,410000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M35.00S,2023-12-14T00:15:20.3Z,1,REGULAR,substitution,in,[],1630164,,,1610612755,6,13,2023-12-14T00:15:24Z,420000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M35.00S,2023-12-14T00:15:42.8Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,6,14,2023-12-14T00:15:42Z,430000,False,,,0,,J. Embiid Free Throw 2 of 2 (6 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
44,PT08M11.00S,2023-12-14T00:16:08.7Z,1,REGULAR,2pt,Jump Shot,[],202711,7.408015768725363,30.14705882352942,1610612765,6,14,2023-12-14T00:16:13Z,440000,False,99.0,17.0,1,left,MISS B. Bogdanovic 10' fadeaway Shot,[202711],1610612765.0,DET,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,10.08,Missed,,,,,,,,,,,,,,,,,,
45,PT08M08.00S,2023-12-14T00:16:11.7Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,6,14,2023-12-14T00:16:13Z,450000,False,,,0,,J. Embiid REBOUND (Off:1 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,44.0,2.0,1.0,1.0,,,,,
46,PT08M00.00S,2023-12-14T00:16:24.7Z,1,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612755,6,14,2023-12-14T00:16:32Z,460000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Harris 2 FT),"[1630595, 202699]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,1.0,0.0,Harris,202699.0,,,,,,,,,
48,PT08M00.00S,2023-12-14T00:16:45.7Z,1,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,6,15,2023-12-14T00:16:45Z,480000,False,,,0,,T. Harris Free Throw 1 of 2 (6 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
49,PT08M00.00S,2023-12-14T00:16:59.7Z,1,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,6,16,2023-12-14T00:16:59Z,490000,False,,,0,,T. Harris Free Throw 2 of 2 (7 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
53,PT07M49.00S,2023-12-14T00:17:12.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,11.744415243101187,51.22549019607843,1610612765,8,16,2023-12-14T00:19:24Z,500000,False,-6.0,58.0,1,left,J. Wiseman cutting DUNK (2 PTS) (C. Cunningham 3 AST),"[1630164, 1630595]",1610612765.0,DET,cutting,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,2.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,,,,,
55,PT07M32.00S,2023-12-14T00:17:28.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,82.17805519053877,61.029411764705884,1610612755,8,16,2023-12-14T00:17:33Z,520000,False,55.0,115.0,1,right,MISS J. Embiid 12' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,12.75,Missed,,,,,,,,,,,,,,,,,,
56,PT07M29.00S,2023-12-14T00:17:31.9Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,8,16,2023-12-14T00:17:33Z,530000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,
57,PT07M22.00S,2023-12-14T00:17:38.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,6.8823915900131425,45.09803921568627,1610612765,10,16,2023-12-14T00:17:43Z,540000,False,25.0,12.0,1,left,B. Bogdanovic driving Layup (4 PTS) (A. Thompson 1 AST),"[202711, 1641709]",1610612765.0,DET,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.74,Made,4.0,A. Thompson,1641709.0,1.0,,,,,,,,,,,,,,
59,PT07M10.00S,2023-12-14T00:17:52.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,86.25164257555848,63.23529411764706,1610612755,10,16,2023-12-14T00:17:57Z,560000,False,66.0,77.0,1,right,MISS T. Maxey 10' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,10.13,Missed,,,,,,,,,,,,,,,,,,
60,PT07M07.00S,2023-12-14T00:17:55.2Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,10,16,2023-12-14T00:17:57Z,570000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,59.0,1.0,1.0,0.0,,,,,
61,PT07M03.00S,2023-12-14T00:17:57.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630164,7.802233902759525,54.90196078431372,1610612765,12,16,2023-12-14T00:18:05Z,580000,False,-25.0,21.0,1,left,J. Wiseman running alley-oop DUNK (4 PTS) (C. Cunningham 4 AST),"[1630164, 1630595]",1610612765.0,DET,running alley-oop,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,3.21,Made,4.0,C. Cunningham,1630595.0,4.0,,,,,,,,,,,,,,
63,PT06M48.00S,2023-12-14T00:18:13.7Z,1,REGULAR,2pt,Jump Shot,[],1629001,80.20696452036793,74.50980392156863,1610612755,12,16,2023-12-14T00:20:39Z,600000,False,123.0,134.0,1,right,MISS D. Melton 18' pullup Shot,[1629001],1610612755.0,PHI,pullup,,,Melton,D. Melton,,,,,Mid-Range,16-24 Right Center,18.13,Missed,,,,,,,,,,,,,,,,,,
64,PT06M45.00S,2023-12-14T00:18:16.7Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,12,16,2023-12-14T00:18:18Z,610000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,63.0,1.0,1.0,0.0,,,,,
65,PT06M38.00S,2023-12-14T00:18:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,7.276609724047319,45.58823529411765,1610612765,14,16,2023-12-14T00:18:30Z,620000,False,22.0,16.0,1,left,B. Bogdanovic driving Layup (6 PTS) (K. Hayes 1 AST),"[202711, 1630165]",1610612765.0,DET,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.72,Made,6.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
67,PT06M38.00S,2023-12-14T00:18:29.2Z,1,REGULAR,foul,personal,['1freethrow'],1629001,,,1610612765,14,16,2023-12-14T00:18:42Z,640000,False,,,0,,D. Melton shooting personal FOUL (1 PF) (Bogdanovic 1 FT),"[1629001, 202711]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,1.0,0.0,Bogdanovic,202711.0,,,,,,,,,
69,PT06M38.00S,2023-12-14T00:18:50.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,14,16,2023-12-14T00:18:50Z,660000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M38.00S,2023-12-14T00:21:45.1Z,1,REGULAR,freethrow,1 of 1,[],202711,,,1610612765,15,16,2023-12-14T00:21:45Z,670000,False,,,0,,B. Bogdanovic Free Throw 1 of 1 (7 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
71,PT06M23.00S,2023-12-14T00:22:04.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,93.2161629434954,42.64705882352941,1610612755,15,18,2023-12-14T00:22:12Z,680000,False,-37.0,11.0,1,right,J. Embiid driving Layup (8 PTS) (T. Maxey 3 AST),"[203954, 1630178]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.85,Made,8.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,,,,
73,PT06M23.00S,2023-12-14T00:22:07.7Z,1,REGULAR,foul,personal,['1freethrow'],1630164,,,1610612755,15,18,2023-12-14T00:22:14Z,700000,False,,,0,,J. Wiseman shooting personal FOUL (1 PF) (Embiid 1 FT),"[1630164, 203954]",1610612765.0,DET,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,1.0,0.0,Embiid,203954.0,,,,,,,,,
75,PT06M23.00S,2023-12-14T00:22:22.4Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,15,18,2023-12-14T00:23:30Z,720000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M23.00S,2023-12-14T00:22:22.4Z,1,REGULAR,substitution,out,[],201587,,,1610612755,15,18,2023-12-14T00:23:30Z,730000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M23.00S,2023-12-14T00:22:22.4Z,1,REGULAR,substitution,in,[],1626162,,,1610612755,15,18,2023-12-14T00:23:30Z,740000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M23.00S,2023-12-14T00:22:22.4Z,1,REGULAR,substitution,in,[],201976,,,1610612755,15,18,2023-12-14T00:23:30Z,750000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M23.00S,2023-12-14T00:22:46.1Z,1,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,15,19,2023-12-14T00:22:46Z,760000,False,,,0,,J. Embiid Free Throw 1 of 1 (9 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
80,PT06M10.00S,2023-12-14T00:22:59.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630164,5.831143232588701,55.88235294117647,1610612765,17,19,2023-12-14T00:23:16Z,770000,False,-29.0,2.0,1,left,J. Wiseman cutting Layup (6 PTS) (B. Bogdanovic 1 AST),"[1630164, 202711]",1610612765.0,DET,cutting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,2.95,Made,6.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,
82,PT05M57.00S,2023-12-14T00:23:12.6Z,1,REGULAR,3pt,Jump Shot,[],201976,73.89947437582128,16.42156862745098,1610612755,17,22,2023-12-14T00:23:17Z,790000,False,-168.0,193.0,1,right,P. Beverley 25' 3PT  (3 PTS) (T. Harris 1 AST),"[201976, 202699]",1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,25.57,Made,3.0,T. Harris,202699.0,1.0,,,,,,,,,,,,,,
84,PT05M42.00S,2023-12-14T00:23:27.1Z,1,REGULAR,3pt,Jump Shot,[],1630595,26.987516425755587,87.25490196078431,1610612765,17,22,2023-12-14T00:23:32Z,810000,False,-186.0,201.0,1,left,MISS C. Cunningham 27' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,27.42,Missed,,,,,,,,,,,,,,,,,,
85,PT05M39.00S,2023-12-14T00:23:30.1Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,17,22,2023-12-14T00:26:15Z,820000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,84.0,2.0,1.0,1.0,,,,,
86,PT05M32.00S,2023-12-14T00:23:37.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630165,11.087385019710908,25.735294117647058,1610612765,19,22,2023-12-14T00:23:40Z,830000,False,121.0,52.0,1,left,K. Hayes 13' pullup Jump Shot (4 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Right,13.19,Made,4.0,,,,,,,,,,,,,,,,,
87,PT05M15.00S,2023-12-14T00:23:54.5Z,1,REGULAR,3pt,Jump Shot,[],201976,66.5407358738502,50.73529411764706,1610612755,19,22,2023-12-14T00:24:00Z,840000,False,4.0,262.0,1,right,MISS P. Beverley 26' 3PT,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
88,PT05M12.00S,2023-12-14T00:23:57.5Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612765,19,22,2023-12-14T00:24:00Z,850000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:1),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,87.0,1.0,1.0,0.0,,,,,
