actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-15T00:10:27.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-15T00:10:27Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-15T00:10:29.5Z,1,REGULAR,jumpball,recovered,[],203992,,,1610612737,0,0,2023-11-15T00:10:29Z,40000,False,,,0,,Jump Ball C. Capela vs. M. Bagley III: Tip to B. Bogdanovic,"[203992, 203991, 1628963]",1610612737.0,ATL,startperiod,B. Bogdanovic,203992.0,Bogdanovic,B. Bogdanovic,Capela,203991.0,Bagley III,1628963.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-11-15T00:10:48.8Z,1,REGULAR,turnover,bad pass,[],203992,,,1610612737,0,0,2023-11-15T00:11:45Z,70000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[203992, 1641709]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left Center,1.0,Thompson,1641709.0,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2023-11-15T00:10:48.8Z,1,REGULAR,steal,,[],1641709,,,1610612765,0,0,2023-11-15T00:10:51Z,80000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
9,PT11M16.00S,2023-11-15T00:11:10.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,11.875821287779246,59.55882352941176,1610612765,0,0,2023-11-15T00:11:20Z,90000,False,-48.0,59.0,1,left,MISS C. Cunningham 7' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,7.6,Missed,,,,,,,,,,,,,,,
10,PT11M13.00S,2023-11-15T00:11:12.5Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,0,0,2023-11-15T00:11:12Z,100000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,,
11,PT11M13.00S,2023-11-15T00:11:13.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628963,7.013797634691201,50.98039215686275,1610612765,2,0,2023-11-15T00:12:53Z,110000,False,-5.0,13.0,1,left,M. Bagley III putback Layup (2 PTS),[1628963],1610612765.0,DET,putback,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,1.43,Made,,,,,2.0,,,,,,,,,,
12,PT10M56.00S,2023-11-15T00:11:31.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,87.56570302233902,44.85294117647059,1610612737,2,2,2023-11-15T00:11:36Z,120000,False,-26.0,64.0,1,right,D. Murray 6' floating Jump Shot (2 PTS),[1627749],1610612737.0,ATL,floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,6.93,Made,,,,,2.0,,,,,,,,,,
14,PT10M27.00S,2023-11-15T00:12:14.6Z,1,REGULAR,2pt,Jump Shot,[],1630165,17.65768725361366,17.15686274509804,1610612765,2,2,2023-11-15T00:12:24Z,140000,False,164.0,113.0,1,left,MISS K. Hayes 19' step back Shot,[1630165],1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right,,,,19.96,Missed,,,,,,,,,,,,,,,
15,PT10M26.00S,2023-11-15T00:12:15.6Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,2,2,2023-11-15T00:12:24Z,150000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,
