actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
20,PT10M19.00S,2023-11-30T00:13:13.4Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,5,2,2023-11-30T00:13:15Z,200000,False,,,0,,I. Stewart REBOUND (Off:1 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,18.0,1.0,0.0,1.0,,,,,
21,PT10M16.00S,2023-11-30T00:13:16.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641709,7.276609724047319,2.4509803921568647,1610612765,5,2,2023-11-30T00:13:19Z,210000,False,238.0,16.0,1,left,MISS A. Thompson 3PT,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,23.82,Missed,,,,,,,,,,,,,,,,,,
22,PT10M15.00S,2023-11-30T00:13:18.4Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,5,2,2023-11-30T00:13:18Z,220000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,21.0,1.0,0.0,1.0,,,,,
23,PT10M09.00S,2023-11-30T00:13:24.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631093,30.009855453350852,77.45098039215686,1610612765,5,2,2023-11-30T00:13:27Z,230000,False,-137.0,230.0,1,left,MISS J. Ivey 26' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,,,
24,PT10M06.00S,2023-11-30T00:13:27.4Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,5,2,2023-11-30T00:13:27Z,240000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,
25,PT10M03.00S,2023-11-30T00:13:32.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending', 'fastbreak']",2544,95.31865965834429,46.81372549019608,1610612747,5,4,2023-11-30T00:18:48Z,250000,False,-16.0,-8.0,1,right,L. James running Layup (2 PTS) (D. Russell 1 AST),"[2544, 1626156]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,1.8,Made,2.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,
27,PT10M03.00S,2023-11-30T00:13:35.6Z,1,REGULAR,violation,defensive goaltending,[],1631093,,,1610612747,5,4,2023-11-30T00:13:44Z,270000,False,,,0,,J. Ivey defensive goaltending VIOLATION,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,202026.0,,,,,,,,,,,,,
28,PT09M44.00S,2023-11-30T00:14:02.4Z,1,REGULAR,3pt,Jump Shot,[],1641709,26.330486202365307,86.27450980392157,1610612765,5,4,2023-11-30T00:14:05Z,280000,False,-181.0,195.0,1,left,MISS A. Thompson 26' 3PT,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,26.63,Missed,,,,,,,,,,,,,,,,,,
29,PT09M41.00S,2023-11-30T00:14:05.4Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,5,4,2023-11-30T00:14:05Z,290000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,
30,PT09M34.00S,2023-11-30T00:14:11.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,92.0335085413929,54.65686274509804,1610612747,5,4,2023-11-30T00:19:31Z,300000,False,23.0,22.0,1,right,MISS A. Davis driving floating Shot,[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
31,PT09M32.00S,2023-11-30T00:14:13.9Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,5,4,2023-11-30T00:14:13Z,310000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,
32,PT09M32.00S,2023-11-30T00:14:22.3Z,1,REGULAR,foul,offensive,[],1630191,,,1610612765,5,4,2023-11-30T00:14:37Z,320000,False,,,0,,I. Stewart offensive FOUL (1 PF),"[1630191, 2544]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627964.0,1.0,0.0,James,2544.0,,,,,,,,,
34,PT09M32.00S,2023-11-30T00:14:22.3Z,1,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,5,4,2023-11-30T00:14:22Z,340000,False,,,0,,I. Stewart offensive foul TURNOVER (1 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627964.0,,,,,,,,,,,1.0,,
35,PT09M14.00S,2023-11-30T00:14:52.3Z,1,REGULAR,foul,personal,[],1641709,,,1610612747,5,4,2023-11-30T00:15:03Z,350000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 1626156]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,1627964.0,1.0,0.0,Russell,1626156.0,,,,,,,,,
37,PT09M03.00S,2023-11-30T00:15:22.3Z,1,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612747,5,4,2023-11-30T00:15:31Z,370000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Davis 2 FT),"[1631105, 203076]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,1179.0,1.0,0.0,Davis,203076.0,,,,,,,,,
39,PT09M03.00S,2023-11-30T00:15:55.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203076,,,1610612747,5,5,2023-11-30T00:15:55Z,390000,False,,,0,,A. Davis Free Throw 1 of 2 (1 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
40,PT09M03.00S,2023-11-30T00:16:14.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203076,,,1610612747,5,6,2023-11-30T00:16:14Z,400000,False,,,0,,A. Davis Free Throw 2 of 2 (2 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
41,PT08M52.00S,2023-11-30T00:16:29.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,8.196452036793687,47.549019607843135,1610612765,7,6,2023-11-30T00:21:36Z,410000,False,12.0,25.0,1,left,I. Stewart cutting Layup (5 PTS) (C. Cunningham 3 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,2.74,Made,5.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,,,,,
43,PT08M52.00S,2023-11-30T00:16:31.9Z,1,REGULAR,foul,personal,['1freethrow'],203076,,,1610612765,7,6,2023-11-30T00:16:40Z,430000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Stewart 1 FT),"[203076, 1630191]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,
45,PT08M52.00S,2023-11-30T00:17:02.3Z,1,REGULAR,freethrow,1 of 1,[],1630191,,,1610612765,8,6,2023-11-30T00:17:02Z,450000,False,,,0,,I. Stewart Free Throw 1 of 1 (6 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
46,PT08M41.00S,2023-11-30T00:17:15.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,94.3988173455979,40.19607843137255,1610612747,8,8,2023-11-30T00:22:12Z,460000,False,-49.0,0.0,1,right,D. Russell driving floating Jump Shot (4 PTS) (A. Davis 2 AST),"[1626156, 203076]",1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,4.0,A. Davis,203076.0,2.0,,,,,,,,,,,,,,
49,PT08M15.00S,2023-11-30T00:17:59.7Z,1,REGULAR,2pt,Jump Shot,[],1641709,16.606438896189218,31.372549019607845,1610612765,8,8,2023-11-30T00:22:34Z,490000,False,93.0,104.0,1,left,MISS A. Thompson 13' pullup Shot,[1641709],1610612765.0,DET,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,13.93,Missed,,,,,,,,,,,,,,,,,,
50,PT08M12.00S,2023-11-30T00:18:02.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,8,8,2023-11-30T00:18:02Z,500000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,49.0,2.0,2.0,0.0,,,,,
51,PT08M09.00S,2023-11-30T00:18:06.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,89.01116951379764,97.79411764705883,1610612747,8,11,2023-11-30T00:23:32Z,510000,False,239.0,51.0,1,right,T. Prince 24' 3PT running (3 PTS) (L. James 1 AST),"[1627752, 2544]",1610612747.0,LAL,running,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,24.43,Made,3.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
53,PT07M54.00S,2023-11-30T00:18:20.1Z,1,REGULAR,3pt,Jump Shot,[],1630191,34.74047306176085,54.65686274509804,1610612765,8,11,2023-11-30T00:18:26Z,530000,False,-23.0,274.0,1,left,MISS I. Stewart 27' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,27.51,Missed,,,,,,,,,,,,,,,,,,
54,PT07M53.00S,2023-11-30T00:18:22.4Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,8,11,2023-11-30T00:18:22Z,540000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,53.0,2.0,1.0,1.0,,,,,
55,PT07M48.00S,2023-11-30T00:18:27.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630191,32.37516425755584,73.0392156862745,1610612765,8,11,2023-11-30T00:18:31Z,550000,False,-115.0,252.0,1,left,MISS I. Stewart 27' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,27.69,Missed,,,,,,,,,,,,,,,,,,
56,PT07M45.00S,2023-11-30T00:18:30.0Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,8,11,2023-11-30T00:18:31Z,560000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,55.0,2.0,2.0,0.0,,,,,
57,PT07M37.00S,2023-11-30T00:18:37.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203076,90.98226018396846,50.73529411764706,1610612747,8,13,2023-11-30T00:24:29Z,570000,False,4.0,32.0,1,right,A. Davis turnaround Hook (4 PTS) (D. Russell 2 AST),"[203076, 1626156]",1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.25,Made,4.0,D. Russell,1626156.0,2.0,,,,,,,,,,,,,,
59,PT07M26.00S,2023-11-30T00:18:48.9Z,1,REGULAR,2pt,Jump Shot,[],1631105,20.68002628120894,67.40196078431373,1610612765,8,13,2023-11-30T00:24:49Z,590000,False,-87.0,142.0,1,left,MISS J. Duren 16' pullup Shot,[1631105],1610612765.0,DET,pullup,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left Center,16.64,Missed,,,,,,,,,,,,,,,,,,
60,PT07M23.00S,2023-11-30T00:18:51.9Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,8,13,2023-11-30T00:18:53Z,600000,False,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,59.0,3.0,3.0,0.0,,,,,
61,PT07M18.00S,2023-11-30T00:18:56.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203076,94.3988173455979,44.36274509803921,1610612747,8,15,2023-11-30T00:25:37Z,610000,False,-28.0,0.0,1,right,A. Davis running alley-oop Layup (6 PTS) (D. Russell 3 AST),"[203076, 1626156]",1610612747.0,LAL,running alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.82,Made,6.0,D. Russell,1626156.0,3.0,,,,,,,,,,,,,,
63,PT07M18.00S,2023-11-30T00:19:02.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,8,15,2023-11-30T00:19:02Z,630000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M01.00S,2023-11-30T00:22:13.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,5.436925098554539,54.411764705882355,1610612765,10,15,2023-11-30T00:22:18Z,640000,False,-22.0,-1.0,1,left,J. Duren driving Layup (2 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.21,Made,2.0,,,,,,,,,,,,,,,,,
65,PT06M50.00S,2023-11-30T00:22:26.6Z,1,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612747,10,15,2023-11-30T00:22:40Z,650000,False,,,0,,J. Ivey shooting personal FOUL (2 PF) (Christie 2 FT),"[1631093, 1631108]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,2.0,0.0,Christie,1631108.0,,,,,,,,,
67,PT06M50.00S,2023-11-30T00:22:53.5Z,1,REGULAR,freethrow,1 of 2,[],1631108,,,1610612747,10,16,2023-11-30T00:22:53Z,670000,False,,,0,,M. Christie Free Throw 1 of 2 (1 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
68,PT06M50.00S,2023-11-30T00:22:54.3Z,1,REGULAR,substitution,out,[],1631093,,,1610612747,10,16,2023-11-30T00:23:01Z,680000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M50.00S,2023-11-30T00:22:54.3Z,1,REGULAR,substitution,out,[],1641709,,,1610612747,10,16,2023-11-30T00:23:01Z,690000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M50.00S,2023-11-30T00:22:54.3Z,1,REGULAR,substitution,in,[],1631204,,,1610612747,10,16,2023-11-30T00:23:01Z,700000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M50.00S,2023-11-30T00:22:54.3Z,1,REGULAR,substitution,in,[],1630587,,,1610612747,10,16,2023-11-30T00:23:01Z,710000,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M50.00S,2023-11-30T00:23:16.0Z,1,REGULAR,freethrow,2 of 2,[],1631108,,,1610612747,10,17,2023-11-30T00:23:16Z,720000,False,,,0,,M. Christie Free Throw 2 of 2 (2 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
73,PT06M34.00S,2023-11-30T00:23:33.0Z,1,REGULAR,2pt,Jump Shot,[],1631204,20.54862023653088,32.1078431372549,1610612765,10,17,2023-11-30T00:27:15Z,730000,False,89.0,141.0,1,left,MISS M. Sasser 16' pullup Shot,[1631204],1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Right Center,16.68,Missed,,,,,,,,,,,,,,,,,,
74,PT06M32.00S,2023-11-30T00:23:35.0Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,10,17,2023-11-30T00:23:37Z,740000,False,,,0,,J. Duren REBOUND (Off:2 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,73.0,2.0,0.0,2.0,,,,,
75,PT06M31.00S,2023-11-30T00:23:36.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,6.225361366622863,45.34313725490197,1610612765,12,17,2023-11-30T00:27:49Z,750000,False,23.0,6.0,1,left,J. Duren putback Layup (4 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.41,Made,4.0,,,,,,,,,,,,,,,,,
76,PT06M15.00S,2023-11-30T00:23:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,94.53022339027595,46.07843137254902,1610612747,12,19,2023-11-30T00:28:21Z,760000,False,-20.0,-1.0,1,right,A. Davis cutting Layup (8 PTS) (D. Russell 4 AST),"[203076, 1626156]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.96,Made,8.0,D. Russell,1626156.0,4.0,,,,,,,,,,,,,,
78,PT06M00.00S,2023-11-30T00:24:07.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,7.145203679369246,40.19607843137255,1610612765,12,19,2023-11-30T00:28:57Z,780000,False,49.0,15.0,1,left,MISS J. Duren driving Hook,[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,5.12,Missed,,,,,,,,,,,,,,,,,,
79,PT05M58.00S,2023-11-30T00:24:09.5Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,12,19,2023-11-30T00:24:09Z,790000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,78.0,3.0,3.0,0.0,,,,,
80,PT05M51.00S,2023-11-30T00:24:16.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203076,91.77069645203679,48.28431372549019,1610612747,12,19,2023-11-30T00:29:16Z,800000,False,-9.0,25.0,1,right,MISS A. Davis driving Hook,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
81,PT05M50.00S,2023-11-30T00:24:17.5Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,12,19,2023-11-30T00:24:20Z,810000,False,,,0,,J. Duren REBOUND (Off:2 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,80.0,3.0,1.0,2.0,,,,,
82,PT05M46.00S,2023-11-30T00:24:24.8Z,1,REGULAR,turnover,traveling,[],1630587,,,1610612765,12,19,2023-11-30T00:24:30Z,820000,False,,,0,,I. Livers traveling TURNOVER (1 TO),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Left Corner 3,24+ Left,,,,,,,202026.0,,,,,,,,,,,1.0,,
83,PT05M46.00S,2023-11-30T00:24:27.7Z,1,REGULAR,substitution,out,[],1631108,,,1610612747,12,19,2023-11-30T00:24:32Z,830000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M46.00S,2023-11-30T00:24:27.7Z,1,REGULAR,substitution,in,[],1630559,,,1610612747,12,19,2023-11-30T00:24:32Z,840000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M32.00S,2023-11-30T00:24:51.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626156,94.3988173455979,54.65686274509804,1610612747,12,21,2023-11-30T00:24:56Z,850000,False,23.0,0.0,1,right,D. Russell driving finger roll Layup (6 PTS),[1626156],1610612747.0,LAL,driving finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.33,Made,6.0,,,,,,,,,,,,,,,,,
86,PT05M19.00S,2023-11-30T00:25:04.7Z,1,REGULAR,2pt,Jump Shot,[],1630595,17.789093298291732,68.62745098039215,1610612765,14,21,2023-11-30T00:25:09Z,860000,False,-93.0,115.0,1,left,C. Cunningham 14' pullup Jump Shot (2 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,14.77,Made,2.0,,,,,,,,,,,,,,,,,
87,PT05M10.00S,2023-11-30T00:25:13.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,92.0335085413929,44.607843137254896,1610612747,14,23,2023-11-30T00:30:27Z,870000,False,-27.0,22.0,1,right,D. Russell driving floating Jump Shot (8 PTS),[1626156],1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,3.51,Made,8.0,,,,,,,,,,,,,,,,,
88,PT04M59.00S,2023-11-30T00:25:27.7Z,1,REGULAR,foul,offensive,[],1631105,,,1610612765,14,23,2023-11-30T00:25:35Z,880000,False,,,0,,J. Duren offensive FOUL (2 PF),"[1631105, 1626156]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,202026.0,2.0,0.0,Russell,1626156.0,,,,,,,,,
