actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-04-05T00:11:19.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-05T00:11:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-04-05T00:11:21.6Z,1,REGULAR,jumpball,recovered,[],203932,,,1610612743,0,0,2023-04-05T00:11:21Z,40000,False,,,0,,Jump Ball N. Jokic vs. A. Sengun: Tip to A. Gordon,"[203932, 203999, 1630578]",1610612743.0,DEN,startperiod,A. Gordon,203932.0,Gordon,A. Gordon,Jokic,203999.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-04-05T00:11:38.2Z,1,REGULAR,2pt,Jump Shot,[],1629008,21.632720105124836,57.107843137254896,1610612743,0,0,2023-04-05T00:11:46Z,70000,False,-36.0,151.0,1,left,MISS M. Porter Jr. 15' pullup Shot,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Center,15.49,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2023-04-05T00:11:39.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,0,0,2023-04-05T00:11:46Z,80000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M34.00S,2023-04-05T00:11:44.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629645,67.36202365308804,25.245098039215684,1610612745,0,0,2023-04-05T00:12:06Z,90000,False,-124.0,254.0,1,right,MISS K. Porter Jr. 28' running pullup 3PT,[1629645],1610612745.0,HOU,running pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,28.28,Missed,,,,,,,,,,,,,,,,,,
10,PT11M33.00S,2023-04-05T00:11:45.5Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,0,0,2023-04-05T00:11:54Z,100000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M22.00S,2023-04-05T00:11:56.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,9.806176084099869,49.50980392156863,1610612743,0,2,2023-04-05T00:12:25Z,110000,False,2.0,40.0,1,left,N. Jokic floating Jump Shot (2 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.98,Made,,,,,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,
13,PT11M05.00S,2023-04-05T00:12:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.24901445466492,42.8921568627451,1610612745,2,2,2023-04-05T00:12:18Z,130000,False,-36.0,11.0,1,right,J. Green driving finger roll Layup (2 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.72,Made,,,,,2.0,,,,,,,,,,,,,
14,PT10M45.00S,2023-04-05T00:12:34.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.797634691195796,44.018075980392155,1610612743,2,4,2023-04-05T00:13:10Z,140000,False,30.0,77.0,1,left,N. Jokic 8' floating Jump Shot (4 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,8.28,Made,,,,,4.0,J. Murray,1627750.0,2.0,,,,,,,,,,
16,PT10M35.00S,2023-04-05T00:12:43.7Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612745,2,4,2023-04-05T00:27:46Z,160000,False,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 203999]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Jokic,203999.0,,,,,,,
