actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-15T01:11:42.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-15T01:11:42Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2022-11-15T01:11:50.3Z,1,REGULAR,jumpball,recovered,[],202694,,,1610612746,0,0,2022-11-15T01:11:50Z,40000,False,,,0,,Jump Ball I. Zubac vs. A. Sengun: Tip to M. Morris Sr.,"[202694, 1627826, 1630578]",1610612746.0,LAC,startperiod,M. Morris Sr.,202694.0,Morris Sr.,M. Morris Sr.,Zubac,1627826.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2022-11-15T01:11:59.7Z,1,REGULAR,3pt,Jump Shot,[],1628379,71.96123521681997,82.1078431372549,1610612746,0,0,2022-11-15T01:12:06Z,70000,False,161.0,211.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2022-11-15T01:12:01.7Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,0,0,2022-11-15T01:12:06Z,80000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2022-11-15T01:12:14.5Z,1,REGULAR,3pt,Jump Shot,[],1630578,27.808804204993432,18.872549019607842,1610612745,0,0,2022-11-15T01:12:20Z,90000,False,156.0,209.0,1,left,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2022-11-15T01:12:16.5Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,0,0,2022-11-15T01:12:20Z,100000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M10.00S,2022-11-15T01:12:31.1Z,1,REGULAR,turnover,lost ball,[],1627826,,,1610612746,0,0,2022-11-15T01:12:35Z,110000,False,,,0,,I. Zubac lost ball TURNOVER (1 TO),"[1627826, 1630224]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Green,1630224.0,,,,,,,,,,,
12,PT11M10.00S,2022-11-15T01:12:31.1Z,1,REGULAR,steal,,[],1630224,,,1610612745,0,0,2022-11-15T01:12:32Z,120000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
13,PT11M07.00S,2022-11-15T01:12:34.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630224,6.652431011826544,45.83333333333333,1610612745,2,0,2022-11-15T01:14:10Z,130000,False,21.0,10.0,1,left,J. Green running reverse Layup (2 PTS) (K. Porter Jr. 1 AST),"[1630224, 1629645]",1610612745.0,HOU,running reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,,,,2.0,K. Porter Jr.,1629645.0,1.0,,,,,,,
15,PT10M53.00S,2022-11-15T01:12:51.9Z,1,REGULAR,foul,personal,[],1631095,,,1610612746,2,0,2022-11-15T01:13:17Z,150000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 202694]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627963.0,1.0,0.0,Morris Sr.,202694.0,,
17,PT10M41.00S,2022-11-15T01:13:16.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.9862023653088,48.28431372549019,1610612746,2,2,2022-11-15T01:13:20Z,170000,False,-9.0,13.0,1,right,I. Zubac alley-oop DUNK (2 PTS) (M. Morris Sr. 1 AST),"[1627826, 202694]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,2.0,M. Morris Sr.,202694.0,1.0,,,,,,,
19,PT10M27.00S,2022-11-15T01:13:30.2Z,1,REGULAR,2pt,Jump Shot,[],1629645,20.844283837056505,40.19607843137255,1610612745,2,2,2022-11-15T01:13:37Z,190000,False,49.0,143.0,1,left,MISS K. Porter Jr. 15' pullup Shot,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Center,15.15,Missed,,,,,,,,,,,,,,,,,,
20,PT10M25.00S,2022-11-15T01:13:32.2Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,2,2,2022-11-15T01:13:37Z,200000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Center,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,
21,PT10M15.00S,2022-11-15T01:13:41.6Z,1,REGULAR,2pt,Jump Shot,[],202331,78.66294349540078,40.44117647058824,1610612746,2,2,2022-11-15T01:18:52Z,210000,False,-48.0,148.0,1,right,MISS P. George 15' step back Shot,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Mid-Range,8-16 Center,15.56,Missed,,,,,,,,,,,,,,,,,,
