shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
05:04,78,PT05M04.00S,2022-12-12T00:23:51.0Z,1,REGULAR,3pt,Jump Shot,[],1626192,95.3515111695138,4.411764705882353,1610612749,8,16,2022-12-12T00:23:56Z,760000,False,-228.0,-9.0,1,right,MISS P. Connaughton 3PT,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,
05:03,79,PT05M03.00S,2022-12-12T00:23:52.0Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,8,16,2022-12-12T00:32:57Z,770000,False,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Left Corner 3,24+ Left,,,78.0,2.0,1.0,1.0,,,,,,,,,,,,,
05:00,80,PT05M00.00S,2022-12-12T00:23:54.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,90.48948751642575,52.450980392156865,1610612749,8,16,2022-12-12T00:24:00Z,780000,False,12.0,37.0,1,right,MISS B. Portis Layup - blocked,"[1626171, 1630586]",9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,Garuba,1630586.0,,,,
05:00,81,PT05M00.00S,2022-12-12T00:23:54.1Z,1,REGULAR,block,,[],1630586,,,1610612749,8,16,2022-12-12T00:23:58Z,790000,False,,,0,,U. Garuba BLOCK (1 BLK),[1630586],16,1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
05:00,82,PT05M00.00S,2022-12-12T00:23:54.1Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,8,16,2022-12-12T00:24:00Z,800000,False,,,0,,B. Portis REBOUND (Off:2 Def:1),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Restricted Area,0-8 Center,,,80.0,3.0,1.0,2.0,,,,,,,,,,,,,
04:53,83,PT04M53.00S,2022-12-12T00:24:01.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,91.40932982917214,56.61764705882353,1610612749,8,16,2022-12-12T00:24:09Z,810000,False,33.0,28.0,1,right,MISS B. Lopez alley-oop Layup,[201572],11,1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,,In The Paint (Non-RA),0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,
04:52,84,PT04M52.00S,2022-12-12T00:24:02.8Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,8,16,2022-12-12T00:24:09Z,820000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,In The Paint (Non-RA),0-8 Center,,,83.0,3.0,2.0,1.0,,,,,,,,,,,,,
04:44,85,PT04M44.00S,2022-12-12T00:24:10.8Z,1,REGULAR,2pt,Jump Shot,[],1629645,4.02431011826544,74.50980392156863,1610612745,10,16,2022-12-12T00:24:16Z,830000,False,-123.0,-15.0,1,left,K. Porter Jr. 12' pullup Jump Shot (2 PTS),[1629645],3,1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,,Mid-Range,8-16 Left,12.34,Made,,,,,2.0,,,,,,,,,,,,
04:32,86,PT04M32.00S,2022-12-12T00:24:25.5Z,1,REGULAR,foul,personal,[],1629645,,,1610612749,10,16,2022-12-12T00:24:38Z,840000,False,,,0,,K. Porter Jr. personal FOUL (1 PF),"[1629645, 201950]",3,1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,1628951.0,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,0.0,Holiday,201950.0
04:25,88,PT04M25.00S,2022-12-12T00:24:47.8Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612749,10,16,2022-12-12T00:24:51Z,860000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1630231]",21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Martin Jr.,1630231.0,,,,,,
04:25,89,PT04M25.00S,2022-12-12T00:24:47.8Z,1,REGULAR,steal,,[],1630231,,,1610612745,10,16,2022-12-12T00:24:50Z,870000,False,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
04:20,90,PT04M20.00S,2022-12-12T00:24:52.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,5.732588699080158,48.529411764705884,1610612745,12,16,2022-12-12T00:24:58Z,880000,False,7.0,1.0,1,left,J. Green running DUNK (8 PTS) (K. Martin Jr. 1 AST),"[1630224, 1630231]",4,1610612745.0,HOU,running,,,Green,J. Green,,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,8.0,K. Martin Jr.,1630231.0,1.0,,,,,,,,,
04:01,92,PT04M01.00S,2022-12-12T00:25:11.3Z,1,REGULAR,3pt,Jump Shot,[],201950,93.77463863337714,98.0392156862745,1610612749,12,19,2022-12-12T00:25:16Z,900000,False,240.0,6.0,1,right,J. Holiday 24' 3PT  (8 PTS) (B. Portis 1 AST),"[201950, 1626171]",21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Right Corner 3,24+ Right,24.03,Made,,,,,8.0,B. Portis,1626171.0,1.0,,,,,,,,,
03:47,94,PT03M47.00S,2022-12-12T00:25:26.2Z,1,REGULAR,3pt,Jump Shot,[],1629645,32.802233902759525,63.23529411764706,1610612745,12,19,2022-12-12T00:32:37Z,920000,False,-66.0,256.0,1,left,MISS K. Porter Jr. 26' pullup 3PT,[1629645],3,1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,,Above the Break 3,24+ Center,26.42,Missed,,,,,,,,,,,,,,,,,
03:45,95,PT03M45.00S,2022-12-12T00:25:28.2Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,12,19,2022-12-12T00:25:32Z,930000,False,,,0,,B. Portis REBOUND (Off:2 Def:2),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Above the Break 3,24+ Center,,,94.0,4.0,2.0,2.0,,,,,,,,,,,,,
03:33,97,PT03M33.00S,2022-12-12T00:25:52.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,12,19,2022-12-12T00:25:52Z,950000,False,,,0,,MIL Timeout,[],,1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:33,98,PT03M33.00S,2022-12-12T00:27:28.1Z,1,REGULAR,substitution,out,[],1631095,,,1610612749,12,19,2022-12-12T00:28:42Z,960000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
03:33,99,PT03M33.00S,2022-12-12T00:27:28.1Z,1,REGULAR,substitution,out,[],1629645,,,1610612749,12,19,2022-12-12T00:28:42Z,970000,False,,,0,,SUB out: K. Porter Jr.,[1629645],3,1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
03:33,100,PT03M33.00S,2022-12-12T00:27:28.1Z,1,REGULAR,substitution,in,[],1630227,,,1610612749,12,19,2022-12-12T00:28:42Z,980000,False,,,0,,SUB in: D. Nix,[1630227],15,1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
03:33,101,PT03M33.00S,2022-12-12T00:27:28.1Z,1,REGULAR,substitution,in,[],1631106,,,1610612749,12,19,2022-12-12T00:28:42Z,990000,False,,,0,,SUB in: T. Eason,[1631106],17,1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
03:24,102,PT03M24.00S,2022-12-12T00:28:56.2Z,1,REGULAR,2pt,Jump Shot,[],201572,91.93495400788436,7.8431372549019605,1610612749,12,19,2022-12-12T00:29:10Z,1000000,False,-211.0,23.0,1,right,MISS B. Lopez 21' Jump Shot,[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,Mid-Range,16-24 Left,21.21,Missed,,,,,,,,,,,,,,,,,
03:23,103,PT03M23.00S,2022-12-12T00:28:57.2Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,12,19,2022-12-12T00:29:10Z,1010000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],4,1610612745.0,HOU,,,,Green,J. Green,,,,,,Mid-Range,16-24 Left,,,102.0,2.0,2.0,0.0,,,,,,,,,,,,,
03:08,104,PT03M08.00S,2022-12-12T00:29:11.9Z,1,REGULAR,3pt,Jump Shot,[],1630231,32.802233902759525,48.28431372549019,1610612745,12,19,2022-12-12T00:29:17Z,1020000,False,9.0,256.0,1,left,MISS K. Martin Jr. 25' 3PT,[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,
03:07,105,PT03M07.00S,2022-12-12T00:29:12.9Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,12,19,2022-12-12T00:29:17Z,1030000,False,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Above the Break 3,24+ Center,,,104.0,5.0,3.0,2.0,,,,,,,,,,,,,
03:01,106,PT03M01.00S,2022-12-12T00:29:20.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201950,93.38042049934296,48.77450980392157,1610612749,12,21,2022-12-12T00:29:34Z,1040000,False,-6.0,10.0,1,right,J. Holiday running Layup (10 PTS),[201950],21,1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,10.0,,,,,,,,,,,,
02:44,107,PT02M44.00S,2022-12-12T00:29:36.1Z,1,REGULAR,2pt,Jump Shot,[],1631106,21.50131406044678,49.01960784313725,1610612745,12,21,2022-12-12T00:29:41Z,1050000,False,5.0,150.0,1,left,MISS T. Eason 14' pullup Shot,[1631106],17,1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,,Mid-Range,8-16 Center,14.97,Missed,,,,,,,,,,,,,,,,,
02:43,108,PT02M43.00S,2022-12-12T00:29:37.1Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,12,21,2022-12-12T00:29:41Z,1060000,False,,,0,,B. Portis REBOUND (Off:2 Def:4),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Mid-Range,8-16 Center,,,107.0,6.0,4.0,2.0,,,,,,,,,,,,,
02:28,109,PT02M28.00S,2022-12-12T00:29:53.0Z,1,REGULAR,3pt,Jump Shot,[],1626192,94.56307490144546,96.07843137254902,1610612749,12,21,2022-12-12T00:29:58Z,1070000,False,230.0,-1.0,1,right,MISS P. Connaughton 3PT,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,
02:26,110,PT02M26.00S,2022-12-12T00:29:55.0Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,12,21,2022-12-12T00:29:58Z,1080000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Right Corner 3,24+ Right,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,
02:18,111,PT02M18.00S,2022-12-12T00:30:02.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,8.229303547963205,49.50980392156863,1610612745,12,21,2022-12-12T00:30:10Z,1090000,False,2.0,25.0,1,left,MISS K. Martin Jr. driving DUNK,[1630231],6,1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,
02:16,112,PT02M16.00S,2022-12-12T00:30:04.9Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,12,21,2022-12-12T00:30:10Z,1100000,False,,,0,,B. Portis REBOUND (Off:2 Def:5),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Restricted Area,0-8 Center,,,111.0,7.0,5.0,2.0,,,,,,,,,,,,,
02:10,113,PT02M10.00S,2022-12-12T00:30:10.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201950,71.69842312746385,19.852941176470587,1610612749,12,21,2022-12-12T00:30:16Z,1110000,False,-151.0,214.0,1,right,MISS J. Holiday 26' 3PT,[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Above the Break 3,24+ Left Center,26.13,Missed,,,,,,,,,,,,,,,,,
02:08,114,PT02M08.00S,2022-12-12T00:30:12.5Z,1,REGULAR,rebound,defensive,[],1630586,,,1610612745,12,21,2022-12-12T00:30:16Z,1120000,False,,,0,,U. Garuba REBOUND (Off:0 Def:1),[1630586],16,1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,Above the Break 3,24+ Left Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,
01:58,115,PT01M58.00S,2022-12-12T00:30:22.4Z,1,REGULAR,3pt,Jump Shot,[],1630224,6.258212877792378,2.450980392156863,1610612745,15,21,2022-12-12T00:35:32Z,1130000,False,238.0,6.0,1,left,J. Green 3PT step back (11 PTS) (D. Nix 1 AST),"[1630224, 1630227]",4,1610612745.0,HOU,step back,,,Green,J. Green,,,,,,Right Corner 3,24+ Right,23.78,Made,,,,,11.0,D. Nix,1630227.0,1.0,,,,,,,,,
01:43,117,PT01M43.00S,2022-12-12T00:30:38.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,92.85479632063075,55.392156862745104,1610612749,15,23,2022-12-12T00:30:42Z,1150000,False,27.0,15.0,1,right,P. Connaughton cutting Layup (2 PTS) (J. Holiday 1 AST),"[1626192, 201950]",24,1610612749.0,MIL,cutting,,,Connaughton,P. Connaughton,,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,2.0,J. Holiday,201950.0,1.0,,,,,,,,,
01:28,119,PT01M28.00S,2022-12-12T00:30:52.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,6.915243101182654,47.30392156862745,1610612745,17,23,2022-12-12T00:30:57Z,1170000,False,13.0,13.0,1,left,K. Martin Jr. cutting DUNK (2 PTS) (J. Green 1 AST),"[1630231, 1630224]",6,1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,2.0,J. Green,1630224.0,1.0,,,,,,,,,
01:02,121,PT01M02.00S,2022-12-12T00:31:18.5Z,1,REGULAR,2pt,Jump Shot,[],201950,84.57621550591328,75.73529411764706,1610612749,17,23,2022-12-12T00:31:28Z,1190000,False,129.0,92.0,1,right,MISS J. Holiday 15' turnaround fadeaway Shot,[201950],21,1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,,Mid-Range,8-16 Right,15.85,Missed,,,,,,,,,,,,,,,,,
01:00,122,PT01M00.00S,2022-12-12T00:31:20.4Z,1,REGULAR,rebound,defensive,[],1630586,,,1610612745,17,23,2022-12-12T00:31:28Z,1200000,False,,,0,,U. Garuba REBOUND (Off:0 Def:2),[1630586],16,1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,Mid-Range,8-16 Right,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,,
00:49,123,PT00M49.60S,2022-12-12T00:31:31.1Z,1,REGULAR,3pt,Jump Shot,[],1630586,28.07161629434954,80.3921568627451,1610612745,17,23,2022-12-12T00:31:36Z,1210000,False,-152.0,211.0,1,left,MISS U. Garuba 26' 3PT,[1630586],16,1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,
00:48,124,PT00M48.90S,2022-12-12T00:31:31.8Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,17,23,2022-12-12T00:31:36Z,1220000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Above the Break 3,24+ Left Center,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,
00:31,125,PT00M31.10S,2022-12-12T00:31:50.5Z,1,REGULAR,3pt,Jump Shot,[],1628975,86.02168199737189,4.901960784313726,1610612749,17,23,2022-12-12T00:31:57Z,1230000,False,-225.0,79.0,1,right,MISS J. Carter 3PT,[1628975],5,1610612749.0,MIL,,,,Carter,J. Carter,,,,,,Left Corner 3,24+ Left,23.89,Missed,,,,,,,,,,,,,,,,,
00:30,126,PT00M30.10S,2022-12-12T00:31:51.5Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,17,23,2022-12-12T00:31:57Z,1240000,False,,,0,,B. Portis REBOUND (Off:3 Def:5),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Left Corner 3,24+ Left,,,125.0,8.0,5.0,3.0,,,,,,,,,,,,,
00:18,127,PT00M18.80S,2022-12-12T00:32:03.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626171,92.46057818659659,48.28431372549019,1610612749,17,25,2022-12-12T00:32:08Z,1250000,False,-9.0,18.0,1,right,B. Portis DUNK (4 PTS) (J. Holiday 2 AST),"[1626171, 201950]",9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,4.0,J. Holiday,201950.0,2.0,,,,,,,,,
00:00,129,PT00M00.50S,2022-12-12T00:32:25.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630231,11.12023653088042,54.65686274509803,1610612745,19,25,2022-12-12T00:37:50Z,1270000,False,-23.0,52.0,1,left,K. Martin Jr. driving Hook (4 PTS) (D. Nix 2 AST),"[1630231, 1630227]",6,1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,,In The Paint (Non-RA),0-8 Center,5.7,Made,,,,,4.0,D. Nix,1630227.0,2.0,,,,,,,,,
00:00,131,PT00M00.00S,2022-12-12T00:32:34.9Z,1,REGULAR,period,end,[],0,,,1610612749,19,25,2022-12-12T00:32:34Z,1290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,132,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,out,['startperiod'],1630224,,,1610612749,19,25,2022-12-12T00:35:08Z,1300000,False,,,0,,SUB out: J. Green,[1630224],4,1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,133,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,out,['startperiod'],1630231,,,1610612749,19,25,2022-12-12T00:35:08Z,1310000,False,,,0,,SUB out: K. Martin Jr.,[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,134,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,out,['startperiod'],1630586,,,1610612749,19,25,2022-12-12T00:35:08Z,1320000,False,,,0,,SUB out: U. Garuba,[1630586],16,1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,135,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,out,['startperiod'],1631106,,,1610612749,19,25,2022-12-12T00:35:08Z,1330000,False,,,0,,SUB out: T. Eason,[1631106],17,1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,136,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,out,['startperiod'],1628975,,,1610612749,19,25,2022-12-12T00:35:08Z,1340000,False,,,0,,SUB out: J. Carter,[1628975],5,1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,137,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,out,['startperiod'],201572,,,1610612749,19,25,2022-12-12T00:35:08Z,1350000,False,,,0,,SUB out: B. Lopez,[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,138,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,out,['startperiod'],201950,,,1610612749,19,25,2022-12-12T00:35:08Z,1360000,False,,,0,,SUB out: J. Holiday,[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,139,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,19,25,2022-12-12T00:35:08Z,1370000,False,,,0,,SUB out: P. Connaughton,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,140,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,in,['startperiod'],1630578,,,1610612749,19,25,2022-12-12T00:35:08Z,1380000,False,,,0,,SUB in: A. Sengun,[1630578],28,1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,141,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,in,['startperiod'],1629726,,,1610612749,19,25,2022-12-12T00:35:08Z,1390000,False,,,0,,SUB in: G. Mathews,[1629726],25,1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,142,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,in,['startperiod'],1631095,,,1610612749,19,25,2022-12-12T00:35:08Z,1400000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,143,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,in,['startperiod'],201569,,,1610612749,19,25,2022-12-12T00:35:08Z,1410000,False,,,0,,SUB in: E. Gordon,[201569],10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,144,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,19,25,2022-12-12T00:35:08Z,1420000,False,,,0,,SUB in: G. Antetokounmpo,[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,145,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,in,['startperiod'],201588,,,1610612749,19,25,2022-12-12T00:35:08Z,1430000,False,,,0,,SUB in: G. Hill,[201588],3,1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,146,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,19,25,2022-12-12T00:35:08Z,1440000,False,,,0,,SUB in: G. Allen,[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,147,PT12M00.00S,2022-12-12T00:34:39.7Z,2,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,19,25,2022-12-12T00:35:08Z,1450000,False,,,0,,SUB in: K. Middleton,[203114],22,1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,148,PT12M00.00S,2022-12-12T00:35:17.4Z,2,REGULAR,period,start,[],0,,,1610612745,19,25,2022-12-12T00:35:17Z,1460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:42,149,PT11M42.00S,2022-12-12T00:35:35.2Z,2,REGULAR,3pt,Jump Shot,[],1629726,26.231931668856767,83.08823529411765,1610612745,22,25,2022-12-12T00:38:17Z,1470000,False,-165.0,194.0,1,left,G. Mathews 25' 3PT step back (3 PTS) (D. Nix 3 AST),"[1629726, 1630227]",25,1610612745.0,HOU,step back,,,Mathews,G. Mathews,,,,,,Above the Break 3,24+ Left Center,25.5,Made,,,,,3.0,D. Nix,1630227.0,3.0,,,,,,,,,
11:26,151,PT11M26.00S,2022-12-12T00:35:50.2Z,2,REGULAR,3pt,Jump Shot,[],1628960,71.96123521681997,16.666666666666664,1610612749,22,25,2022-12-12T00:35:57Z,1490000,False,-167.0,211.0,1,right,MISS G. Allen 26' 3PT,[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,
11:24,152,PT11M24.00S,2022-12-12T00:35:52.2Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,22,25,2022-12-12T00:37:14Z,1500000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],25,1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Above the Break 3,24+ Left Center,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,,
11:18,153,PT11M18.00S,2022-12-12T00:35:59.2Z,2,REGULAR,3pt,Jump Shot,[],1629726,33.85348226018397,23.03921568627451,1610612745,22,25,2022-12-12T00:36:06Z,1510000,False,135.0,266.0,1,left,MISS G. Mathews 29' 3PT,[1629726],25,1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Above the Break 3,24+ Right Center,29.79,Missed,,,,,,,,,,,,,,,,,
11:17,154,PT11M17.00S,2022-12-12T00:36:00.2Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,22,25,2022-12-12T00:36:06Z,1520000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Above the Break 3,24+ Right Center,,,153.0,3.0,3.0,0.0,,,,,,,,,,,,,
11:08,155,PT11M08.00S,2022-12-12T00:36:08.0Z,2,REGULAR,3pt,Jump Shot,[],203114,95.87713534822602,4.411764705882353,1610612749,22,25,2022-12-12T00:36:14Z,1530000,False,-228.0,-14.0,1,right,MISS K. Middleton 3PT,[203114],22,1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Left Corner 3,24+ Left,22.83,Missed,,,,,,,,,,,,,,,,,
11:07,156,PT11M07.00S,2022-12-12T00:36:09.0Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,22,25,2022-12-12T00:36:14Z,1540000,False,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Left Corner 3,24+ Left,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,
