actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-06T00:11:28.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-06T00:11:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-06T00:11:31.8Z,1,REGULAR,jumpball,recovered,[],1630170,,,1610612759,0,0,2023-03-06T00:11:31Z,40000,False,,,0,,Jump Ball C. Bassey vs. J. Smith Jr.: Tip to D. Vassell,"[1630170, 1629646, 1631095]",1610612759.0,SAS,startperiod,D. Vassell,1630170.0,Vassell,D. Vassell,Bassey,1629646.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2023-03-06T00:11:41.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,5.601182654402102,54.65686274509803,1610612759,0,2,2023-03-06T00:11:49Z,70000,False,-23.0,0.0,1,left,M. Branham cutting Layup (2 PTS) (K. Johnson 1 AST),"[1631103, 1629640]",1610612759.0,SAS,cutting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,2.33,Made,2.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,,,,
10,PT11M48.00S,2023-03-06T00:11:46.6Z,1,REGULAR,foul,personal,['1freethrow'],1630224,,,1610612759,0,2,2023-03-06T00:12:00Z,100000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Branham 1 FT),"[1630224, 1631103]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,1628953.0,1.0,0.0,Branham,1631103.0,,,,,,,,,
12,PT11M48.00S,2023-03-06T00:12:05.8Z,1,REGULAR,freethrow,1 of 1,[],1631103,,,1610612759,0,3,2023-03-06T00:12:05Z,120000,False,,,0,,M. Branham Free Throw 1 of 1 (3 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
13,PT11M36.00S,2023-03-06T00:12:20.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,87.33574244415243,49.26470588235294,1610612745,0,3,2023-03-06T00:12:32Z,130000,False,-4.0,67.0,1,right,MISS A. Sengun 6' driving floating Shot,[1630578],1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.66,Missed,,,,,,,,,,,,,,,,,,
14,PT11M31.00S,2023-03-06T00:12:25.2Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,0,3,2023-03-06T00:12:32Z,140000,False,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,13.0,1.0,0.0,1.0,,,,,
15,PT11M22.00S,2023-03-06T00:12:34.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629645,91.14651773981603,58.82352941176471,1610612745,0,3,2023-03-06T00:13:02Z,150000,False,44.0,31.0,1,right,MISS K. Porter Jr. floating Shot,[1629645],1610612745.0,HOU,floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.37,Missed,,,,,,,,,,,,,,,,,,
16,PT11M21.00S,2023-03-06T00:12:35.1Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,0,3,2023-03-06T00:12:48Z,160000,False,,,0,,C. Bassey REBOUND (Off:0 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,
17,PT11M09.00S,2023-03-06T00:12:46.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629646,9.806176084099869,40.68627450980392,1610612759,0,5,2023-03-06T00:12:52Z,170000,False,47.0,40.0,1,left,C. Bassey 6' floating Jump Shot (2 PTS) (K. Johnson 2 AST),"[1629646, 1629640]",1610612759.0,SAS,floating,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,6.12,Made,2.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,,,
19,PT10M50.00S,2023-03-06T00:13:11.0Z,1,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,0,5,2023-03-06T00:13:28Z,190000,False,,,0,,J. Green bad pass out-of-bounds TURNOVER (1 TO),[1630224],1610612745.0,HOU,bad pass,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,1.0,,,,
