actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
20,PT11M01.00S,2023-01-27T01:12:38.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629636,,,1610612739,2,4,2023-01-27T01:12:38Z,200000,False,,,0,,D. Garland Free Throw 2 of 2 (2 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
21,PT10M41.00S,2023-01-27T01:13:00.1Z,1,REGULAR,2pt,Jump Shot,[],1630224,79.45137976346912,23.284313725490197,1610612745,2,4,2023-01-27T01:13:09Z,210000,False,-134.0,141.0,1,right,MISS J. Green 19' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,19.4,Missed,,,,,,,,,,,,,,,
22,PT10M39.00S,2023-01-27T01:13:02.1Z,1,REGULAR,rebound,offensive,[],1630528,,,1610612745,2,4,2023-01-27T01:13:09Z,220000,False,,,0,,J. Christopher REBOUND (Off:1 Def:0),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,21.0,1.0,0.0,1.0,,
23,PT10M36.00S,2023-01-27T01:13:05.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631095,79.45137976346912,42.15686274509804,1610612745,4,4,2023-01-27T01:13:14Z,230000,False,-39.0,141.0,1,right,J. Smith Jr. 14' pullup Jump Shot (2 PTS) (K. Martin Jr. 1 AST),"[1631095, 1630231]",1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Center,,,,14.61,Made,2.0,K. Martin Jr.,1630231.0,1.0,,,,,,,,,,,
25,PT10M16.00S,2023-01-27T01:13:25.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,11.383048620236531,50.49019607843137,1610612739,4,6,2023-01-27T01:13:32Z,250000,False,-2.0,55.0,1,left,J. Allen driving DUNK (2 PTS) (I. Okoro 1 AST),"[1628386, 1630171]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,5.46,Made,2.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,
27,PT09M52.00S,2023-01-27T01:13:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.01511169513797,53.18627450980392,1610612745,4,6,2023-01-27T01:13:59Z,270000,False,16.0,32.0,1,right,MISS J. Green driving finger roll Layup,[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,3.57,Missed,,,,,,,,,,,,,,,
28,PT09M51.00S,2023-01-27T01:13:51.2Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,4,6,2023-01-27T01:13:59Z,280000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,27.0,1.0,1.0,0.0,,
29,PT09M43.00S,2023-01-27T01:13:57.9Z,1,REGULAR,3pt,Jump Shot,[],1627747,6.783837056504599,2.941176470588235,1610612739,4,6,2023-01-27T01:14:04Z,290000,False,235.0,11.0,1,left,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,,,,23.56,Missed,,,,,,,,,,,,,,,
30,PT09M42.00S,2023-01-27T01:13:58.9Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,4,6,2023-01-27T01:14:04Z,300000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,
31,PT09M38.00S,2023-01-27T01:14:05.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630528,92.46057818659659,41.42156862745098,1610612745,6,6,2023-01-27T01:14:16Z,310000,False,-43.0,18.0,1,right,J. Christopher running Layup (4 PTS) (K. Martin Jr. 2 AST),"[1630528, 1630231]",1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),0-8 Center,,,,4.67,Made,4.0,K. Martin Jr.,1630231.0,2.0,,,,,,,,,,,
33,PT09M38.00S,2023-01-27T01:14:09.5Z,1,REGULAR,foul,personal,['1freethrow'],1629636,,,1610612745,6,6,2023-01-27T01:14:21Z,330000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Christopher 1 FT),"[1629636, 1630528]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202056.0,1.0,0.0,Christopher,1630528.0,,,,,,
35,PT09M38.00S,2023-01-27T01:14:36.5Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1630528,,,1610612745,7,6,2023-01-27T01:14:36Z,350000,False,,,0,,J. Christopher Free Throw 1 of 1 (5 PTS),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
36,PT09M16.00S,2023-01-27T01:15:01.2Z,1,REGULAR,3pt,Jump Shot,[],1629636,32.40801576872536,46.07843137254902,1610612739,7,9,2023-01-27T01:15:06Z,360000,False,20.0,252.0,1,left,D. Garland 25' 3PT  (5 PTS) (E. Mobley 1 AST),"[1629636, 1630596]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,25.29,Made,5.0,E. Mobley,1630596.0,1.0,,,,,,,,,,,
38,PT08M53.00S,2023-01-27T01:15:25.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,87.46714848883047,52.94117647058824,1610612745,9,9,2023-01-27T01:16:55Z,380000,False,15.0,65.0,1,right,A. Sengun 6' turnaround Jump Shot (2 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,6.69,Made,2.0,,,,,,,,,,,,,,
39,PT08M40.00S,2023-01-27T01:15:37.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.30946123521682,55.63725490196079,1610612739,9,9,2023-01-27T01:15:44Z,390000,False,-28.0,16.0,1,left,MISS J. Allen cutting Layup - blocked,"[1628386, 1630578]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,3.25,Missed,,,,,,,,,,,,,,Sengun,1630578.0
40,PT08M40.00S,2023-01-27T01:15:37.3Z,1,REGULAR,block,,[],1630578,,,1610612739,9,9,2023-01-27T01:15:40Z,400000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M39.00S,2023-01-27T01:15:38.3Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,9,9,2023-01-27T01:15:44Z,410000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,
43,PT08M30.00S,2023-01-27T01:16:54.0Z,1,REGULAR,jumpball,recovered,[],1630171,,,1610612745,9,9,2023-01-27T01:16:54Z,430000,False,,,0,,Jump Ball C. LeVert vs. J. Smith Jr.: Tip to I. Okoro,"[1630171, 1627747, 1631095]",1610612739.0,CLE,heldball,I. Okoro,1630171.0,Okoro,I. Okoro,LeVert,1627747.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,,,,,,,
46,PT08M30.00S,2023-01-27T01:16:54.0Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,9,9,2023-01-27T01:26:38Z,460000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1627747]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,1.0,LeVert,1627747.0,,,,,,,,,,,,,,,,,
47,PT08M30.00S,2023-01-27T01:16:54.0Z,1,REGULAR,steal,,[],1627747,,,1610612739,9,9,2023-01-27T01:16:54Z,470000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
48,PT08M28.00S,2023-01-27T01:16:55.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,8.09789750328515,40.68627450980392,1610612739,9,9,2023-01-27T01:17:05Z,480000,False,47.0,24.0,1,left,MISS I. Okoro running Layup - blocked,"[1630171, 1630578]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,5.22,Missed,,,,,,,,,,,,,,Sengun,1630578.0
49,PT08M28.00S,2023-01-27T01:16:55.8Z,1,REGULAR,block,,[],1630578,,,1610612739,9,9,2023-01-27T01:16:58Z,490000,False,,,0,,A. Sengun BLOCK (2 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT08M23.00S,2023-01-27T01:17:00.8Z,1,REGULAR,rebound,offensive,[],1629636,,,1610612739,9,9,2023-01-27T01:17:05Z,500000,False,,,0,,D. Garland REBOUND (Off:1 Def:0),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,48.0,1.0,0.0,1.0,,
51,PT08M20.00S,2023-01-27T01:17:03.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629636,8.754927726675426,51.225490196078425,1610612739,9,11,2023-01-27T01:17:35Z,510000,False,-6.0,30.0,1,left,D. Garland Layup (7 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,3.04,Made,7.0,,,,,,,,,,,,,,
52,PT08M13.00S,2023-01-27T01:17:13.4Z,1,REGULAR,turnover,out-of-bounds,[],1631095,,,1610612745,9,11,2023-01-27T01:21:05Z,520000,False,,,0,,J. Smith Jr. bad pass out-of-bounds TURNOVER (1 TO),[1631095],1610612745.0,HOU,bad pass,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,200834.0,,,,,,,,,,
53,PT07M51.00S,2023-01-27T01:17:41.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629636,6.258212877792378,38.48039215686275,1610612739,9,11,2023-01-27T01:17:59Z,530000,False,58.0,6.0,1,left,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,5.79,Missed,,,,,,,,,,,,,,,
54,PT07M50.00S,2023-01-27T01:17:42.2Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,9,11,2023-01-27T01:17:59Z,540000,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,53.0,1.0,0.0,1.0,,
55,PT07M46.00S,2023-01-27T01:17:45.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628386,5.590000152587891,50.0,1610612739,9,13,2023-01-27T01:17:45Z,550000,False,0.0,0.0,1,left,J. Allen tip DUNK (4 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,0.0,Made,4.0,,,,,,,,,,,,,,
56,PT07M36.00S,2023-01-27T01:17:58.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,88.78120893561103,42.40196078431372,1610612745,11,13,2023-01-27T01:21:04Z,560000,False,-38.0,53.0,1,right,J. Smith Jr. 6' cutting Layup (4 PTS) (A. Sengun 1 AST),"[1631095, 1630578]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,6.52,Made,4.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,
58,PT07M36.00S,2023-01-27T01:18:01.7Z,1,REGULAR,foul,personal,['1freethrow'],1630171,,,1610612745,11,13,2023-01-27T01:18:15Z,580000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (Smith Jr. 1 FT),"[1630171, 1631095]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202056.0,1.0,0.0,Smith Jr.,1631095.0,,,,,,
60,PT07M36.00S,2023-01-27T01:18:25.0Z,1,REGULAR,freethrow,1 of 1,[],1631095,,,1610612745,12,13,2023-01-27T01:18:25Z,600000,False,,,0,,J. Smith Jr. Free Throw 1 of 1 (5 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
61,PT07M24.00S,2023-01-27T01:18:39.1Z,1,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612739,12,13,2023-01-27T01:18:48Z,610000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Mobley 2 FT),"[1631095, 1630596]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,202056.0,2.0,0.0,Mobley,1630596.0,,,,,,
63,PT07M24.00S,2023-01-27T01:19:05.1Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,12,14,2023-01-27T01:19:05Z,630000,False,,,0,,E. Mobley Free Throw 1 of 2 (3 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
64,PT07M24.00S,2023-01-27T01:19:20.1Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,12,15,2023-01-27T01:19:20Z,640000,False,,,0,,E. Mobley Free Throw 2 of 2 (4 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
65,PT07M08.00S,2023-01-27T01:19:36.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.38042049934296,54.41176470588235,1610612745,14,15,2023-01-27T01:19:42Z,650000,False,22.0,10.0,1,right,A. Sengun driving reverse Layup (4 PTS),[1630578],1610612745.0,HOU,driving reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,2.41,Made,4.0,,,,,,,,,,,,,,
66,PT07M01.00S,2023-01-27T01:19:46.0Z,1,REGULAR,foul,personal,[],1630224,,,1610612739,14,15,2023-01-27T01:19:56Z,660000,False,,,0,,J. Green personal FOUL (1 PF),"[1630224, 1627747]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,200834.0,1.0,0.0,LeVert,1627747.0,,,,,,
68,PT06M54.00S,2023-01-27T01:20:17.4Z,1,REGULAR,turnover,bad pass,[],1627747,,,1610612739,14,15,2023-01-27T01:20:22Z,680000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1630578]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,
69,PT06M54.00S,2023-01-27T01:20:17.4Z,1,REGULAR,steal,,[],1630578,,,1610612745,14,15,2023-01-27T01:20:19Z,690000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
70,PT06M51.00S,2023-01-27T01:20:22.5Z,1,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612745,14,15,2023-01-27T01:20:34Z,700000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Martin Jr. 2 FT),"[1627747, 1630231]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,200834.0,1.0,0.0,Martin Jr.,1630231.0,,,,,,
72,PT06M51.00S,2023-01-27T01:20:43.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,14,15,2023-01-27T01:20:43Z,720000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M51.00S,2023-01-27T01:23:30.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630231,,,1610612745,14,15,2023-01-27T01:23:51Z,730000,False,,,0,,MISS K. Martin Jr. Free Throw 1 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
74,PT06M51.00S,2023-01-27T01:23:30.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,14,15,2023-01-27T01:23:51Z,740000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,
75,PT06M51.00S,2023-01-27T01:23:30.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630231,,,1610612745,14,15,2023-01-27T01:23:51Z,750000,False,,,0,,MISS K. Martin Jr. Free Throw 2 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
76,PT06M48.00S,2023-01-27T01:23:33.7Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,14,15,2023-01-27T01:23:51Z,760000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,75.0,2.0,2.0,0.0,,
77,PT06M32.00S,2023-01-27T01:24:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,7.440867279894875,55.14705882352941,1610612739,14,15,2023-01-27T01:24:12Z,770000,False,-26.0,17.0,1,left,MISS I. Okoro driving Layup - blocked,"[1630171, 1631095]",1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,3.1,Missed,,,,,,,,,,,,,,Smith Jr.,1631095.0
78,PT06M32.00S,2023-01-27T01:24:03.2Z,1,REGULAR,block,,[],1631095,,,1610612739,14,15,2023-01-27T01:24:05Z,780000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT06M31.00S,2023-01-27T01:24:04.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,14,15,2023-01-27T01:24:12Z,790000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,77.0,1.0,1.0,0.0,,
80,PT06M28.00S,2023-01-27T01:24:10.4Z,1,REGULAR,turnover,traveling,[],1630231,,,1610612745,14,15,2023-01-27T01:24:17Z,800000,False,,,0,,K. Martin Jr. traveling TURNOVER (1 TO),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),8-16 Left,1.0,,,,,,,,,202056.0,,,,,,,,,,
81,PT06M14.00S,2023-01-27T01:24:31.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628386,9.674770039421814,44.36274509803921,1610612739,14,17,2023-01-27T01:24:38Z,810000,False,28.0,38.0,1,left,J. Allen cutting DUNK (6 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,4.76,Made,6.0,D. Garland,1629636.0,1.0,,,,,,,,,,,
83,PT05M55.00S,2023-01-27T01:24:50.5Z,1,REGULAR,2pt,Jump Shot,[],1631095,77.08607095926413,34.31372549019608,1610612745,16,17,2023-01-27T01:25:03Z,830000,False,-78.0,163.0,1,right,J. Smith Jr. 18' Jump Shot (7 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,,18.08,Made,7.0,,,,,,,,,,,,,,
84,PT05M37.00S,2023-01-27T01:25:06.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,11.251642575558476,37.254901960784316,1610612739,16,19,2023-01-27T01:25:14Z,840000,False,64.0,53.0,1,left,C. LeVert 8' driving floating Jump Shot (2 PTS),[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Right,,,,8.31,Made,2.0,,,,,,,,,,,,,,
85,PT05M23.00S,2023-01-27T01:25:22.4Z,1,REGULAR,3pt,Jump Shot,[],1630224,66.3107752956636,58.57843137254902,1610612745,16,19,2023-01-27T01:25:29Z,850000,False,43.0,264.0,1,right,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,26.77,Missed,,,,,,,,,,,,,,,
86,PT05M23.00S,2023-01-27T01:25:22.4Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,16,19,2023-01-27T01:25:29Z,860000,False,,,0,,D. Garland REBOUND (Off:1 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,85.0,2.0,1.0,1.0,,
87,PT05M17.00S,2023-01-27T01:25:31.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,5.995400788436268,55.392156862745104,1610612739,16,19,2023-01-27T01:25:42Z,870000,False,-27.0,4.0,1,left,MISS J. Allen Layup - blocked,"[1628386, 1631095]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,2.73,Missed,,,,,,,,,,,,,,Smith Jr.,1631095.0
