actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-12T01:11:17.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-12T01:11:17Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-03-12T01:11:19.8Z,1,REGULAR,jumpball,recovered,[],201942,,,1610612741,0,0,2023-03-12T01:11:19Z,40000,False,,,0,,Jump Ball N. Vucevic vs. J. Smith Jr.: Tip to D. DeRozan,"[201942, 202696, 1631095]",1610612741.0,CHI,startperiod,D. DeRozan,201942.0,DeRozan,D. DeRozan,Vucevic,202696.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-03-12T01:11:35.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,88.25558475689881,41.17647058823529,1610612741,0,2,2023-03-12T01:11:42Z,70000,False,-44.0,58.0,1,right,N. Vucevic 7' turnaround Hook (2 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,7.28,Made,2.0,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2023-03-12T01:12:14.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,5.995400788436268,51.9607843137255,1610612745,2,2,2023-03-12T01:12:19Z,100000,False,-10.0,4.0,1,left,A. Sengun driving Layup (2 PTS) (J. Green 1 AST),"[1630578, 1630224]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.05,Made,2.0,J. Green,1630224.0,1.0,,,,,,,,,,,,,,
12,PT10M57.00S,2023-03-12T01:12:32.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,92.46057818659659,53.67647058823529,1610612741,2,2,2023-03-12T01:12:41Z,120000,False,18.0,18.0,1,right,MISS N. Vucevic turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
13,PT10M57.00S,2023-03-12T01:12:32.4Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,2,2,2023-03-12T01:12:41Z,130000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M49.00S,2023-03-12T01:12:41.1Z,1,REGULAR,3pt,Jump Shot,[],1630224,29.77989487516426,78.43137254901961,1610612745,2,2,2023-03-12T01:12:50Z,140000,False,-142.0,227.0,1,left,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.82,Missed,,,,,,,,,,,,,,,,,,
15,PT10M46.00S,2023-03-12T01:12:44.1Z,1,REGULAR,rebound,defensive,[],201976,,,1610612741,2,2,2023-03-12T01:12:50Z,150000,False,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M32.00S,2023-03-12T01:12:57.9Z,1,REGULAR,turnover,bad pass,[],202696,,,1610612741,2,2,2023-03-12T01:13:02Z,160000,False,,,0,,N. Vucevic bad pass TURNOVER (1 TO),"[202696, 1630224]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Green,1630224.0,,,,,,,
17,PT10M32.00S,2023-03-12T01:12:57.9Z,1,REGULAR,steal,,[],1630224,,,1610612745,2,2,2023-03-12T01:12:59Z,170000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
