actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-12-16T01:11:15.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-16T01:11:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-12-16T01:11:18.1Z,1,REGULAR,jumpball,recovered,[],201569,,,1610612745,0,0,2022-12-16T01:11:18Z,40000,False,,,0,,Jump Ball A. Sengun vs. U. Haslem: Tip to E. Gordon,"[201569, 1630578, 2617]",1610612745.0,HOU,startperiod,E. Gordon,201569.0,Gordon,E. Gordon,Sengun,1630578.0,Haslem,2617.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2022-12-16T01:11:30.6Z,1,REGULAR,2pt,Jump Shot,[],1629645,76.82325886990802,54.41176470588235,1610612745,2,0,2022-12-16T01:11:43Z,70000,False,22.0,165.0,1,right,K. Porter Jr. 16' step back Jump Shot (2 PTS),[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,16.69,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M29.00S,2022-12-16T01:11:45.4Z,1,REGULAR,2pt,Jump Shot,[],2617,9.411957950065702,17.401960784313726,1610612748,2,0,2022-12-16T01:11:49Z,80000,False,163.0,36.0,1,left,MISS U. Haslem 16' Jump Shot,[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,Mid-Range,16-24 Right,16.69,Missed,,,,,,,,,,,,,,,,,,
9,PT11M28.00S,2022-12-16T01:11:46.4Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,2,0,2022-12-16T01:11:49Z,90000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right,,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,
10,PT11M16.00S,2022-12-16T01:11:58.7Z,1,REGULAR,2pt,Jump Shot,[],1631095,93.38042049934296,68.13725490196079,1610612745,4,0,2022-12-16T01:12:03Z,100000,False,91.0,10.0,1,right,J. Smith Jr. 9' turnaround fadeaway Jump Shot (2 PTS),[1631095],1610612745.0,HOU,turnaround fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,9.12,Made,2.0,,,,,,,,,,,,,,,,,
11,PT10M53.00S,2022-12-16T01:12:21.7Z,1,REGULAR,2pt,Jump Shot,[],1628997,9.806176084099869,79.65686274509804,1610612748,4,2,2022-12-16T01:12:26Z,110000,False,-148.0,40.0,1,left,C. Martin 15' pullup Jump Shot (2 PTS) (J. Butler 1 AST),"[1628997, 202710]",1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,15.35,Made,2.0,,,,,J. Butler,202710.0,1.0,,,,,,,,,,
13,PT10M40.00S,2022-12-16T01:12:38.6Z,1,REGULAR,foul,offensive,[],1630578,,,1610612745,4,2,2022-12-16T01:12:48Z,130000,False,,,0,,A. Sengun offensive FOUL (1 PF),"[1630578, 202710]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,101283.0,1.0,0.0,Butler,202710.0,,,,,
15,PT10M40.00S,2022-12-16T01:12:38.6Z,1,REGULAR,turnover,offensive foul,[],1630578,,,1610612745,4,2,2022-12-16T01:12:38Z,150000,False,,,0,,A. Sengun offensive foul TURNOVER (1 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,101283.0,,,,,1.0,,,,
16,PT10M23.00S,2022-12-16T01:13:05.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,8.886333771353483,4.6568627450980395,1610612748,4,2,2022-12-16T01:25:33Z,160000,False,227.0,31.0,1,left,MISS M. Strus pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,22.88,Missed,,,,,,,,,,,,,,,,,,
17,PT10M22.00S,2022-12-16T01:13:06.3Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,4,2,2022-12-16T01:13:10Z,170000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,
18,PT10M10.00S,2022-12-16T01:13:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.59198423127464,48.529411764705884,1610612745,4,2,2022-12-16T01:13:38Z,180000,False,-7.0,17.0,1,right,MISS J. Green driving finger roll Layup,[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
19,PT10M08.00S,2022-12-16T01:13:22.0Z,1,REGULAR,rebound,defensive,[],2617,,,1610612748,4,2,2022-12-16T01:13:38Z,190000,False,,,0,,U. Haslem REBOUND (Off:0 Def:1),[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,Restricted Area,0-8 Center,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,
20,PT09M51.00S,2022-12-16T01:13:36.6Z,1,REGULAR,2pt,Jump Shot,[],1628997,24.26084099868594,31.862745098039213,1610612748,4,4,2022-12-16T01:13:41Z,200000,False,91.0,176.0,1,left,C. Martin 19' pullup Jump Shot (4 PTS),[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,19.76,Made,4.0,,,,,,,,,,,,,,,,,
21,PT09M40.00S,2022-12-16T01:13:48.8Z,1,REGULAR,2pt,Jump Shot,[],1631095,91.40932982917214,26.225490196078432,1610612745,4,4,2022-12-16T01:13:53Z,210000,False,-119.0,28.0,1,right,MISS J. Smith Jr. 12' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,12.22,Missed,,,,,,,,,,,,,,,,,,
22,PT09M39.00S,2022-12-16T01:13:49.8Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,4,4,2022-12-16T01:13:53Z,220000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,
