actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M39.00S,2023-02-02T01:12:28.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630231,88.64980289093299,45.83333333333333,1610612745,4,0,2023-02-02T01:13:03Z,170000,False,-21.0,54.0,1,right,K. Martin Jr. driving floating Jump Shot (2 PTS),[1630231],1610612745.0,HOU,driving floating,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.81,Made,2.0,,,,,,,,,,,,
18,PT10M26.00S,2023-02-02T01:12:41.1Z,1,REGULAR,3pt,Jump Shot,[],1631114,24.129434954007884,13.725490196078432,1610612760,4,3,2023-02-02T01:12:46Z,180000,False,181.0,174.0,1,left,J. Williams 25' 3PT  (3 PTS) (J. Williams 1 AST),"[1631114, 1631119]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,25.16,Made,3.0,J. Williams,1631119.0,1.0,,,,,,,,,
20,PT10M12.00S,2023-02-02T01:12:55.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,89.43823915900131,63.970588235294116,1610612745,4,3,2023-02-02T01:13:02Z,200000,False,70.0,47.0,1,right,MISS E. Gordon 8' driving floating bank Shot,[201569],1610612745.0,HOU,driving floating bank,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Right,,,,,,8.41,Missed,,,,,,,,,,,,,
21,PT10M12.00S,2023-02-02T01:12:55.3Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,4,3,2023-02-02T01:13:02Z,210000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,20.0,2.0,2.0,0.0,,,,,
22,PT10M06.00S,2023-02-02T01:13:04.7Z,1,REGULAR,violation,kicked ball,[],201569,,,1610612760,4,3,2023-02-02T01:13:15Z,220000,False,,,0,,E. Gordon kicked ball VIOLATION,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,1198.0,,,,,,,,,,,,,,,,,,,
23,PT10M01.00S,2023-02-02T01:13:17.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,12.697109067017081,64.4607843137255,1610612760,4,3,2023-02-02T01:13:28Z,230000,False,-72.0,67.0,1,left,MISS J. Giddey 9' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,9.85,Missed,,,,,,,,,,,,,
24,PT10M00.00S,2023-02-02T01:13:18.0Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,4,3,2023-02-02T01:21:15Z,240000,False,,,0,,J. Giddey REBOUND (Off:1 Def:0),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,23.0,1.0,0.0,1.0,,,,,
25,PT09M50.00S,2023-02-02T01:13:28.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,7.966491458607096,57.107843137254896,1610612760,4,5,2023-02-02T01:13:34Z,250000,False,-36.0,22.0,1,left,J. Giddey driving finger roll Layup (2 PTS) (J. Williams 1 AST),"[1630581, 1631114]",1610612760.0,OKC,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,4.2,Made,2.0,J. Williams,1631114.0,1.0,,,,,,,,,
27,PT09M35.00S,2023-02-02T01:13:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,90.75229960578186,52.94117647058824,1610612745,6,5,2023-02-02T01:13:50Z,270000,False,15.0,34.0,1,right,E. Gordon driving finger roll Layup (2 PTS),[201569],1610612745.0,HOU,driving finger roll,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,3.74,Made,2.0,,,,,,,,,,,,
28,PT09M16.00S,2023-02-02T01:14:01.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,15.193823915900131,45.588235294117645,1610612760,6,7,2023-02-02T01:14:07Z,280000,False,22.0,90.0,1,left,S. Gilgeous-Alexander 9' fadeaway Jump Shot (2 PTS),[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.3,Made,2.0,,,,,,,,,,,,
29,PT09M03.00S,2023-02-02T01:14:17.4Z,1,REGULAR,foul,personal,[],1631119,,,1610612745,6,7,2023-02-02T01:14:31Z,290000,False,,,0,,J. Williams personal FOUL (2 PF),"[1631119, 1630578]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,1198.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
31,PT08M55.00S,2023-02-02T01:14:40.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.38042049934296,57.59803921568627,1610612745,8,7,2023-02-02T01:14:46Z,310000,False,38.0,10.0,1,right,E. Gordon driving Layup (4 PTS),[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,3.92,Made,4.0,,,,,,,,,,,,
32,PT08M55.00S,2023-02-02T01:14:43.3Z,1,REGULAR,foul,personal,['1freethrow'],1628983,,,1610612745,8,7,2023-02-02T01:14:56Z,320000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Gordon 1 FT),"[1628983, 201569]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,201638.0,1.0,0.0,Gordon,201569.0,,,,,,,,,,,,,,,
34,PT08M55.00S,2023-02-02T01:15:05.7Z,1,REGULAR,freethrow,1 of 1,[],201569,,,1610612745,9,7,2023-02-02T01:15:05Z,340000,False,,,0,,E. Gordon Free Throw 1 of 1 (5 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
35,PT08M44.00S,2023-02-02T01:15:18.1Z,1,REGULAR,3pt,Jump Shot,[],1631114,6.652431011826544,96.56862745098039,1610612760,9,10,2023-02-02T01:15:26Z,350000,False,-233.0,10.0,1,left,J. Williams 3PT  (6 PTS) (I. Joe 1 AST),"[1631114, 1630198]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,23.3,Made,6.0,I. Joe,1630198.0,1.0,,,,,,,,,
37,PT08M28.00S,2023-02-02T01:15:33.8Z,1,REGULAR,3pt,Jump Shot,[],1631095,66.96780551905388,33.57843137254902,1610612745,12,10,2023-02-02T01:15:39Z,370000,False,-82.0,258.0,1,right,J. Smith Jr. 27' 3PT  (5 PTS) (K. Martin Jr. 2 AST),"[1631095, 1630231]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,27.07,Made,5.0,K. Martin Jr.,1630231.0,2.0,,,,,,,,,
39,PT08M15.00S,2023-02-02T01:15:46.5Z,1,REGULAR,3pt,Jump Shot,[],1630198,35.8245729303548,44.11764705882353,1610612760,12,10,2023-02-02T01:15:53Z,390000,False,29.0,284.0,1,left,MISS I. Joe 28' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,,,,,,28.58,Missed,,,,,,,,,,,,,
40,PT08M14.00S,2023-02-02T01:15:47.5Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,12,10,2023-02-02T01:15:53Z,400000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,
41,PT07M52.00S,2023-02-02T01:16:09.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.06636005256242,44.85294117647059,1610612745,14,10,2023-02-02T01:16:14Z,410000,False,-26.0,22.0,1,right,A. Sengun driving Layup (2 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,3.39,Made,2.0,,,,,,,,,,,,
42,PT07M36.00S,2023-02-02T01:16:26.0Z,1,REGULAR,2pt,Jump Shot,[],1631119,11.645860709592641,67.15686274509804,1610612760,14,10,2023-02-02T01:16:54Z,420000,False,-86.0,57.0,1,left,MISS J. Williams 10' floating Shot,[1631119],1610612760.0,OKC,floating,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,10.3,Missed,,,,,,,,,,,,,
43,PT07M34.00S,2023-02-02T01:16:28.0Z,1,REGULAR,rebound,defensive,[],1630227,,,1610612745,14,10,2023-02-02T01:16:36Z,430000,False,,,0,,D. Nix REBOUND (Off:0 Def:1),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,
44,PT07M22.00S,2023-02-02T01:16:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,93.77463863337714,45.588235294117645,1610612745,16,10,2023-02-02T01:16:47Z,440000,False,-22.0,6.0,1,right,K. Martin Jr. Layup (4 PTS) (A. Sengun 1 AST),"[1630231, 1630578]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,2.29,Made,4.0,A. Sengun,1630578.0,1.0,,,,,,,,,
46,PT07M22.00S,2023-02-02T01:16:44.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,16,10,2023-02-02T01:16:44Z,460000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M22.00S,2023-02-02T01:17:45.3Z,1,REGULAR,substitution,out,[],1631119,,,1610612760,16,10,2023-02-02T01:19:25Z,470000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M22.00S,2023-02-02T01:17:45.3Z,1,REGULAR,substitution,in,[],203488,,,1610612760,16,10,2023-02-02T01:19:25Z,480000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M03.00S,2023-02-02T01:19:52.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630198,16.113666228646515,62.00980392156863,1610612760,16,10,2023-02-02T01:20:03Z,490000,False,-60.0,99.0,1,left,MISS I. Joe 11' fadeaway Shot,[1630198],1610612760.0,OKC,fadeaway,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Left,,,,,,11.58,Missed,,,,,,,,,,,,,
50,PT06M59.00S,2023-02-02T01:19:56.4Z,1,REGULAR,rebound,offensive,[],203488,,,1610612760,16,10,2023-02-02T01:20:03Z,500000,False,,,0,,M. Muscala REBOUND (Off:1 Def:0),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,49.0,1.0,0.0,1.0,,,,,
51,PT06M54.00S,2023-02-02T01:20:01.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,14.668199737187912,50.98039215686274,1610612760,16,10,2023-02-02T01:20:10Z,510000,False,-5.0,85.0,1,left,MISS S. Gilgeous-Alexander 8' driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.55,Missed,,,,,,,,,,,,,
52,PT06M52.00S,2023-02-02T01:20:03.6Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,16,10,2023-02-02T01:20:18Z,520000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,51.0,2.0,2.0,0.0,,,,,
53,PT06M33.00S,2023-02-02T01:20:24.1Z,1,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612745,16,10,2023-02-02T01:20:29Z,530000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Gordon 2 FT),"[1630198, 201569]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,1198.0,1.0,0.0,Gordon,201569.0,,,,,,,,,,,,,,,
55,PT06M33.00S,2023-02-02T01:20:46.7Z,1,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,17,10,2023-02-02T01:20:46Z,550000,False,,,0,,E. Gordon Free Throw 1 of 2 (6 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
56,PT06M33.00S,2023-02-02T01:21:04.0Z,1,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,18,10,2023-02-02T01:21:04Z,560000,False,,,0,,E. Gordon Free Throw 2 of 2 (7 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
57,PT06M28.00S,2023-02-02T01:21:11.5Z,1,REGULAR,3pt,Jump Shot,[],203488,33.590670170827856,56.372549019607845,1610612760,18,10,2023-02-02T01:21:22Z,570000,False,-32.0,263.0,1,left,MISS M. Muscala 26' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,,,,,,26.52,Missed,,,,,,,,,,,,,
58,PT06M26.00S,2023-02-02T01:21:13.5Z,1,REGULAR,rebound,defensive,[],1630227,,,1610612745,18,10,2023-02-02T01:21:22Z,580000,False,,,0,,D. Nix REBOUND (Off:0 Def:2),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,57.0,2.0,2.0,0.0,,,,,
59,PT06M15.00S,2023-02-02T01:21:23.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.9862023653088,54.166666666666664,1610612745,20,10,2023-02-02T01:21:29Z,590000,False,21.0,13.0,1,right,A. Sengun driving Layup (4 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,2.47,Made,4.0,,,,,,,,,,,,
60,PT06M05.00S,2023-02-02T01:21:34.2Z,1,REGULAR,3pt,Jump Shot,[],203488,23.078186596583443,10.294117647058822,1610612760,20,10,2023-02-02T01:21:41Z,600000,False,199.0,164.0,1,left,MISS M. Muscala 25' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Right Center,,,,,,25.77,Missed,,,,,,,,,,,,,
61,PT06M03.00S,2023-02-02T01:21:36.2Z,1,REGULAR,rebound,defensive,[],1630227,,,1610612745,20,10,2023-02-02T01:21:41Z,610000,False,,,0,,D. Nix REBOUND (Off:0 Def:3),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,60.0,3.0,3.0,0.0,,,,,
62,PT05M54.00S,2023-02-02T01:21:44.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,91.40932982917214,53.67647058823529,1610612745,20,10,2023-02-02T01:22:03Z,620000,False,18.0,28.0,1,right,MISS E. Gordon driving floating Shot,[201569],1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,3.38,Missed,,,,,,,,,,,,,
63,PT05M54.00S,2023-02-02T01:21:44.5Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,20,10,2023-02-02T01:23:39Z,630000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,62.0,1.0,1.0,0.0,,,,,
64,PT05M48.00S,2023-02-02T01:21:53.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631114,7.440867279894875,44.6078431372549,1610612760,20,10,2023-02-02T01:22:12Z,640000,False,27.0,17.0,1,left,MISS J. Williams running finger roll Layup,[1631114],1610612760.0,OKC,running finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,3.21,Missed,,,,,,,,,,,,,
65,PT05M48.00S,2023-02-02T01:21:53.0Z,1,REGULAR,rebound,offensive,[],203488,,,1610612760,20,10,2023-02-02T01:22:12Z,650000,False,,,0,,M. Muscala REBOUND (Off:2 Def:0),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,64.0,2.0,0.0,2.0,,,,,
66,PT05M48.00S,2023-02-02T01:21:57.4Z,1,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612760,20,10,2023-02-02T01:22:04Z,660000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Muscala 2 FT),"[1631095, 203488]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1198.0,1.0,0.0,Muscala,203488.0,,,,,,,,,,,,,,,
68,PT05M48.00S,2023-02-02T01:22:56.7Z,1,REGULAR,freethrow,1 of 2,"['2ndchance', 'fastbreak']",203488,,,1610612760,20,10,2023-02-02T01:22:56Z,680000,False,,,0,,MISS M. Muscala Free Throw 1 of 2,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
69,PT05M48.00S,2023-02-02T01:22:56.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,20,10,2023-02-02T01:22:56Z,690000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,
70,PT05M48.00S,2023-02-02T01:22:58.1Z,1,REGULAR,substitution,out,[],201569,,,1610612760,20,10,2023-02-02T01:23:05Z,700000,False,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M48.00S,2023-02-02T01:22:58.1Z,1,REGULAR,substitution,out,[],1630198,,,1610612760,20,10,2023-02-02T01:23:05Z,710000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M48.00S,2023-02-02T01:22:58.1Z,1,REGULAR,substitution,in,[],1630256,,,1610612760,20,10,2023-02-02T01:23:05Z,720000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M48.00S,2023-02-02T01:22:58.1Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,20,10,2023-02-02T01:23:05Z,730000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M48.00S,2023-02-02T01:23:17.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', '2ndchance']",203488,,,1610612760,20,11,2023-02-02T01:23:17Z,740000,False,,,0,,M. Muscala Free Throw 2 of 2 (1 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
75,PT05M36.00S,2023-02-02T01:23:31.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.59198423127464,49.01960784313725,1610612745,22,11,2023-02-02T01:23:47Z,750000,False,-5.0,17.0,1,right,J. Tate reverse Layup (2 PTS) (A. Sengun 2 AST),"[1630256, 1630578]",1610612745.0,HOU,reverse,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,1.78,Made,2.0,A. Sengun,1630578.0,2.0,,,,,,,,,
77,PT05M22.00S,2023-02-02T01:23:45.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.601182654402102,51.9607843137255,1610612760,22,13,2023-02-02T01:23:51Z,770000,False,-10.0,0.0,1,left,S. Gilgeous-Alexander driving Layup (4 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,0.98,Made,4.0,,,,,,,,,,,,
78,PT05M03.00S,2023-02-02T01:24:04.0Z,1,REGULAR,3pt,Jump Shot,[],1631095,67.23061760840999,67.8921568627451,1610612745,22,13,2023-02-02T01:25:41Z,780000,False,89.0,256.0,1,right,MISS J. Smith Jr. 27' step back 3PT,[1631095],1610612745.0,HOU,step back,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,27.07,Missed,,,,,,,,,,,,,
79,PT05M00.00S,2023-02-02T01:24:07.0Z,1,REGULAR,rebound,offensive,[],1630231,,,1610612745,22,13,2023-02-02T01:24:13Z,790000,False,,,0,,K. Martin Jr. REBOUND (Off:1 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,78.0,3.0,2.0,1.0,,,,,
80,PT05M00.00S,2023-02-02T01:24:08.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629026,,,1610612745,22,13,2023-02-02T01:24:34Z,800000,False,,,0,,K. Williams shooting personal FOUL (1 PF) (Martin Jr. 2 FT),"[1629026, 1630231]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,1198.0,1.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,,,,,,
82,PT05M00.00S,2023-02-02T01:24:36.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630231,,,1610612745,23,13,2023-02-02T01:24:36Z,820000,False,,,0,,K. Martin Jr. Free Throw 1 of 2 (5 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
