actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT11M13.00S,2023-02-07T01:13:41.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,94.40999984741211,50.0,1610612745,2,2,2023-02-07T01:13:41Z,160000,False,0.0,0.0,1,right,K. Martin Jr. tip Layup (2 PTS),[1630231],1610612745.0,HOU,tip,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
17,PT10M58.00S,2023-02-07T01:13:56.4Z,1,REGULAR,2pt,Jump Shot,[],1628368,19.136005256241788,65.93137254901961,1610612758,2,2,2023-02-07T01:14:07Z,170000,False,-80.0,127.0,1,left,MISS D. Fox 15' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,15.03,Missed,,,,,,,,,,,,,,,,,,
18,PT10M55.00S,2023-02-07T01:13:59.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,2,2,2023-02-07T01:14:07Z,180000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,
19,PT10M45.00S,2023-02-07T01:14:09.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,89.83245729303549,51.225490196078425,1610612745,4,2,2023-02-07T01:14:16Z,190000,False,6.0,43.0,1,right,K. Martin Jr. cutting DUNK (4 PTS) (E. Gordon 1 AST),"[1630231, 201569]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,4.35,Made,,,,,,,4.0,E. Gordon,201569.0,1.0,,,,,,,,
21,PT10M32.00S,2023-02-07T01:14:22.3Z,1,REGULAR,3pt,Jump Shot,[],1631099,26.231931668856767,19.852941176470587,1610612758,4,5,2023-02-07T01:14:29Z,210000,False,151.0,194.0,1,left,K. Murray 24' 3PT  (3 PTS) (K. Huerter 1 AST),"[1631099, 1628989]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,24.57,Made,,,,,,,3.0,K. Huerter,1628989.0,1.0,,,,,,,,
23,PT10M19.00S,2023-02-07T01:14:35.4Z,1,REGULAR,2pt,Jump Shot,[],1630224,78.0059132720105,65.93137254901961,1610612745,4,5,2023-02-07T01:20:01Z,230000,False,80.0,154.0,1,right,MISS J. Green 17' fadeaway Shot,[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,17.36,Missed,,,,,,,,,,,,,,,,,,
24,PT10M18.00S,2023-02-07T01:14:36.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,4,5,2023-02-07T01:14:42Z,240000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,
25,PT10M12.00S,2023-02-07T01:14:43.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,6.521024967148489,50.73529411764706,1610612758,4,5,2023-02-07T01:14:52Z,250000,False,-4.0,9.0,1,left,MISS D. Fox running Layup,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,0.95,Missed,,,,,,,,,,,,,,,,,,
26,PT10M08.00S,2023-02-07T01:14:47.0Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,4,5,2023-02-07T01:14:52Z,260000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,
27,PT10M05.00S,2023-02-07T01:14:50.0Z,1,REGULAR,turnover,lost ball,[],1630578,,,1610612745,4,5,2023-02-07T01:14:55Z,270000,False,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1631099]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Murray,1631099.0,,,,,
28,PT10M05.00S,2023-02-07T01:14:50.0Z,1,REGULAR,steal,,[],1631099,,,1610612758,4,5,2023-02-07T01:14:52Z,280000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M59.00S,2023-02-07T01:14:56.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203084,26.10052562417871,17.647058823529413,1610612758,4,5,2023-02-07T01:25:58Z,290000,False,162.0,193.0,1,left,MISS H. Barnes 25' running 3PT,[203084],1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
30,PT09M58.00S,2023-02-07T01:14:57.1Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,4,5,2023-02-07T01:15:06Z,300000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,
31,PT09M35.00S,2023-02-07T01:15:20.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.14651773981603,55.63725490196079,1610612745,6,5,2023-02-07T01:15:24Z,310000,False,28.0,31.0,1,right,J. Green driving Layup (2 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,4.17,Made,,,,,,,2.0,,,,,,,,,,,
32,PT09M27.00S,2023-02-07T01:15:27.5Z,1,REGULAR,2pt,Jump Shot,[],1628368,13.748357424441524,66.66666666666666,1610612758,6,5,2023-02-07T01:15:37Z,320000,False,-83.0,77.0,1,left,MISS D. Fox 11' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,11.32,Missed,,,,,,,,,,,,,,,,,,
33,PT09M26.00S,2023-02-07T01:15:28.5Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,6,5,2023-02-07T01:15:37Z,330000,False,,,0,,K. Martin Jr. REBOUND (Off:1 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,8-16 Left,,,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,
34,PT09M12.00S,2023-02-07T01:15:42.7Z,1,REGULAR,3pt,Jump Shot,[],1631095,69.46452036793693,71.81372549019608,1610612745,6,5,2023-02-07T01:15:48Z,340000,False,109.0,235.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
35,PT09M12.00S,2023-02-07T01:15:42.7Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,6,5,2023-02-07T01:15:48Z,350000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,
36,PT09M04.00S,2023-02-07T01:15:54.4Z,1,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612758,6,5,2023-02-07T01:16:09Z,360000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1631095, 1627734]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Sabonis,1627734.0
38,PT09M04.00S,2023-02-07T01:16:23.7Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,6,6,2023-02-07T01:16:23Z,380000,False,,,0,,D. Sabonis Free Throw 1 of 2 (1 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
39,PT09M04.00S,2023-02-07T01:16:45.7Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,6,7,2023-02-07T01:16:45Z,390000,False,,,0,,D. Sabonis Free Throw 2 of 2 (2 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
40,PT08M50.00S,2023-02-07T01:17:01.7Z,1,REGULAR,3pt,Jump Shot,[],1630224,67.23061760840999,67.15686274509804,1610612745,6,7,2023-02-07T01:17:08Z,400000,False,86.0,256.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.95,Missed,,,,,,,,,,,,,,,,,,
41,PT08M48.00S,2023-02-07T01:17:03.7Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,6,7,2023-02-07T01:17:08Z,410000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,
42,PT08M41.00S,2023-02-07T01:17:11.3Z,1,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612758,6,7,2023-02-07T01:17:18Z,420000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630578, 203084]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Barnes,203084.0
44,PT08M41.00S,2023-02-07T01:17:33.5Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,6,8,2023-02-07T01:17:33Z,440000,False,,,0,,H. Barnes Free Throw 1 of 2 (3 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
45,PT08M41.00S,2023-02-07T01:17:47.3Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,6,9,2023-02-07T01:17:47Z,450000,False,,,0,,H. Barnes Free Throw 2 of 2 (4 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
46,PT08M32.00S,2023-02-07T01:18:00.4Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612745,6,9,2023-02-07T01:18:08Z,460000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Sengun 2 FT),"[1627734, 1630578]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Sengun,1630578.0
48,PT08M32.00S,2023-02-07T01:18:30.1Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,7,9,2023-02-07T01:18:30Z,480000,False,,,0,,A. Sengun Free Throw 1 of 2 (1 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
49,PT08M32.00S,2023-02-07T01:18:50.5Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,8,9,2023-02-07T01:18:50Z,490000,False,,,0,,A. Sengun Free Throw 2 of 2 (2 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
50,PT08M18.00S,2023-02-07T01:19:07.9Z,1,REGULAR,turnover,lost ball,[],1628989,,,1610612758,8,9,2023-02-07T01:19:40Z,500000,False,,,0,,K. Huerter lost ball TURNOVER (1 TO),"[1628989, 1630224]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Green,1630224.0,,,,,
51,PT08M18.00S,2023-02-07T01:19:07.9Z,1,REGULAR,steal,,[],1630224,,,1610612745,8,9,2023-02-07T01:19:09Z,510000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
52,PT08M15.00S,2023-02-07T01:19:13.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,91.93495400788436,61.274509803921575,1610612745,8,9,2023-02-07T01:19:24Z,520000,False,56.0,23.0,1,right,MISS J. Green 6' running Layup,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,,
54,PT08M14.00S,2023-02-07T01:19:14.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,8,9,2023-02-07T01:19:24Z,540000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,52.0,,,,,,,,,,,,,,,
56,PT08M06.00S,2023-02-07T01:19:25.2Z,1,REGULAR,3pt,Jump Shot,[],1631099,33.065045992115635,50.98039215686274,1610612758,8,9,2023-02-07T01:19:31Z,560000,False,-5.0,258.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
57,PT08M05.00S,2023-02-07T01:19:26.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,8,9,2023-02-07T01:19:31Z,570000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,
58,PT07M48.00S,2023-02-07T01:19:43.1Z,1,REGULAR,3pt,Jump Shot,[],201569,70.51576872536137,81.37254901960785,1610612745,8,9,2023-02-07T01:19:51Z,580000,False,157.0,225.0,1,right,MISS E. Gordon 27' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,27.41,Missed,,,,,,,,,,,,,,,,,,
59,PT07M47.00S,2023-02-07T01:19:44.1Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,8,9,2023-02-07T01:19:51Z,590000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,
61,PT07M24.00S,2023-02-07T01:20:20.3Z,1,REGULAR,2pt,Jump Shot,[],1628368,13.61695137976347,28.186274509803923,1610612758,8,11,2023-02-07T01:20:26Z,610000,False,109.0,75.0,1,left,D. Fox 13' turnaround fadeaway Jump Shot (2 PTS),[1628368],1610612758.0,SAC,turnaround fadeaway,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,13.27,Made,,,,,,,2.0,,,,,,,,,,,
62,PT07M02.00S,2023-02-07T01:20:42.2Z,1,REGULAR,3pt,Jump Shot,[],1631095,90.3580814717477,97.05882352941177,1610612745,8,11,2023-02-07T01:20:48Z,620000,False,235.0,38.0,1,right,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,23.84,Missed,,,,,,,,,,,,,,,,,,
63,PT07M01.00S,2023-02-07T01:20:43.2Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,8,11,2023-02-07T01:20:48Z,630000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,62.0,3.0,3.0,0.0,,,,,,,,,,,,
64,PT06M46.00S,2023-02-07T01:20:57.7Z,1,REGULAR,3pt,Jump Shot,[],1627734,27.677398160315374,20.34313725490196,1610612758,8,14,2023-02-07T01:21:01Z,640000,False,148.0,208.0,1,left,D. Sabonis 25' 3PT  (5 PTS) (K. Murray 1 AST),"[1627734, 1631099]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,25.52,Made,,,,,,,5.0,K. Murray,1631099.0,1.0,,,,,,,,
66,PT06M28.00S,2023-02-07T01:21:16.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631095,92.19776609724047,52.450980392156865,1610612745,10,14,2023-02-07T01:21:21Z,660000,False,12.0,21.0,1,right,J. Smith Jr. cutting DUNK (2 PTS) (J. Green 1 AST),"[1631095, 1630224]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,2.42,Made,,,,,,,2.0,J. Green,1630224.0,1.0,,,,,,,,
68,PT06M09.00S,2023-02-07T01:21:34.5Z,1,REGULAR,3pt,Jump Shot,[],1631099,29.77989487516426,72.30392156862744,1610612758,10,14,2023-02-07T01:43:37Z,680000,False,-112.0,227.0,1,left,MISS K. Murray 25' pullup 3PT,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
69,PT06M08.00S,2023-02-07T01:21:35.5Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,10,14,2023-02-07T01:21:41Z,690000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,68.0,3.0,3.0,0.0,,,,,,,,,,,,
70,PT05M59.00S,2023-02-07T01:21:45.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,92.72339027595268,54.41176470588235,1610612745,12,14,2023-02-07T01:21:50Z,700000,False,22.0,16.0,1,right,E. Gordon driving Layup (2 PTS),[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,,,2.0,,,,,,,,,,,
71,PT05M51.00S,2023-02-07T01:21:52.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,6.783837056504599,52.94117647058824,1610612758,12,16,2023-02-07T01:21:58Z,710000,False,-15.0,11.0,1,left,H. Barnes cutting DUNK (6 PTS) (D. Fox 1 AST),"[203084, 1628368]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.85,Made,,,,,,,6.0,D. Fox,1628368.0,1.0,,,,,,,,
73,PT05M32.00S,2023-02-07T01:22:13.3Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612745,12,16,2023-02-07T01:22:27Z,730000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Gordon 2 FT),"[1628989, 201569]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Gordon,201569.0
75,PT05M32.00S,2023-02-07T01:22:31.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,12,16,2023-02-07T01:22:31Z,750000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M32.00S,2023-02-07T01:24:49.4Z,1,REGULAR,substitution,out,[],203084,,,1610612745,12,16,2023-02-07T01:25:25Z,760000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M32.00S,2023-02-07T01:24:49.4Z,1,REGULAR,substitution,out,[],1628368,,,1610612745,12,16,2023-02-07T01:25:25Z,770000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M32.00S,2023-02-07T01:24:49.4Z,1,REGULAR,substitution,in,[],1630558,,,1610612745,12,16,2023-02-07T01:25:25Z,780000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M32.00S,2023-02-07T01:24:49.4Z,1,REGULAR,substitution,in,[],1629056,,,1610612745,12,16,2023-02-07T01:25:25Z,790000,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M32.00S,2023-02-07T01:25:34.6Z,1,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,13,16,2023-02-07T01:25:34Z,800000,False,,,0,,E. Gordon Free Throw 1 of 2 (3 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
81,PT05M32.00S,2023-02-07T01:25:34.6Z,1,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,13,16,2023-02-07T01:25:55Z,810000,False,,,0,,MISS E. Gordon Free Throw 2 of 2,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
82,PT05M32.00S,2023-02-07T01:25:34.6Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,13,16,2023-02-07T01:25:55Z,820000,False,,,0,,K. Murray REBOUND (Off:0 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,81.0,4.0,4.0,0.0,,,,,,,,,,,,
83,PT05M11.00S,2023-02-07T01:26:09.8Z,1,REGULAR,3pt,Jump Shot,[],1630558,25.837713534822605,85.04901960784314,1610612758,13,19,2023-02-07T01:26:15Z,830000,False,-175.0,190.0,1,left,D. Mitchell 25' 3PT  (3 PTS) (K. Huerter 2 AST),"[1630558, 1628989]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.87,Made,,,,,,,3.0,K. Huerter,1628989.0,2.0,,,,,,,,
