actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M15.00S,2022-12-18T01:13:32.2Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,2,3,2022-12-18T01:13:34Z,170000,False,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,16.0,1.0,0.0,1.0,,,,,,,,,,,,,,
18,PT10M15.00S,2022-12-18T01:13:31.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630578,5.590000152587891,50.0,1610612745,2,3,2022-12-18T01:13:31Z,180000,False,0.0,0.0,1,left,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
19,PT10M14.00S,2022-12-18T01:13:32.6Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,2,3,2022-12-18T01:13:32Z,190000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M11.00S,2022-12-18T01:13:35.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203994,94.00459921156373,50.98039215686275,1610612757,2,5,2022-12-18T01:13:45Z,200000,False,5.0,4.0,1,right,J. Nurkic running DUNK (2 PTS) (D. Lillard 2 AST),"[203994, 203081]",1610612757.0,POR,running,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,2.0,D. Lillard,203081.0,2.0,,,,,,,,,,
22,PT09M58.00S,2022-12-18T01:13:49.9Z,1,REGULAR,foul,personal,['2freethrow'],203994,,,1610612745,2,5,2022-12-18T01:14:04Z,220000,False,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[203994, 1629645]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,,1.0,0.0,Porter Jr.,1629645.0,,,,
24,PT09M58.00S,2022-12-18T01:14:17.9Z,1,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,2,5,2022-12-18T01:14:18Z,240000,False,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
25,PT09M58.00S,2022-12-18T01:14:17.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,2,5,2022-12-18T01:14:18Z,250000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,
26,PT09M58.00S,2022-12-18T01:14:35.4Z,1,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,3,5,2022-12-18T01:14:35Z,260000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (1 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
27,PT09M43.00S,2022-12-18T01:14:54.4Z,1,REGULAR,3pt,Jump Shot,[],1629014,71.00854139290408,27.205882352941174,1610612757,3,5,2022-12-18T01:15:01Z,270000,False,-114.0,220.0,1,right,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,24.78,Missed,,,,,,,,,,,,,,,,,,
28,PT09M41.00S,2022-12-18T01:14:56.4Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612757,3,5,2022-12-18T01:15:01Z,280000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,27.0,2.0,1.0,1.0,,,,,,,,,,,,,,
30,PT09M30.00S,2022-12-18T01:15:16.3Z,1,REGULAR,turnover,out-of-bounds,[],203994,,,1610612757,3,5,2022-12-18T01:15:23Z,300000,False,,,0,,J. Nurkic lost ball out-of-bounds TURNOVER (1 TO),[203994],1610612757.0,POR,lost ball,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,204058.0,1.0,,,,,,,,
31,PT09M19.00S,2022-12-18T01:15:30.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201569,17.132063074901453,53.67647058823529,1610612745,3,5,2022-12-18T01:15:36Z,310000,False,-18.0,109.0,1,left,MISS E. Gordon 11' driving floating Shot,[201569],1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,11.0,Missed,,,,,,,,,,,,,,,,,,
32,PT09M16.00S,2022-12-18T01:15:33.2Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,3,5,2022-12-18T01:15:33Z,320000,False,,,0,,A. Sengun REBOUND (Off:2 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,31.0,2.0,0.0,2.0,,,,,,,,,,,,,,
33,PT09M07.00S,2022-12-18T01:15:41.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629645,21.73127463863338,9.558823529411768,1610612745,3,5,2022-12-18T01:16:22Z,330000,False,202.0,152.0,1,left,MISS K. Porter Jr. 25' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
34,PT09M05.00S,2022-12-18T01:15:43.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,3,5,2022-12-18T01:16:02Z,340000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,33.0,,,,,,,,,,,,,,,,,
35,PT09M05.00S,2022-12-18T01:15:55.2Z,1,REGULAR,foul,personal,[],1630578,,,1610612757,3,5,2022-12-18T01:16:07Z,350000,False,,,0,,A. Sengun loose ball personal FOUL (1 PF),"[1630578, 203994]",1610612745.0,HOU,loose ball,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,,,,,,203593.0,,1.0,0.0,Nurkic,203994.0,,,,
37,PT08M50.00S,2022-12-18T01:16:16.9Z,1,REGULAR,3pt,Jump Shot,[],203081,77.05321944809461,93.38235294117646,1610612757,3,8,2022-12-18T01:16:21Z,370000,False,217.0,163.0,1,right,D. Lillard 27' 3PT  (3 PTS) (A. Simons 1 AST),"[203081, 1629014]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,27.14,Made,,,,,3.0,A. Simons,1629014.0,1.0,,,,,,,,,,
39,PT08M37.00S,2022-12-18T01:16:30.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.4881734559789805,46.568627450980394,1610612745,5,8,2022-12-18T01:16:37Z,390000,False,17.0,8.0,1,left,A. Sengun cutting Layup (4 PTS) (J. Green 2 AST),"[1630578, 1630224]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,4.0,J. Green,1630224.0,2.0,,,,,,,,,,
41,PT08M25.00S,2022-12-18T01:16:42.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,93.34756898817345,60.294117647058826,1610612757,5,8,2022-12-18T01:16:52Z,410000,False,51.0,10.0,1,right,MISS J. Nurkic driving Layup,[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,,,,,,,,,,,,,,,,,,
42,PT08M20.00S,2022-12-18T01:16:48.3Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612757,5,8,2022-12-18T01:16:48Z,420000,False,,,0,,J. Hart REBOUND (Off:2 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,41.0,3.0,1.0,2.0,,,,,,,,,,,,,,
43,PT08M20.00S,2022-12-18T01:16:48.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,94.40999984741211,50.0,1610612757,5,10,2022-12-18T01:16:48Z,430000,False,0.0,0.0,1,right,J. Hart tip Layup (2 PTS),[1628404],1610612757.0,POR,tip,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
45,PT08M09.00S,2022-12-18T01:17:17.1Z,1,REGULAR,3pt,Jump Shot,[],1630578,31.32391590013141,68.62745098039215,1610612745,5,10,2022-12-18T01:17:25Z,450000,False,-93.0,242.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
46,PT08M06.00S,2022-12-18T01:17:20.1Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,5,10,2022-12-18T01:17:25Z,460000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT07M49.00S,2022-12-18T01:17:36.9Z,1,REGULAR,3pt,Jump Shot,[],1629014,73.89947437582128,19.85294117647058,1610612757,5,13,2022-12-18T01:17:41Z,470000,False,-151.0,193.0,1,right,A. Simons 24' 3PT  (6 PTS) (D. Lillard 3 AST),"[1629014, 203081]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,24.47,Made,,,,,6.0,D. Lillard,203081.0,3.0,,,,,,,,,,
49,PT07M40.00S,2022-12-18T01:17:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,5.042706964520377,44.607843137254896,1610612745,7,13,2022-12-18T01:17:51Z,490000,False,27.0,-5.0,1,left,K. Porter Jr. driving reverse Layup (3 PTS),[1629645],1610612745.0,HOU,driving reverse,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,3.0,,,,,,,,,,,,,
50,PT07M29.00S,2022-12-18T01:17:57.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,94.3988173455979,54.411764705882355,1610612757,7,13,2022-12-18T01:18:41Z,500000,False,22.0,0.0,1,right,MISS J. Nurkic cutting finger roll Layup,[203994],1610612757.0,POR,cutting finger roll,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
52,PT07M28.00S,2022-12-18T01:17:58.1Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612757,7,13,2022-12-18T01:19:43Z,520000,False,,,0,,J. Hart REBOUND (Off:3 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,50.0,4.0,1.0,3.0,,,,,,,,,,,,,,
53,PT07M27.00S,2022-12-18T01:18:05.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628404,94.40999984741211,50.0,1610612757,7,13,2022-12-18T01:19:52Z,530000,False,0.0,0.0,1,right,MISS J. Hart tip Layup,[1628404],1610612757.0,POR,tip,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
54,PT07M26.00S,2022-12-18T01:18:06.8Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,7,13,2022-12-18T01:19:52Z,540000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,,,
55,PT07M13.00S,2022-12-18T01:18:12.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.568331143232584,56.127450980392155,1610612745,9,13,2022-12-18T01:20:24Z,550000,False,-31.0,0.0,1,left,J. Green driving finger roll Layup (2 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,2.0,,,,,,,,,,,,,
56,PT07M05.00S,2022-12-18T01:18:21.0Z,1,REGULAR,3pt,Jump Shot,[],203081,67.32917214191853,39.4607843137255,1610612757,9,13,2022-12-18T01:18:28Z,560000,False,-53.0,255.0,1,right,MISS D. Lillard 26' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,26.0,Missed,,,,,,,,,,,,,,,,,,
57,PT07M03.00S,2022-12-18T01:18:23.0Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,9,13,2022-12-18T01:18:28Z,570000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT06M55.00S,2022-12-18T01:18:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,10.167542706964511,51.96078431372549,1610612745,11,13,2022-12-18T01:20:52Z,580000,False,-10.0,43.0,1,left,K. Porter Jr. finger roll Layup (5 PTS),[1629645],1610612745.0,HOU,finger roll,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.42,Made,,,,,5.0,,,,,,,,,,,,,
59,PT06M46.00S,2022-12-18T01:18:41.3Z,1,REGULAR,foul,personal,['3freethrow'],1630224,,,1610612757,11,13,2022-12-18T01:21:36Z,590000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Simons 3 FT),"[1630224, 1629014]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,203593.0,,1.0,0.0,Simons,1629014.0,,,,
61,PT06M46.00S,2022-12-18T01:18:53.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,11,13,2022-12-18T01:18:53Z,610000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M46.00S,2022-12-18T01:21:55.9Z,1,REGULAR,freethrow,1 of 3,[],1629014,,,1610612757,11,14,2022-12-18T01:21:55Z,620000,False,,,0,,A. Simons Free Throw 1 of 3 (7 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
63,PT06M46.00S,2022-12-18T01:22:09.6Z,1,REGULAR,freethrow,2 of 3,[],1629014,,,1610612757,11,15,2022-12-18T01:22:09Z,630000,False,,,0,,A. Simons Free Throw 2 of 3 (8 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
64,PT06M46.00S,2022-12-18T01:22:22.2Z,1,REGULAR,freethrow,3 of 3,[],1629014,,,1610612757,11,16,2022-12-18T01:22:22Z,640000,False,,,0,,A. Simons Free Throw 3 of 3 (9 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
65,PT06M30.00S,2022-12-18T01:22:41.2Z,1,REGULAR,turnover,bad pass,[],1630578,,,1610612745,11,16,2022-12-18T01:23:02Z,650000,False,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 203081]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,Lillard,203081.0,,
66,PT06M30.00S,2022-12-18T01:22:41.2Z,1,REGULAR,steal,,[],203081,,,1610612757,11,16,2022-12-18T01:25:07Z,660000,False,,,0,,D. Lillard STEAL (1 STL),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M30.00S,2022-12-18T01:22:54.9Z,1,REGULAR,foul,technical,['1freethrow'],1631095,,,1610612757,11,16,2022-12-18T01:23:06Z,670000,False,,,0,,J. Smith Jr. technical FOUL (1 Tech),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,203593.0,,0.0,1.0,,,,,,
68,PT06M30.00S,2022-12-18T01:23:07.3Z,1,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,11,17,2022-12-18T01:23:07Z,680000,False,,,0,,D. Lillard technical Free Throw 1 of 1 (4 PTS),[203081],1610612757.0,POR,technical,,,Lillard,D. Lillard,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
69,PT06M21.00S,2022-12-18T01:23:34.7Z,1,REGULAR,foul,personal,[],1629645,,,1610612757,11,17,2022-12-18T01:23:48Z,690000,False,,,0,,K. Porter Jr. personal FOUL (1 PF),"[1629645, 203994]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203593.0,,1.0,0.0,Nurkic,203994.0,,,,
71,PT06M14.00S,2022-12-18T01:23:58.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203994,93.34756898817345,53.431372549019606,1610612757,11,17,2022-12-18T01:24:05Z,710000,False,17.0,10.0,1,right,MISS J. Nurkic Hook - blocked,"[203994, 1631095]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,Smith Jr.,1631095.0
72,PT06M14.00S,2022-12-18T01:23:58.6Z,1,REGULAR,block,,[],1631095,,,1610612757,11,17,2022-12-18T01:24:01Z,720000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
73,PT06M11.00S,2022-12-18T01:24:01.6Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,11,17,2022-12-18T01:24:05Z,730000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,71.0,2.0,2.0,0.0,,,,,,,,,,,,,,
74,PT05M56.00S,2022-12-18T01:24:16.3Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612745,11,17,2022-12-18T01:24:24Z,740000,False,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1626159]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Winslow,1626159.0,,
75,PT05M56.00S,2022-12-18T01:24:16.3Z,1,REGULAR,steal,,[],1626159,,,1610612757,11,17,2022-12-18T01:24:18Z,750000,False,,,0,,J. Winslow STEAL (1 STL),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
76,PT05M52.00S,2022-12-18T01:24:20.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626159,92.82194480946123,52.94117647058824,1610612757,11,19,2022-12-18T01:25:11Z,760000,False,15.0,15.0,1,right,J. Winslow running finger roll Layup (2 PTS),[1626159],1610612757.0,POR,running finger roll,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,2.0,,,,,,,,,,,,,
77,PT05M38.00S,2022-12-18T01:24:34.4Z,1,REGULAR,foul,personal,['3freethrow'],1626159,,,1610612745,11,19,2022-12-18T01:24:45Z,770000,False,,,0,,J. Winslow shooting personal FOUL (1 PF) (Green 3 FT),"[1626159, 1630224]",1610612757.0,POR,shooting,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,204058.0,,1.0,0.0,Green,1630224.0,,,,
79,PT05M38.00S,2022-12-18T01:25:05.1Z,1,REGULAR,freethrow,1 of 3,[],1630224,,,1610612745,11,19,2022-12-18T01:25:05Z,790000,False,,,0,,MISS J. Green Free Throw 1 of 3,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
80,PT05M38.00S,2022-12-18T01:25:05.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,11,19,2022-12-18T01:25:05Z,800000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,
81,PT05M38.00S,2022-12-18T01:25:29.0Z,1,REGULAR,freethrow,2 of 3,[],1630224,,,1610612745,12,19,2022-12-18T01:25:29Z,810000,False,,,0,,J. Green Free Throw 2 of 3 (3 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
82,PT05M38.00S,2022-12-18T01:25:32.5Z,1,REGULAR,substitution,out,[],201569,,,1610612745,12,19,2022-12-18T01:26:01Z,820000,False,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M38.00S,2022-12-18T01:25:32.5Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,12,19,2022-12-18T01:26:01Z,830000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M38.00S,2022-12-18T01:25:32.5Z,1,REGULAR,substitution,out,[],1629014,,,1610612745,12,19,2022-12-18T01:26:01Z,840000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M38.00S,2022-12-18T01:25:32.5Z,1,REGULAR,substitution,out,[],1626159,,,1610612745,12,19,2022-12-18T01:26:01Z,850000,False,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
