shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
10:07,18,PT10M07.00S,2022-12-06T01:14:20.2Z,1,REGULAR,2pt,Jump Shot,[],1630224,11.48160315374507,25.735294117647058,1610612745,0,8,2022-12-06T01:14:51Z,180000,False,121.0,55.0,1,left,MISS J. Green 13' pullup Shot,[1630224],4,1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,8-16 Right,13.34,Missed,,,,,,,,,,,,,,,,,,
10:07,19,PT10M07.00S,2022-12-06T01:14:20.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,0,8,2022-12-06T01:19:59Z,190000,False,,,0,,TEAM offensive REBOUND,[],,1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,18.0,,,,,,,
10:06,33,PT10M06.00S,2022-12-06T01:14:45.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612745,0,8,2022-12-06T01:19:05Z,225000,False,,,0,,HOU shot clock Team TURNOVER,[],,1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1146.0,,,,,,,,,,,,,
09:49,23,PT09M49.00S,2022-12-06T01:14:49.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203954,86.51445466491458,49.754901960784316,1610612755,0,10,2022-12-06T01:16:52Z,230000,False,-1.0,74.0,1,right,J. Embiid 7' driving Hook (7 PTS) (D. Melton 2 AST),"[203954, 1629001]",21,1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,7.43,Made,7.0,D. Melton,1629001.0,2.0,,,,,,,,,,,,,,
09:36,24,PT09M36.00S,2022-12-06T01:15:14.6Z,1,REGULAR,foul,personal,[],1629001,,,1610612745,0,10,2022-12-06T01:15:23Z,240000,False,,,0,,D. Melton personal FOUL (1 PF),"[1629001, 1630224]",8,1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,,,,,,,1146.0,,1.0,0.0,Green,1630224.0,,,,,,,,
09:30,26,PT09M30.00S,2022-12-06T01:15:26.1Z,1,REGULAR,3pt,Jump Shot,[],1631095,25.54204993429697,12.009803921568633,1610612745,0,10,2022-12-06T01:15:38Z,260000,False,190.0,188.0,1,left,MISS J. Smith Jr. 26' 3PT,[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.7,Missed,,,,,,,,,,,,,,,,,,
09:26,27,PT09M26.00S,2022-12-06T01:15:30.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,0,10,2022-12-06T01:15:38Z,270000,False,,,0,,TEAM offensive REBOUND,[],,1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,26.0,,,,,,,
09:16,29,PT09M16.00S,2022-12-06T01:15:57.3Z,1,REGULAR,foul,personal,['2freethrow'],200782,,,1610612745,0,10,2022-12-06T01:16:10Z,290000,False,,,0,,P. Tucker shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[200782, 1629645]",17,1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629183.0,,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,
09:16,31,PT09M16.00S,2022-12-06T01:16:27.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629645,,,1610612745,1,10,2022-12-06T01:16:27Z,310000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (1 PTS),[1629645],3,1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
09:16,32,PT09M16.00S,2022-12-06T01:16:45.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629645,,,1610612745,2,10,2022-12-06T01:16:45Z,320000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (2 PTS),[1629645],3,1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
08:59,34,PT08M59.00S,2022-12-06T01:17:05.0Z,1,REGULAR,turnover,traveling,[],203954,,,1610612755,2,10,2022-12-06T01:17:13Z,330000,False,,,0,,J. Embiid traveling TURNOVER (1 TO),[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Left Corner 3,24+ Left,,,,,,,,1.0,,,,,,,,,,,,
08:51,35,PT08M51.00S,2022-12-06T01:17:24.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,31.586727989487514,27.941176470588232,1610612745,2,10,2022-12-06T01:18:13Z,340000,False,110.0,244.0,1,left,MISS J. Green 26' pullup 3PT,[1630224],4,1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
08:50,36,PT08M50.00S,2022-12-06T01:17:25.9Z,1,REGULAR,rebound,offensive,[],1630224,,,1610612745,2,10,2022-12-06T01:18:53Z,350000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630224],4,1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,35.0,1.0,0.0,1.0,,,,
08:49,37,PT08M49.00S,2022-12-06T01:17:33.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630224,5.590000152587891,50.0,1610612745,4,10,2022-12-06T01:18:06Z,360000,False,0.0,0.0,1,left,J. Green putback Layup (2 PTS),[1630224],4,1610612745.0,HOU,putback,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
08:35,38,PT08M35.00S,2022-12-06T01:17:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.82194480946123,56.61764705882353,1610612755,4,10,2022-12-06T01:21:07Z,370000,False,33.0,15.0,1,right,MISS J. Embiid cutting Layup,[203954],21,1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
08:35,39,PT08M35.00S,2022-12-06T01:17:40.8Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,4,10,2022-12-06T01:17:45Z,380000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],3,1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,
08:27,40,PT08M27.00S,2022-12-06T01:17:51.1Z,1,REGULAR,foul,personal,[],202699,,,1610612745,4,10,2022-12-06T01:17:59Z,390000,False,,,0,,T. Harris personal FOUL (1 PF),"[202699, 1630578]",12,1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,,1.0,0.0,Sengun,1630578.0,,,,,,,,
08:18,42,PT08M18.00S,2022-12-06T01:18:20.3Z,1,REGULAR,foul,personal,['2freethrow'],202699,,,1610612745,4,10,2022-12-06T01:18:27Z,410000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[202699, 1631095]",12,1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1629183.0,,2.0,0.0,Smith Jr.,1631095.0,,,,,,,,
08:18,44,PT08M18.00S,2022-12-06T01:18:51.8Z,1,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,5,10,2022-12-06T01:18:51Z,430000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (1 PTS),[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
08:18,45,PT08M18.00S,2022-12-06T01:19:18.4Z,1,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,6,10,2022-12-06T01:19:18Z,440000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (2 PTS),[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
07:57,46,PT07M57.00S,2022-12-06T01:19:41.8Z,1,REGULAR,foul,personal,['3freethrow'],1630578,,,1610612755,6,10,2022-12-06T01:20:00Z,450000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Harden 3 FT),"[1630578, 201935]",28,1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,1627962.0,,2.0,0.0,Harden,201935.0,,,,,,,,
07:57,48,PT07M57.00S,2022-12-06T01:20:07.6Z,1,REGULAR,freethrow,1 of 3,[],201935,,,1610612755,6,11,2022-12-06T01:20:07Z,470000,False,,,0,,J. Harden Free Throw 1 of 3 (1 PTS),[201935],1,1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
07:57,49,PT07M57.00S,2022-12-06T01:20:22.4Z,1,REGULAR,freethrow,2 of 3,[],201935,,,1610612755,6,12,2022-12-06T01:20:22Z,480000,False,,,0,,J. Harden Free Throw 2 of 3 (2 PTS),[201935],1,1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
07:57,51,PT07M57.00S,2022-12-06T01:20:23.6Z,1,REGULAR,substitution,out,[],202699,,,1610612755,6,12,2022-12-06T01:20:30Z,490000,False,,,0,,SUB out: T. Harris,[202699],12,1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
07:57,52,PT07M57.00S,2022-12-06T01:20:23.6Z,1,REGULAR,substitution,in,[],1627863,,,1610612755,6,12,2022-12-06T01:20:30Z,500000,False,,,0,,SUB in: D. House Jr.,[1627863],25,1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
07:57,53,PT07M57.00S,2022-12-06T01:20:39.1Z,1,REGULAR,freethrow,3 of 3,[],201935,,,1610612755,6,13,2022-12-06T01:20:39Z,510000,False,,,0,,J. Harden Free Throw 3 of 3 (3 PTS),[201935],1,1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
07:48,54,PT07M48.00S,2022-12-06T01:20:51.9Z,1,REGULAR,turnover,traveling,[],1630578,,,1610612745,6,13,2022-12-06T01:21:01Z,520000,False,,,0,,A. Sengun traveling TURNOVER (1 TO),[1630578],28,1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1146.0,1.0,,,,,,,,,,,,
07:29,55,PT07M29.00S,2022-12-06T01:21:20.4Z,1,REGULAR,foul,personal,[],1631095,,,1610612755,6,13,2022-12-06T01:21:41Z,530000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 201935]",1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627962.0,,1.0,0.0,Harden,201935.0,,,,,,,,
07:22,57,PT07M22.00S,2022-12-06T01:21:46.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203954,80.99540078843627,57.1078431372549,1610612755,6,15,2022-12-06T01:24:01Z,550000,False,36.0,126.0,1,right,J. Embiid 13' Jump Shot (9 PTS) (J. Harden 2 AST),"[203954, 201935]",21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,13.1,Made,9.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
06:56,59,PT06M56.00S,2022-12-06T01:22:13.3Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629001,,,1610612745,6,15,2022-12-06T01:23:29Z,570000,False,,,0,,D. Melton shooting personal FOUL (2 PF) (Green 3 FT),"[1629001, 1630224]",8,1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,,1629183.0,,2.0,0.0,Green,1630224.0,,,,,,,,
06:56,61,PT06M56.00S,2022-12-06T01:22:26.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,6,15,2022-12-06T01:22:26Z,590000,False,,,0,,HOU Timeout,[],,1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:56,62,PT06M56.00S,2022-12-06T01:23:32.2Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,6,15,2022-12-06T01:25:14Z,600000,False,,,0,,SUB out: A. Sengun,[1630578],28,1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
06:56,63,PT06M56.00S,2022-12-06T01:23:32.2Z,1,REGULAR,substitution,out,[],201935,,,1610612745,6,15,2022-12-06T01:25:14Z,610000,False,,,0,,SUB out: J. Harden,[201935],1,1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
06:56,64,PT06M56.00S,2022-12-06T01:23:32.2Z,1,REGULAR,substitution,out,[],1629001,,,1610612745,6,15,2022-12-06T01:25:14Z,620000,False,,,0,,SUB out: D. Melton,[1629001],8,1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
06:56,65,PT06M56.00S,2022-12-06T01:23:32.2Z,1,REGULAR,substitution,in,[],1628981,,,1610612745,6,15,2022-12-06T01:25:14Z,630000,False,,,0,,SUB in: B. Fernando,[1628981],20,1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
06:56,66,PT06M56.00S,2022-12-06T01:23:32.2Z,1,REGULAR,substitution,in,[],1629680,,,1610612745,6,15,2022-12-06T01:25:14Z,640000,False,,,0,,SUB in: M. Thybulle,[1629680],22,1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
06:56,67,PT06M56.00S,2022-12-06T01:23:32.2Z,1,REGULAR,substitution,in,[],1629003,,,1610612745,6,15,2022-12-06T01:25:14Z,650000,False,,,0,,SUB in: S. Milton,[1629003],18,1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
06:56,68,PT06M56.00S,2022-12-06T01:25:31.7Z,1,REGULAR,freethrow,1 of 3,[],1630224,,,1610612745,7,15,2022-12-06T01:25:31Z,660000,False,,,0,,J. Green Free Throw 1 of 3 (3 PTS),[1630224],4,1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
06:56,69,PT06M56.00S,2022-12-06T01:25:44.0Z,1,REGULAR,freethrow,2 of 3,[],1630224,,,1610612745,8,15,2022-12-06T01:25:44Z,670000,False,,,0,,J. Green Free Throw 2 of 3 (4 PTS),[1630224],4,1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
06:56,70,PT06M56.00S,2022-12-06T01:25:58.8Z,1,REGULAR,freethrow,3 of 3,[],1630224,,,1610612745,9,15,2022-12-06T01:25:58Z,680000,False,,,0,,J. Green Free Throw 3 of 3 (5 PTS),[1630224],4,1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
06:42,71,PT06M42.00S,2022-12-06T01:26:13.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627863,92.55913272010513,50.245098039215684,1610612755,9,17,2022-12-06T01:26:20Z,690000,False,1.0,17.0,1,right,D. House Jr. driving DUNK (2 PTS) (S. Milton 1 AST),"[1627863, 1629003]",25,1610612755.0,PHI,driving,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,1.74,Made,2.0,S. Milton,1629003.0,1.0,,,,,,,,,,,,,,
06:31,74,PT06M31.00S,2022-12-06T01:26:30.3Z,1,REGULAR,substitution,out,[],201569,,,1610612745,9,17,2022-12-06T01:26:41Z,720000,False,,,0,,SUB out: E. Gordon,[201569],10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
06:31,75,PT06M31.00S,2022-12-06T01:26:30.3Z,1,REGULAR,substitution,in,[],1630231,,,1610612745,9,17,2022-12-06T01:26:41Z,730000,False,,,0,,SUB in: K. Martin Jr.,[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
06:26,76,PT06M26.00S,2022-12-06T01:26:52.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612745,9,17,2022-12-06T01:26:58Z,740000,False,,,0,,P. Tucker shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[200782, 1631095]",17,1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,,2.0,0.0,Smith Jr.,1631095.0,,,,,,,,
06:26,78,PT06M26.00S,2022-12-06T01:27:17.2Z,1,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,10,17,2022-12-06T01:27:17Z,760000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (3 PTS),[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
06:26,79,PT06M26.00S,2022-12-06T01:27:34.5Z,1,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,11,17,2022-12-06T01:27:34Z,770000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (4 PTS),[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
06:08,80,PT06M08.00S,2022-12-06T01:27:53.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,86.38304862023654,60.53921568627451,1610612755,11,17,2022-12-06T01:28:02Z,780000,False,53.0,75.0,1,right,MISS S. Milton 9' driving floating Shot,[1629003],18,1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Right,9.21,Missed,,,,,,,,,,,,,,,,,,
06:07,81,PT06M07.00S,2022-12-06T01:27:54.2Z,1,REGULAR,rebound,defensive,[],1628981,,,1610612745,11,17,2022-12-06T01:28:02Z,790000,False,,,0,,B. Fernando REBOUND (Off:0 Def:1),[1628981],20,1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,
05:53,82,PT05M53.00S,2022-12-06T01:28:08.1Z,1,REGULAR,3pt,Jump Shot,[],1629645,22.651116951379763,10.294117647058826,1610612745,14,17,2022-12-06T01:48:01Z,800000,False,199.0,160.0,1,left,K. Porter Jr. 25' 3PT pullup (5 PTS) (K. Martin Jr. 1 AST),"[1629645, 1630231]",3,1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.52,Made,5.0,K. Martin Jr.,1630231.0,1.0,,,,,,,,,,,,,,
05:38,83,PT05M38.00S,2022-12-06T01:28:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,94.13600525624179,47.79411764705882,1610612755,14,19,2022-12-06T01:48:28Z,810000,False,-11.0,3.0,1,right,J. Embiid driving Layup (11 PTS),[203954],21,1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.13,Made,11.0,,,,,,,,,,,,,,,,,
05:23,84,PT05M23.00S,2022-12-06T01:28:38.0Z,1,REGULAR,turnover,lost ball,[],1630224,,,1610612745,14,19,2022-12-06T01:28:42Z,820000,False,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630224, 1629003]",4,1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right,,,,,,,,2.0,,,,,,,,,Milton,1629003.0,,
05:23,85,PT05M23.00S,2022-12-06T01:28:38.0Z,1,REGULAR,steal,,[],1629003,,,1610612755,14,19,2022-12-06T01:28:39Z,830000,False,,,0,,S. Milton STEAL (1 STL),[1629003],18,1610612755.0,PHI,,,,Milton,S. Milton,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
05:14,86,PT05M14.00S,2022-12-06T01:28:49.2Z,1,REGULAR,foul,offensive,['inpenalty'],203954,,,1610612755,14,19,2022-12-06T02:15:23Z,840000,False,,,0,,J. Embiid offensive FOUL (1 PF),"[203954, 1630224]",21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,,,,1627962.0,,1.0,0.0,Green,1630224.0,,,,,,,,
05:14,336,PT05M14.00S,2022-12-06T01:28:49.2Z,1,REGULAR,turnover,offensive foul,[],203954,,,1610612755,14,19,2022-12-06T01:28:49Z,860000,False,,,0,,J. Embiid offensive foul TURNOVER (2 TO),[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,,,,1627962.0,2.0,,,,,,,,,,,,
05:07,89,PT05M07.00S,2022-12-06T01:29:16.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627863,,,1610612745,14,19,2022-12-06T01:28:49Z,870000,False,,,0,,D. House Jr. personal FOUL (1 PF) (Smith Jr. 2 FT),"[1627863, 1631095]",25,1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,1629183.0,,1.0,0.0,Smith Jr.,1631095.0,,,,,,,,
05:07,91,PT05M07.00S,2022-12-06T01:29:55.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631095,,,1610612745,15,19,2022-12-06T02:15:23Z,890000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (5 PTS),[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
