actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-14T00:11:14.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-14T00:11:14Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-14T00:11:17.2Z,1,REGULAR,jumpball,recovered,[],1627759,,,1610612738,0,0,2023-03-14T00:11:17Z,40000,False,,,0,,Jump Ball A. Horford vs. J. Smith Jr.: Tip to J. Brown,"[1627759, 201143, 1631095]",1610612738.0,BOS,startperiod,J. Brown,1627759.0,Brown,J. Brown,Horford,201143.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M53.00S,2023-03-14T00:11:21.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.440867279894875,41.17647058823529,1610612738,0,2,2023-03-14T00:11:29Z,70000,False,44.0,17.0,1,left,J. Brown driving Layup (2 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-03-14T00:11:35.5Z,1,REGULAR,3pt,Jump Shot,[],1631106,74.19513797634691,87.74509803921569,1610612745,0,2,2023-03-14T00:11:42Z,80000,False,189.0,190.0,1,right,MISS T. Eason 26' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
9,PT11M37.00S,2023-03-14T00:11:36.5Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,0,2,2023-03-14T00:11:42Z,90000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,
10,PT11M22.00S,2023-03-14T00:11:53.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,6.258212877792378,42.8921568627451,1610612738,0,4,2023-03-14T00:12:01Z,100000,False,36.0,6.0,1,left,J. Brown cutting DUNK (4 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.61,Made,4.0,,,,,M. Smart,203935.0,1.0,,,,,,,,,,
12,PT11M00.00S,2023-03-14T00:12:13.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,89.96386333771353,45.588235294117645,1610612745,0,4,2023-03-14T00:12:23Z,120000,False,-22.0,42.0,1,right,MISS J. Green driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,,
13,PT10M59.00S,2023-03-14T00:12:14.2Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,0,4,2023-03-14T00:12:23Z,130000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,12.0,2.0,2.0,0.0,,,,,,,,,,,,,
14,PT10M52.00S,2023-03-14T00:12:21.3Z,1,REGULAR,3pt,Jump Shot,[],201143,23.47240473061761,12.745098039215685,1610612738,0,4,2023-03-14T00:12:34Z,140000,False,186.0,168.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
15,PT10M51.00S,2023-03-14T00:12:22.3Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,0,4,2023-03-14T00:12:34Z,150000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,
