actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-01T00:11:11.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-01T00:11:11Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-01-01T00:11:13.9Z,1,REGULAR,jumpball,recovered,[],1630193,,,1610612752,0,0,2023-01-01T00:11:13Z,40000,False,,,0,,Jump Ball M. Robinson vs. B. Fernando: Tip to I. Quickley,"[1630193, 1629011, 1628981]",1610612752.0,NYK,startperiod,I. Quickley,1630193.0,Quickley,I. Quickley,Robinson,1629011.0,Fernando,1628981.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-01-01T00:11:30.4Z,1,REGULAR,3pt,Jump Shot,[],203944,22.946780551905388,88.72549019607843,1610612752,0,0,2023-01-01T00:11:39Z,70000,False,-194.0,163.0,1,left,MISS J. Randle 25' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-01-01T00:11:32.4Z,1,REGULAR,rebound,defensive,[],1628981,,,1610612745,0,0,2023-01-01T00:11:39Z,80000,False,,,0,,B. Fernando REBOUND (Off:0 Def:1),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M22.00S,2023-01-01T00:11:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,92.46057818659659,45.83333333333333,1610612745,0,0,2023-01-01T00:11:56Z,90000,False,-21.0,18.0,1,right,MISS B. Fernando cutting finger roll Layup,[1628981],1610612745.0,HOU,cutting finger roll,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2023-01-01T00:11:49.7Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,0,0,2023-01-01T00:11:56Z,100000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M14.00S,2023-01-01T00:11:57.3Z,1,REGULAR,3pt,Jump Shot,[],1630193,20.97568988173456,6.862745098039216,1610612752,0,0,2023-01-01T00:12:08Z,110000,False,216.0,145.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
12,PT11M11.00S,2023-01-01T00:12:00.3Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,0,0,2023-01-01T00:12:04Z,120000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M59.00S,2023-01-01T00:12:11.3Z,1,REGULAR,2pt,Jump Shot,[],1631095,81.8166885676741,74.75490196078431,1610612745,0,0,2023-01-01T00:12:17Z,130000,False,124.0,118.0,1,right,MISS J. Smith Jr. 17' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,17.13,Missed,,,,,,,,,,,,,,,,,,
14,PT10M59.00S,2023-01-01T00:12:11.3Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,0,0,2023-01-01T00:12:17Z,140000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
