actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
24,PT09M48.00S,2022-11-19T01:14:15.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,7.670827858081481,45.58823529411765,1610612745,6,2,2022-11-19T01:14:32Z,240000,False,22.0,20.0,1,left,E. Gordon driving finger roll Layup (2 PTS) (J. Smith Jr. 1 AST),"[201569, 1631095]",1610612745.0,HOU,driving finger roll,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,2.95,Made,2.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,,,,,
26,PT09M48.00S,2022-11-19T01:14:21.0Z,1,REGULAR,foul,personal,['1freethrow'],1629614,,,1610612745,6,2,2022-11-19T01:14:37Z,260000,False,,,0,,A. Nembhard shooting personal FOUL (1 PF) (Gordon 1 FT),"[1629614, 201569]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202056.0,1.0,0.0,Gordon,201569.0,,,
28,PT09M48.00S,2022-11-19T01:14:40.6Z,1,REGULAR,freethrow,1 of 1,[],201569,,,1610612745,7,2,2022-11-19T01:14:40Z,280000,False,,,0,,E. Gordon Free Throw 1 of 1 (3 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
29,PT09M32.00S,2022-11-19T01:14:58.2Z,1,REGULAR,2pt,Jump Shot,[],1627741,80.33837056504599,32.59803921568627,1610612754,7,2,2022-11-19T01:15:04Z,290000,False,-87.0,132.0,1,right,MISS B. Hield 15' pullup Shot,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,15.83,Missed,,,,,,,,,,,,,,,,,,
30,PT09M30.00S,2022-11-19T01:15:00.2Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,7,2,2022-11-19T01:15:04Z,300000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,
31,PT09M23.00S,2022-11-19T01:15:08.0Z,1,REGULAR,2pt,Jump Shot,[],1630224,21.994086727989497,32.1078431372549,1610612745,9,2,2022-11-19T01:15:14Z,310000,False,89.0,154.0,1,left,J. Green 17' pullup Jump Shot (4 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,17.83,Made,4.0,,,,,,,,,,,,,,,,,
32,PT09M22.00S,2022-11-19T01:15:17.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,9,2,2022-11-19T01:15:17Z,320000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M09.00S,2022-11-19T01:18:22.8Z,1,REGULAR,turnover,bad pass,[],1627741,,,1610612754,9,2,2022-11-19T01:18:28Z,330000,False,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 1630231]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,1.0,Martin Jr.,1630231.0
34,PT09M09.00S,2022-11-19T01:18:22.8Z,1,REGULAR,steal,,[],1630231,,,1610612745,9,2,2022-11-19T01:18:24Z,340000,False,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
35,PT08M56.00S,2022-11-19T01:18:35.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630231,24.359395532194483,90.93137254901961,1610612745,9,2,2022-11-19T01:18:44Z,350000,False,-205.0,176.0,1,left,MISS K. Martin Jr. 27' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,27.03,Missed,,,,,,,,,,,,,,,,,,
36,PT08M52.00S,2022-11-19T01:18:39.8Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,9,2,2022-11-19T01:18:44Z,360000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,35.0,2.0,1.0,1.0,,,,,,,,
37,PT08M46.00S,2022-11-19T01:18:45.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630578,10.561760840998687,60.53921568627451,1610612745,9,2,2022-11-19T01:18:53Z,370000,False,-53.0,47.0,1,left,MISS A. Sengun 7' Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,,,,,,,,,,,,,,,,,,
38,PT08M41.00S,2022-11-19T01:18:50.2Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,9,2,2022-11-19T01:18:53Z,380000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,
39,PT08M37.00S,2022-11-19T01:18:57.0Z,1,REGULAR,foul,offensive,[],1626167,,,1610612754,9,2,2022-11-19T01:20:19Z,390000,False,,,0,,M. Turner offensive FOUL (2 PF),"[1626167, 1630224]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1201.0,2.0,0.0,Green,1630224.0,,,
47,PT08M37.00S,2022-11-19T01:18:57.0Z,1,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,9,2,2022-11-19T01:18:57Z,405000,False,,,0,,M. Turner offensive foul TURNOVER (1 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1201.0,,,,,1.0,,
41,PT08M37.00S,2022-11-19T01:19:35.7Z,1,REGULAR,substitution,out,[],1626167,,,1610612745,9,2,2022-11-19T01:18:57Z,410000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M37.00S,2022-11-19T01:19:35.7Z,1,REGULAR,substitution,in,[],1630543,,,1610612745,9,2,2022-11-19T01:18:57Z,420000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M24.00S,2022-11-19T01:19:53.2Z,1,REGULAR,foul,personal,['3freethrow'],1629614,,,1610612745,9,2,2022-11-19T01:20:00Z,430000,False,,,0,,A. Nembhard shooting personal FOUL (2 PF) (Green 3 FT),"[1629614, 1630224]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202056.0,2.0,0.0,Green,1630224.0,,,
45,PT08M24.00S,2022-11-19T01:20:14.6Z,1,REGULAR,freethrow,1 of 3,['fromturnover'],1630224,,,1610612745,9,2,2022-11-19T01:18:57Z,450000,False,,,0,,MISS J. Green Free Throw 1 of 3,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
46,PT08M24.00S,2022-11-19T01:20:14.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,9,2,2022-11-19T01:20:14Z,460000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,
48,PT08M24.00S,2022-11-19T01:20:14.6Z,1,REGULAR,freethrow,2 of 3,['fromturnover'],1630224,,,1610612745,10,2,2022-11-19T01:20:46Z,470000,False,,,0,,J. Green Free Throw 2 of 3 (5 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
49,PT08M24.00S,2022-11-19T01:20:28.1Z,1,REGULAR,substitution,out,[],1629614,,,1610612745,10,2,2022-11-19T01:20:34Z,480000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M24.00S,2022-11-19T01:20:28.1Z,1,REGULAR,substitution,in,[],204456,,,1610612745,10,2,2022-11-19T01:20:34Z,490000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M24.00S,2022-11-19T01:20:14.6Z,1,REGULAR,freethrow,3 of 3,['fromturnover'],1630224,,,1610612745,10,2,2022-11-19T01:20:46Z,500000,False,,,0,,MISS J. Green Free Throw 3 of 3,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
52,PT08M24.00S,2022-11-19T01:20:14.6Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,10,2,2022-11-19T01:20:46Z,510000,False,,,0,,A. Sengun REBOUND (Off:2 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,51.0,3.0,1.0,2.0,,,,,,,,
53,PT08M24.00S,2022-11-19T01:20:44.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630578,6.750985545335084,50.49019607843137,1610612745,12,2,2022-11-19T01:20:52Z,520000,False,-2.0,11.0,1,left,A. Sengun putback Layup (2 PTS),[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,,,,,,,,,,,,,,,,,
54,PT08M11.00S,2022-11-19T01:21:01.8Z,1,REGULAR,turnover,traveling,[],1627741,,,1610612754,12,2,2022-11-19T01:21:11Z,530000,False,,,0,,B. Hield traveling TURNOVER (2 TO),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,204059.0,,,,,2.0,,
56,PT07M50.00S,2022-11-19T01:21:40.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,29.221419185282528,83.33333333333334,1610612745,12,2,2022-11-19T01:21:48Z,550000,False,-167.0,222.0,1,left,MISS J. Smith Jr. 27' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,27.78,Missed,,,,,,,,,,,,,,,,,,
57,PT07M45.00S,2022-11-19T01:21:45.8Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,12,2,2022-11-19T01:21:48Z,560000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,
58,PT07M41.00S,2022-11-19T01:21:49.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",204456,87.69710906701708,63.72549019607843,1610612754,12,4,2022-11-19T01:23:35Z,570000,False,69.0,63.0,1,right,T. McConnell 9' running pullup Jump Shot (2 PTS),[204456],1610612754.0,IND,running pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,9.32,Made,2.0,,,,,,,,,,,,,,,,,
60,PT07M18.00S,2022-11-19T01:22:11.5Z,1,REGULAR,3pt,Jump Shot,[],201569,26.067674113009204,13.970588235294116,1610612745,15,4,2022-11-19T01:24:11Z,590000,False,180.0,193.0,1,left,E. Gordon 26' 3PT pullup (6 PTS) (K. Martin Jr. 1 AST),"[201569, 1630231]",1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,26.36,Made,6.0,K. Martin Jr.,1630231.0,1.0,,,,,,,,,,,,,,
62,PT07M03.00S,2022-11-19T01:22:27.0Z,1,REGULAR,3pt,Jump Shot,[],1627741,91.85282522996059,96.54564950980392,1610612754,15,4,2022-11-19T01:22:37Z,610000,False,233.0,24.0,1,right,MISS B. Hield step back 3PT,[1627741],1610612754.0,IND,step back,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,23.39,Missed,,,,,,,,,,,,,,,,,,
63,PT06M59.00S,2022-11-19T01:22:31.0Z,1,REGULAR,rebound,defensive,[],201569,,,1610612745,15,4,2022-11-19T01:22:37Z,620000,False,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Right Corner 3,24+ Right,,,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,
64,PT06M55.00S,2022-11-19T01:22:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201569,8.327858081471746,56.127450980392155,1610612745,17,4,2022-11-19T01:22:49Z,630000,False,-31.0,26.0,1,left,E. Gordon running finger roll Layup (8 PTS),[201569],1610612745.0,HOU,running finger roll,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,4.0,Made,8.0,,,,,,,,,,,,,,,,,
65,PT06M32.00S,2022-11-19T01:22:58.2Z,1,REGULAR,turnover,lost ball,[],204456,,,1610612754,17,4,2022-11-19T01:23:03Z,640000,False,,,0,,T. McConnell lost ball TURNOVER (1 TO),"[204456, 1630224]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Green,1630224.0
66,PT06M32.00S,2022-11-19T01:22:58.2Z,1,REGULAR,steal,,[],1630224,,,1610612745,17,4,2022-11-19T01:23:00Z,650000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
67,PT06M29.00S,2022-11-19T01:23:01.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630231,8.065045992115643,54.90196078431372,1610612745,19,4,2022-11-19T01:23:19Z,660000,False,-25.0,23.0,1,left,K. Martin Jr. running alley-oop DUNK (4 PTS) (J. Green 1 AST),"[1630231, 1630224]",1610612745.0,HOU,running alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,3.38,Made,4.0,J. Green,1630224.0,1.0,,,,,,,,,,,,,,
69,PT06M15.00S,2022-11-19T01:23:15.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,93.74178712220763,47.05882352941176,1610612754,19,4,2022-11-19T01:23:22Z,680000,False,-15.0,6.0,1,right,MISS B. Hield driving finger roll Layup - blocked,"[1627741, 1631095]",1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,Smith Jr.,1631095.0,,,,,,,,,,,,
70,PT06M15.00S,2022-11-19T01:23:15.1Z,1,REGULAR,block,,[],1631095,,,1610612754,19,4,2022-11-19T01:23:17Z,690000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT06M15.00S,2022-11-19T01:23:15.1Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,19,4,2022-11-19T01:23:22Z,700000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,69.0,2.0,2.0,0.0,,,,,,,,
72,PT05M57.00S,2022-11-19T01:23:33.1Z,1,REGULAR,3pt,Jump Shot,[],1630224,33.42641261498029,44.36274509803921,1610612745,19,4,2022-11-19T01:23:40Z,710000,False,28.0,262.0,1,left,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.32,Missed,,,,,,,,,,,,,,,,,,
73,PT05M53.00S,2022-11-19T01:23:37.1Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,19,4,2022-11-19T01:23:40Z,720000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,72.0,2.0,2.0,0.0,,,,,,,,
74,PT05M42.00S,2022-11-19T01:23:47.4Z,1,REGULAR,3pt,Jump Shot,[],1630169,86.12023653088042,5.14705882352942,1610612754,19,4,2022-11-19T01:23:57Z,730000,False,-224.0,78.0,1,right,MISS T. Haliburton 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,23.75,Missed,,,,,,,,,,,,,,,,,,
75,PT05M42.00S,2022-11-19T01:23:47.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,19,4,2022-11-19T01:23:57Z,740000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,74.0,,,,,,,,,,,
76,PT05M42.00S,2022-11-19T01:23:55.7Z,1,REGULAR,foul,personal,[],1631095,,,1610612754,19,4,2022-11-19T01:24:12Z,750000,False,,,0,,J. Smith Jr. loose ball personal FOUL (1 PF),"[1631095, 1630188]",1610612745.0,HOU,loose ball,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202056.0,1.0,0.0,Smith,1630188.0,,,
79,PT05M42.00S,2022-11-19T01:24:26.6Z,1,REGULAR,substitution,out,[],1631095,,,1610612754,19,4,2022-11-19T01:25:14Z,780000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M42.00S,2022-11-19T01:24:26.6Z,1,REGULAR,substitution,out,[],201569,,,1610612754,19,4,2022-11-19T01:25:14Z,790000,False,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M42.00S,2022-11-19T01:24:26.6Z,1,REGULAR,substitution,out,[],1630578,,,1610612754,19,4,2022-11-19T01:25:14Z,800000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M42.00S,2022-11-19T01:24:26.6Z,1,REGULAR,substitution,out,[],1627741,,,1610612754,19,4,2022-11-19T01:25:14Z,810000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M42.00S,2022-11-19T01:24:26.6Z,1,REGULAR,substitution,in,[],1630586,,,1610612754,19,4,2022-11-19T01:25:14Z,820000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M42.00S,2022-11-19T01:24:26.6Z,1,REGULAR,substitution,in,[],1631106,,,1610612754,19,4,2022-11-19T01:25:14Z,830000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M42.00S,2022-11-19T01:24:26.6Z,1,REGULAR,substitution,in,[],1630227,,,1610612754,19,4,2022-11-19T01:25:14Z,840000,False,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M42.00S,2022-11-19T01:24:26.6Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,19,4,2022-11-19T01:25:14Z,850000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
