shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
10:18,18,PT10M18.00S,2022-12-14T01:13:09.3Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,3,0,2022-12-14T01:13:09Z,180000,False,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],28,1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Right,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,
10:16,19,PT10M16.00S,2022-12-14T01:13:10.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630578,6.652431011826544,50.49019607843137,1610612745,5,0,2022-12-14T01:13:18Z,190000,False,-2.0,10.0,1,left,A. Sengun putback DUNK (2 PTS),[1630578],28,1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.03,Made,,,,,2.0,,,,,,,,,,,,,
10:00,20,PT10M00.00S,2022-12-14T01:13:25.8Z,1,REGULAR,2pt,Jump Shot,[],1628969,84.1819973718791,70.83333333333334,1610612756,5,0,2022-12-14T01:13:30Z,200000,False,104.0,96.0,1,right,MISS M. Bridges 14' pullup Shot - blocked,"[1628969, 201569]",25,1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,14.18,Missed,,,,,,,,,Gordon,201569.0,,,,,,,,
10:00,21,PT10M00.00S,2022-12-14T01:13:25.8Z,1,REGULAR,block,,[],201569,,,1610612756,5,0,2022-12-14T01:13:28Z,210000,False,,,0,,E. Gordon BLOCK (1 BLK),[201569],10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
09:57,22,PT09M57.00S,2022-12-14T01:13:28.8Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,5,0,2022-12-14T01:13:30Z,220000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,20.0,2.0,2.0,0.0,,,,,,,,,,,,,,
09:57,23,PT09M57.00S,2022-12-14T01:13:29.7Z,1,REGULAR,turnover,bad pass,[],1631095,,,1610612745,5,0,2022-12-14T01:13:34Z,230000,False,,,0,,J. Smith Jr. bad pass TURNOVER (1 TO),"[1631095, 101108]",1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Paul,101108.0,,,,,
09:57,24,PT09M57.00S,2022-12-14T01:13:29.7Z,1,REGULAR,steal,,[],101108,,,1610612756,5,0,2022-12-14T01:13:32Z,240000,False,,,0,,C. Paul STEAL (1 STL),[101108],3,1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
09:38,25,PT09M38.00S,2022-12-14T01:13:48.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628470,92.06636005256242,33.82352941176471,1610612756,5,0,2022-12-14T01:14:00Z,250000,False,-81.0,22.0,1,right,MISS T. Craig 8' pullup Shot,[1628470],0,1610612756.0,PHX,pullup,,,Craig,T. Craig,,,,,Mid-Range,8-16 Left,8.39,Missed,,,,,,,,,,,,,,,,,,
09:37,26,PT09M37.00S,2022-12-14T01:13:49.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,5,0,2022-12-14T01:14:00Z,260000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],28,1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,25.0,2.0,1.0,1.0,,,,,,,,,,,,,,
09:26,27,PT09M26.00S,2022-12-14T01:14:00.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.703679369250986,50.0,1610612745,7,0,2022-12-14T01:14:09Z,270000,False,0.0,20.0,1,left,A. Sengun cutting finger roll Layup (4 PTS) (K. Porter Jr. 2 AST),"[1630578, 1629645]",28,1610612745.0,HOU,cutting finger roll,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,4.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,
09:26,29,PT09M26.00S,2022-12-14T01:14:06.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,7,0,2022-12-14T01:14:06Z,290000,False,,,0,,PHX Timeout,[],,1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:13,30,PT09M13.00S,2022-12-14T01:17:08.3Z,1,REGULAR,2pt,Jump Shot,[],1629013,79.84559789750328,26.715686274509803,1610612756,7,2,2022-12-14T01:17:13Z,300000,False,-116.0,137.0,1,right,L. Shamet 17' Jump Shot (2 PTS) (M. Bridges 1 AST),"[1629013, 1628969]",14,1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Left Center,17.98,Made,,,,,2.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
08:52,33,PT08M52.00S,2022-12-14T01:17:29.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,17.821944809461236,38.48039215686275,1610612745,9,2,2022-12-14T01:17:36Z,330000,False,58.0,115.0,1,left,K. Porter Jr. 12' driving floating Jump Shot (2 PTS),[1629645],3,1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.86,Made,,,,,2.0,,,,,,,,,,,,,
08:41,34,PT08M41.00S,2022-12-14T01:17:40.1Z,1,REGULAR,3pt,Jump Shot,[],1629028,66.70499342969777,43.38235294117647,1610612756,9,2,2022-12-14T01:17:47Z,340000,False,-33.0,260.0,1,right,MISS D. Ayton 26' 3PT,[1629028],22,1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
08:41,35,PT08M41.00S,2022-12-14T01:17:40.1Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,9,2,2022-12-14T01:17:47Z,350000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],4,1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,
08:20,36,PT08M20.00S,2022-12-14T01:18:01.1Z,1,REGULAR,3pt,Jump Shot,[],1631095,29.517082785808146,73.52941176470588,1610612745,12,2,2022-12-14T01:18:54Z,360000,False,-118.0,225.0,1,left,J. Smith Jr. 25' 3PT pullup (3 PTS) (E. Gordon 1 AST),"[1631095, 201569]",1,1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.39,Made,,,,,3.0,E. Gordon,201569.0,1.0,,,,,,,,,,
08:07,38,PT08M07.00S,2022-12-14T01:18:14.6Z,1,REGULAR,2pt,Jump Shot,[],1629028,90.62089356110381,79.65686274509804,1610612756,12,2,2022-12-14T01:18:25Z,380000,False,148.0,36.0,1,right,MISS D. Ayton 15' Jump Shot,[1629028],22,1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,15.25,Missed,,,,,,,,,,,,,,,,,,
08:06,39,PT08M06.00S,2022-12-14T01:18:15.6Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,12,2,2022-12-14T01:18:25Z,390000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],3,1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Right,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
07:50,40,PT07M50.00S,2022-12-14T01:18:31.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,25.312089356110377,12.745098039215685,1610612745,12,2,2022-12-14T01:18:39Z,400000,False,186.0,185.0,1,left,MISS J. Green 26' step back 3PT,[1630224],4,1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,,
07:49,41,PT07M49.00S,2022-12-14T01:18:32.2Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,12,2,2022-12-14T01:18:39Z,410000,False,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],0,1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
07:43,42,PT07M43.00S,2022-12-14T01:18:37.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,87.59855453350855,2.941176470588235,1610612756,12,2,2022-12-14T01:19:44Z,420000,False,-235.0,64.0,1,right,MISS L. Shamet 24' running 3PT,[1629013],14,1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,24.39,Missed,,,,,,,,,,,,,,,,,,
07:40,43,PT07M40.00S,2022-12-14T01:18:40.8Z,1,REGULAR,rebound,offensive,[],1629013,,,1610612756,12,2,2022-12-14T01:18:40Z,430000,False,,,0,,L. Shamet REBOUND (Off:1 Def:0),[1629013],14,1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,42.0,1.0,0.0,1.0,,,,,,,,,,,,,,
07:34,44,PT07M34.00S,2022-12-14T01:18:47.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],101108,84.31340341655716,70.34313725490196,1610612756,12,4,2022-12-14T01:20:59Z,440000,False,102.0,95.0,1,right,C. Paul 13' step back Jump Shot (2 PTS),[101108],3,1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,13.92,Made,,,,,2.0,,,,,,,,,,,,,
07:08,45,PT07M08.00S,2022-12-14T01:19:13.4Z,1,REGULAR,3pt,Jump Shot,[],1629645,32.670827858081466,27.941176470588236,1610612745,12,4,2022-12-14T01:19:20Z,450000,False,110.0,255.0,1,left,MISS K. Porter Jr. 27' 3PT,[1629645],3,1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,27.75,Missed,,,,,,,,,,,,,,,,,,
07:07,46,PT07M07.00S,2022-12-14T01:19:14.4Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,12,4,2022-12-14T01:19:20Z,460000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],3,1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
07:03,47,PT07M03.00S,2022-12-14T01:19:19.1Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612756,12,4,2022-12-14T01:19:23Z,470000,False,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1629645]",3,1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Porter Jr.,1629645.0,,,,,
07:03,48,PT07M03.00S,2022-12-14T01:19:19.1Z,1,REGULAR,steal,,[],1629645,,,1610612745,12,4,2022-12-14T01:19:20Z,480000,False,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],3,1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
06:58,49,PT06M58.00S,2022-12-14T01:19:24.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629645,19.136005256241788,45.34313725490196,1610612745,12,4,2022-12-14T01:22:18Z,490000,False,23.0,127.0,1,left,MISS K. Porter Jr. 12' running pullup Shot,[1629645],3,1610612745.0,HOU,running pullup,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.95,Missed,,,,,,,,,,,,,,,,,,
06:56,50,PT06M56.00S,2022-12-14T01:19:26.4Z,1,REGULAR,rebound,defensive,[],1629013,,,1610612756,12,4,2022-12-14T01:19:34Z,500000,False,,,0,,L. Shamet REBOUND (Off:1 Def:1),[1629013],14,1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,
06:48,51,PT06M48.00S,2022-12-14T01:19:34.0Z,1,REGULAR,2pt,Jump Shot,[],1628969,94.56307490144546,89.70588235294117,1610612756,12,4,2022-12-14T01:19:39Z,510000,False,199.0,-1.0,1,right,MISS M. Bridges 19' Jump Shot,[1628969],25,1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right,19.85,Missed,,,,,,,,,,,,,,,,,,
06:45,52,PT06M45.00S,2022-12-14T01:19:37.0Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,12,4,2022-12-14T01:19:39Z,520000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],4,1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right,,,51.0,3.0,3.0,0.0,,,,,,,,,,,,,,
06:40,53,PT06M40.00S,2022-12-14T01:19:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630224,6.389618922470433,52.94117647058824,1610612745,14,4,2022-12-14T01:19:52Z,530000,False,-15.0,8.0,1,left,J. Green running finger roll Layup (5 PTS),[1630224],4,1610612745.0,HOU,running finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,5.0,,,,,,,,,,,,,
06:24,54,PT06M24.00S,2022-12-14T01:19:56.7Z,1,REGULAR,3pt,Jump Shot,[],1629013,76.2976346911958,11.029411764705882,1610612756,14,4,2022-12-14T01:23:02Z,540000,False,-195.0,170.0,1,right,MISS L. Shamet 25' step back 3PT,[1629013],14,1610612756.0,PHX,step back,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,25.88,Missed,,,,,,,,,,,,,,,,,,
06:24,55,PT06M24.00S,2022-12-14T01:19:56.7Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,14,4,2022-12-14T01:20:03Z,550000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],28,1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,54.0,3.0,2.0,1.0,,,,,,,,,,,,,,
06:03,56,PT06M03.00S,2022-12-14T01:20:20.3Z,1,REGULAR,turnover,out-of-bounds,[],201569,,,1610612745,14,4,2022-12-14T01:20:29Z,560000,False,,,0,,E. Gordon step out-of-bounds TURNOVER (1 TO),[201569],10,1610612745.0,HOU,step,,,Gordon,E. Gordon,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,1.0,,,1627529.0,,,,
06:03,57,PT06M03.00S,2022-12-14T01:20:29.6Z,1,REGULAR,substitution,out,[],1630578,,,1610612756,14,4,2022-12-14T01:20:36Z,570000,False,,,0,,SUB out: A. Sengun,[1630578],28,1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
06:03,58,PT06M03.00S,2022-12-14T01:20:29.6Z,1,REGULAR,substitution,out,[],201569,,,1610612756,14,4,2022-12-14T01:20:36Z,580000,False,,,0,,SUB out: E. Gordon,[201569],10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
06:03,59,PT06M03.00S,2022-12-14T01:20:29.6Z,1,REGULAR,substitution,in,[],1630586,,,1610612756,14,4,2022-12-14T01:20:36Z,590000,False,,,0,,SUB in: U. Garuba,[1630586],16,1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
06:03,60,PT06M03.00S,2022-12-14T01:20:29.6Z,1,REGULAR,substitution,in,[],1630231,,,1610612756,14,4,2022-12-14T01:20:36Z,600000,False,,,0,,SUB in: K. Martin Jr.,[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
05:52,62,PT05M52.00S,2022-12-14T01:20:58.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1629028,90.09526938239159,51.225490196078425,1610612756,14,6,2022-12-14T01:21:51Z,620000,False,6.0,41.0,1,right,D. Ayton turnaround Hook (2 PTS) (C. Paul 1 AST),"[1629028, 101108]",22,1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,4.11,Made,,,,,2.0,C. Paul,101108.0,1.0,,,,,,,,,,
05:52,70,PT05M52.00S,2022-12-14T01:21:01.7Z,1,REGULAR,violation,defensive goaltending,[],1630231,,,1610612756,14,6,2022-12-14T01:21:51Z,635000,False,,,0,,K. Martin Jr. defensive goaltending VIOLATION,[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
05:52,64,PT05M52.00S,2022-12-14T01:21:04.6Z,1,REGULAR,foul,personal,['1freethrow'],1631095,,,1610612756,14,6,2022-12-14T01:21:17Z,640000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Ayton 1 FT),"[1631095, 1629028]",1,1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Ayton,1629028.0
05:52,66,PT05M52.00S,2022-12-14T01:21:18.9Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629028,,,1610612756,14,7,2022-12-14T01:21:18Z,660000,False,,,0,,D. Ayton Free Throw 1 of 1 (3 PTS),[1629028],22,1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
05:36,67,PT05M36.00S,2022-12-14T01:21:36.3Z,1,REGULAR,2pt,Jump Shot,[],1630224,23.078186596583443,28.431372549019606,1610612745,14,7,2022-12-14T01:24:51Z,670000,False,108.0,164.0,1,left,MISS J. Green 19' pullup Shot,[1630224],4,1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,19.66,Missed,,,,,,,,,,,,,,,,,,
05:33,68,PT05M33.00S,2022-12-14T01:21:38.8Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,14,7,2022-12-14T01:21:38Z,680000,False,,,0,,T. Craig REBOUND (Off:0 Def:2),[1628470],0,1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Right Center,,,67.0,2.0,2.0,0.0,,,,,,,,,,,,,,
05:24,69,PT05M24.00S,2022-12-14T01:21:47.8Z,1,REGULAR,3pt,Jump Shot,[],1628969,87.33574244415243,96.32352941176471,1610612756,14,7,2022-12-14T01:21:59Z,690000,False,232.0,67.0,1,right,MISS M. Bridges 24' 3PT,[1628969],25,1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,24.1,Missed,,,,,,,,,,,,,,,,,,
05:20,71,PT05M20.00S,2022-12-14T01:21:51.8Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,14,7,2022-12-14T01:21:59Z,700000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Right Corner 3,24+ Right,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
05:04,72,PT05M04.00S,2022-12-14T01:22:10.9Z,1,REGULAR,turnover,traveling,[],1630224,,,1610612745,14,7,2022-12-14T01:22:18Z,710000,False,,,0,,J. Green traveling TURNOVER (1 TO),[1630224],4,1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,1179.0,,,,
04:55,73,PT04M55.00S,2022-12-14T01:22:25.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,87.86136662286465,95.58823529411765,1610612756,14,7,2022-12-14T01:22:32Z,720000,False,228.0,62.0,1,right,MISS M. Bridges 3PT,[1628969],25,1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
04:49,74,PT04M49.00S,2022-12-14T01:22:31.2Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,14,7,2022-12-14T01:22:32Z,730000,False,,,0,,D. Ayton REBOUND (Off:1 Def:0),[1629028],22,1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,73.0,1.0,0.0,1.0,,,,,,,,,,,,,,
04:49,75,PT04M49.00S,2022-12-14T01:22:30.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629028,94.40999984741211,50.0,1610612756,14,7,2022-12-14T01:22:30Z,740000,False,0.0,0.0,1,right,MISS D. Ayton tip Layup,[1629028],22,1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
04:49,76,PT04M49.00S,2022-12-14T01:22:31.2Z,1,REGULAR,rebound,defensive,[],1630586,,,1610612745,14,7,2022-12-14T01:22:31Z,750000,False,,,0,,U. Garuba REBOUND (Off:0 Def:1),[1630586],16,1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Mid-Range,8-16 Left,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
