actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
46,PT08M18.00S,2022-11-27T01:19:28.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,12.434296977660972,46.07843137254902,1610612760,14,4,2022-11-27T01:20:43Z,460000,False,20.0,64.0,1,left,MISS J. Giddey 6' cutting Layup,[1630581],1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.73,Missed,,,,,,,,,,,,,,,,,,
47,PT08M15.00S,2022-11-27T01:19:31.9Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,14,4,2022-11-27T01:19:37Z,470000,False,,,0,,J. Giddey REBOUND (Off:1 Def:0),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,,,
48,PT08M14.00S,2022-11-27T01:19:32.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,6.1268068331143235,47.05882352941176,1610612760,14,6,2022-11-27T01:21:26Z,480000,False,15.0,5.0,1,left,J. Giddey putback Layup (2 PTS),[1630581],1610612760.0,OKC,putback,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,2.0,,,,,,,,,,,,,
49,PT07M55.00S,2022-11-27T01:19:54.2Z,1,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,14,6,2022-11-27T01:20:03Z,490000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (1 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,,,,,,,,,2004.0,,,,,,,1.0,,
50,PT07M43.00S,2022-11-27T01:20:12.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,6.258212877792378,53.67647058823529,1610612760,14,8,2022-11-27T01:22:18Z,500000,False,-18.0,6.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (4 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,4.0,,,,,,,,,,,,,
51,PT07M28.00S,2022-11-27T01:20:26.7Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612745,14,8,2022-11-27T01:20:33Z,510000,False,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1628983]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0
52,PT07M28.00S,2022-11-27T01:20:26.7Z,1,REGULAR,steal,,[],1628983,,,1610612760,14,8,2022-11-27T01:20:29Z,520000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M11.00S,2022-11-27T01:20:43.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628983,25.443495400788436,85.5392156862745,1610612760,14,11,2022-11-27T01:20:48Z,530000,False,-178.0,187.0,1,left,S. Gilgeous-Alexander 25' 3PT pullup (7 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,25.77,Made,,,,,7.0,,,,,,,,,,,,,
54,PT06M58.00S,2022-11-27T01:20:56.3Z,1,REGULAR,3pt,Jump Shot,[],201569,74.32654402102497,5.392156862745098,1610612745,14,11,2022-11-27T01:21:06Z,540000,False,-223.0,189.0,1,right,MISS E. Gordon 29' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,29.22,Missed,,,,,,,,,,,,,,,,,,
55,PT06M57.00S,2022-11-27T01:20:57.3Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,14,11,2022-11-27T01:21:06Z,550000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,
56,PT06M48.00S,2022-11-27T01:21:06.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,15.325229960578188,63.48039215686274,1610612760,14,11,2022-11-27T01:21:14Z,560000,False,-67.0,92.0,1,left,MISS J. Giddey 11' pullup Shot,[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,11.37,Missed,,,,,,,,,,,,,,,,,,
57,PT06M47.00S,2022-11-27T01:21:07.2Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,14,11,2022-11-27T01:21:14Z,570000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT06M37.00S,2022-11-27T01:21:17.8Z,1,REGULAR,turnover,bad pass,[],1630578,,,1610612745,14,11,2022-11-27T01:21:22Z,580000,False,,,0,,A. Sengun bad pass TURNOVER (2 TO),"[1630578, 1629652]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Dort,1629652.0
59,PT06M37.00S,2022-11-27T01:21:17.8Z,1,REGULAR,steal,,[],1629652,,,1610612760,14,11,2022-11-27T01:21:19Z,590000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT06M32.00S,2022-11-27T01:21:23.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,6.1268068331143235,46.32352941176471,1610612760,14,13,2022-11-27T01:25:05Z,600000,False,18.0,5.0,1,left,J. Giddey running Layup (4 PTS) (S. Gilgeous-Alexander 1 AST),"[1630581, 1628983]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,4.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,
62,PT06M05.00S,2022-11-27T01:21:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.32917214191852,46.568627450980394,1610612745,16,13,2022-11-27T01:21:54Z,620000,False,-17.0,20.0,1,right,A. Sengun Layup (7 PTS) (E. Gordon 1 AST),"[1630578, 201569]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,7.0,E. Gordon,201569.0,1.0,,,,,,,,,,
64,PT05M50.00S,2022-11-27T01:22:05.5Z,1,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612760,16,13,2022-11-27T01:22:21Z,640000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Giddey 2 FT),"[1630578, 1630581]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627529.0,1.0,0.0,Giddey,1630581.0,,,,,
66,PT05M50.00S,2022-11-27T01:22:30.6Z,1,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,16,14,2022-11-27T01:22:53Z,660000,False,,,0,,J. Giddey Free Throw 1 of 2 (5 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
67,PT05M50.00S,2022-11-27T01:22:30.6Z,1,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,16,14,2022-11-27T01:22:53Z,670000,False,,,0,,MISS J. Giddey Free Throw 2 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
68,PT05M50.00S,2022-11-27T01:22:30.6Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,16,14,2022-11-27T01:22:53Z,680000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,67.0,2.0,1.0,1.0,,,,,,,,,,,,,,
69,PT05M38.00S,2022-11-27T01:22:55.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,91.5407358738502,49.754901960784316,1610612745,18,14,2022-11-27T01:23:00Z,690000,False,-1.0,27.0,1,right,K. Porter Jr. driving floating Jump Shot (2 PTS),[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,2.0,,,,,,,,,,,,,
70,PT05M27.00S,2022-11-27T01:23:06.5Z,1,REGULAR,3pt,Jump Shot,[],1630526,28.07161629434954,23.284313725490197,1610612760,18,14,2022-11-27T01:23:13Z,700000,False,134.0,211.0,1,left,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
71,PT05M26.00S,2022-11-27T01:23:07.5Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,18,14,2022-11-27T01:23:13Z,710000,False,,,0,,L. Dort REBOUND (Off:1 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,70.0,3.0,2.0,1.0,,,,,,,,,,,,,,
72,PT05M20.00S,2022-11-27T01:23:17.0Z,1,REGULAR,foul,offensive,[],1630581,,,1610612760,18,14,2022-11-27T01:23:26Z,720000,False,,,0,,J. Giddey charge offensive FOUL (1 PF),"[1630581, 1629645]",1610612760.0,OKC,charge,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2004.0,1.0,0.0,Porter Jr.,1629645.0,,,,,
74,PT05M20.00S,2022-11-27T01:23:17.0Z,1,REGULAR,turnover,offensive foul,[],1630581,,,1610612760,18,14,2022-11-27T01:23:17Z,740000,False,,,0,,J. Giddey offensive foul TURNOVER (1 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2004.0,,,,,,,1.0,,
75,PT05M20.00S,2022-11-27T01:23:25.2Z,1,REGULAR,substitution,out,[],1630581,,,1610612745,18,14,2022-11-27T01:23:31Z,750000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M20.00S,2022-11-27T01:23:25.2Z,1,REGULAR,substitution,in,[],1630544,,,1610612745,18,14,2022-11-27T01:23:31Z,760000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M02.00S,2022-11-27T01:23:54.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,92.59198423127464,46.81372549019608,1610612745,18,14,2022-11-27T01:24:01Z,770000,False,-16.0,17.0,1,right,MISS A. Sengun cutting Layup,[1630578],1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
78,PT05M00.00S,2022-11-27T01:23:56.5Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,18,14,2022-11-27T01:24:01Z,780000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
