actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-03-08T01:11:17.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-08T01:11:17Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-08T01:11:21.0Z,1,REGULAR,jumpball,recovered,[],1629645,,,1610612745,0,0,2023-03-08T01:11:21Z,40000,False,,,0,,Jump Ball J. Smith Jr. vs. N. Claxton: Tip to K. Porter Jr.,"[1629645, 1631095, 1629651]",1610612745.0,HOU,startperiod,K. Porter Jr.,1629645.0,Porter Jr.,K. Porter Jr.,Smith Jr.,1631095.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-03-08T01:11:38.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.24901445466492,48.77450980392157,1610612745,2,0,2023-03-08T01:11:46Z,70000,False,-6.0,11.0,1,right,J. Green driving reverse Layup (2 PTS) (K. Martin Jr. 1 AST),"[1630224, 1630231]",1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.26,Made,2.0,K. Martin Jr.,1630231.0,1.0,,,,,,,,,,,,,,
9,PT11M17.00S,2023-03-08T01:12:00.2Z,1,REGULAR,3pt,Jump Shot,[],203915,26.888961892247043,76.9607843137255,1610612751,2,0,2023-03-08T01:12:07Z,90000,False,-135.0,200.0,1,left,MISS S. Dinwiddie 24' pullup 3PT,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,24.14,Missed,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2023-03-08T01:12:01.2Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,2,0,2023-03-08T01:12:07Z,100000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT10M59.00S,2023-03-08T01:12:19.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,84.31340341655716,49.01960784313725,1610612745,4,0,2023-03-08T01:12:27Z,110000,False,-5.0,95.0,1,right,A. Sengun 9' Hook (2 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,9.51,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M50.00S,2023-03-08T01:12:30.4Z,1,REGULAR,foul,offensive,[],1629651,,,1610612751,4,0,2023-03-08T01:12:48Z,120000,False,,,0,,N. Claxton offensive FOUL (1 PF),"[1629651, 1630224]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1193.0,1.0,0.0,Green,1630224.0,,,,,
14,PT10M50.00S,2023-03-08T01:12:30.4Z,1,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,4,0,2023-03-08T01:12:30Z,140000,False,,,0,,N. Claxton offensive foul TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1193.0,,,,,1.0,,,,
15,PT10M30.00S,2023-03-08T01:13:00.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,92.19776609724047,45.83333333333333,1610612745,4,0,2023-03-08T01:13:15Z,150000,False,-21.0,21.0,1,right,MISS J. Green driving Layup - blocked,"[1630224, 1628969]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,Bridges,1628969.0,,
16,PT10M30.00S,2023-03-08T01:13:00.8Z,1,REGULAR,block,,[],1628969,,,1610612745,4,0,2023-03-08T01:15:57Z,160000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
