actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-02-16T00:40:24.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-02-16T00:40:24Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-02-16T00:40:26.7Z,1,REGULAR,jumpball,recovered,[],201568,,,1610612737,0,0,2022-02-16T00:40:26Z,40000,,,0,,Jump Ball C. Capela vs. J. Allen: Tip to D. Gallinari,"[201568, 203991, 1628386]",1610612737.0,ATL,startperiod,D. Gallinari,201568.0,Gallinari,D. Gallinari,Capela,203991.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2022-02-16T00:40:37.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,79.71419185282524,56.86274509803921,1610612737,2,0,2022-02-16T00:40:44Z,70000,34.0,138.0,1,right,T. Young 14' pullup Jump Shot (2 PTS) (C. Capela 1 AST),"[1629027, 203991]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,14.24,Made,2.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,,
8,PT11M22.00S,2022-02-16T00:41:01.3Z,1,REGULAR,turnover,lost ball,[],1630596,,,1610612739,2,0,2022-02-16T00:41:06Z,80000,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 201568]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,1.0,Gallinari,201568.0,,,,,,,,,,,,
9,PT11M22.00S,2022-02-16T00:41:01.3Z,1,REGULAR,steal,,[],201568,,,1610612737,2,0,2022-02-16T00:41:04Z,90000,,,0,,D. Gallinari STEAL (1 STL),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
10,PT11M06.00S,2022-02-16T00:41:17.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628989,84.44480946123521,49.01960784313725,1610612737,2,0,2022-02-16T00:41:23Z,100000,-5.0,94.0,1,right,MISS K. Huerter 9' floating Shot,[1628989],1610612737.0,ATL,floating,,,Huerter,K. Huerter,,,,,9.38,Missed,,,,,,,,,,,,,,,,,,,
11,PT11M01.00S,2022-02-16T00:41:22.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,2,0,2022-02-16T00:41:23Z,110000,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,
13,PT10M55.00S,2022-02-16T00:41:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.601182654402102,50.0,1610612739,2,2,2022-02-16T00:41:33Z,120000,0.0,0.0,1,left,D. Garland cutting Layup (2 PTS) (J. Allen 1 AST),"[1629636, 1628386]",1610612739.0,CLE,cutting,,,Garland,D. Garland,,,,,0.02,Made,2.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,,
15,PT10M40.00S,2022-02-16T00:41:42.7Z,1,REGULAR,3pt,Jump Shot,[],1629631,70.64717477003943,77.20588235294117,1610612737,2,2,2022-02-16T00:41:48Z,140000,136.0,223.0,1,right,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
16,PT10M36.00S,2022-02-16T00:41:46.7Z,1,REGULAR,rebound,offensive,[],1628989,,,1610612737,2,2,2022-02-16T00:41:48Z,150000,,,0,,K. Huerter REBOUND (Off:1 Def:0),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,
17,PT10M26.00S,2022-02-16T00:41:57.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201568,85.75886990801577,47.794117647058826,1610612737,4,2,2022-02-16T00:42:04Z,160000,-11.0,81.0,1,right,D. Gallinari 8' finger roll Layup (2 PTS),[201568],1610612737.0,ATL,finger roll,,,Gallinari,D. Gallinari,,,,,8.21,Made,2.0,,,,,,,,,,,,,,,,,,
18,PT10M12.00S,2022-02-16T00:42:10.7Z,1,REGULAR,3pt,Jump Shot,[],1629636,31.61957950065703,57.107843137254896,1610612739,4,5,2022-02-16T00:42:15Z,170000,-36.0,245.0,1,left,D. Garland 24' 3PT pullup (5 PTS) (J. Allen 2 AST),"[1629636, 1628386]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,24.73,Made,5.0,J. Allen,1628386.0,2.0,,,,,,,,,,,,,,,
20,PT09M57.00S,2022-02-16T00:42:25.4Z,1,REGULAR,3pt,Jump Shot,[],1629027,65.91655716162943,38.23529411764706,1610612737,7,5,2022-02-16T00:42:30Z,190000,-59.0,268.0,1,right,T. Young 27' 3PT step back (5 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,27.43,Made,5.0,,,,,,,,,,,,,,,,,,
21,PT09M44.00S,2022-02-16T00:42:38.3Z,1,REGULAR,2pt,Jump Shot,[],1629636,8.492115637319317,87.74509803921569,1610612739,7,5,2022-02-16T00:42:43Z,200000,-189.0,27.0,1,left,MISS D. Garland 19' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,19.07,Missed,,,,,,,,,,,,,,,,,,,
22,PT09M42.00S,2022-02-16T00:42:40.3Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,7,5,2022-02-16T00:42:43Z,210000,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,
23,PT09M34.00S,2022-02-16T00:42:51.3Z,1,REGULAR,foul,personal,[],1629636,,,1610612737,7,5,2022-02-16T00:43:02Z,220000,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1629631]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Hunter,1629631.0,,,
