actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-01-16T00:40:18.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-01-16T00:40:18Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-01-16T00:40:21.2Z,1,REGULAR,jumpball,recovered,[],1629631,,,1610612737,0,0,2022-01-16T00:40:21Z,40000,,,0,,Jump Ball J. Collins vs. M. Robinson: Tip to D. Hunter,"[1629631, 1628381, 1629011]",1610612737.0,ATL,startperiod,D. Hunter,1629631.0,Hunter,D. Hunter,Collins,1628381.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2022-01-16T00:40:35.6Z,1,REGULAR,3pt,Jump Shot,[],1629027,69.07030223390277,73.0392156862745,1610612737,0,0,2022-01-16T00:40:43Z,70000,115.0,238.0,1,right,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2022-01-16T00:40:38.6Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,0,0,2022-01-16T00:40:43Z,80000,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M23.00S,2022-01-16T00:40:54.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,13.222733245729303,65.68627450980392,1610612752,0,0,2022-01-16T00:41:04Z,90000,-78.0,72.0,1,left,MISS E. Fournier 10' driving floating Shot,[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,10.63,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M20.00S,2022-01-16T00:40:57.3Z,1,REGULAR,rebound,defensive,[],203476,,,1610612737,0,0,2022-01-16T00:41:04Z,100000,,,0,,G. Dieng REBOUND (Off:0 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
11,PT11M17.00S,2022-01-16T00:41:00.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203476,92.9862023653088,49.754901960784316,1610612737,0,0,2022-01-16T00:41:12Z,110000,-1.0,13.0,1,right,MISS G. Dieng running Layup,[203476],1610612737.0,ATL,running,,,Dieng,G. Dieng,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M14.00S,2022-01-16T00:41:03.5Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,0,0,2022-01-16T00:41:12Z,120000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
13,PT11M11.00S,2022-01-16T00:41:07.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,11.12023653088042,48.28431372549019,1610612752,0,2,2022-01-16T00:41:20Z,130000,9.0,52.0,1,left,R. Barrett running Layup (2 PTS) (A. Burks 1 AST),"[1629628, 202692]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,5.27,Made,,,,,2.0,A. Burks,202692.0,1.0,,,,,,,,,,,
14,PT10M55.00S,2022-01-16T00:41:24.7Z,1,REGULAR,foul,personal,[],202692,,,1610612737,0,2,2022-01-16T00:42:41Z,140000,,,0,,A. Burks personal FOUL (1 PF),"[202692, 1628381]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,202027.0,1.0,0.0,Collins,1628381.0,,,,,,
16,PT10M55.00S,2022-01-16T00:41:51.1Z,1,REGULAR,substitution,out,[],203944,,,1610612737,0,2,2022-01-16T00:41:56Z,160000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
17,PT10M55.00S,2022-01-16T00:41:51.1Z,1,REGULAR,substitution,in,[],1630167,,,1610612737,0,2,2022-01-16T00:41:56Z,170000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
18,PT10M49.00S,2022-01-16T00:42:53.9Z,1,REGULAR,2pt,Jump Shot,[],1629027,72.09264126149803,53.431372549019606,1610612737,0,2,2022-01-16T00:42:59Z,180000,17.0,210.0,1,right,MISS T. Young 21' Jump Shot,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,21.05,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M44.00S,2022-01-16T00:42:58.9Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,0,2,2022-01-16T00:42:59Z,190000,,,0,,M. Robinson REBOUND (Off:0 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
21,PT10M27.00S,2022-01-16T00:43:15.8Z,1,REGULAR,turnover,lost ball,[],203095,,,1610612752,0,2,2022-01-16T00:43:21Z,200000,,,0,,E. Fournier lost ball TURNOVER (1 TO),"[203095, 1629027]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,1.0,Young,1629027.0,,,
