actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
93,PT04M59.00S,2021-11-01T23:54:17.8Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612737,16,18,2021-11-01T23:54:19Z,920000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,
94,PT04M45.00S,2021-11-01T23:54:31.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.11760840998686,51.470588235294116,1610612737,18,18,2021-11-01T23:54:35Z,930000,7.0,12.0,1,right,C. Capela DUNK (8 PTS) (J. Collins 3 AST),"[203991, 1628381]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,1.43,Made,,,,,8.0,J. Collins,1628381.0,3.0,,,,,,,,,,
96,PT04M22.00S,2021-11-01T23:54:54.1Z,1,REGULAR,3pt,Jump Shot,[],203526,31.750985545335087,48.28431372549019,1610612764,18,18,2021-11-01T23:54:59Z,950000,9.0,246.0,1,left,MISS R. Neto 24' 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,24.62,Missed,,,,,,,,,,,,,,,,,,
97,PT04M19.00S,2021-11-01T23:54:57.1Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612764,18,18,2021-11-01T23:54:59Z,960000,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,96.0,2.0,1.0,1.0,,,,,,,,,,,,,,
98,PT04M18.00S,2021-11-01T23:54:58.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203526,31.225361366622867,36.029411764705884,1610612764,18,18,2021-11-01T23:55:03Z,970000,70.0,241.0,1,left,MISS R. Neto 25' 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,
99,PT04M16.00S,2021-11-01T23:55:00.4Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,18,18,2021-11-01T23:55:03Z,980000,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,98.0,3.0,3.0,0.0,,,,,,,,,,,,,,
100,PT04M15.00S,2021-11-01T23:55:03.7Z,1,REGULAR,foul,personal,['2freethrow'],203526,,,1610612737,18,18,2021-11-01T23:55:32Z,990000,,,0,,R. Neto shooting personal FOUL (1 PF) (Collins 2 FT),"[203526, 1628381]",1610612764.0,WAS,shooting,,,Neto,R. Neto,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Collins,1628381.0,,,
102,PT04M15.00S,2021-11-01T23:55:42.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628381,,,1610612737,19,18,2021-11-01T23:55:42Z,1010000,,,0,,J. Collins Free Throw 1 of 2 (1 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
103,PT04M15.00S,2021-11-01T23:55:43.4Z,1,REGULAR,substitution,out,[],203484,,,1610612737,19,18,2021-11-01T23:55:52Z,1020000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M15.00S,2021-11-01T23:55:43.4Z,1,REGULAR,substitution,in,[],1630166,,,1610612737,19,18,2021-11-01T23:55:52Z,1030000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M15.00S,2021-11-01T23:56:07.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628381,,,1610612737,20,18,2021-11-01T23:56:07Z,1040000,,,0,,J. Collins Free Throw 2 of 2 (2 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
106,PT04M07.00S,2021-11-01T23:56:18.4Z,1,REGULAR,3pt,Jump Shot,[],1628398,31.750985545335087,43.13725490196079,1610612764,20,21,2021-11-01T23:56:22Z,1050000,34.0,246.0,1,left,K. Kuzma 24' 3PT  (8 PTS) (R. Neto 1 AST),"[1628398, 203526]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,24.84,Made,,,,,8.0,R. Neto,203526.0,1.0,,,,,,,,,,
108,PT03M55.00S,2021-11-01T23:56:29.5Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,20,21,2021-11-01T23:56:34Z,1070000,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1630166]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,2.0,Avdija,1630166.0
109,PT03M55.00S,2021-11-01T23:56:29.5Z,1,REGULAR,steal,,[],1630166,,,1610612764,20,21,2021-11-01T23:56:32Z,1080000,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M53.00S,2021-11-01T23:56:34.8Z,1,REGULAR,violation,kicked ball,[],203992,,,1610612764,20,21,2021-11-01T23:56:42Z,1090000,,,0,,B. Bogdanovic kicked ball VIOLATION,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,1830.0,,,,,,,
111,PT03M53.00S,2021-11-01T23:56:43.6Z,1,REGULAR,substitution,out,[],203991,,,1610612764,20,21,2021-11-01T23:56:55Z,1100000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M53.00S,2021-11-01T23:56:43.6Z,1,REGULAR,substitution,out,[],1628381,,,1610612764,20,21,2021-11-01T23:56:55Z,1110000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M53.00S,2021-11-01T23:56:43.6Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,20,21,2021-11-01T23:56:55Z,1120000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M53.00S,2021-11-01T23:56:43.6Z,1,REGULAR,substitution,in,[],201568,,,1610612764,20,21,2021-11-01T23:56:55Z,1130000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M53.00S,2021-11-01T23:56:43.6Z,1,REGULAR,substitution,in,[],203476,,,1610612764,20,21,2021-11-01T23:56:55Z,1140000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M53.00S,2021-11-01T23:56:43.6Z,1,REGULAR,substitution,in,[],202722,,,1610612764,20,21,2021-11-01T23:56:55Z,1150000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M43.00S,2021-11-01T23:57:12.5Z,1,REGULAR,turnover,lost ball,[],203078,,,1610612764,20,21,2021-11-01T23:57:17Z,1160000,,,0,,B. Beal lost ball TURNOVER (1 TO),"[203078, 201568]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,1.0,Gallinari,201568.0
118,PT03M43.00S,2021-11-01T23:57:12.5Z,1,REGULAR,steal,,[],201568,,,1610612737,20,21,2021-11-01T23:57:14Z,1170000,,,0,,D. Gallinari STEAL (1 STL),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M37.00S,2021-11-01T23:57:19.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203992,90.75229960578186,61.274509803921575,1610612737,22,21,2021-11-01T23:57:28Z,1180000,56.0,34.0,1,right,B. Bogdanovic 6' turnaround bank Jump Shot (5 PTS),[203992],1610612737.0,ATL,turnaround bank,,,Bogdanovic,B. Bogdanovic,,,,,6.61,Made,,,,,5.0,,,,,,,,,,,,,
120,PT03M20.00S,2021-11-01T23:57:35.7Z,1,REGULAR,2pt,Jump Shot,[],1626149,6.389618922470433,23.52941176470588,1610612764,22,21,2021-11-01T23:57:40Z,1190000,132.0,8.0,1,left,MISS M. Harrell 13' pullup Shot,[1626149],1610612764.0,WAS,pullup,,,Harrell,M. Harrell,,,,,13.26,Missed,,,,,,,,,,,,,,,,,,
121,PT03M16.00S,2021-11-01T23:57:39.7Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,22,21,2021-11-01T23:57:40Z,1200000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,120.0,2.0,2.0,0.0,,,,,,,,,,,,,,
122,PT03M09.00S,2021-11-01T23:57:47.8Z,1,REGULAR,3pt,Jump Shot,[],201568,95.6143232588699,4.6568627450980395,1610612737,25,21,2021-11-01T23:57:52Z,1210000,-227.0,-11.0,1,right,D. Gallinari 3PT  (3 PTS) (B. Bogdanovic 2 AST),"[201568, 203992]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,22.7,Made,,,,,3.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,
124,PT03M09.00S,2021-11-01T23:57:52.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,25,21,2021-11-01T23:57:52Z,1230000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M54.00S,2021-11-02T00:01:04.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,19.793035479632064,45.09803921568628,1610612764,25,21,2021-11-02T00:01:09Z,1260000,25.0,134.0,1,left,MISS B. Beal 13' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,13.58,Missed,,,,,,,,,,,,,,,,,,
128,PT02M51.00S,2021-11-02T00:01:07.7Z,1,REGULAR,rebound,defensive,[],203476,,,1610612737,25,21,2021-11-02T00:01:09Z,1270000,,,0,,G. Dieng REBOUND (Off:0 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,
129,PT02M36.00S,2021-11-02T00:01:23.1Z,1,REGULAR,3pt,Jump Shot,[],201568,93.38042049934296,4.901960784313726,1610612737,28,21,2021-11-02T00:01:27Z,1280000,-225.0,10.0,1,right,D. Gallinari 3PT  (6 PTS) (B. Bogdanovic 3 AST),"[201568, 203992]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,22.57,Made,,,,,6.0,B. Bogdanovic,203992.0,3.0,,,,,,,,,,
131,PT02M14.00S,2021-11-02T00:01:44.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,11.908672798948752,52.69607843137255,1610612764,28,21,2021-11-02T00:01:49Z,1300000,-13.0,59.0,1,left,MISS R. Neto 6' driving floating Shot,[203526],1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,6.09,Missed,,,,,,,,,,,,,,,,,,
132,PT02M11.00S,2021-11-02T00:01:47.8Z,1,REGULAR,rebound,defensive,[],201568,,,1610612737,28,21,2021-11-02T00:01:49Z,1310000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT02M04.00S,2021-11-02T00:01:54.5Z,1,REGULAR,3pt,Jump Shot,[],1629027,69.33311432325887,69.11764705882352,1610612737,28,21,2021-11-02T00:01:59Z,1320000,96.0,236.0,1,right,MISS T. Young 25' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
134,PT02M00.00S,2021-11-02T00:01:58.3Z,1,REGULAR,rebound,offensive,[],203992,,,1610612737,28,21,2021-11-02T00:01:58Z,1330000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,133.0,3.0,2.0,1.0,,,,,,,,,,,,,,
135,PT01M57.00S,2021-11-02T00:02:01.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201568,90.09526938239159,4.901960784313726,1610612737,28,21,2021-11-02T00:02:07Z,1340000,-225.0,41.0,1,right,MISS D. Gallinari 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,22.91,Missed,,,,,,,,,,,,,,,,,,
136,PT01M53.00S,2021-11-02T00:02:05.8Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,28,21,2021-11-02T00:02:07Z,1350000,,,0,,M. Harrell REBOUND (Off:1 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,135.0,3.0,2.0,1.0,,,,,,,,,,,,,,
137,PT01M44.00S,2021-11-02T00:02:15.0Z,1,REGULAR,turnover,bad pass,[],203078,,,1610612764,28,21,2021-11-02T00:02:23Z,1360000,,,0,,B. Beal bad pass TURNOVER (2 TO),"[203078, 1629629]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,2.0,Reddish,1629629.0
138,PT01M44.00S,2021-11-02T00:02:15.0Z,1,REGULAR,steal,,[],1629629,,,1610612737,28,21,2021-11-02T00:02:17Z,1370000,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M35.00S,2021-11-02T00:02:24.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,93.38042049934296,51.225490196078425,1610612737,30,21,2021-11-02T00:02:30Z,1380000,6.0,10.0,1,right,T. Young driving Layup (4 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,1.15,Made,,,,,4.0,,,,,,,,,,,,,
140,PT01M12.00S,2021-11-02T00:02:46.9Z,1,REGULAR,turnover,bad pass,[],203526,,,1610612764,30,21,2021-11-02T00:02:51Z,1390000,,,0,,R. Neto bad pass TURNOVER (1 TO),"[203526, 1629629]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,1.0,Reddish,1629629.0
141,PT01M12.00S,2021-11-02T00:02:46.9Z,1,REGULAR,steal,,[],1629629,,,1610612737,30,21,2021-11-02T00:02:51Z,1400000,,,0,,C. Reddish STEAL (2 STL),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M12.00S,2021-11-02T00:02:53.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612737,30,21,2021-11-02T00:03:24Z,1410000,,,0,,M. Harrell take personal FOUL (1 PF) (Young 2 FT),"[1626149, 1629027]",1610612764.0,WAS,take,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Young,1629027.0,,,
144,PT01M12.00S,2021-11-02T00:03:25.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,31,21,2021-11-02T00:03:25Z,1430000,,,0,,T. Young Free Throw 1 of 2 (5 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
145,PT01M12.00S,2021-11-02T00:03:27.7Z,1,REGULAR,substitution,out,[],203992,,,1610612737,31,21,2021-11-02T00:03:41Z,1440000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M12.00S,2021-11-02T00:03:27.7Z,1,REGULAR,substitution,out,[],203078,,,1610612737,31,21,2021-11-02T00:03:41Z,1450000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M12.00S,2021-11-02T00:03:27.7Z,1,REGULAR,substitution,out,[],203526,,,1610612737,31,21,2021-11-02T00:03:41Z,1460000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M12.00S,2021-11-02T00:03:27.7Z,1,REGULAR,substitution,in,[],101150,,,1610612737,31,21,2021-11-02T00:03:41Z,1470000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M12.00S,2021-11-02T00:03:27.7Z,1,REGULAR,substitution,in,[],203915,,,1610612737,31,21,2021-11-02T00:03:41Z,1480000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M12.00S,2021-11-02T00:03:27.7Z,1,REGULAR,substitution,in,[],1628988,,,1610612737,31,21,2021-11-02T00:03:41Z,1490000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M12.00S,2021-11-02T00:03:43.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,32,21,2021-11-02T00:03:43Z,1500000,,,0,,T. Young Free Throw 2 of 2 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
152,PT01M00.00S,2021-11-02T00:04:01.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,32,21,2021-11-02T00:04:01Z,1510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M00.00S,2021-11-02T00:04:01.7Z,1,REGULAR,substitution,out,[],1629027,,,1610612764,32,21,2021-11-02T00:04:04Z,1520000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M00.00S,2021-11-02T00:04:01.7Z,1,REGULAR,substitution,in,[],1626153,,,1610612764,32,21,2021-11-02T00:04:04Z,1530000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M54.60S,2021-11-02T00:04:27.9Z,1,REGULAR,foul,personal,['2freethrow'],203476,,,1610612764,32,21,2021-11-02T00:05:16Z,1540000,,,0,,G. Dieng shooting personal FOUL (1 PF) (Bertans 2 FT),"[203476, 202722]",1610612737.0,ATL,shooting,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Bertans,202722.0,,,
157,PT00M54.60S,2021-11-02T00:05:18.7Z,1,REGULAR,freethrow,1 of 2,[],202722,,,1610612764,32,22,2021-11-02T00:05:18Z,1560000,,,0,,D. Bertans Free Throw 1 of 2 (1 PTS),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
158,PT00M54.60S,2021-11-02T00:05:33.1Z,1,REGULAR,freethrow,2 of 2,[],202722,,,1610612764,32,23,2021-11-02T00:05:33Z,1570000,,,0,,D. Bertans Free Throw 2 of 2 (2 PTS),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
159,PT00M51.80S,2021-11-02T00:05:40.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612737,32,23,2021-11-02T00:06:12Z,1580000,,,0,,A. Holiday take personal FOUL (1 PF) (Williams 2 FT),"[1628988, 101150]",1610612764.0,WAS,take,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Williams,101150.0,,,
163,PT00M51.80S,2021-11-02T00:06:13.2Z,1,REGULAR,freethrow,1 of 2,[],101150,,,1610612737,33,23,2021-11-02T00:06:13Z,1620000,,,0,,L. Williams Free Throw 1 of 2 (1 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
173,PT00M51.80S,2021-11-02T00:06:29.8Z,1,REGULAR,substitution,out,[],202722,,,1610612737,33,23,2021-11-02T00:08:10Z,1625000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M51.80S,2021-11-02T00:06:29.8Z,1,REGULAR,substitution,in,[],1630557,,,1610612737,33,23,2021-11-02T00:08:10Z,1627500,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M51.80S,2021-11-02T00:06:26.9Z,1,REGULAR,freethrow,2 of 2,[],101150,,,1610612737,34,23,2021-11-02T00:06:26Z,1630000,,,0,,L. Williams Free Throw 2 of 2 (2 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
165,PT00M34.50S,2021-11-02T00:06:46.5Z,1,REGULAR,3pt,Jump Shot,[],203915,27.414586070959263,19.607843137254903,1610612764,34,23,2021-11-02T00:06:54Z,1640000,152.0,205.0,1,left,MISS S. Dinwiddie 25' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,
166,PT00M31.80S,2021-11-02T00:06:49.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,34,23,2021-11-02T00:06:54Z,1650000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,
167,PT00M31.80S,2021-11-02T00:06:55.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,34,23,2021-11-02T00:06:55Z,1660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M22.60S,2021-11-02T00:07:13.2Z,1,REGULAR,turnover,lost ball,[],1626149,,,1610612764,34,23,2021-11-02T00:22:13Z,1670000,,,0,,M. Harrell lost ball TURNOVER (1 TO),"[1626149, 1626153]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,1.0,Wright,1626153.0
169,PT00M22.60S,2021-11-02T00:07:13.2Z,1,REGULAR,steal,,[],1626153,,,1610612737,34,23,2021-11-02T00:22:13Z,1680000,,,0,,D. Wright STEAL (1 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M00.90S,2021-11-02T00:07:34.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],101150,68.28186596583443,62.00980392156863,1610612737,34,23,2021-11-02T00:07:43Z,1690000,60.0,246.0,1,right,MISS L. Williams 25' pullup 3PT,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,
171,PT00M00.90S,2021-11-02T00:07:34.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,34,23,2021-11-02T00:07:43Z,1700000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2021-11-02T00:07:41.4Z,1,REGULAR,period,end,[],0,,,1610612737,34,23,2021-11-02T00:07:41Z,1710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-11-02T00:09:49.9Z,2,REGULAR,substitution,out,['startperiod'],1626149,,,1610612737,34,23,2021-11-02T00:10:05Z,1720000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2021-11-02T00:09:49.9Z,2,REGULAR,substitution,in,['startperiod'],1629655,,,1610612737,34,23,2021-11-02T00:10:05Z,1730000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2021-11-02T00:10:14.3Z,2,REGULAR,period,start,[],0,,,1610612764,34,23,2021-11-02T00:10:14Z,1740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M43.00S,2021-11-02T00:10:31.3Z,2,REGULAR,3pt,Jump Shot,[],1630166,26.49474375821288,19.11764705882353,1610612764,34,23,2021-11-02T00:10:36Z,1750000,154.0,197.0,1,left,MISS D. Avdija 25' pullup 3PT,[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,
179,PT11M39.00S,2021-11-02T00:10:35.3Z,2,REGULAR,rebound,defensive,[],203476,,,1610612737,34,23,2021-11-02T00:10:36Z,1760000,,,0,,G. Dieng REBOUND (Off:0 Def:2),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,178.0,2.0,2.0,0.0,,,,,,,,,,,,,,
180,PT11M30.00S,2021-11-02T00:10:44.1Z,2,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612737,34,23,2021-11-02T00:11:10Z,1770000,,,0,,D. Gafford shooting personal FOUL (2 PF) (Dieng 2 FT),"[1629655, 203476]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Dieng,203476.0,,,
182,PT11M30.00S,2021-11-02T00:11:11.0Z,2,REGULAR,freethrow,1 of 2,[],203476,,,1610612737,35,23,2021-11-02T00:11:10Z,1790000,,,0,,G. Dieng Free Throw 1 of 2 (1 PTS),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
183,PT11M30.00S,2021-11-02T00:11:27.7Z,2,REGULAR,freethrow,2 of 2,[],203476,,,1610612737,36,23,2021-11-02T00:11:27Z,1800000,,,0,,G. Dieng Free Throw 2 of 2 (2 PTS),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
184,PT11M20.00S,2021-11-02T00:11:39.3Z,2,REGULAR,3pt,Jump Shot,[],1628988,28.465834428383708,78.92156862745098,1610612764,36,26,2021-11-02T00:11:43Z,1810000,-145.0,215.0,1,left,A. Holiday 25' 3PT  (3 PTS) (S. Dinwiddie 3 AST),"[1628988, 203915]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,25.92,Made,,,,,3.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,
