actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT03M43.00S,2021-11-04T23:54:17.0Z,1,REGULAR,rebound,offensive,[],203903,,,1610612762,14,9,2021-11-04T23:59:39Z,880000,,,0,,J. Clarkson REBOUND (Off:1 Def:0),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,87.0,1.0,0.0,1.0,,,,,,,,,,,,
89,PT03M42.00S,2021-11-04T23:54:20.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203903,89.56964520367937,50.245098039215684,1610612762,14,9,2021-11-04T23:59:46Z,890000,1.0,46.0,1,right,MISS J. Clarkson floating Shot,[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,,4.55,Missed,,,,,,,,,,,,,,,,,
90,PT03M41.00S,2021-11-04T23:54:21.6Z,1,REGULAR,rebound,offensive,[],202711,,,1610612762,14,9,2021-11-04T23:59:46Z,900000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,89.0,2.0,1.0,1.0,,,,,,,,,,,,
91,PT03M40.00S,2021-11-04T23:54:25.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202711,89.96386333771353,47.30392156862745,1610612762,14,9,2021-11-04T23:55:11Z,910000,-13.0,42.0,1,right,MISS B. Bogdanovic Layup - blocked,"[202711, 201568]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,4.39,Missed,,,,,,,,,,,,Gallinari,201568.0,,,,
92,PT03M40.00S,2021-11-04T23:54:25.0Z,1,REGULAR,block,,[],201568,,,1610612762,14,9,2021-11-04T23:54:28Z,920000,,,0,,D. Gallinari BLOCK (1 BLK),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M40.00S,2021-11-04T23:54:25.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,14,9,2021-11-04T23:55:11Z,925000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,
93,PT03M40.00S,2021-11-04T23:54:44.1Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,14,9,2021-11-04T23:55:10Z,930000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M40.00S,2021-11-04T23:54:44.1Z,1,REGULAR,substitution,out,[],1628381,,,1610612737,14,9,2021-11-04T23:55:10Z,940000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M40.00S,2021-11-04T23:54:44.1Z,1,REGULAR,substitution,in,[],203476,,,1610612737,14,9,2021-11-04T23:55:10Z,950000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M40.00S,2021-11-04T23:54:44.1Z,1,REGULAR,substitution,in,[],1629629,,,1610612737,14,9,2021-11-04T23:55:10Z,960000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M40.00S,2021-11-04T23:55:10.0Z,1,REGULAR,jumpball,recovered,[],1629629,,,1610612737,14,9,2021-11-05T00:03:31Z,980000,,,0,,Jump Ball D. Gallinari vs. B. Bogdanovic: Tip to C. Reddish,"[1629629, 201568, 202711]",1610612737.0,ATL,heldball,C. Reddish,1629629.0,Reddish,C. Reddish,Gallinari,201568.0,Bogdanovic,202711.0,,,,,,,,,,,,,,,,,,,,
101,PT03M15.00S,2021-11-04T23:55:23.4Z,1,REGULAR,3pt,Jump Shot,[],203476,32.802233902759525,35.53921568627451,1610612737,14,9,2021-11-04T23:55:27Z,1000000,72.0,256.0,1,left,MISS G. Dieng 26' 3PT,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,26.58,Missed,,,,,,,,,,,,,,,,,
102,PT03M13.00S,2021-11-04T23:55:25.4Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,14,9,2021-11-04T23:55:27Z,1010000,,,0,,H. Whiteside REBOUND (Off:0 Def:1),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,
103,PT02M56.00S,2021-11-04T23:55:42.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,81.15965834428384,57.59803921568627,1610612762,14,9,2021-11-04T23:55:49Z,1020000,38.0,125.0,1,right,MISS J. Clarkson 13' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,,13.03,Missed,,,,,,,,,,,,,,,,,
104,PT02M50.00S,2021-11-04T23:55:48.1Z,1,REGULAR,rebound,defensive,[],201568,,,1610612737,14,9,2021-11-05T00:05:52Z,1030000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,
105,PT02M36.00S,2021-11-04T23:56:01.3Z,1,REGULAR,2pt,Jump Shot,[],1629629,21.23850197109067,47.05882352941176,1610612737,14,9,2021-11-04T23:56:07Z,1040000,15.0,147.0,1,left,MISS C. Reddish 14' pullup Shot,[1629629],1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,,14.78,Missed,,,,,,,,,,,,,,,,,
106,PT02M33.00S,2021-11-04T23:56:04.3Z,1,REGULAR,rebound,defensive,[],1630235,,,1610612762,14,9,2021-11-04T23:56:07Z,1050000,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,
107,PT02M20.00S,2021-11-04T23:56:18.0Z,1,REGULAR,turnover,lost ball,[],202355,,,1610612762,14,9,2021-11-04T23:56:24Z,1060000,,,0,,H. Whiteside lost ball TURNOVER (1 TO),"[202355, 1629629]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,1.0,,,,Reddish,1629629.0,,,,,,
108,PT02M20.00S,2021-11-04T23:56:18.0Z,1,REGULAR,steal,,[],1629629,,,1610612737,14,9,2021-11-04T23:56:22Z,1070000,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M12.00S,2021-11-04T23:56:26.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,34.11629434954008,29.166666666666668,1610612737,14,9,2021-11-04T23:56:31Z,1080000,104.0,268.0,1,left,MISS T. Young 28' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,28.77,Missed,,,,,,,,,,,,,,,,,
110,PT02M08.00S,2021-11-04T23:56:30.5Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,14,9,2021-11-04T23:56:31Z,1090000,,,0,,H. Whiteside REBOUND (Off:0 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,109.0,2.0,2.0,0.0,,,,,,,,,,,,
111,PT02M06.00S,2021-11-04T23:56:31.6Z,1,REGULAR,turnover,bad pass,[],202355,,,1610612762,14,9,2021-11-04T23:56:37Z,1100000,,,0,,H. Whiteside bad pass TURNOVER (2 TO),"[202355, 1629629]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,2.0,,,,Reddish,1629629.0,,,,,,
112,PT02M06.00S,2021-11-04T23:56:31.6Z,1,REGULAR,steal,,[],1629629,,,1610612737,14,9,2021-11-04T23:56:34Z,1110000,,,0,,C. Reddish STEAL (2 STL),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M02.00S,2021-11-04T23:56:35.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629629,5.732588699080158,47.549019607843135,1610612737,16,9,2021-11-04T23:56:40Z,1120000,12.0,1.0,1,left,C. Reddish driving Layup (2 PTS),[1629629],1610612737.0,ATL,driving,,,Reddish,C. Reddish,,,,,,1.24,Made,2.0,,,,,,,,,,,,,,,,
299,PT01M45.00S,2021-11-04T23:56:43.7Z,1,REGULAR,turnover,bad pass,[],1630235,,,1610612762,16,9,2021-11-05T00:39:45Z,1125000,,,0,,T. Forrest bad pass TURNOVER (1 TO),"[1630235, 1629629]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,1.0,,,,Reddish,1629629.0,,,,,,
300,PT01M45.00S,2021-11-04T23:56:43.7Z,1,REGULAR,steal,,[],1629629,,,1610612737,16,9,2021-11-05T00:39:45Z,1127500,,,0,,C. Reddish STEAL (3 STL),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M38.00S,2021-11-04T23:56:59.5Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201568,5.863994743758213,94.11764705882352,1610612737,16,9,2021-11-05T00:39:50Z,1160000,-221.0,3.0,1,left,MISS D. Gallinari 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,22.06,Missed,,,,,,,,,,,,,,,,,
118,PT01M36.00S,2021-11-04T23:57:01.5Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,16,9,2021-11-04T23:57:07Z,1170000,,,0,,H. Whiteside REBOUND (Off:0 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,117.0,3.0,3.0,0.0,,,,,,,,,,,,
119,PT01M26.00S,2021-11-04T23:57:15.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,16,9,2021-11-04T23:57:15Z,1180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M26.00S,2021-11-04T23:57:18.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,16,9,2021-11-04T23:57:18Z,1190000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M26.00S,2021-11-04T23:59:47.5Z,1,REGULAR,substitution,out,[],1629027,,,1610612762,16,9,2021-11-05T00:00:02Z,1200000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M26.00S,2021-11-04T23:59:47.5Z,1,REGULAR,substitution,out,[],1630235,,,1610612762,16,9,2021-11-05T00:00:02Z,1210000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M26.00S,2021-11-04T23:59:47.5Z,1,REGULAR,substitution,out,[],202355,,,1610612762,16,9,2021-11-05T00:00:02Z,1220000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M26.00S,2021-11-04T23:59:47.5Z,1,REGULAR,substitution,out,[],1626220,,,1610612762,16,9,2021-11-05T00:00:02Z,1230000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M26.00S,2021-11-04T23:59:47.5Z,1,REGULAR,substitution,out,[],202711,,,1610612762,16,9,2021-11-05T00:00:02Z,1240000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M26.00S,2021-11-04T23:59:47.5Z,1,REGULAR,substitution,in,[],101150,,,1610612762,16,9,2021-11-05T00:00:02Z,1250000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M26.00S,2021-11-04T23:59:47.5Z,1,REGULAR,substitution,in,[],203497,,,1610612762,16,9,2021-11-05T00:00:02Z,1260000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M26.00S,2021-11-04T23:59:47.5Z,1,REGULAR,substitution,in,[],204060,,,1610612762,16,9,2021-11-05T00:00:02Z,1270000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M26.00S,2021-11-04T23:59:47.5Z,1,REGULAR,substitution,in,[],201144,,,1610612762,16,9,2021-11-05T00:00:02Z,1280000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M26.00S,2021-11-04T23:59:47.5Z,1,REGULAR,substitution,in,[],1629672,,,1610612762,16,9,2021-11-05T00:00:02Z,1290000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M20.00S,2021-11-05T00:00:23.5Z,1,REGULAR,3pt,Jump Shot,[],204060,95.22010512483574,5.637254901960785,1610612762,16,12,2021-11-05T00:00:28Z,1300000,-222.0,-8.0,1,right,J. Ingles 3PT  (8 PTS) (M. Conley 2 AST),"[204060, 201144]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,22.19,Made,8.0,,,,,,M. Conley,201144.0,2.0,,,,,,,,
133,PT01M02.00S,2021-11-05T00:00:41.0Z,1,REGULAR,3pt,Jump Shot,[],1628989,26.62614980289093,21.323529411764707,1610612737,16,12,2021-11-05T00:00:44Z,1320000,143.0,198.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,24.43,Missed,,,,,,,,,,,,,,,,,
134,PT00M59.90S,2021-11-05T00:00:43.1Z,1,REGULAR,rebound,offensive,[],203476,,,1610612737,16,12,2021-11-05T00:00:44Z,1330000,,,0,,G. Dieng REBOUND (Off:1 Def:0),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,133.0,1.0,0.0,1.0,,,,,,,,,,,,
135,PT00M54.80S,2021-11-05T00:00:48.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],101150,22.552562417871222,56.127450980392155,1610612737,16,12,2021-11-05T00:00:56Z,1340000,-31.0,159.0,1,left,MISS L. Williams 16' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,,16.24,Missed,,,,,,,,,,,,,,,,,
136,PT00M52.10S,2021-11-05T00:00:51.2Z,1,REGULAR,rebound,defensive,[],201144,,,1610612762,16,12,2021-11-05T00:00:56Z,1350000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,
137,PT00M45.90S,2021-11-05T00:00:58.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,92.59198423127464,51.71568627450981,1610612762,16,12,2021-11-05T00:01:07Z,1360000,9.0,17.0,1,right,MISS E. Paschall driving Layup,[1629672],1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,,1.91,Missed,,,,,,,,,,,,,,,,,
138,PT00M45.30S,2021-11-05T00:01:03.9Z,1,REGULAR,rebound,offensive,[],1629672,,,1610612762,16,12,2021-11-05T00:01:03Z,1370000,,,0,,E. Paschall REBOUND (Off:1 Def:0),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,137.0,1.0,0.0,1.0,,,,,,,,,,,,
139,PT00M45.30S,2021-11-05T00:01:05.0Z,1,REGULAR,foul,personal,[],203476,,,1610612762,16,12,2021-11-05T00:01:16Z,1380000,,,0,,G. Dieng personal FOUL (1 PF),"[203476, 1629672]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,2002.0,,,,,,,,,,,,,,,,1.0,0.0,Paschall,1629672.0
141,PT00M36.10S,2021-11-05T00:01:29.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203497,90.22667542706965,47.549019607843135,1610612762,16,12,2021-11-05T00:01:37Z,1400000,-12.0,39.0,1,right,MISS R. Gobert Hook,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,4.13,Missed,,,,,,,,,,,,,,,,,
142,PT00M34.40S,2021-11-05T00:01:34.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,16,12,2021-11-05T00:01:34Z,1410000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,141.0,,,,,,,,,,,,,,,
143,PT00M34.40S,2021-11-05T00:01:36.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,16,12,2021-11-05T00:01:36Z,1420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M32.90S,2021-11-05T00:01:48.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203903,89.56964520367937,5.392156862745098,1610612762,16,12,2021-11-05T00:01:53Z,1430000,-223.0,46.0,1,right,MISS J. Clarkson 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,22.76,Missed,,,,,,,,,,,,,,,,,
145,PT00M28.80S,2021-11-05T00:01:52.9Z,1,REGULAR,rebound,defensive,[],101150,,,1610612737,16,12,2021-11-05T00:01:53Z,1440000,,,0,,L. Williams REBOUND (Off:0 Def:1),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,
146,PT00M11.10S,2021-11-05T00:02:10.5Z,1,REGULAR,3pt,Jump Shot,[],201568,24.78646517739816,17.15686274509804,1610612737,16,12,2021-11-05T00:02:14Z,1450000,164.0,180.0,1,left,MISS D. Gallinari 24' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,24.4,Missed,,,,,,,,,,,,,,,,,
147,PT00M08.30S,2021-11-05T00:02:13.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,16,12,2021-11-05T00:02:13Z,1460000,,,0,,R. Gobert REBOUND (Off:0 Def:4),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,146.0,4.0,4.0,0.0,,,,,,,,,,,,
148,PT00M00.00S,2021-11-05T00:02:22.6Z,1,REGULAR,3pt,Jump Shot,[],201144,78.40013140604468,91.66666666666666,1610612762,16,15,2021-11-05T00:02:28Z,1470000,208.0,151.0,1,right,M. Conley 25' 3PT  (3 PTS) (J. Ingles 1 AST),"[201144, 204060]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,25.7,Made,3.0,,,,,,J. Ingles,204060.0,1.0,,,,,,,,
150,PT00M00.00S,2021-11-05T00:02:27.3Z,1,REGULAR,period,end,[],0,,,1610612737,16,15,2021-11-05T00:02:27Z,1490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-11-05T00:05:21.1Z,2,REGULAR,period,start,[],0,,,1610612737,16,15,2021-11-05T00:05:21Z,1500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M45.00S,2021-11-05T00:05:35.4Z,2,REGULAR,3pt,Jump Shot,[],1629629,31.882391590013142,62.5,1610612737,16,15,2021-11-05T00:05:41Z,1510000,-62.0,247.0,1,left,MISS C. Reddish 25' pullup 3PT,[1629629],1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,,25.5,Missed,,,,,,,,,,,,,,,,,
153,PT11M43.00S,2021-11-05T00:05:37.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,16,15,2021-11-05T00:05:53Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,
154,PT11M43.00S,2021-11-05T00:06:05.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,16,15,2021-11-05T00:06:14Z,1530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M27.00S,2021-11-05T00:06:15.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628989,19.004599211563733,72.54901960784314,1610612737,16,15,2021-11-05T00:06:19Z,1540000,-113.0,126.0,1,left,MISS K. Huerter 16' pullup Shot,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,,16.91,Missed,,,,,,,,,,,,,,,,,
156,PT11M25.00S,2021-11-05T00:06:17.2Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,16,15,2021-11-05T00:06:19Z,1550000,,,0,,R. Gobert REBOUND (Off:0 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,155.0,5.0,5.0,0.0,,,,,,,,,,,,
157,PT11M06.00S,2021-11-05T00:06:36.6Z,2,REGULAR,3pt,Jump Shot,[],204060,71.69842312746385,78.43137254901961,1610612762,16,18,2021-11-05T00:06:41Z,1560000,142.0,214.0,1,right,J. Ingles 25' 3PT  (11 PTS) (M. Conley 3 AST),"[204060, 201144]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,25.65,Made,11.0,,,,,,M. Conley,201144.0,3.0,,,,,,,,
159,PT10M50.00S,2021-11-05T00:06:52.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,16.113666228646515,55.88235294117647,1610612737,16,18,2021-11-05T00:06:57Z,1580000,-29.0,99.0,1,left,MISS L. Williams 10' driving floating Shot,[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,,10.33,Missed,,,,,,,,,,,,,,,,,
160,PT10M48.00S,2021-11-05T00:06:54.1Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,16,18,2021-11-05T00:06:57Z,1590000,,,0,,R. Gobert REBOUND (Off:0 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,159.0,6.0,6.0,0.0,,,,,,,,,,,,
161,PT10M40.00S,2021-11-05T00:07:03.1Z,2,REGULAR,3pt,Jump Shot,[],203903,68.28186596583443,28.186274509803923,1610612762,16,18,2021-11-05T00:07:08Z,1600000,-109.0,246.0,1,right,MISS J. Clarkson 26' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,,26.88,Missed,,,,,,,,,,,,,,,,,
162,PT10M36.00S,2021-11-05T00:07:07.1Z,2,REGULAR,rebound,defensive,[],203476,,,1610612737,16,18,2021-11-05T00:07:08Z,1610000,,,0,,G. Dieng REBOUND (Off:1 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,161.0,2.0,1.0,1.0,,,,,,,,,,,,
163,PT10M28.00S,2021-11-05T00:07:14.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,4.812746386333772,50.0,1610612737,18,18,2021-11-05T00:07:20Z,1620000,0.0,-7.0,1,left,K. Huerter driving Layup (2 PTS) (L. Williams 1 AST),"[1628989, 101150]",1610612737.0,ATL,driving,,,Huerter,K. Huerter,,,,,,0.73,Made,2.0,,,,,,L. Williams,101150.0,1.0,,,,,,,,
164,PT10M10.00S,2021-11-05T00:07:34.2Z,2,REGULAR,foul,personal,['2freethrow'],203476,,,1610612762,18,18,2021-11-05T00:08:07Z,1630000,,,0,,G. Dieng shooting personal FOUL (2 PF) (Gobert 2 FT),"[203476, 203497]",1610612737.0,ATL,shooting,,,Dieng,G. Dieng,,,,,1628951.0,,,,,,,,,,,,,,,,2.0,0.0,Gobert,203497.0
166,PT10M10.00S,2021-11-05T00:08:08.1Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,18,18,2021-11-05T00:08:31Z,1650000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,Missed,,,,,,,,,,,,,,,,,
167,PT10M10.00S,2021-11-05T00:08:08.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,18,18,2021-11-05T00:08:31Z,1660000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,166.0,,,,,,,,,,,,,,,
168,PT10M10.00S,2021-11-05T00:08:08.9Z,2,REGULAR,substitution,out,[],203476,,,1610612762,18,18,2021-11-05T00:08:14Z,1670000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M10.00S,2021-11-05T00:08:08.9Z,2,REGULAR,substitution,in,[],203991,,,1610612762,18,18,2021-11-05T00:08:14Z,1680000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M10.00S,2021-11-05T00:08:08.1Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,18,18,2021-11-05T00:08:31Z,1690000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,Missed,,,,,,,,,,,,,,,,,
171,PT10M08.00S,2021-11-05T00:08:10.1Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,18,18,2021-11-05T00:08:31Z,1700000,,,0,,C. Capela REBOUND (Off:0 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,170.0,4.0,4.0,0.0,,,,,,,,,,,,
172,PT09M56.00S,2021-11-05T00:08:42.4Z,2,REGULAR,2pt,Jump Shot,[],101150,16.770696452036795,69.6078431372549,1610612737,18,18,2021-11-05T00:08:48Z,1710000,-98.0,105.0,1,left,MISS L. Williams 14' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,,14.37,Missed,,,,,,,,,,,,,,,,,
173,PT09M55.00S,2021-11-05T00:08:43.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,18,18,2021-11-05T00:08:48Z,1720000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,172.0,,,,,,,,,,,,,,,
174,PT09M55.00S,2021-11-05T00:08:51.9Z,2,REGULAR,foul,personal,[],203991,,,1610612762,18,18,2021-11-05T00:09:03Z,1730000,,,0,,C. Capela loose ball personal FOUL (1 PF),"[203991, 203497]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,1628951.0,,,,,,,,,,,,,,,,1.0,0.0,Gobert,203497.0
