actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
91,PT03M59.00S,2021-12-05T23:25:38.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,5.338370565045992,49.754901960784316,1610612766,21,22,2021-12-05T23:25:43Z,890000,1.0,-2.0,1,left,M. Bridges driving DUNK (5 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,0.26,Made,5.0,,,,,,,,,,,,,,,,,,
92,PT03M45.00S,2021-12-05T23:25:54.1Z,1,REGULAR,foul,personal,[],1628970,,,1610612737,21,22,2021-12-05T23:26:09Z,900000,,,0,,M. Bridges personal FOUL (1 PF),"[1628970, 1626153]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Wright,1626153.0,,,,
94,PT03M45.00S,2021-12-05T23:26:04.9Z,1,REGULAR,substitution,out,[],1628970,,,1610612737,21,22,2021-12-05T23:26:09Z,920000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M45.00S,2021-12-05T23:26:04.9Z,1,REGULAR,substitution,in,[],202330,,,1610612737,21,22,2021-12-05T23:26:09Z,930000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M35.00S,2021-12-05T23:26:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,87.07293035479631,59.31372549019608,1610612737,23,22,2021-12-05T23:26:47Z,940000,47.0,69.0,1,right,J. Collins 8' driving Layup (8 PTS),[1628381],1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,8.33,Made,8.0,,,,,,,,,,,,,,,,,,
97,PT03M22.00S,2021-12-05T23:26:37.4Z,1,REGULAR,3pt,Jump Shot,[],1630550,9.674770039421814,4.166666666666666,1610612766,23,22,2021-12-05T23:26:42Z,950000,229.0,38.0,1,left,MISS J. Thor 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,23.24,Missed,,,,,,,,,,,,,,,,,,,
98,PT03M19.00S,2021-12-05T23:26:40.4Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612737,23,22,2021-12-05T23:26:42Z,960000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,
99,PT03M03.00S,2021-12-05T23:27:00.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,23,22,2021-12-05T23:27:00Z,970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M03.00S,2021-12-05T23:27:02.4Z,1,REGULAR,substitution,out,[],1626153,,,1610612737,23,22,2021-12-05T23:27:12Z,980000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M03.00S,2021-12-05T23:27:02.4Z,1,REGULAR,substitution,out,[],1628989,,,1610612737,23,22,2021-12-05T23:27:12Z,990000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M03.00S,2021-12-05T23:27:02.4Z,1,REGULAR,substitution,in,[],1629027,,,1610612737,23,22,2021-12-05T23:27:12Z,1000000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M03.00S,2021-12-05T23:27:02.4Z,1,REGULAR,substitution,in,[],101150,,,1610612737,23,22,2021-12-05T23:27:12Z,1010000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M01.00S,2021-12-05T23:27:22.3Z,1,REGULAR,3pt,Jump Shot,[],201568,68.54467805519053,70.09803921568627,1610612737,23,22,2021-12-05T23:27:27Z,1020000,100.0,243.0,1,right,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
105,PT02M58.00S,2021-12-05T23:27:25.3Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,23,22,2021-12-05T23:27:27Z,1030000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,104.0,2.0,2.0,0.0,,,,,,,,,
106,PT02M49.00S,2021-12-05T23:27:35.0Z,1,REGULAR,3pt,Jump Shot,[],1626162,29.25427069645204,73.0392156862745,1610612766,23,22,2021-12-05T23:27:40Z,1040000,-115.0,222.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
107,PT02M43.00S,2021-12-05T23:27:41.0Z,1,REGULAR,rebound,defensive,[],203524,,,1610612737,23,22,2021-12-05T23:27:40Z,1050000,,,0,,S. Hill REBOUND (Off:0 Def:1),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,
108,PT02M37.00S,2021-12-05T23:27:47.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630550,,,1610612737,23,22,2021-12-05T23:28:02Z,1060000,,,0,,J. Thor shooting personal FOUL (1 PF) (Gallinari 2 FT),"[1630550, 201568]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Gallinari,201568.0,,,,
110,PT02M37.00S,2021-12-05T23:28:11.9Z,1,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,24,22,2021-12-05T23:28:11Z,1080000,,,0,,D. Gallinari Free Throw 1 of 2 (1 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
111,PT02M37.00S,2021-12-05T23:28:13.9Z,1,REGULAR,substitution,out,[],1628381,,,1610612737,24,22,2021-12-05T23:28:17Z,1090000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M37.00S,2021-12-05T23:28:13.9Z,1,REGULAR,substitution,in,[],203991,,,1610612737,24,22,2021-12-05T23:28:17Z,1100000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M37.00S,2021-12-05T23:28:30.0Z,1,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,25,22,2021-12-05T23:28:30Z,1110000,,,0,,D. Gallinari Free Throw 2 of 2 (2 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
114,PT02M25.00S,2021-12-05T23:28:44.0Z,1,REGULAR,2pt,Jump Shot,[],202330,10.988830486202366,66.42156862745098,1610612766,25,24,2021-12-05T23:29:15Z,1120000,-82.0,51.0,1,left,G. Hayward 9' driving bank Jump Shot (4 PTS),[202330],1610612766.0,CHA,driving bank,,,Hayward,G. Hayward,,,,,9.65,Made,4.0,,,,,,,,,,,,,,,,,,
115,PT02M11.00S,2021-12-05T23:29:00.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612737,25,24,2021-12-05T23:29:20Z,1130000,,,0,,C. Martin personal FOUL (2 PF) (Young 2 FT),"[1628998, 1629027]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Young,1629027.0,,,,
117,PT02M11.00S,2021-12-05T23:29:24.3Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,26,24,2021-12-05T23:29:24Z,1150000,,,0,,T. Young Free Throw 1 of 2 (4 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
118,PT02M11.00S,2021-12-05T23:29:26.3Z,1,REGULAR,substitution,out,[],1628998,,,1610612737,26,24,2021-12-05T23:29:35Z,1160000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M11.00S,2021-12-05T23:29:26.3Z,1,REGULAR,substitution,in,[],202397,,,1610612737,26,24,2021-12-05T23:29:35Z,1170000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M11.00S,2021-12-05T23:29:38.9Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,27,24,2021-12-05T23:29:38Z,1180000,,,0,,T. Young Free Throw 2 of 2 (5 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
121,PT02M00.00S,2021-12-05T23:29:51.5Z,1,REGULAR,2pt,Jump Shot,[],202330,22.026938239159,38.970588235294116,1610612766,27,24,2021-12-05T23:29:56Z,1190000,55.0,155.0,1,left,MISS G. Hayward 16' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,16.41,Missed,,,,,,,,,,,,,,,,,,,
122,PT01M57.00S,2021-12-05T23:29:54.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,27,24,2021-12-05T23:29:56Z,1200000,,,0,,C. Capela REBOUND (Off:1 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,121.0,5.0,4.0,1.0,,,,,,,,,
123,PT01M45.00S,2021-12-05T23:30:10.3Z,1,REGULAR,turnover,discontinued dribble,[],1629027,,,1610612737,27,24,2021-12-05T23:30:24Z,1210000,,,0,,T. Young discontinued dribble TURNOVER (2 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,2534.0,,,,,2.0,,,
124,PT01M33.00S,2021-12-05T23:30:35.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626162,10.5946123521682,46.81372549019608,1610612766,27,24,2021-12-05T23:30:41Z,1220000,16.0,47.0,1,left,MISS K. Oubre Jr. driving floating Shot,[1626162],1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,4.97,Missed,,,,,,,,,,,,,,,,,,,
125,PT01M28.00S,2021-12-05T23:30:40.6Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612766,27,24,2021-12-05T23:30:40Z,1230000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:0),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,124.0,1.0,0.0,1.0,,,,,,,,,
126,PT01M28.00S,2021-12-05T23:30:40.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626162,5.590000152587891,50.0,1610612766,27,26,2021-12-05T23:30:40Z,1240000,0.0,0.0,1,left,K. Oubre Jr. tip Layup (11 PTS),[1626162],1610612766.0,CHA,tip,,,Oubre Jr.,K. Oubre Jr.,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,,,
127,PT01M16.00S,2021-12-05T23:30:52.4Z,1,REGULAR,3pt,Jump Shot,[],201568,71.30420499342969,22.30392156862745,1610612737,30,26,2021-12-05T23:30:57Z,1250000,-138.0,217.0,1,right,D. Gallinari 25' 3PT  (5 PTS) (S. Hill 1 AST),"[201568, 203524]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.76,Made,5.0,S. Hill,203524.0,1.0,,,,,,,,,,,,,,,
130,PT00M51.50S,2021-12-05T23:31:17.3Z,1,REGULAR,3pt,Jump Shot,[],1630550,14.273981603153747,96.07843137254902,1610612766,30,26,2021-12-05T23:31:23Z,1280000,-230.0,82.0,1,left,MISS J. Thor 24' 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,24.45,Missed,,,,,,,,,,,,,,,,,,,
131,PT00M49.90S,2021-12-05T23:31:18.9Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612766,30,26,2021-12-05T23:31:23Z,1290000,,,0,,P. Washington REBOUND (Off:1 Def:0),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,130.0,1.0,0.0,1.0,,,,,,,,,
132,PT00M49.90S,2021-12-05T23:31:22.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,5.590000152587891,50.0,1610612766,30,28,2021-12-05T23:31:22Z,1300000,0.0,0.0,1,left,P. Washington tip Layup (2 PTS),[1629023],1610612766.0,CHA,tip,,,Washington,P. Washington,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
133,PT00M46.50S,2021-12-05T23:31:36.9Z,1,REGULAR,timeout,full,['team'],0,,,1610612737,30,28,2021-12-05T23:31:36Z,1310000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M46.50S,2021-12-05T23:32:42.2Z,1,REGULAR,substitution,out,[],203524,,,1610612737,30,28,2021-12-05T23:33:00Z,1320000,,,0,,SUB out: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M46.50S,2021-12-05T23:32:42.2Z,1,REGULAR,substitution,in,[],1627789,,,1610612737,30,28,2021-12-05T23:33:00Z,1330000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M37.90S,2021-12-05T23:33:19.5Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,30,28,2021-12-05T23:33:24Z,1340000,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1626162]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,3.0,Oubre Jr.,1626162.0,
137,PT00M37.90S,2021-12-05T23:33:19.5Z,1,REGULAR,steal,,[],1626162,,,1610612766,30,28,2021-12-05T23:33:22Z,1350000,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M37.60S,2021-12-05T23:33:26.7Z,1,REGULAR,foul,personal,[],203991,,,1610612766,30,28,2021-12-05T23:33:44Z,1360000,,,0,,C. Capela take personal FOUL (1 PF),"[203991, 1629023]",1610612737.0,ATL,take,,,Capela,C. Capela,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Washington,1629023.0,,,,
140,PT00M30.00S,2021-12-05T23:33:47.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202397,15.062417871222076,32.35294117647059,1610612766,30,30,2021-12-05T23:33:52Z,1380000,88.0,89.0,1,left,I. Smith 12' pullup Jump Shot (4 PTS),[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,12.54,Made,4.0,,,,,,,,,,,,,,,,,,
141,PT00M12.50S,2021-12-05T23:34:09.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627789,92.19776609724047,41.66666666666667,1610612737,30,30,2021-12-05T23:34:14Z,1390000,-42.0,21.0,1,right,MISS T. Luwawu-Cabarrot Layup,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,4.66,Missed,,,,,,,,,,,,,,,,,,,
142,PT00M07.80S,2021-12-05T23:34:13.7Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,30,30,2021-12-05T23:34:13Z,1400000,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,141.0,6.0,4.0,2.0,,,,,,,,,
143,PT00M07.80S,2021-12-05T23:34:13.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,30,30,2021-12-05T23:34:13Z,1410000,0.0,0.0,1,right,MISS C. Capela putback Layup,[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
144,PT00M07.20S,2021-12-05T23:34:14.4Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,30,30,2021-12-05T23:34:14Z,1420000,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,143.0,2.0,1.0,1.0,,,,,,,,,
145,PT00M06.50S,2021-12-05T23:34:19.0Z,1,REGULAR,turnover,bad pass,[],1629023,,,1610612766,30,30,2021-12-05T23:34:38Z,1430000,,,0,,P. Washington bad pass TURNOVER (1 TO),"[1629023, 101150]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,1.0,Williams,101150.0,
146,PT00M06.50S,2021-12-05T23:34:19.0Z,1,REGULAR,steal,,[],101150,,,1610612737,30,30,2021-12-05T23:34:21Z,1440000,,,0,,L. Williams STEAL (1 STL),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M00.00S,2021-12-05T23:34:23.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,90.62089356110381,47.30392156862745,1610612737,30,30,2021-12-05T23:34:29Z,1450000,-13.0,36.0,1,right,MISS T. Young driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M00.00S,2021-12-05T23:34:25.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,30,30,2021-12-05T23:34:25Z,1460000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,147.0,,,,,,,,,,,,
149,PT00M00.00S,2021-12-05T23:34:27.6Z,1,REGULAR,period,end,[],0,,,1610612737,30,30,2021-12-05T23:34:27Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-12-05T23:36:28.1Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,30,30,2021-12-05T23:36:53Z,1480000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-12-05T23:36:28.1Z,2,REGULAR,substitution,out,['startperiod'],202397,,,1610612737,30,30,2021-12-05T23:36:53Z,1490000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2021-12-05T23:36:28.1Z,2,REGULAR,substitution,out,['startperiod'],1626162,,,1610612737,30,30,2021-12-05T23:36:53Z,1500000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2021-12-05T23:36:28.1Z,2,REGULAR,substitution,out,['startperiod'],1630550,,,1610612737,30,30,2021-12-05T23:36:53Z,1510000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-12-05T23:36:28.1Z,2,REGULAR,substitution,in,['startperiod'],1626153,,,1610612737,30,30,2021-12-05T23:36:53Z,1520000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-12-05T23:36:28.1Z,2,REGULAR,substitution,in,['startperiod'],1628998,,,1610612737,30,30,2021-12-05T23:36:53Z,1530000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2021-12-05T23:36:28.1Z,2,REGULAR,substitution,in,['startperiod'],1628970,,,1610612737,30,30,2021-12-05T23:36:53Z,1540000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2021-12-05T23:36:28.1Z,2,REGULAR,substitution,in,['startperiod'],1630547,,,1610612737,30,30,2021-12-05T23:36:53Z,1550000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-12-05T23:37:04.9Z,2,REGULAR,period,start,[],0,,,1610612766,30,30,2021-12-05T23:37:04Z,1560000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M47.00S,2021-12-05T23:37:20.3Z,2,REGULAR,foul,personal,['2freethrow'],1627789,,,1610612766,30,30,2021-12-05T23:37:42Z,1570000,,,0,,T. Luwawu-Cabarrot shooting personal FOUL (1 PF) (Hayward 2 FT),"[1627789, 202330]",1610612737.0,ATL,shooting,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Hayward,202330.0,,,,
161,PT11M47.00S,2021-12-05T23:37:43.0Z,2,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,30,30,2021-12-05T23:37:43Z,1590000,,,0,,MISS G. Hayward Free Throw 1 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Missed,,,,,,,,,,,,,,,,,,,
162,PT11M47.00S,2021-12-05T23:37:43.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,30,30,2021-12-05T23:37:43Z,1600000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,161.0,,,,,,,,,,,,
163,PT11M47.00S,2021-12-05T23:37:55.3Z,2,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,30,31,2021-12-05T23:37:55Z,1610000,,,0,,G. Hayward Free Throw 2 of 2 (5 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
164,PT11M33.00S,2021-12-05T23:38:11.7Z,2,REGULAR,2pt,Jump Shot,[],101150,76.95466491458606,20.098039215686274,1610612737,30,31,2021-12-05T23:38:16Z,1620000,-150.0,164.0,1,right,MISS L. Williams 22' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,22.2,Missed,,,,,,,,,,,,,,,,,,,
165,PT11M29.00S,2021-12-05T23:38:15.7Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,30,31,2021-12-05T23:38:16Z,1630000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,164.0,3.0,3.0,0.0,,,,,,,,,
166,PT11M27.00S,2021-12-05T23:38:17.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202330,31.35676741130092,61.51960784313726,1610612766,30,31,2021-12-05T23:38:25Z,1640000,-58.0,242.0,1,left,MISS G. Hayward 24' running 3PT,[202330],1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,,
167,PT11M22.00S,2021-12-05T23:38:22.1Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,30,31,2021-12-05T23:38:25Z,1650000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,
168,PT11M10.00S,2021-12-05T23:38:33.8Z,2,REGULAR,turnover,bad pass,[],203991,,,1610612737,30,31,2021-12-05T23:38:37Z,1660000,,,0,,C. Capela bad pass TURNOVER (1 TO),"[203991, 1628998]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,1.0,Martin,1628998.0,
169,PT11M10.00S,2021-12-05T23:38:33.8Z,2,REGULAR,steal,,[],1628998,,,1610612766,30,31,2021-12-05T23:38:35Z,1670000,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M04.00S,2021-12-05T23:38:39.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628970,7.046649145860711,4.901960784313726,1610612766,30,34,2021-12-05T23:38:48Z,1680000,225.0,14.0,1,left,M. Bridges 3PT  (8 PTS) (C. Martin 1 AST),"[1628970, 1628998]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,22.59,Made,8.0,C. Martin,1628998.0,1.0,,,,,,,,,,,,,,,
172,PT10M46.00S,2021-12-05T23:38:57.6Z,2,REGULAR,2pt,Jump Shot,[],201568,80.1084099868594,23.284313725490197,1610612737,32,34,2021-12-05T23:39:03Z,1700000,-134.0,134.0,1,right,D. Gallinari 18' Jump Shot (7 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,18.96,Made,7.0,,,,,,,,,,,,,,,,,,
173,PT10M30.00S,2021-12-05T23:39:15.8Z,2,REGULAR,foul,personal,['2freethrow'],101150,,,1610612766,32,34,2021-12-05T23:39:35Z,1710000,,,0,,L. Williams shooting personal FOUL (1 PF) (Washington 2 FT),"[101150, 1629023]",1610612737.0,ATL,shooting,,,Williams,L. Williams,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Washington,1629023.0,,,,
175,PT10M30.00S,2021-12-05T23:39:39.0Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,32,35,2021-12-05T23:39:59Z,1730000,,,0,,P. Washington Free Throw 1 of 2 (3 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
176,PT10M30.00S,2021-12-05T23:39:39.0Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,32,35,2021-12-05T23:39:59Z,1740000,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Missed,,,,,,,,,,,,,,,,,,,
177,PT10M25.00S,2021-12-05T23:39:44.0Z,2,REGULAR,rebound,offensive,[],1628998,,,1610612766,32,35,2021-12-05T23:39:59Z,1750000,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,176.0,1.0,0.0,1.0,,,,,,,,,
