actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M17.00S,2021-11-18T00:41:58.2Z,1,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612738,4,5,2021-11-18T00:42:16Z,180000,,,0,,J. Collins shooting personal FOUL (1 PF) (Tatum 2 FT),"[1628381, 1628369]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,1201.0,1.0,0.0,Tatum,1628369.0,,,,,
20,PT10M17.00S,2021-11-18T00:42:21.3Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,4,6,2021-11-18T00:42:21Z,200000,,,0,,J. Tatum Free Throw 1 of 2 (1 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
21,PT10M17.00S,2021-11-18T00:42:36.8Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,4,7,2021-11-18T00:42:36Z,210000,,,0,,J. Tatum Free Throw 2 of 2 (2 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
22,PT10M06.00S,2021-11-18T00:42:54.7Z,1,REGULAR,foul,technical,['1freethrow'],201143,,,1610612737,4,7,2021-11-18T00:52:30Z,220000,,,0,,A. Horford defensive-3-second technical FOUL (1 Tech),[201143],1610612738.0,BOS,defensive-3-second,,,Horford,A. Horford,,,,,,,,,,,,,,,1201.0,0.0,1.0,,,,,,,
23,PT10M06.00S,2021-11-18T00:43:09.2Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,5,7,2021-11-18T00:43:09Z,230000,,,0,,T. Young technical Free Throw 1 of 1 (1 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
24,PT09M57.00S,2021-11-18T00:43:25.4Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,5,7,2021-11-18T00:43:30Z,240000,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 203935]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,1.0,Smart,203935.0,,
25,PT09M57.00S,2021-11-18T00:43:25.4Z,1,REGULAR,steal,,[],203935,,,1610612738,5,7,2021-11-18T00:43:27Z,250000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
26,PT09M54.00S,2021-11-18T00:43:28.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,92.9862023653088,49.754901960784316,1610612738,5,9,2021-11-18T00:43:34Z,260000,-1.0,13.0,1,right,J. Tatum running Layup (4 PTS) (M. Smart 2 AST),"[1628369, 203935]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,1.35,Made,,,,,4.0,M. Smart,203935.0,2.0,,,,,,,,,,
28,PT09M37.00S,2021-11-18T00:43:45.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,7.835085413929041,50.49019607843137,1610612737,5,9,2021-11-18T00:43:50Z,280000,-2.0,21.0,1,left,MISS C. Capela driving Layup - blocked,"[203991, 201143]",1610612737.0,ATL,driving,,,Capela,C. Capela,,,,,2.12,Missed,,,,,,,,,,,,,,,,,Horford,201143.0
29,PT09M37.00S,2021-11-18T00:43:45.6Z,1,REGULAR,block,,[],201143,,,1610612737,5,9,2021-11-18T00:43:48Z,290000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M33.00S,2021-11-18T00:43:49.6Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,5,9,2021-11-18T00:43:50Z,300000,,,0,,C. Capela REBOUND (Off:1 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,28.0,1.0,0.0,1.0,,,,,,,,,,,,,,
31,PT09M32.00S,2021-11-18T00:43:50.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203992,7.703679369250986,96.07843137254902,1610612737,8,9,2021-11-18T00:43:55Z,310000,-230.0,20.0,1,left,B. Bogdanovic 3PT  (3 PTS) (C. Capela 1 AST),"[203992, 203991]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.13,Made,,,,,3.0,C. Capela,203991.0,1.0,,,,,,,,,,
33,PT09M19.00S,2021-11-18T00:44:03.3Z,1,REGULAR,3pt,Jump Shot,[],201143,66.44218134034165,46.568627450980394,1610612738,8,9,2021-11-18T00:44:08Z,330000,-17.0,263.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,
34,PT09M15.00S,2021-11-18T00:44:07.3Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612737,8,9,2021-11-18T00:44:08Z,340000,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT09M09.00S,2021-11-18T00:44:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,9.806176084099869,43.13725490196079,1610612737,10,9,2021-11-18T00:44:20Z,350000,34.0,40.0,1,left,J. Collins cutting Layup (2 PTS) (T. Young 2 AST),"[1628381, 1629027]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,5.25,Made,,,,,2.0,T. Young,1629027.0,2.0,,,,,,,,,,
37,PT08M50.00S,2021-11-18T00:44:31.9Z,1,REGULAR,3pt,Jump Shot,[],1629684,76.82325886990802,11.519607843137255,1610612738,10,9,2021-11-18T00:44:37Z,370000,-192.0,165.0,1,right,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,
38,PT08M48.00S,2021-11-18T00:44:33.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,10,9,2021-11-18T00:44:37Z,380000,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,37.0,2.0,1.0,1.0,,,,,,,,,,,,,,
39,PT08M41.00S,2021-11-18T00:44:41.6Z,1,REGULAR,3pt,Jump Shot,[],1629027,35.29894875164258,50.73529411764706,1610612737,10,9,2021-11-18T00:44:56Z,390000,-4.0,279.0,1,left,MISS T. Young 27' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,27.93,Missed,,,,,,,,,,,,,,,,,,
40,PT08M38.00S,2021-11-18T00:44:44.6Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612737,10,9,2021-11-18T00:45:09Z,400000,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,39.0,3.0,2.0,1.0,,,,,,,,,,,,,,
41,PT08M38.00S,2021-11-18T00:44:55.0Z,1,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612737,10,9,2021-11-18T00:46:18Z,410000,,,0,,G. Williams shooting personal FOUL (1 PF) (Collins 2 FT),"[1629684, 1628381]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,2534.0,1.0,0.0,Collins,1628381.0,,,,,
43,PT08M38.00S,2021-11-18T00:45:16.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628381,,,1610612737,10,9,2021-11-18T00:45:29Z,430000,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Missed,,,,,,,,,,,,,,,,,,
44,PT08M38.00S,2021-11-18T00:45:16.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,10,9,2021-11-18T00:45:29Z,440000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,
45,PT08M38.00S,2021-11-18T00:45:16.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628381,,,1610612737,11,9,2021-11-18T00:45:29Z,450000,,,0,,J. Collins Free Throw 2 of 2 (3 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
46,PT08M26.00S,2021-11-18T00:45:42.9Z,1,REGULAR,3pt,Jump Shot,[],1629684,94.82588699080158,94.36274509803921,1610612738,11,9,2021-11-18T00:45:47Z,460000,222.0,-4.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,22.18,Missed,,,,,,,,,,,,,,,,,,
47,PT08M23.00S,2021-11-18T00:45:45.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,11,9,2021-11-18T00:45:47Z,470000,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,46.0,3.0,2.0,1.0,,,,,,,,,,,,,,
48,PT08M18.00S,2021-11-18T00:45:51.8Z,1,REGULAR,turnover,lost ball,[],1629027,,,1610612737,11,9,2021-11-18T00:45:58Z,480000,,,0,,T. Young lost ball TURNOVER (2 TO),"[1629027, 203471]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,2.0,Schroder,203471.0,,
49,PT08M18.00S,2021-11-18T00:45:51.8Z,1,REGULAR,steal,,[],203471,,,1610612738,11,9,2021-11-18T00:45:55Z,490000,,,0,,D. Schroder STEAL (1 STL),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M16.00S,2021-11-18T00:46:00.4Z,1,REGULAR,foul,personal,[],1628989,,,1610612738,11,9,2021-11-18T00:46:06Z,500000,,,0,,K. Huerter take personal FOUL (1 PF),"[1628989, 1628369]",1610612737.0,ATL,take,,,Huerter,K. Huerter,,,,,,,,,,,,,,,1201.0,1.0,0.0,Tatum,1628369.0,,,,,
52,PT08M09.00S,2021-11-18T00:46:25.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,80.89684625492772,6.862745098039216,1610612738,11,9,2021-11-18T00:46:31Z,520000,-216.0,127.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,
53,PT08M07.00S,2021-11-18T00:46:28.7Z,1,REGULAR,rebound,offensive,[],1629684,,,1610612738,11,9,2021-11-18T00:46:28Z,530000,,,0,,G. Williams REBOUND (Off:1 Def:0),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,52.0,1.0,0.0,1.0,,,,,,,,,,,,,,
54,PT08M00.00S,2021-11-18T00:46:35.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203471,85.10183968462549,58.08823529411765,1610612738,11,11,2021-11-18T00:46:41Z,540000,40.0,88.0,1,right,D. Schroder 9' driving floating Jump Shot (2 PTS),[203471],1610612738.0,BOS,driving floating,,,Schroder,D. Schroder,,,,,9.64,Made,,,,,2.0,,,,,,,,,,,,,
55,PT07M37.00S,2021-11-18T00:46:57.5Z,1,REGULAR,3pt,Jump Shot,[],1628989,25.969119579500656,15.196078431372548,1610612737,14,11,2021-11-18T00:47:03Z,550000,174.0,192.0,1,left,K. Huerter 25' 3PT  (5 PTS) (B. Bogdanovic 1 AST),"[1628989, 203992]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.88,Made,,,,,5.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,
57,PT07M23.00S,2021-11-18T00:47:12.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,81.94809461235218,41.17647058823529,1610612738,14,11,2021-11-18T00:47:16Z,570000,-44.0,117.0,1,right,MISS D. Schroder 12' turnaround Shot,[203471],1610612738.0,BOS,turnaround,,,Schroder,D. Schroder,,,,,12.52,Missed,,,,,,,,,,,,,,,,,,
58,PT07M20.00S,2021-11-18T00:47:15.0Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,14,11,2021-11-18T00:47:16Z,580000,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,57.0,4.0,3.0,1.0,,,,,,,,,,,,,,
59,PT07M15.00S,2021-11-18T00:47:20.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203991,7.5722733245729295,50.49019607843137,1610612737,14,11,2021-11-18T00:47:26Z,590000,-2.0,19.0,1,left,MISS C. Capela cutting Layup,[203991],1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,1.89,Missed,,,,,,,,,,,,,,,,,,
60,PT07M09.00S,2021-11-18T00:47:26.9Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,14,11,2021-11-18T00:47:26Z,600000,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,59.0,5.0,3.0,2.0,,,,,,,,,,,,,,
61,PT07M09.00S,2021-11-18T00:47:25.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,16,11,2021-11-18T00:47:25Z,610000,0.0,0.0,1,left,C. Capela putback Layup (4 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,
62,PT07M00.00S,2021-11-18T00:47:34.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,91.80354796320631,45.588235294117645,1610612738,16,11,2021-11-18T00:47:43Z,620000,-22.0,25.0,1,right,MISS M. Smart reverse Layup,[203935],1610612738.0,BOS,reverse,,,Smart,M. Smart,,,,,3.3,Missed,,,,,,,,,,,,,,,,,,
63,PT06M57.00S,2021-11-18T00:47:37.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,16,11,2021-11-18T00:47:43Z,630000,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,62.0,6.0,4.0,2.0,,,,,,,,,,,,,,
64,PT06M53.00S,2021-11-18T00:47:42.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,5.601182654402102,94.36274509803921,1610612737,19,11,2021-11-18T00:47:49Z,640000,-222.0,0.0,1,left,K. Huerter 3PT  (8 PTS) (B. Bogdanovic 2 AST),"[1628989, 203992]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,22.18,Made,,,,,8.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,
66,PT06M51.00S,2021-11-18T00:47:48.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,19,11,2021-11-18T00:47:48Z,660000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M35.00S,2021-11-18T00:51:00.8Z,1,REGULAR,turnover,out-of-bounds,[],201143,,,1610612738,19,11,2021-11-18T00:51:07Z,670000,,,0,,A. Horford bad pass out-of-bounds TURNOVER (1 TO),[201143],1610612738.0,BOS,bad pass,,,Horford,A. Horford,,,,,,,,,,,,,,,1627529.0,,,,,1.0,,,,
68,PT06M26.00S,2021-11-18T00:51:17.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628381,15.982260183968464,59.31372549019608,1610612737,19,11,2021-11-18T00:51:22Z,680000,-47.0,98.0,1,left,MISS J. Collins 10' floating Shot,[1628381],1610612737.0,ATL,floating,,,Collins,J. Collins,,,,,10.82,Missed,,,,,,,,,,,,,,,,,,
69,PT06M23.00S,2021-11-18T00:51:20.6Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,19,11,2021-11-18T00:51:22Z,690000,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,,
70,PT06M14.00S,2021-11-18T00:51:29.8Z,1,REGULAR,2pt,Jump Shot,[],203471,72.48685939553219,63.970588235294116,1610612738,19,11,2021-11-18T00:51:34Z,700000,70.0,206.0,1,right,MISS D. Schroder 21' Jump Shot,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,21.76,Missed,,,,,,,,,,,,,,,,,,
71,PT06M11.00S,2021-11-18T00:51:32.8Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612737,19,11,2021-11-18T00:51:34Z,710000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT05M58.00S,2021-11-18T00:51:44.9Z,1,REGULAR,3pt,Jump Shot,[],1628989,30.699737187910642,28.431372549019606,1610612737,22,11,2021-11-18T00:51:53Z,720000,108.0,236.0,1,left,K. Huerter 25' 3PT pullup (11 PTS),[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,25.95,Made,,,,,11.0,,,,,,,,,,,,,
73,PT05M41.00S,2021-11-18T00:52:02.1Z,1,REGULAR,3pt,Jump Shot,[],1628369,73.40670170827858,16.176470588235293,1610612738,22,14,2021-11-18T00:52:06Z,730000,-169.0,197.0,1,right,J. Tatum 26' 3PT  (7 PTS) (M. Smart 3 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.0,Made,,,,,7.0,M. Smart,203935.0,3.0,,,,,,,,,,
75,PT05M16.00S,2021-11-18T00:52:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,8.360709592641262,60.049019607843135,1610612737,22,14,2021-11-18T00:52:32Z,750000,-50.0,26.0,1,left,MISS B. Bogdanovic driving bank Shot,[203992],1610612737.0,ATL,driving bank,,,Bogdanovic,B. Bogdanovic,,,,,5.66,Missed,,,,,,,,,,,,,,,,,,
76,PT05M13.00S,2021-11-18T00:52:29.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,22,14,2021-11-18T00:52:32Z,760000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,75.0,2.0,2.0,0.0,,,,,,,,,,,,,,
77,PT05M10.00S,2021-11-18T00:52:33.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629684,95.74572930354796,4.166666666666666,1610612738,22,17,2021-11-18T00:52:42Z,770000,-229.0,-13.0,1,right,G. Williams 3PT  (8 PTS) (J. Tatum 2 AST),"[1629684, 1628369]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,22.95,Made,,,,,8.0,J. Tatum,1628369.0,2.0,,,,,,,,,,
79,PT04M50.00S,2021-11-18T00:52:53.3Z,1,REGULAR,turnover,lost ball,[],1628381,,,1610612737,22,17,2021-11-18T00:52:59Z,790000,,,0,,J. Collins lost ball TURNOVER (1 TO),"[1628381, 203471]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,1.0,Schroder,203471.0,,
80,PT04M50.00S,2021-11-18T00:52:53.3Z,1,REGULAR,steal,,[],203471,,,1610612738,22,17,2021-11-18T00:52:56Z,800000,,,0,,D. Schroder STEAL (2 STL),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M46.00S,2021-11-18T00:52:57.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203471,93.38042049934296,49.01960784313725,1610612738,22,19,2021-11-18T00:55:57Z,810000,-5.0,10.0,1,right,D. Schroder running finger roll Layup (4 PTS),[203471],1610612738.0,BOS,running finger roll,,,Schroder,D. Schroder,,,,,1.09,Made,,,,,4.0,,,,,,,,,,,,,
82,PT04M46.00S,2021-11-18T00:53:03.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,22,19,2021-11-18T00:53:03Z,820000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M46.00S,2021-11-18T00:55:21.7Z,1,REGULAR,substitution,out,[],203991,,,1610612737,22,19,2021-11-18T00:55:45Z,830000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M46.00S,2021-11-18T00:55:21.7Z,1,REGULAR,substitution,out,[],1628369,,,1610612737,22,19,2021-11-18T00:55:45Z,840000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M46.00S,2021-11-18T00:55:21.7Z,1,REGULAR,substitution,out,[],203935,,,1610612737,22,19,2021-11-18T00:55:45Z,850000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M46.00S,2021-11-18T00:55:21.7Z,1,REGULAR,substitution,in,[],201568,,,1610612737,22,19,2021-11-18T00:55:45Z,860000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M46.00S,2021-11-18T00:55:21.7Z,1,REGULAR,substitution,in,[],1626196,,,1610612737,22,19,2021-11-18T00:55:45Z,870000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M46.00S,2021-11-18T00:55:21.7Z,1,REGULAR,substitution,in,[],1629641,,,1610612737,22,19,2021-11-18T00:55:45Z,880000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M22.00S,2021-11-18T00:56:23.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612737,22,19,2021-11-18T00:56:48Z,890000,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,,
90,PT04M22.00S,2021-11-18T00:56:29.2Z,1,REGULAR,substitution,out,[],203992,,,1610612738,22,19,2021-11-18T00:56:33Z,900000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
