actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
96,PT04M31.00S,2021-11-14T23:24:01.8Z,1,REGULAR,3pt,Jump Shot,[],203992,14.536793692509855,95.58823529411765,1610612737,20,13,2021-11-14T23:24:06Z,920000,-228.0,84.0,1,left,B. Bogdanovic 24' 3PT pullup (3 PTS),[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,24.29,Made,,,,,3.0,,,,,,,,,,,,,
97,PT04M12.00S,2021-11-14T23:24:19.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,81.42247043363994,52.450980392156865,1610612749,20,15,2021-11-14T23:24:25Z,930000,12.0,122.0,1,right,B. Portis 12' floating Jump Shot (2 PTS) (J. Holiday 3 AST),"[1626171, 201950]",1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,12.27,Made,,,,,2.0,,,,,,J. Holiday,201950.0,3.0,,,,,
99,PT03M49.00S,2021-11-14T23:24:43.1Z,1,REGULAR,3pt,Jump Shot,[],201568,30.831143232588698,28.676470588235293,1610612737,20,15,2021-11-14T23:24:48Z,950000,107.0,237.0,1,left,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
100,PT03M46.00S,2021-11-14T23:24:46.1Z,1,REGULAR,rebound,offensive,[],1629629,,,1610612737,20,15,2021-11-14T23:24:48Z,960000,,,0,,C. Reddish REBOUND (Off:1 Def:0),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,99.0,1.0,0.0,1.0,,,,,,,,,,,,,,
101,PT03M44.00S,2021-11-14T23:24:48.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629629,5.075558475689881,50.245098039215684,1610612737,20,15,2021-11-14T23:24:52Z,970000,-1.0,-5.0,1,left,MISS C. Reddish driving reverse Layup,[1629629],1610612737.0,ATL,driving reverse,,,Reddish,C. Reddish,,,,,0.49,Missed,,,,,,,,,,,,,,,,,,
102,PT03M44.00S,2021-11-14T23:24:51.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,20,15,2021-11-14T23:24:51Z,980000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,
103,PT03M44.00S,2021-11-14T23:24:52.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,20,15,2021-11-14T23:24:53Z,990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M44.00S,2021-11-14T23:24:54.5Z,1,REGULAR,substitution,out,[],203991,,,1610612737,20,15,2021-11-14T23:24:57Z,1000000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M44.00S,2021-11-14T23:24:54.5Z,1,REGULAR,substitution,in,[],203476,,,1610612737,20,15,2021-11-14T23:24:57Z,1010000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M44.00S,2021-11-14T23:24:54.5Z,1,REGULAR,substitution,out,[],1626192,,,1610612737,20,15,2021-11-14T23:25:07Z,1020000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M44.00S,2021-11-14T23:24:54.5Z,1,REGULAR,substitution,in,[],1628960,,,1610612737,20,15,2021-11-14T23:25:07Z,1030000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M37.00S,2021-11-14T23:25:23.5Z,1,REGULAR,foul,personal,[],1628400,,,1610612737,20,15,2021-11-14T23:25:31Z,1040000,,,0,,S. Ojeleye personal FOUL (1 PF),"[1628400, 203476]",1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,203593.0,1.0,0.0,Dieng,203476.0,,,,,,,,
110,PT03M37.00S,2021-11-14T23:25:35.2Z,1,REGULAR,substitution,out,[],1626153,,,1610612737,20,15,2021-11-14T23:25:38Z,1060000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M37.00S,2021-11-14T23:25:35.2Z,1,REGULAR,substitution,in,[],1629027,,,1610612737,20,15,2021-11-14T23:25:38Z,1070000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M29.00S,2021-11-14T23:26:00.9Z,1,REGULAR,turnover,lost ball,[],203992,,,1610612737,20,15,2021-11-14T23:26:04Z,1080000,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[203992, 201950]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,1.0,Holiday,201950.0,,
113,PT03M29.00S,2021-11-14T23:26:00.9Z,1,REGULAR,steal,,[],201950,,,1610612749,20,15,2021-11-14T23:26:03Z,1090000,,,0,,J. Holiday STEAL (2 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M24.00S,2021-11-14T23:26:05.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628960,76.5604467805519,12.254901960784313,1610612749,20,15,2021-11-14T23:26:11Z,1100000,-189.0,168.0,1,right,MISS G. Allen 25' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,
115,PT03M20.00S,2021-11-14T23:26:09.7Z,1,REGULAR,rebound,defensive,[],203476,,,1610612737,20,15,2021-11-14T23:26:11Z,1110000,,,0,,G. Dieng REBOUND (Off:0 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,
116,PT03M10.00S,2021-11-14T23:26:19.8Z,1,REGULAR,2pt,Jump Shot,[],201568,6.521024967148489,24.754901960784316,1610612737,22,15,2021-11-14T23:26:25Z,1120000,126.0,9.0,1,left,D. Gallinari 12' Jump Shot (2 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,12.65,Made,,,,,2.0,,,,,,,,,,,,,
117,PT02M54.00S,2021-11-14T23:26:35.8Z,1,REGULAR,2pt,Jump Shot,[],1626171,75.77201051248358,28.431372549019606,1610612749,22,15,2021-11-14T23:26:42Z,1130000,-108.0,175.0,1,right,MISS B. Portis 20' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,20.57,Missed,,,,,,,,,,,,,,,,,,
118,PT02M53.00S,2021-11-14T23:26:36.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,22,15,2021-11-14T23:26:42Z,1140000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,,
119,PT02M53.00S,2021-11-14T23:27:34.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628400,,,1610612737,22,15,2021-11-14T23:27:58Z,1150000,,,0,,S. Ojeleye loose ball personal FOUL (2 PF) (Reddish 2 FT),"[1628400, 1629629]",1610612749.0,MIL,loose ball,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,203593.0,2.0,0.0,Reddish,1629629.0,,,,,,,,
121,PT02M53.00S,2021-11-14T23:28:09.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,22,15,2021-11-14T23:28:09Z,1170000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M53.00S,2021-11-14T23:29:12.1Z,1,REGULAR,substitution,out,[],203992,,,1610612737,22,15,2021-11-14T23:29:28Z,1180000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M53.00S,2021-11-14T23:29:12.1Z,1,REGULAR,substitution,out,[],201950,,,1610612737,22,15,2021-11-14T23:29:28Z,1190000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M53.00S,2021-11-14T23:29:12.1Z,1,REGULAR,substitution,out,[],1628400,,,1610612737,22,15,2021-11-14T23:29:28Z,1200000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M53.00S,2021-11-14T23:29:12.1Z,1,REGULAR,substitution,in,[],101150,,,1610612737,22,15,2021-11-14T23:29:28Z,1210000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M53.00S,2021-11-14T23:29:12.1Z,1,REGULAR,substitution,in,[],203648,,,1610612737,22,15,2021-11-14T23:29:28Z,1220000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M53.00S,2021-11-14T23:29:12.1Z,1,REGULAR,substitution,in,[],1629620,,,1610612737,22,15,2021-11-14T23:29:28Z,1230000,,,0,,SUB in: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M53.00S,2021-11-14T23:29:50.8Z,1,REGULAR,freethrow,1 of 2,[],1629629,,,1610612737,23,15,2021-11-14T23:29:50Z,1240000,,,0,,C. Reddish Free Throw 1 of 2 (1 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
129,PT02M53.00S,2021-11-14T23:30:01.6Z,1,REGULAR,freethrow,2 of 2,[],1629629,,,1610612737,24,15,2021-11-14T23:30:01Z,1250000,,,0,,C. Reddish Free Throw 2 of 2 (2 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
130,PT02M43.00S,2021-11-14T23:30:12.2Z,1,REGULAR,3pt,Jump Shot,[],1628960,68.15045992115637,67.15686274509804,1610612749,24,18,2021-11-14T23:30:17Z,1260000,86.0,247.0,1,right,G. Allen 26' 3PT  (3 PTS) (J. Robinson 1 AST),"[1628960, 1629620]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,26.14,Made,,,,,3.0,,,,,,J. Robinson,1629620.0,1.0,,,,,
132,PT02M21.00S,2021-11-14T23:30:35.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,7.046649145860711,42.8921568627451,1610612737,24,18,2021-11-14T23:30:43Z,1280000,36.0,14.0,1,left,MISS L. Williams driving floating Shot,[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,3.81,Missed,,,,,,,,,,,,,,,,,,
133,PT02M19.00S,2021-11-14T23:30:37.1Z,1,REGULAR,rebound,offensive,[],203476,,,1610612737,24,18,2021-11-14T23:31:32Z,1290000,,,0,,G. Dieng REBOUND (Off:1 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,132.0,2.0,1.0,1.0,,,,,,,,,,,,,,
134,PT02M19.00S,2021-11-14T23:30:41.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628960,,,1610612737,24,18,2021-11-14T23:39:51Z,1300000,,,0,,G. Allen personal FOUL (1 PF) (Dieng 2 FT),"[1628960, 203476]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,1146.0,1.0,0.0,Dieng,203476.0,,,,,,,,
136,PT02M19.00S,2021-11-14T23:31:05.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203476,,,1610612737,25,18,2021-11-14T23:31:05Z,1320000,,,0,,G. Dieng Free Throw 1 of 2 (1 PTS),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
137,PT02M19.00S,2021-11-14T23:31:22.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203476,,,1610612737,26,18,2021-11-14T23:31:22Z,1330000,,,0,,G. Dieng Free Throw 2 of 2 (2 PTS),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
138,PT02M08.00S,2021-11-14T23:31:34.1Z,1,REGULAR,3pt,Jump Shot,[],1628960,70.12155059132719,23.774509803921568,1610612749,26,18,2021-11-14T23:31:39Z,1340000,-131.0,228.0,1,right,MISS G. Allen 26' pullup 3PT,[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,
139,PT02M06.00S,2021-11-14T23:31:36.1Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,26,18,2021-11-14T23:31:39Z,1350000,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,138.0,3.0,3.0,0.0,,,,,,,,,,,,,,
140,PT01M56.00S,2021-11-14T23:31:46.1Z,1,REGULAR,3pt,Jump Shot,[],1629027,31.61957950065703,47.794117647058826,1610612737,29,18,2021-11-14T23:31:52Z,1360000,11.0,245.0,1,left,T. Young 24' 3PT step back (15 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,24.49,Made,,,,,15.0,,,,,,,,,,,,,
141,PT01M47.00S,2021-11-14T23:31:54.4Z,1,REGULAR,3pt,Jump Shot,[],1629620,71.43561103810775,21.07843137254902,1610612749,29,18,2021-11-14T23:31:59Z,1370000,-145.0,216.0,1,right,MISS J. Robinson 25' 3PT,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,
142,PT01M44.00S,2021-11-14T23:31:57.4Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612737,29,18,2021-11-14T23:31:59Z,1380000,,,0,,C. Reddish REBOUND (Off:1 Def:1),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,141.0,2.0,1.0,1.0,,,,,,,,,,,,,,
143,PT01M38.00S,2021-11-14T23:32:04.1Z,1,REGULAR,3pt,Jump Shot,[],1629629,19.92444152431012,90.68627450980392,1610612737,29,18,2021-11-14T23:32:08Z,1390000,-203.0,135.0,1,left,MISS C. Reddish 24' step back 3PT,[1629629],1610612737.0,ATL,step back,,,Reddish,C. Reddish,,,,,24.4,Missed,,,,,,,,,,,,,,,,,,
144,PT01M35.00S,2021-11-14T23:32:07.1Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,29,18,2021-11-14T23:32:08Z,1400000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,,
145,PT01M27.00S,2021-11-14T23:32:15.3Z,1,REGULAR,3pt,Jump Shot,[],1628960,78.40013140604468,90.68627450980392,1610612749,29,21,2021-11-14T23:32:21Z,1410000,203.0,151.0,1,right,G. Allen 25' 3PT  (6 PTS) (J. Robinson 2 AST),"[1628960, 1629620]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.3,Made,,,,,6.0,,,,,,J. Robinson,1629620.0,2.0,,,,,
147,PT01M24.00S,2021-11-14T23:32:28.5Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,29,21,2021-11-14T23:32:41Z,1430000,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,
148,PT01M15.00S,2021-11-14T23:32:38.2Z,1,REGULAR,3pt,Jump Shot,[],201568,32.14520367936925,61.274509803921575,1610612737,32,21,2021-11-14T23:32:44Z,1440000,-56.0,250.0,1,left,D. Gallinari 25' 3PT  (5 PTS) (T. Young 3 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.6,Made,,,,,5.0,,,,,,T. Young,1629027.0,3.0,,,,,
150,PT00M56.80S,2021-11-14T23:32:57.9Z,1,REGULAR,3pt,Jump Shot,[],1629620,91.67214191852825,95.09803921568627,1610612749,32,24,2021-11-14T23:33:02Z,1460000,225.0,26.0,1,right,J. Robinson 3PT  (3 PTS) (B. Portis 1 AST),"[1629620, 1626171]",1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,22.7,Made,,,,,3.0,,,,,,B. Portis,1626171.0,1.0,,,,,
152,PT00M47.40S,2021-11-14T23:33:13.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,16.770696452036795,56.372549019607845,1610612737,32,24,2021-11-14T23:33:20Z,1480000,-32.0,105.0,1,left,MISS T. Young 10' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,10.98,Missed,,,,,,,,,,,,,,,,,,
153,PT00M44.50S,2021-11-14T23:33:16.2Z,1,REGULAR,rebound,offensive,[],1629629,,,1610612737,32,24,2021-11-14T23:33:16Z,1490000,,,0,,C. Reddish REBOUND (Off:2 Def:1),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,152.0,3.0,1.0,2.0,,,,,,,,,,,,,,
154,PT00M43.50S,2021-11-14T23:33:17.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629629,6.652431011826544,48.28431372549019,1610612737,32,24,2021-11-14T23:33:23Z,1500000,9.0,10.0,1,left,MISS C. Reddish Layup,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,1.32,Missed,,,,,,,,,,,,,,,,,,
155,PT00M41.00S,2021-11-14T23:33:19.7Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,32,24,2021-11-14T23:33:23Z,1510000,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,154.0,3.0,3.0,0.0,,,,,,,,,,,,,,
156,PT00M34.40S,2021-11-14T23:33:27.5Z,1,REGULAR,turnover,discontinued dribble,[],1626171,,,1610612749,32,24,2021-11-14T23:35:32Z,1520000,,,0,,B. Portis discontinued dribble TURNOVER (1 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,201245.0,,,,,,,,1.0,,,,
157,PT00M34.40S,2021-11-14T23:33:35.9Z,1,REGULAR,substitution,out,[],1629670,,,1610612737,32,24,2021-11-14T23:33:52Z,1530000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M34.40S,2021-11-14T23:33:35.9Z,1,REGULAR,substitution,in,[],203918,,,1610612737,32,24,2021-11-14T23:33:52Z,1540000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M13.50S,2021-11-14T23:34:07.6Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,32,24,2021-11-14T23:34:12Z,1550000,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1629620]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,2.0,Robinson,1629620.0,,
160,PT00M13.50S,2021-11-14T23:34:07.6Z,1,REGULAR,steal,,[],1629620,,,1610612749,32,24,2021-11-14T23:34:09Z,1560000,,,0,,J. Robinson STEAL (1 STL),[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M03.80S,2021-11-14T23:34:20.2Z,1,REGULAR,foul,personal,[],201568,,,1610612749,32,24,2021-11-14T23:34:25Z,1570000,,,0,,D. Gallinari personal FOUL (1 PF),"[201568, 1628960]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,1146.0,1.0,0.0,Allen,1628960.0,,,,,,,,
163,PT00M03.80S,2021-11-14T23:34:27.5Z,1,REGULAR,substitution,out,[],101150,,,1610612749,32,24,2021-11-14T23:34:41Z,1590000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M03.80S,2021-11-14T23:34:27.5Z,1,REGULAR,substitution,out,[],1629027,,,1610612749,32,24,2021-11-14T23:34:41Z,1600000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M03.80S,2021-11-14T23:34:27.5Z,1,REGULAR,substitution,out,[],203648,,,1610612749,32,24,2021-11-14T23:34:41Z,1610000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M03.80S,2021-11-14T23:34:27.5Z,1,REGULAR,substitution,in,[],1626153,,,1610612749,32,24,2021-11-14T23:34:41Z,1620000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M03.80S,2021-11-14T23:34:27.5Z,1,REGULAR,substitution,in,[],1628989,,,1610612749,32,24,2021-11-14T23:34:41Z,1630000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M03.80S,2021-11-14T23:34:27.5Z,1,REGULAR,substitution,in,[],203507,,,1610612749,32,24,2021-11-14T23:34:41Z,1640000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M00.00S,2021-11-14T23:34:51.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,93.64323258869908,5.147058823529411,1610612749,32,24,2021-11-14T23:34:59Z,1650000,-224.0,7.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,22.44,Missed,,,,,,,,,,,,,,,,,,
170,PT00M00.00S,2021-11-14T23:34:57.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,32,24,2021-11-14T23:34:57Z,1660000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,169.0,,,,,,,,,,,,,,,,,
171,PT00M00.00S,2021-11-14T23:34:57.9Z,1,REGULAR,period,end,[],0,,,1610612749,32,24,2021-11-14T23:34:57Z,1670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-11-14T23:36:54.3Z,2,REGULAR,substitution,out,['startperiod'],203476,,,1610612749,32,24,2021-11-14T23:37:15Z,1680000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-11-14T23:36:54.3Z,2,REGULAR,substitution,out,['startperiod'],1628989,,,1610612749,32,24,2021-11-14T23:37:15Z,1690000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-11-14T23:36:54.3Z,2,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,32,24,2021-11-14T23:37:15Z,1700000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-11-14T23:36:54.3Z,2,REGULAR,substitution,in,['startperiod'],101150,,,1610612749,32,24,2021-11-14T23:37:15Z,1710000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2021-11-14T23:36:54.3Z,2,REGULAR,substitution,in,['startperiod'],203991,,,1610612749,32,24,2021-11-14T23:37:15Z,1720000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2021-11-14T23:36:54.3Z,2,REGULAR,substitution,in,['startperiod'],1628400,,,1610612749,32,24,2021-11-14T23:37:15Z,1730000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-11-14T23:37:27.7Z,2,REGULAR,period,start,[],0,,,1610612737,32,24,2021-11-14T23:37:27Z,1740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M42.00S,2021-11-14T23:37:44.8Z,2,REGULAR,3pt,Jump Shot,[],1629629,26.888961892247043,78.92156862745098,1610612737,32,24,2021-11-14T23:37:49Z,1750000,-145.0,200.0,1,left,MISS C. Reddish 24' 3PT,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,
180,PT11M39.00S,2021-11-14T23:37:47.8Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612749,32,24,2021-11-14T23:37:49Z,1760000,,,0,,S. Ojeleye REBOUND (Off:0 Def:1),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,179.0,1.0,1.0,0.0,,,,,,,,,,,,,,
181,PT11M33.00S,2021-11-14T23:37:54.3Z,2,REGULAR,3pt,Jump Shot,[],1629620,87.07293035479631,4.411764705882353,1610612749,32,24,2021-11-14T23:37:59Z,1770000,-228.0,69.0,1,right,MISS J. Robinson 3PT,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,23.81,Missed,,,,,,,,,,,,,,,,,,
182,PT11M29.00S,2021-11-14T23:37:58.3Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,32,24,2021-11-14T23:37:59Z,1780000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,181.0,1.0,1.0,0.0,,,,,,,,,,,,,,
183,PT11M11.00S,2021-11-14T23:38:15.9Z,2,REGULAR,3pt,Jump Shot,[],201568,30.699737187910642,62.5,1610612737,32,24,2021-11-14T23:38:20Z,1790000,-62.0,236.0,1,left,MISS D. Gallinari 24' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,24.42,Missed,,,,,,,,,,,,,,,,,,
184,PT11M09.00S,2021-11-14T23:38:18.5Z,2,REGULAR,rebound,offensive,[],1629629,,,1610612737,32,24,2021-11-14T23:38:18Z,1800000,,,0,,C. Reddish REBOUND (Off:3 Def:1),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,183.0,4.0,1.0,3.0,,,,,,,,,,,,,,
