actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
93,PT03M47.00S,2021-11-23T00:52:56.1Z,1,REGULAR,substitution,out,[],203992,,,1610612760,24,19,2021-11-23T00:53:06Z,930000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M47.00S,2021-11-23T00:52:56.1Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,24,19,2021-11-23T00:53:06Z,940000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M47.00S,2021-11-23T00:52:56.1Z,1,REGULAR,substitution,in,[],1629629,,,1610612760,24,19,2021-11-23T00:53:06Z,950000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M47.00S,2021-11-23T00:52:56.1Z,1,REGULAR,substitution,in,[],1630598,,,1610612760,24,19,2021-11-23T00:53:06Z,960000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M47.00S,2021-11-23T00:53:11.2Z,1,REGULAR,freethrow,1 of 1,[],1630581,,,1610612760,24,20,2021-11-23T00:53:11Z,970000,,,0,,J. Giddey Free Throw 1 of 1 (5 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
98,PT03M36.00S,2021-11-23T00:53:24.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,87.07293035479631,50.0,1610612737,24,20,2021-11-23T00:53:29Z,980000,0.0,69.0,1,right,MISS K. Huerter 6' driving floating Shot,[1628989],1610612737.0,ATL,driving floating,,,Huerter,K. Huerter,,,,,6.9,Missed,,,,,,,,,,,,,,,,,,,
99,PT03M33.00S,2021-11-23T00:53:27.0Z,1,REGULAR,rebound,offensive,[],1628989,,,1610612737,24,20,2021-11-23T00:53:29Z,990000,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,98.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
100,PT03M33.00S,2021-11-23T00:53:27.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628989,93.9060446780552,46.568627450980394,1610612737,26,20,2021-11-23T01:01:17Z,1000000,-17.0,5.0,1,right,K. Huerter putback Layup (6 PTS),[1628989],1610612737.0,ATL,putback,,,Huerter,K. Huerter,,,,,1.79,Made,,,,,6.0,,,,,,,,,,,,,,
101,PT03M19.00S,2021-11-23T00:53:41.5Z,1,REGULAR,3pt,Jump Shot,[],1630581,32.802233902759525,41.17647058823529,1610612760,26,20,2021-11-23T01:01:46Z,1010000,44.0,256.0,1,left,MISS J. Giddey 25' pullup 3PT,[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
102,PT03M15.00S,2021-11-23T00:53:45.5Z,1,REGULAR,rebound,defensive,[],201568,,,1610612737,26,20,2021-11-23T00:53:50Z,1020000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
103,PT03M00.00S,2021-11-23T00:53:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,92.32917214191852,56.61764705882353,1610612737,26,20,2021-11-23T00:54:06Z,1030000,33.0,20.0,1,right,MISS J. Collins Layup - blocked,"[1628381, 1630581]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,3.85,Missed,,,,,,,,,,,,,,,,,Giddey,1630581.0,
104,PT03M00.00S,2021-11-23T00:53:59.8Z,1,REGULAR,block,,[],1630581,,,1610612737,26,20,2021-11-23T00:54:02Z,1040000,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M58.00S,2021-11-23T00:54:01.8Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,26,20,2021-11-23T00:54:06Z,1050000,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
106,PT02M43.00S,2021-11-23T00:54:17.4Z,1,REGULAR,2pt,Jump Shot,[],1630581,26.363337713534822,71.07843137254902,1610612760,26,20,2021-11-23T00:54:22Z,1060000,-105.0,195.0,1,left,MISS J. Giddey 22' step back Shot,[1630581],1610612760.0,OKC,step back,,,Giddey,J. Giddey,,,,,22.19,Missed,,,,,,,,,,,,,,,,,,,
107,PT02M40.00S,2021-11-23T00:54:20.4Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612737,26,20,2021-11-23T00:54:22Z,1070000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
108,PT02M38.00S,2021-11-23T00:54:24.9Z,1,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612737,26,20,2021-11-23T00:57:25Z,1080000,,,0,,J. Giddey shooting personal FOUL (1 PF) (Wright 2 FT),"[1630581, 1626153]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,,,,,,,,1627963.0,1.0,0.0,Wright,1626153.0,,,,,,,,,
110,PT02M38.00S,2021-11-23T00:54:36.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,26,20,2021-11-23T00:54:36Z,1100000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M38.00S,2021-11-23T00:56:14.7Z,1,REGULAR,substitution,out,[],1628989,,,1610612737,26,20,2021-11-23T00:56:51Z,1110000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M38.00S,2021-11-23T00:56:14.7Z,1,REGULAR,substitution,out,[],1628381,,,1610612737,26,20,2021-11-23T00:56:51Z,1120000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M38.00S,2021-11-23T00:56:14.7Z,1,REGULAR,substitution,out,[],1630526,,,1610612737,26,20,2021-11-23T00:56:51Z,1130000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M38.00S,2021-11-23T00:56:14.7Z,1,REGULAR,substitution,in,[],203991,,,1610612737,26,20,2021-11-23T00:56:51Z,1140000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M38.00S,2021-11-23T00:56:14.7Z,1,REGULAR,substitution,in,[],101150,,,1610612737,26,20,2021-11-23T00:56:51Z,1150000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M38.00S,2021-11-23T00:56:14.7Z,1,REGULAR,substitution,in,[],203488,,,1610612737,26,20,2021-11-23T00:56:51Z,1160000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M38.00S,2021-11-23T00:57:31.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626153,,,1610612737,27,20,2021-11-23T00:57:31Z,1170000,,,0,,D. Wright Free Throw 1 of 2 (1 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
118,PT02M38.00S,2021-11-23T00:57:47.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626153,,,1610612737,28,20,2021-11-23T00:57:47Z,1180000,,,0,,D. Wright Free Throw 2 of 2 (2 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
119,PT02M24.00S,2021-11-23T00:58:08.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,28,20,2021-11-23T00:58:08Z,1190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M24.00S,2021-11-23T00:58:10.7Z,1,REGULAR,substitution,out,[],1626153,,,1610612760,28,20,2021-11-23T00:58:19Z,1200000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M24.00S,2021-11-23T00:58:10.7Z,1,REGULAR,substitution,out,[],1629647,,,1610612760,28,20,2021-11-23T00:58:19Z,1210000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M24.00S,2021-11-23T00:58:10.7Z,1,REGULAR,substitution,in,[],1629027,,,1610612760,28,20,2021-11-23T00:58:19Z,1220000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M24.00S,2021-11-23T00:58:10.7Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,28,20,2021-11-23T00:58:19Z,1230000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M18.00S,2021-11-23T00:58:36.4Z,1,REGULAR,2pt,Jump Shot,[],203488,8.09789750328515,77.20588235294117,1610612760,28,22,2021-11-23T00:58:45Z,1240000,-136.0,24.0,1,left,M. Muscala 13' Jump Shot (2 PTS) (K. Williams 1 AST),"[203488, 1629026]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,13.8,Made,,,,,2.0,,,,,,K. Williams,1629026.0,1.0,,,,,,
126,PT01M57.00S,2021-11-23T00:58:57.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,86.81011826544021,47.30392156862745,1610612737,28,22,2021-11-23T01:03:38Z,1260000,-13.0,71.0,1,right,MISS C. Capela 7' driving Hook,[203991],1610612737.0,ATL,driving,,,Capela,C. Capela,,,,,7.28,Missed,,,,,,,,,,,,,,,,,,,
127,PT01M54.00S,2021-11-23T00:59:00.5Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,28,22,2021-11-23T00:59:09Z,1270000,,,0,,A. Pokusevski REBOUND (Off:0 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,126.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
128,PT01M50.00S,2021-11-23T00:59:04.5Z,1,REGULAR,3pt,Jump Shot,[],203488,27.283180026281208,23.03921568627451,1610612760,28,22,2021-11-23T01:04:11Z,1280000,135.0,204.0,1,left,MISS M. Muscala 24' running 3PT,[203488],1610612760.0,OKC,running,,,Muscala,M. Muscala,,,,,24.45,Missed,,,,,,,,,,,,,,,,,,,
129,PT01M50.00S,2021-11-23T00:59:04.5Z,1,REGULAR,rebound,offensive,[],1629026,,,1610612760,28,22,2021-11-23T01:22:43Z,1290000,,,0,,K. Williams REBOUND (Off:1 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,128.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
130,PT01M43.00S,2021-11-23T00:59:11.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630197,31.882391590013142,61.274509803921575,1610612760,28,22,2021-11-23T00:59:22Z,1300000,-56.0,247.0,1,left,MISS A. Pokusevski 25' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
131,PT01M43.00S,2021-11-23T00:59:11.9Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,28,22,2021-11-23T01:23:21Z,1310000,,,0,,J. Giddey REBOUND (Off:2 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,130.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
132,PT01M36.00S,2021-11-23T00:59:19.0Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,28,22,2021-11-23T00:59:26Z,1320000,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1629629]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,1.0,Reddish,1629629.0,,,
133,PT01M36.00S,2021-11-23T00:59:19.0Z,1,REGULAR,steal,,[],1629629,,,1610612737,28,22,2021-11-23T00:59:21Z,1330000,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M17.00S,2021-11-23T00:59:37.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629629,77.21747700394218,88.97058823529412,1610612737,28,22,2021-11-23T00:59:46Z,1340000,195.0,162.0,1,right,MISS C. Reddish 25' 3PT,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
135,PT01M17.00S,2021-11-23T00:59:37.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,28,22,2021-11-23T00:59:46Z,1350000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,134.0,,,,,,,,,,,,,,,,,,
136,PT01M17.00S,2021-11-23T00:59:43.1Z,1,REGULAR,foul,personal,[],203991,,,1610612760,28,22,2021-11-23T00:59:53Z,1360000,,,0,,C. Capela loose ball personal FOUL (1 PF),"[203991, 1630581]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,,,,,,,,2005.0,1.0,0.0,Giddey,1630581.0,,,,,,,,,
138,PT01M17.00S,2021-11-23T00:59:51.0Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,28,22,2021-11-23T00:59:54Z,1380000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M17.00S,2021-11-23T00:59:51.0Z,1,REGULAR,substitution,in,[],1629660,,,1610612760,28,22,2021-11-23T00:59:54Z,1390000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M04.00S,2021-11-23T01:00:11.3Z,1,REGULAR,turnover,lost ball,[],1630598,,,1610612760,28,22,2021-11-23T01:00:16Z,1400000,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[1630598, 201568]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,1.0,Gallinari,201568.0,,,
141,PT01M04.00S,2021-11-23T01:00:11.3Z,1,REGULAR,steal,,[],201568,,,1610612737,28,22,2021-11-23T01:43:40Z,1410000,,,0,,D. Gallinari STEAL (1 STL),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M59.40S,2021-11-23T01:00:17.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203991,93.11760840998686,50.0,1610612737,30,22,2021-11-23T01:00:26Z,1420000,0.0,12.0,1,right,C. Capela running DUNK (8 PTS) (C. Reddish 1 AST),"[203991, 1629629]",1610612737.0,ATL,running,,,Capela,C. Capela,,,,,1.22,Made,,,,,8.0,,,,,,C. Reddish,1629629.0,1.0,,,,,,
144,PT00M36.20S,2021-11-23T01:00:47.5Z,1,REGULAR,3pt,Jump Shot,[],1630197,23.866622864651774,85.7843137254902,1610612760,30,25,2021-11-23T01:00:54Z,1440000,-179.0,172.0,1,left,A. Pokusevski 24' 3PT  (3 PTS) (T. Jerome 1 AST),"[1630197, 1629660]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,24.8,Made,,,,,3.0,,,,,,T. Jerome,1629660.0,1.0,,,,,,
146,PT00M30.30S,2021-11-23T01:00:59.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,90.09526938239159,55.14705882352941,1610612737,30,25,2021-11-23T01:01:06Z,1460000,26.0,41.0,1,right,MISS T. Young driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,4.81,Missed,,,,,,,,,,,,,,,,,,,
147,PT00M27.20S,2021-11-23T01:01:02.4Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,30,25,2021-11-23T01:01:06Z,1470000,,,0,,K. Williams REBOUND (Off:1 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,146.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
148,PT00M20.40S,2021-11-23T01:01:09.2Z,1,REGULAR,3pt,Jump Shot,[],1630197,9.937582128777924,94.85294117647058,1610612760,30,25,2021-11-23T01:01:55Z,1480000,-224.0,41.0,1,left,MISS A. Pokusevski step back 3PT,[1630197],1610612760.0,OKC,step back,,,Pokusevski,A. Pokusevski,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
149,PT00M10.00S,2021-11-23T01:01:19.6Z,1,REGULAR,rebound,offensive,[],1629660,,,1610612760,30,25,2021-11-23T01:10:49Z,1490000,,,0,,T. Jerome REBOUND (Off:1 Def:0),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,148.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
150,PT00M05.30S,2021-11-23T01:01:58.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201568,,,1610612760,30,25,2021-11-23T01:02:34Z,1500000,,,0,,D. Gallinari shooting personal FOUL (1 PF) (Jerome 2 FT),"[201568, 1629660]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,,200832.0,1.0,0.0,Jerome,1629660.0,,,,,,,,,
152,PT00M05.30S,2021-11-23T01:02:34.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629660,,,1610612760,30,26,2021-11-23T01:02:34Z,1520000,,,0,,T. Jerome Free Throw 1 of 2 (1 PTS),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
153,PT00M05.30S,2021-11-23T01:02:35.9Z,1,REGULAR,substitution,out,[],1630197,,,1610612760,30,26,2021-11-23T01:02:39Z,1530000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M05.30S,2021-11-23T01:02:35.9Z,1,REGULAR,substitution,in,[],1629652,,,1610612760,30,26,2021-11-23T01:02:39Z,1540000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M05.30S,2021-11-23T01:02:52.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629660,,,1610612760,30,27,2021-11-23T01:02:52Z,1550000,,,0,,T. Jerome Free Throw 2 of 2 (2 PTS),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
156,PT00M01.40S,2021-11-23T01:03:00.1Z,1,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612737,30,27,2021-11-23T01:03:28Z,1560000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Young 2 FT),"[1630598, 1629027]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,200832.0,1.0,0.0,Young,1629027.0,,,,,,,,,
158,PT00M01.40S,2021-11-23T01:03:29.7Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,31,27,2021-11-23T01:03:29Z,1580000,,,0,,T. Young Free Throw 1 of 2 (4 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
159,PT00M01.40S,2021-11-23T01:03:36.8Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,32,27,2021-11-23T01:03:36Z,1590000,,,0,,T. Young Free Throw 2 of 2 (5 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
160,PT00M00.00S,2021-11-23T01:03:43.2Z,1,REGULAR,period,end,[],0,,,1610612760,32,27,2021-11-23T01:03:43Z,1600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-11-23T01:05:20.9Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612760,32,27,2021-11-23T01:06:02Z,1610000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2021-11-23T01:05:20.9Z,2,REGULAR,substitution,out,['startperiod'],1629652,,,1610612760,32,27,2021-11-23T01:06:02Z,1620000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-11-23T01:05:20.9Z,2,REGULAR,substitution,in,['startperiod'],1626153,,,1610612760,32,27,2021-11-23T01:06:02Z,1630000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-11-23T01:05:20.9Z,2,REGULAR,substitution,in,['startperiod'],1630197,,,1610612760,32,27,2021-11-23T01:06:02Z,1640000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-11-23T01:06:19.1Z,2,REGULAR,period,start,[],0,,,1610612737,32,27,2021-11-23T01:06:19Z,1650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M49.00S,2021-11-23T01:06:29.4Z,2,REGULAR,turnover,bad pass,[],101150,,,1610612737,32,27,2021-11-23T01:06:36Z,1660000,,,0,,L. Williams bad pass TURNOVER (1 TO),"[101150, 1629660]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,1.0,Jerome,1629660.0,,,
167,PT11M49.00S,2021-11-23T01:06:29.4Z,2,REGULAR,steal,,[],1629660,,,1610612760,32,27,2021-11-23T01:06:31Z,1670000,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M44.00S,2021-11-23T01:06:34.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629026,5.863994743758213,50.49019607843137,1610612760,32,29,2021-11-23T01:06:41Z,1680000,-2.0,3.0,1,left,K. Williams running DUNK (2 PTS) (T. Jerome 2 AST),"[1629026, 1629660]",1610612760.0,OKC,running,,,Williams,K. Williams,,,,,0.36,Made,,,,,2.0,,,,,,T. Jerome,1629660.0,2.0,,,,,,
170,PT11M30.00S,2021-11-23T01:06:47.3Z,2,REGULAR,2pt,Jump Shot,[],101150,79.188567674113,21.813725490196077,1610612737,34,29,2021-11-23T01:06:55Z,1700000,-141.0,143.0,1,right,L. Williams 20' pullup Jump Shot (2 PTS),[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,20.08,Made,,,,,2.0,,,,,,,,,,,,,,
171,PT11M07.00S,2021-11-23T01:07:10.6Z,2,REGULAR,2pt,Jump Shot,[],1629026,7.178055190538765,30.14705882352941,1610612760,34,29,2021-11-23T01:07:18Z,1710000,99.0,15.0,1,left,MISS K. Williams 10' fadeaway Shot,[1629026],1610612760.0,OKC,fadeaway,,,Williams,K. Williams,,,,,10.04,Missed,,,,,,,,,,,,,,,,,,,
172,PT11M02.00S,2021-11-23T01:07:15.6Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612737,34,29,2021-11-23T01:07:18Z,1720000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
173,PT10M53.00S,2021-11-23T01:07:25.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201568,93.9060446780552,50.98039215686274,1610612737,36,29,2021-11-23T01:07:31Z,1730000,5.0,5.0,1,right,D. Gallinari cutting DUNK (2 PTS) (D. Wright 1 AST),"[201568, 1626153]",1610612737.0,ATL,cutting,,,Gallinari,D. Gallinari,,,,,0.69,Made,,,,,2.0,,,,,,D. Wright,1626153.0,1.0,,,,,,
175,PT10M32.00S,2021-11-23T01:07:46.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,5.995400788436268,50.245098039215684,1610612760,36,31,2021-11-23T01:07:52Z,1750000,-1.0,4.0,1,left,K. Williams driving Layup (4 PTS),[1629026],1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,0.41,Made,,,,,4.0,,,,,,,,,,,,,,
176,PT10M21.00S,2021-11-23T01:07:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,91.01511169513797,50.0,1610612737,38,31,2021-11-23T01:08:13Z,1760000,0.0,32.0,1,right,D. Wright driving finger roll Layup (4 PTS),[1626153],1610612737.0,ATL,driving finger roll,,,Wright,D. Wright,,,,,3.2,Made,,,,,4.0,,,,,,,,,,,,,,
177,PT10M21.00S,2021-11-23T01:08:08.5Z,2,REGULAR,foul,personal,['1freethrow'],203488,,,1610612737,38,31,2021-11-23T01:08:24Z,1770000,,,0,,M. Muscala shooting personal FOUL (1 PF) (Wright 1 FT),"[203488, 1626153]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,,,,,,,,1627963.0,1.0,0.0,Wright,1626153.0,,,,,,,,,
179,PT10M21.00S,2021-11-23T01:08:30.3Z,2,REGULAR,freethrow,1 of 1,[],1626153,,,1610612737,39,31,2021-11-23T01:08:30Z,1790000,,,0,,D. Wright Free Throw 1 of 1 (5 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
