actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
14,PT11M16.00S,2021-12-28T00:41:21.8Z,1,REGULAR,3pt,Jump Shot,[],202696,73.40670170827858,17.401960784313726,1610612741,0,3,2021-12-28T00:41:26Z,140000,-163.0,197.0,1,right,N. Vucevic 25' 3PT  (3 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.61,Made,,,,,,,3.0,D. DeRozan,201942.0,1.0,,,,,,,,,
16,PT11M04.00S,2021-12-28T00:41:33.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,6.915243101182654,48.529411764705884,1610612737,2,3,2021-12-28T00:41:40Z,160000,7.0,13.0,1,left,C. Capela alley-oop DUNK (2 PTS) (T. Young 1 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,1.45,Made,,,,,,,2.0,T. Young,1629027.0,1.0,,,,,,,,,
19,PT10M44.00S,2021-12-28T00:41:53.2Z,1,REGULAR,3pt,Jump Shot,[],201942,70.64717477003943,26.225490196078432,1610612741,2,6,2021-12-28T00:42:00Z,180000,-119.0,223.0,1,right,D. DeRozan 25' 3PT  (3 PTS) (N. Vucevic 1 AST),"[201942, 202696]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,25.31,Made,,,,,,,3.0,N. Vucevic,202696.0,1.0,,,,,,,,,
21,PT10M26.00S,2021-12-28T00:42:10.5Z,1,REGULAR,3pt,Jump Shot,[],1629629,6.783837056504599,4.411764705882353,1610612737,5,6,2021-12-28T00:42:15Z,200000,228.0,11.0,1,left,C. Reddish 3PT  (3 PTS) (T. Young 2 AST),"[1629629, 1629027]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,22.82,Made,,,,,,,3.0,T. Young,1629027.0,2.0,,,,,,,,,
23,PT10M06.00S,2021-12-28T00:42:30.6Z,1,REGULAR,2pt,Jump Shot,[],203897,86.15308804204993,16.666666666666664,1610612741,5,6,2021-12-28T00:42:38Z,220000,-167.0,78.0,1,right,MISS Z. LaVine 18' turnaround fadeaway Shot,[203897],1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,18.39,Missed,,,,,,,,,,,,,,,,,,,
24,PT10M03.00S,2021-12-28T00:42:33.6Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,5,6,2021-12-28T00:42:38Z,230000,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,23.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
25,PT09M57.00S,2021-12-28T00:42:40.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,5.601182654402102,50.245098039215684,1610612737,7,6,2021-12-28T00:42:46Z,240000,-1.0,0.0,1,left,C. Capela alley-oop DUNK (4 PTS) (T. Young 3 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.12,Made,,,,,,,4.0,T. Young,1629027.0,3.0,,,,,,,,,
27,PT09M36.00S,2021-12-28T00:43:00.6Z,1,REGULAR,2pt,Jump Shot,[],201942,94.69448094612353,78.67647058823529,1610612741,7,6,2021-12-28T00:43:07Z,260000,143.0,-3.0,1,right,MISS D. DeRozan 14' step back Shot,[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,14.34,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M34.00S,2021-12-28T00:43:02.6Z,1,REGULAR,rebound,defensive,[],1630602,,,1610612737,7,6,2021-12-28T00:43:07Z,270000,,,0,,C. Brown Jr. REBOUND (Off:0 Def:1),[1630602],1610612737.0,ATL,,,,Brown Jr.,C. Brown Jr.,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
29,PT09M26.00S,2021-12-28T00:43:10.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,9.806176084099869,59.55882352941176,1610612737,7,6,2021-12-28T00:43:19Z,280000,-48.0,40.0,1,left,MISS T. Young 6' driving floating bank Shot,[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,6.21,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M23.00S,2021-12-28T00:43:13.7Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,7,6,2021-12-28T00:43:19Z,290000,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
31,PT09M11.00S,2021-12-28T00:43:27.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,92.9862023653088,54.65686274509803,1610612741,7,6,2021-12-28T00:43:33Z,300000,23.0,13.0,1,right,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,2.69,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M07.00S,2021-12-28T00:43:29.9Z,1,REGULAR,rebound,offensive,[],1629750,,,1610612741,7,6,2021-12-28T00:43:29Z,310000,,,0,,J. Green REBOUND (Off:1 Def:0),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,31.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
33,PT09M03.00S,2021-12-28T00:43:35.7Z,1,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612741,7,6,2021-12-28T00:43:47Z,320000,,,0,,C. Reddish shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1629629, 201942]",1610612737.0,ATL,shooting,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,DeRozan,201942.0,,,,
35,PT09M03.00S,2021-12-28T00:44:03.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],201942,,,1610612741,7,7,2021-12-28T00:44:23Z,340000,,,0,,D. DeRozan Free Throw 1 of 2 (4 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
36,PT09M03.00S,2021-12-28T00:44:03.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201942,,,1610612741,7,7,2021-12-28T00:44:23Z,350000,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M01.00S,2021-12-28T00:44:05.1Z,1,REGULAR,rebound,defensive,[],1630602,,,1610612737,7,7,2021-12-28T00:44:23Z,360000,,,0,,C. Brown Jr. REBOUND (Off:0 Def:2),[1630602],1610612737.0,ATL,,,,Brown Jr.,C. Brown Jr.,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
38,PT08M50.00S,2021-12-28T00:44:32.6Z,1,REGULAR,3pt,Jump Shot,[],203992,30.17411300919842,70.34313725490196,1610612737,7,7,2021-12-28T00:44:39Z,370000,-102.0,231.0,1,left,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M47.00S,2021-12-28T00:44:35.6Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,7,7,2021-12-28T00:44:39Z,380000,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,38.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
40,PT08M46.00S,2021-12-28T00:44:36.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,33.98488830486202,31.862745098039213,1610612737,10,7,2021-12-28T00:44:44Z,390000,91.0,267.0,1,left,T. Young 28' 3PT  (3 PTS) (C. Capela 1 AST),"[1629027, 203991]",1610612737.0,ATL,,,,Young,T. Young,,,,,28.2,Made,,,,,,,3.0,C. Capela,203991.0,1.0,,,,,,,,,
42,PT08M22.00S,2021-12-28T00:45:02.1Z,1,REGULAR,foul,personal,['2freethrow'],1630602,,,1610612741,10,7,2021-12-28T00:45:25Z,410000,,,0,,C. Brown Jr. shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630602, 201942]",1610612737.0,ATL,shooting,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,DeRozan,201942.0,,,,
44,PT08M22.00S,2021-12-28T00:45:26.0Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,10,8,2021-12-28T00:45:26Z,430000,,,0,,D. DeRozan Free Throw 1 of 2 (5 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
45,PT08M22.00S,2021-12-28T00:45:44.1Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,10,9,2021-12-28T00:45:44Z,440000,,,0,,D. DeRozan Free Throw 2 of 2 (6 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
46,PT08M11.00S,2021-12-28T00:45:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,7.703679369250986,45.83333333333333,1610612737,10,9,2021-12-28T00:46:02Z,450000,21.0,20.0,1,left,MISS T. Young running finger roll Layup,[1629027],1610612737.0,ATL,running finger roll,,,Young,T. Young,,,,,2.88,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M09.00S,2021-12-28T00:45:58.7Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,10,9,2021-12-28T00:45:58Z,460000,,,0,,C. Capela REBOUND (Off:3 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,46.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
48,PT08M08.00S,2021-12-28T00:45:59.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,8.492115637319317,48.77450980392157,1610612737,12,9,2021-12-28T00:46:07Z,470000,6.0,27.0,1,left,C. Capela putback Layup (6 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,2.8,Made,,,,,,,6.0,,,,,,,,,,,,
49,PT07M41.00S,2021-12-28T00:46:25.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,83.52496714848883,51.225490196078425,1610612741,12,9,2021-12-28T00:46:35Z,480000,6.0,102.0,1,right,MISS Z. LaVine 10' turnaround Shot,[203897],1610612741.0,CHI,turnaround,,,LaVine,Z. LaVine,,,,,10.26,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M37.00S,2021-12-28T00:46:29.3Z,1,REGULAR,rebound,defensive,[],1630602,,,1610612737,12,9,2021-12-28T00:46:29Z,490000,,,0,,C. Brown Jr. REBOUND (Off:0 Def:3),[1630602],1610612737.0,ATL,,,,Brown Jr.,C. Brown Jr.,,,,,,,49.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
51,PT07M32.00S,2021-12-28T00:46:34.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,10.200394218134035,50.49019607843137,1610612737,14,9,2021-12-28T00:46:48Z,500000,-2.0,43.0,1,left,T. Young driving floating Jump Shot (5 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,4.35,Made,,,,,,,5.0,,,,,,,,,,,,
52,PT07M32.00S,2021-12-28T00:46:45.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,14,9,2021-12-28T00:46:46Z,510000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M21.00S,2021-12-28T00:49:51.7Z,1,REGULAR,foul,technical,['1freethrow'],1630602,,,1610612741,14,9,2021-12-28T00:50:00Z,520000,,,0,,C. Brown Jr. defensive-3-second technical FOUL (1 Tech),[1630602],1610612737.0,ATL,defensive-3-second,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,202056.0,1.0,1.0,,,,,,
54,PT07M21.00S,2021-12-28T00:50:03.6Z,1,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,14,9,2021-12-28T00:50:03Z,530000,,,0,,MISS D. DeRozan technical Free Throw 1 of 1,[201942],1610612741.0,CHI,technical,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M21.00S,2021-12-28T00:50:03.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,14,9,2021-12-28T00:50:03Z,540000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,
56,PT07M07.00S,2021-12-28T00:50:31.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629750,90.22667542706965,53.431372549019606,1610612741,14,11,2021-12-28T00:50:38Z,550000,17.0,39.0,1,right,J. Green driving floating Jump Shot (2 PTS) (Z. LaVine 1 AST),"[1629750, 203897]",1610612741.0,CHI,driving floating,,,Green,J. Green,,,,,4.3,Made,,,,,,,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,
58,PT06M51.00S,2021-12-28T00:50:46.7Z,1,REGULAR,3pt,Jump Shot,[],1629629,18.084756898817346,6.372549019607843,1610612737,14,11,2021-12-28T00:50:51Z,570000,218.0,117.0,1,left,MISS C. Reddish 24' 3PT,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M48.00S,2021-12-28T00:50:49.7Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,14,11,2021-12-28T00:50:51Z,580000,,,0,,J. Green REBOUND (Off:1 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,58.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
60,PT06M37.00S,2021-12-28T00:51:00.3Z,1,REGULAR,2pt,Jump Shot,[],202696,73.53810775295663,50.73529411764706,1610612741,14,11,2021-12-28T00:51:04Z,590000,4.0,196.0,1,right,MISS N. Vucevic 19' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,19.62,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M35.00S,2021-12-28T00:51:02.3Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,14,11,2021-12-28T00:51:04Z,600000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
62,PT06M32.00S,2021-12-28T00:51:05.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203992,32.40801576872536,50.98039215686274,1610612737,14,11,2021-12-28T00:51:15Z,610000,-5.0,252.0,1,left,MISS B. Bogdanovic 25' running pullup 3PT,[203992],1610612737.0,ATL,running pullup,,,Bogdanovic,B. Bogdanovic,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M29.00S,2021-12-28T00:51:08.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,14,11,2021-12-28T00:51:15Z,620000,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,62.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
64,PT06M17.00S,2021-12-28T00:51:20.7Z,1,REGULAR,3pt,Jump Shot,[],201942,94.56307490144546,96.32352941176471,1610612741,14,14,2021-12-28T00:51:27Z,630000,232.0,-1.0,1,right,D. DeRozan 3PT  (9 PTS) (N. Vucevic 2 AST),"[201942, 202696]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,23.16,Made,,,,,,,9.0,N. Vucevic,202696.0,2.0,,,,,,,,,
66,PT06M04.00S,2021-12-28T00:51:33.7Z,1,REGULAR,2pt,Jump Shot,[],1629027,13.748357424441524,67.8921568627451,1610612737,16,14,2021-12-28T00:51:39Z,650000,-89.0,77.0,1,left,T. Young 11' driving floating Jump Shot (7 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,11.79,Made,,,,,,,7.0,,,,,,,,,,,,
67,PT05M47.00S,2021-12-28T00:51:50.4Z,1,REGULAR,3pt,Jump Shot,[],1629632,67.7562417871222,58.08823529411765,1610612741,16,14,2021-12-28T00:52:00Z,660000,40.0,251.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
68,PT05M44.00S,2021-12-28T00:51:53.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,16,14,2021-12-28T00:52:00Z,670000,,,0,,C. Capela REBOUND (Off:3 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,67.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
69,PT05M40.00S,2021-12-28T00:51:58.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.1268068331143235,49.50980392156863,1610612737,18,14,2021-12-28T00:52:10Z,680000,2.0,5.0,1,left,T. Young driving Layup (9 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,0.57,Made,,,,,,,9.0,,,,,,,,,,,,
70,PT05M40.00S,2021-12-28T00:52:04.8Z,1,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612737,18,14,2021-12-28T00:52:24Z,690000,,,0,,C. White shooting personal FOUL (1 PF) (Young 1 FT),"[1629632, 1629027]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Young,1629027.0,,,,
72,PT05M40.00S,2021-12-28T00:52:28.4Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,19,14,2021-12-28T00:52:28Z,710000,,,0,,T. Young Free Throw 1 of 1 (10 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
73,PT05M40.00S,2021-12-28T00:52:31.0Z,1,REGULAR,substitution,out,[],201942,,,1610612741,19,14,2021-12-28T00:52:36Z,720000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M40.00S,2021-12-28T00:52:31.0Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,19,14,2021-12-28T00:52:36Z,730000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M30.00S,2021-12-28T00:52:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,84.1819973718791,58.08823529411765,1610612741,19,14,2021-12-28T00:53:26Z,740000,40.0,96.0,1,right,MISS Z. LaVine 10' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,10.43,Missed,,,,,,,,,,,,,,,,,,,
76,PT05M28.00S,2021-12-28T00:52:42.2Z,1,REGULAR,rebound,defensive,[],1630602,,,1610612737,19,14,2021-12-28T00:52:45Z,750000,,,0,,C. Brown Jr. REBOUND (Off:0 Def:4),[1630602],1610612737.0,ATL,,,,Brown Jr.,C. Brown Jr.,,,,,,,75.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
77,PT05M20.00S,2021-12-28T00:52:51.3Z,1,REGULAR,3pt,Jump Shot,[],1629027,29.25427069645204,77.94117647058823,1610612737,19,14,2021-12-28T00:53:03Z,760000,-140.0,222.0,1,left,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
78,PT05M16.00S,2021-12-28T00:52:55.3Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,19,14,2021-12-28T00:53:03Z,770000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
79,PT05M09.00S,2021-12-28T00:53:01.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,86.28449408672799,61.274509803921575,1610612741,19,16,2021-12-28T00:54:39Z,780000,56.0,76.0,1,right,N. Vucevic 9' floating Jump Shot (5 PTS) (Z. LaVine 2 AST),"[202696, 203897]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,9.5,Made,,,,,,,5.0,Z. LaVine,203897.0,2.0,,,,,,,,,
81,PT04M50.00S,2021-12-28T00:53:19.5Z,1,REGULAR,3pt,Jump Shot,[],203992,31.488173455978973,34.55882352941176,1610612737,22,16,2021-12-28T00:53:24Z,800000,77.0,243.0,1,left,B. Bogdanovic 25' 3PT  (3 PTS) (C. Capela 2 AST),"[203992, 203991]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.54,Made,,,,,,,3.0,C. Capela,203991.0,2.0,,,,,,,,,
83,PT04M37.00S,2021-12-28T00:53:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,91.67214191852825,45.83333333333333,1610612741,22,16,2021-12-28T00:56:50Z,820000,-21.0,26.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 1629629]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,3.31,Missed,,,,,Reddish,1629629.0,,,,,,,,,,,,,
84,PT04M37.00S,2021-12-28T00:53:35.0Z,1,REGULAR,block,,[],1629629,,,1610612741,22,16,2021-12-28T00:56:44Z,830000,,,0,,C. Reddish BLOCK (1 BLK),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M36.00S,2021-12-28T00:53:36.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,22,16,2021-12-28T00:56:50Z,840000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,
86,PT04M36.00S,2021-12-28T00:53:41.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,22,16,2021-12-28T00:53:41Z,850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M36.00S,2021-12-28T00:53:43.3Z,1,REGULAR,substitution,out,[],203992,,,1610612741,22,16,2021-12-28T00:53:54Z,860000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M36.00S,2021-12-28T00:53:43.3Z,1,REGULAR,substitution,out,[],1629750,,,1610612741,22,16,2021-12-28T00:53:54Z,870000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
