actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
94,PT04M34.00S,2022-02-27T00:53:32.3Z,1,REGULAR,foul,personal,['1freethrow'],1628989,,,1610612761,22,24,2022-02-27T00:53:57Z,940000,,,0,,K. Huerter shooting personal FOUL (1 PF) (Siakam 1 FT),"[1628989, 1627783]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,1628951.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,
96,PT04M34.00S,2022-02-27T00:53:37.2Z,1,REGULAR,substitution,out,[],201568,,,1610612761,22,24,2022-02-27T00:53:48Z,960000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M34.00S,2022-02-27T00:53:37.2Z,1,REGULAR,substitution,out,[],203991,,,1610612761,22,24,2022-02-27T00:53:48Z,970000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M34.00S,2022-02-27T00:53:37.2Z,1,REGULAR,substitution,in,[],1630168,,,1610612761,22,24,2022-02-27T00:53:48Z,980000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M34.00S,2022-02-27T00:53:37.2Z,1,REGULAR,substitution,in,[],203992,,,1610612761,22,24,2022-02-27T00:53:48Z,990000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M34.00S,2022-02-27T00:54:02.5Z,1,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,22,25,2022-02-27T00:54:02Z,1000000,,,0,,P. Siakam Free Throw 1 of 1 (5 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
101,PT04M28.00S,2022-02-27T00:54:13.4Z,1,REGULAR,turnover,traveling,[],1629027,,,1610612737,22,25,2022-02-27T00:54:19Z,1010000,,,0,,T. Young traveling TURNOVER (1 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,1628951.0,,,,,,,,,,,1.0,,
102,PT04M16.00S,2022-02-27T00:54:42.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630173,4.944152431011826,50.49019607843137,1610612761,22,27,2022-02-27T00:54:48Z,1020000,-2.0,-6.0,1,left,P. Achiuwa cutting DUNK (5 PTS) (P. Siakam 2 AST),"[1630173, 1627783]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,0.65,Made,,,,,,,,,,5.0,P. Siakam,1627783.0,2.0,,,,,
104,PT03M49.00S,2022-02-27T00:55:43.0Z,1,REGULAR,jumpball,recovered,[],1629018,,,1610612737,22,27,2022-02-27T00:55:43Z,1040000,,,0,,Jump Ball P. Siakam vs. B. Bogdanovic: Tip to G. Trent Jr.,"[1629018, 1627783, 203992]",1610612761.0,TOR,heldball,G. Trent Jr.,1629018.0,Trent Jr.,G. Trent Jr.,Siakam,1627783.0,Bogdanovic,203992.0,,,,,,,,,,,,,,,,,,,,
107,PT03M49.00S,2022-02-27T00:55:43.0Z,1,REGULAR,turnover,lost ball,[],203992,,,1610612737,22,27,2022-02-27T00:59:48Z,1070000,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[203992, 1629018]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,1.0,Trent Jr.,1629018.0
108,PT03M49.00S,2022-02-27T00:55:43.0Z,1,REGULAR,steal,,[],1629018,,,1610612761,22,27,2022-02-27T00:59:36Z,1080000,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M36.00S,2022-02-27T00:55:56.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,27.808804204993432,77.20588235294117,1610612761,22,27,2022-02-27T00:56:03Z,1090000,-136.0,209.0,1,left,MISS F. VanVleet 24' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,
110,PT03M34.00S,2022-02-27T00:55:58.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,22,27,2022-02-27T00:56:03Z,1100000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,109.0,,,,,,,,,,,,,,,,,
111,PT03M34.00S,2022-02-27T00:56:03.7Z,1,REGULAR,foul,personal,[],1630168,,,1610612761,22,27,2022-02-27T00:56:12Z,1110000,,,0,,O. Okongwu loose ball personal FOUL (1 PF),"[1630168, 1630173]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,,,,,,,2002.0,1.0,0.0,Achiuwa,1630173.0,,,,,,,,,
113,PT03M34.00S,2022-02-27T00:56:12.4Z,1,REGULAR,substitution,out,[],1628989,,,1610612761,22,27,2022-02-27T00:56:15Z,1130000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M34.00S,2022-02-27T00:56:12.4Z,1,REGULAR,substitution,in,[],1626153,,,1610612761,22,27,2022-02-27T00:56:15Z,1140000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M25.00S,2022-02-27T00:56:31.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627832,31.488173455978973,34.55882352941176,1610612761,22,30,2022-02-27T00:56:35Z,1150000,77.0,243.0,1,left,F. VanVleet 25' 3PT step back (14 PTS),[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,25.54,Made,,,,,,,,,,14.0,,,,,,,,
116,PT03M18.00S,2022-02-27T00:56:37.2Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,22,30,2022-02-27T01:01:04Z,1160000,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1630173]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,2.0,Achiuwa,1630173.0
117,PT03M18.00S,2022-02-27T00:56:37.2Z,1,REGULAR,steal,,[],1630173,,,1610612761,22,30,2022-02-27T00:56:39Z,1170000,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M13.00S,2022-02-27T00:56:42.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,11.777266754270697,50.49019607843137,1610612761,22,30,2022-02-27T00:56:55Z,1180000,-2.0,58.0,1,left,MISS P. Siakam driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,5.83,Missed,,,,,,,,,,,,,,,,,,
119,PT03M09.00S,2022-02-27T00:56:46.8Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,22,30,2022-02-27T00:56:55Z,1190000,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT02M57.00S,2022-02-27T00:56:58.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,94.03745072273325,49.754901960784316,1610612737,24,30,2022-02-27T00:57:03Z,1200000,-1.0,4.0,1,right,O. Okongwu DUNK (2 PTS) (D. Wright 1 AST),"[1630168, 1626153]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,0.37,Made,,,,,,,,,,2.0,D. Wright,1626153.0,1.0,,,,,
122,PT02M35.00S,2022-02-27T00:57:19.7Z,1,REGULAR,3pt,Jump Shot,[],1627832,22.683968462549277,12.009803921568627,1610612761,24,30,2022-02-27T00:57:24Z,1220000,190.0,161.0,1,left,MISS F. VanVleet 24' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,
123,PT02M32.00S,2022-02-27T00:57:22.7Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,24,30,2022-02-27T00:57:24Z,1230000,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,
124,PT02M25.00S,2022-02-27T00:57:36.5Z,1,REGULAR,foul,technical,['1freethrow'],1627783,,,1610612737,24,30,2022-02-27T00:57:47Z,1240000,,,0,,P. Siakam defensive-3-second technical FOUL (1 Tech),[1627783],1610612761.0,TOR,defensive-3-second,,,Siakam,P. Siakam,,,,,,,,,,,2002.0,1.0,1.0,,,,,,,,,,,
125,PT02M25.00S,2022-02-27T00:57:43.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,24,30,2022-02-27T00:57:43Z,1250000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M25.00S,2022-02-27T01:00:04.5Z,1,REGULAR,substitution,out,[],1627783,,,1610612737,24,30,2022-02-27T01:00:22Z,1260000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M25.00S,2022-02-27T01:00:04.5Z,1,REGULAR,substitution,in,[],201152,,,1610612737,24,30,2022-02-27T01:00:22Z,1270000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M25.00S,2022-02-27T01:00:37.2Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,25,30,2022-02-27T01:00:37Z,1280000,,,0,,T. Young technical Free Throw 1 of 1 (10 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
129,PT02M25.00S,2022-02-27T01:00:47.3Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,25,30,2022-02-27T01:00:53Z,1290000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M25.00S,2022-02-27T01:00:47.3Z,1,REGULAR,substitution,in,[],1628995,,,1610612737,25,30,2022-02-27T01:00:53Z,1300000,,,0,,SUB in: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M17.00S,2022-02-27T01:01:01.4Z,1,REGULAR,3pt,Jump Shot,[],203992,68.80749014454665,30.88235294117647,1610612737,25,30,2022-02-27T01:01:08Z,1310000,-96.0,241.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
132,PT02M13.00S,2022-02-27T01:01:05.2Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,25,30,2022-02-27T01:01:05Z,1320000,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,131.0,2.0,2.0,0.0,,,,,,,,,,,,,,
133,PT02M08.00S,2022-02-27T01:01:11.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,7.835085413929041,51.71568627450981,1610612761,25,32,2022-02-27T01:01:17Z,1330000,-9.0,21.0,1,left,P. Achiuwa cutting Layup (7 PTS) (T. Young 1 AST),"[1630173, 201152]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,2.28,Made,,,,,,,,,,7.0,T. Young,201152.0,1.0,,,,,
135,PT02M08.00S,2022-02-27T01:01:18.9Z,1,REGULAR,foul,personal,['1freethrow'],203992,,,1610612761,25,32,2022-02-27T01:01:36Z,1350000,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Achiuwa 1 FT),"[203992, 1630173]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,1662.0,1.0,0.0,Achiuwa,1630173.0,,,,,,,,,
137,PT02M08.00S,2022-02-27T01:01:37.8Z,1,REGULAR,freethrow,1 of 1,[],1630173,,,1610612761,25,33,2022-02-27T01:01:37Z,1370000,,,0,,P. Achiuwa Free Throw 1 of 1 (8 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
138,PT01M55.00S,2022-02-27T01:01:55.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,25,33,2022-02-27T01:01:55Z,1380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M54.00S,2022-02-27T01:02:07.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612737,25,33,2022-02-27T01:02:28Z,1390000,,,0,,P. Achiuwa personal FOUL (1 PF) (Bogdanovic 2 FT),"[1630173, 203992]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,1662.0,1.0,0.0,Bogdanovic,203992.0,,,,,,,,,
141,PT01M54.00S,2022-02-27T01:02:34.5Z,1,REGULAR,freethrow,1 of 2,[],203992,,,1610612737,26,33,2022-02-27T01:02:34Z,1410000,,,0,,B. Bogdanovic Free Throw 1 of 2 (1 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
142,PT01M54.00S,2022-02-27T01:02:40.9Z,1,REGULAR,substitution,out,[],1629018,,,1610612737,26,33,2022-02-27T01:02:46Z,1420000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M54.00S,2022-02-27T01:02:40.9Z,1,REGULAR,substitution,in,[],1630201,,,1610612737,26,33,2022-02-27T01:02:46Z,1430000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M54.00S,2022-02-27T01:02:58.7Z,1,REGULAR,freethrow,2 of 2,[],203992,,,1610612737,27,33,2022-02-27T01:02:58Z,1440000,,,0,,B. Bogdanovic Free Throw 2 of 2 (2 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
145,PT01M44.00S,2022-02-27T01:03:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201152,7.5722733245729295,51.225490196078425,1610612761,27,35,2022-02-27T01:03:16Z,1450000,-6.0,19.0,1,left,T. Young driving finger roll Layup (2 PTS),[201152],1610612761.0,TOR,driving finger roll,,,Young,T. Young,,,,,1.97,Made,,,,,,,,,,2.0,,,,,,,,
146,PT01M34.00S,2022-02-27T01:03:20.3Z,1,REGULAR,3pt,Jump Shot,[],1628995,69.20170827858082,70.34313725490196,1610612737,27,35,2022-02-27T01:03:25Z,1460000,102.0,237.0,1,right,MISS K. Knox II 25' 3PT,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,
147,PT01M30.00S,2022-02-27T01:03:24.3Z,1,REGULAR,rebound,offensive,[],1629027,,,1610612737,27,35,2022-02-27T01:03:25Z,1470000,,,0,,T. Young REBOUND (Off:1 Def:0),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,146.0,1.0,0.0,1.0,,,,,,,,,,,,,,
148,PT01M29.00S,2022-02-27T01:03:25.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629027,89.30683311432325,49.01960784313725,1610612737,27,35,2022-02-27T01:03:28Z,1480000,-5.0,48.0,1,right,MISS T. Young floating Shot,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,4.82,Missed,,,,,,,,,,,,,,,,,,
149,PT01M27.00S,2022-02-27T01:03:27.0Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,27,35,2022-02-27T01:03:28Z,1490000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT01M06.00S,2022-02-27T01:03:50.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612761,27,35,2022-02-27T01:03:58Z,1500000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,1628951.0,,,,,,,,,,,,,
151,PT00M59.70S,2022-02-27T01:04:04.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630168,92.9862023653088,50.0,1610612737,29,35,2022-02-27T01:04:50Z,1510000,0.0,13.0,1,right,O. Okongwu alley-oop Layup (4 PTS) (T. Young 3 AST),"[1630168, 1629027]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,1.34,Made,,,,,,,,,,4.0,T. Young,1629027.0,3.0,,,,,
153,PT00M59.70S,2022-02-27T01:04:17.7Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612761,29,35,2022-02-27T01:04:17Z,1530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M51.10S,2022-02-27T01:04:28.4Z,1,REGULAR,3pt,Jump Shot,[],1628449,25.312089356110377,86.51960784313727,1610612761,29,35,2022-02-27T01:04:32Z,1540000,-183.0,185.0,1,left,MISS C. Boucher 26' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,
155,PT00M48.40S,2022-02-27T01:04:31.1Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612737,29,35,2022-02-27T01:04:32Z,1550000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,,
156,PT00M42.40S,2022-02-27T01:04:37.2Z,1,REGULAR,2pt,Jump Shot,[],1629027,75.77201051248358,35.78431372549019,1610612737,31,35,2022-02-27T01:04:41Z,1560000,-71.0,175.0,1,right,T. Young 18' pullup Jump Shot (12 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,18.91,Made,,,,,,,,,,12.0,,,,,,,,
157,PT00M31.10S,2022-02-27T01:04:51.9Z,1,REGULAR,3pt,Jump Shot,[],1627832,31.750985545335087,62.745098039215684,1610612761,31,35,2022-02-27T01:04:57Z,1570000,-64.0,246.0,1,left,MISS F. VanVleet 25' pullup 3PT - blocked,"[1627832, 1630168]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,25.41,Missed,,,,,,,,,,,,,,Okongwu,1630168.0,,,
158,PT00M31.10S,2022-02-27T01:04:51.9Z,1,REGULAR,block,,[],1630168,,,1610612761,31,35,2022-02-27T01:04:54Z,1580000,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M30.80S,2022-02-27T01:04:52.2Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,31,35,2022-02-27T01:04:57Z,1590000,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,157.0,2.0,1.0,1.0,,,,,,,,,,,,,,
160,PT00M30.80S,2022-02-27T01:04:57.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628449,5.590000152587891,50.0,1610612761,31,37,2022-02-27T01:05:03Z,1600000,0.0,0.0,1,left,C. Boucher Layup (2 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,0.0,Made,,,,,,,,,,2.0,,,,,,,,
161,PT00M12.40S,2022-02-27T01:05:15.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612737,31,37,2022-02-27T01:05:46Z,1610000,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (Knox II 2 FT),"[1630173, 1628995]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,,,,2002.0,2.0,0.0,Knox II,1628995.0,,,,,,,,,
163,PT00M12.40S,2022-02-27T01:05:46.9Z,1,REGULAR,freethrow,1 of 2,[],1628995,,,1610612737,31,37,2022-02-27T01:05:46Z,1630000,,,0,,MISS K. Knox II Free Throw 1 of 2,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,Missed,,,,,,,,,,,,,,,,,,
164,PT00M12.40S,2022-02-27T01:05:46.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,31,37,2022-02-27T01:05:46Z,1640000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,163.0,,,,,,,,,,,,,,,,,
165,PT00M12.40S,2022-02-27T01:05:48.3Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,31,37,2022-02-27T01:05:54Z,1650000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M12.40S,2022-02-27T01:05:48.3Z,1,REGULAR,substitution,in,[],1628989,,,1610612737,31,37,2022-02-27T01:05:54Z,1660000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M12.40S,2022-02-27T01:06:02.2Z,1,REGULAR,freethrow,2 of 2,[],1628995,,,1610612737,32,37,2022-02-27T01:06:02Z,1670000,,,0,,K. Knox II Free Throw 2 of 2 (1 PTS),[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
168,PT00M00.00S,2022-02-27T01:06:18.0Z,1,REGULAR,2pt,Jump Shot,[],1630201,17.69053876478318,18.137254901960784,1610612761,32,37,2022-02-27T01:06:23Z,1680000,159.0,114.0,1,left,MISS M. Flynn 19' pullup Shot,[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,19.58,Missed,,,,,,,,,,,,,,,,,,
169,PT00M00.00S,2022-02-27T01:06:21.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,32,37,2022-02-27T01:06:21Z,1690000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,168.0,,,,,,,,,,,,,,,,,
170,PT00M00.00S,2022-02-27T01:06:22.3Z,1,REGULAR,period,end,[],0,,,1610612761,32,37,2022-02-27T01:06:22Z,1700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-02-27T01:08:29.6Z,2,REGULAR,substitution,out,['startperiod'],1628995,,,1610612761,32,37,2022-02-27T01:08:53Z,1710000,,,0,,SUB out: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-02-27T01:08:29.6Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,32,37,2022-02-27T01:08:53Z,1730000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-02-27T01:08:29.6Z,2,REGULAR,substitution,out,['startperiod'],1628449,,,1610612761,32,37,2022-02-27T01:08:53Z,1740000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-02-27T01:08:29.6Z,2,REGULAR,substitution,in,['startperiod'],1629631,,,1610612761,32,37,2022-02-27T01:08:53Z,1760000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-02-27T01:08:29.6Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,32,37,2022-02-27T01:08:53Z,1770000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-02-27T01:08:29.6Z,2,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,32,37,2022-02-27T01:08:53Z,1780000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-02-27T01:09:07.5Z,2,REGULAR,period,start,[],0,,,1610612737,32,37,2022-02-27T01:09:07Z,1790000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M43.00S,2022-02-27T01:09:23.8Z,2,REGULAR,2pt,Jump Shot,[],1628989,79.58278580814718,24.019607843137255,1610612737,32,37,2022-02-27T01:09:28Z,1800000,-130.0,139.0,1,right,MISS K. Huerter 19' step back Shot,[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,19.05,Missed,,,,,,,,,,,,,,,,,,
181,PT11M39.00S,2022-02-27T01:09:27.8Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,32,37,2022-02-27T01:09:28Z,1810000,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,180.0,3.0,3.0,0.0,,,,,,,,,,,,,,
182,PT11M29.00S,2022-02-27T01:09:37.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,5.732588699080158,51.470588235294116,1610612761,32,39,2022-02-27T01:09:43Z,1820000,-7.0,1.0,1,left,P. Achiuwa driving DUNK (10 PTS) (T. Young 2 AST),"[1630173, 201152]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,0.75,Made,,,,,,,,,,10.0,T. Young,201152.0,2.0,,,,,
184,PT11M12.00S,2022-02-27T01:09:56.3Z,2,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612737,32,39,2022-02-27T01:10:22Z,1840000,,,0,,S. Barnes shooting personal FOUL (2 PF) (Hunter 2 FT),"[1630567, 1629631]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,1628951.0,2.0,0.0,Hunter,1629631.0,,,,,,,,,
