actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2026-01-16T03:40:56.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-16T03:40:56Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-01-16T03:40:58.8Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,0,0,2026-01-16T03:40:58Z,40000,False,,,0,,Jump Ball D. Ayton vs. M. Diabaté: Tip to L. James,"[2544, 1629028, 1631217]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Ayton,1629028.0,Diabaté,1631217.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2026-01-16T03:41:11.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,19.365965834428394,48.0392156862745,1610612747,0,0,2026-01-16T03:41:16Z,70000,False,10.0,130.0,1,left,MISS L. Dončić 12' driving floating Shot,[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,12.99,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2026-01-16T03:41:14.2Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,0,0,2026-01-16T03:53:21Z,80000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:1),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2026-01-16T03:41:34.7Z,1,REGULAR,3pt,Jump Shot,[],1628970,66.80354796320631,50.73529411764706,1610612766,0,3,2026-01-16T03:41:38Z,90000,False,4.0,260.0,1,right,M. Bridges 25' 3PT  (3 PTS) (L. Ball 1 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.95,Made,,,,,3.0,L. Ball,1630163.0,1.0,,,,,,,,,,
11,PT11M00.00S,2026-01-16T03:41:56.2Z,1,REGULAR,3pt,Jump Shot,[],2544,18.05190538764782,5.392156862745097,1610612747,3,3,2026-01-16T03:42:19Z,110000,False,223.0,117.0,1,left,L. James 25' 3PT  (3 PTS) (J. LaRavia 1 AST),"[2544, 1631222]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,25.19,Made,,,,,3.0,J. LaRavia,1631222.0,1.0,,,,,,,,,,
13,PT10M49.00S,2026-01-16T03:42:06.2Z,1,REGULAR,2pt,Jump Shot,[],1641706,92.82194480946123,68.13725490196079,1610612766,3,5,2026-01-16T03:42:10Z,130000,False,91.0,15.0,1,right,B. Miller 9' turnaround fadeaway Jump Shot (2 PTS) (M. Bridges 1 AST),"[1641706, 1628970]",1610612766.0,CHA,turnaround fadeaway,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,9.19,Made,,,,,2.0,M. Bridges,1628970.0,1.0,,,,,,,,,,
15,PT10M36.00S,2026-01-16T03:42:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,8.327858081471746,48.774509803921575,1610612747,5,5,2026-01-16T03:42:21Z,150000,False,6.0,26.0,1,left,M. Smart driving Layup (2 PTS),[203935],1610612747.0,LAL,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,2.0,,,,,,,,,,,,,
16,PT10M24.00S,2026-01-16T03:42:31.5Z,1,REGULAR,turnover,bad pass,[],1641706,,,1610612766,5,5,2026-01-16T03:42:38Z,160000,False,,,0,,B. Miller bad pass TURNOVER (1 TO),"[1641706, 2544]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,James,2544.0,,,,,,,
17,PT10M24.00S,2026-01-16T03:42:31.5Z,1,REGULAR,steal,,[],2544,,,1610612747,5,5,2026-01-16T03:42:33Z,170000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
18,PT10M19.00S,2026-01-16T03:42:37.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203935,8.459264126149804,97.30392156862744,1610612747,8,5,2026-01-16T03:42:44Z,180000,False,-237.0,27.0,1,left,M. Smart 3PT running (5 PTS) (L. Dončić 1 AST),"[203935, 1629029]",1610612747.0,LAL,running,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,23.8,Made,,,,,5.0,L. Dončić,1629029.0,1.0,,,,,,,,,,
20,PT09M56.00S,2026-01-16T03:42:59.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,90.71944809461235,45.34313725490197,1610612766,8,5,2026-01-16T04:13:21Z,200000,False,-23.0,35.0,1,right,MISS K. Knueppel driving reverse Layup - blocked,"[1642851, 2544]",1610612766.0,CHA,driving reverse,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,James,2544.0,,,,,
21,PT09M56.00S,2026-01-16T03:42:59.1Z,1,REGULAR,block,,[],2544,,,1610612766,8,5,2026-01-16T03:43:03Z,210000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
