actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-29T02:41:03.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-29T02:41:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-12-29T02:41:06.6Z,1,REGULAR,jumpball,recovered,[],203935,,,1610612747,0,0,2025-12-29T02:41:06Z,40000,False,,,0,,Jump Ball D. Ayton vs. M. Raynaud: Tip to M. Smart,"[203935, 1629028, 1642875]",1610612747.0,LAL,startperiod,M. Smart,203935.0,Smart,M. Smart,Ayton,1629028.0,Raynaud,1642875.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2025-12-29T02:41:24.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.95335085413929,47.549019607843135,1610612747,2,0,2025-12-29T02:41:29Z,70000,False,-12.0,14.0,1,right,L. James driving reverse Layup (2 PTS) (R. Hachimura 1 AST),"[2544, 1629060]",1610612747.0,LAL,driving reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,1.84,Made,2.0,R. Hachimura,1629060.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2025-12-29T02:41:38.0Z,1,REGULAR,2pt,Jump Shot,[],201942,18.971747700394218,76.7156862745098,1610612758,2,0,2025-12-29T02:41:42Z,90000,False,-134.0,126.0,1,left,MISS D. DeRozan 18' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,18.35,Missed,,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2025-12-29T02:41:41.0Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,2,0,2025-12-29T02:41:42Z,100000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M03.00S,2025-12-29T02:41:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,90.71944809461235,59.55882352941176,1610612747,2,0,2025-12-29T02:42:40Z,110000,False,48.0,35.0,1,right,MISS R. Hachimura driving Layup,[1629060],1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,5.91,Missed,,,,,,,,,,,,,,,,,,
12,PT11M01.00S,2025-12-29T02:42:01.6Z,1,REGULAR,rebound,defensive,[],201566,,,1610612758,2,0,2025-12-29T02:42:03Z,120000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M53.00S,2025-12-29T02:42:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,7.276609724047319,56.372549019607845,1610612758,2,0,2025-12-29T02:42:13Z,130000,False,-32.0,16.0,1,left,MISS M. Raynaud floating Shot,[1642875],1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,3.56,Missed,,,,,,,,,,,,,,,,,,
14,PT10M51.00S,2025-12-29T02:42:11.6Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,2,0,2025-12-29T02:43:31Z,140000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M43.00S,2025-12-29T02:42:18.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,85.85742444152432,53.431372549019606,1610612747,2,0,2025-12-29T02:43:45Z,150000,False,17.0,80.0,1,right,MISS D. Ayton 8' driving floating Shot,[1629028],1610612747.0,LAL,driving floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,8.22,Missed,,,,,,,,,,,,,,,,,,
