actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-11T03:13:08.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-11T03:13:08Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-11T03:13:11.8Z,1,REGULAR,jumpball,recovered,[],203935,,,1610612747,0,0,2026-03-11T03:13:11Z,40000,False,,,0,,Jump Ball D. Ayton vs. R. Gobert: Tip to M. Smart,"[203935, 1629028, 203497]",1610612747.0,LAL,startperiod,M. Smart,203935.0,Smart,M. Smart,Ayton,1629028.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2026-03-11T03:13:26.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,18.577529566360056,58.82352941176471,1610612747,0,0,2026-03-11T03:13:30Z,70000,False,-44.0,122.0,1,left,MISS L. Dončić 12' pullup Shot,[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,12.98,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2026-03-11T03:13:28.0Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,0,0,2026-03-11T03:13:30Z,80000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2026-03-11T03:13:47.0Z,1,REGULAR,3pt,Jump Shot,[],1628978,88.74835742444152,3.67647058823529,1610612750,0,0,2026-03-11T03:14:33Z,90000,False,-232.0,53.0,1,right,MISS D. DiVincenzo step back 3PT,[1628978],1610612750.0,MIN,step back,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2026-03-11T03:13:49.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,0,0,2026-03-11T03:13:54Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Left Corner 3,24+ Left,,,9.0,,,,,,,,,,,,,,,,,
12,PT11M15.00S,2026-03-11T03:14:10.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203944,68.24901445466492,58.57843137254902,1610612750,0,0,2026-03-11T03:15:03Z,120000,False,43.0,246.0,1,right,MISS J. Randle 24' pullup 3PT,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,,,,,,,,,,,,,,
13,PT11M11.00S,2026-03-11T03:14:14.6Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,0,0,2026-03-11T03:14:15Z,130000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M59.00S,2026-03-11T03:14:26.2Z,1,REGULAR,turnover,bad pass,[],1630559,,,1610612747,0,0,2026-03-11T03:14:29Z,140000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1628978]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,DiVincenzo,1628978.0,,,,,,,,,,,
15,PT10M59.00S,2026-03-11T03:14:26.2Z,1,REGULAR,steal,,[],1628978,,,1610612750,0,0,2026-03-11T03:14:27Z,150000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
16,PT10M50.00S,2026-03-11T03:14:35.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630162,83.22930354796321,22.549019607843135,1610612750,0,0,2026-03-11T03:14:41Z,160000,False,-137.0,105.0,1,right,MISS A. Edwards 17' pullup bank Shot,[1630162],1610612750.0,MIN,pullup bank,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,17.29,Missed,,,,,,,,,,,,,,,,,,
