actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
91,PT05M01.00S,2026-02-13T03:26:32.7Z,1,REGULAR,substitution,in,[],1628379,,,1610612747,23,20,2026-02-13T03:26:44Z,880000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M01.00S,2026-02-13T03:26:32.7Z,1,REGULAR,substitution,in,[],1628467,,,1610612747,23,20,2026-02-13T03:26:44Z,890000,False,,,0,,SUB in: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M01.00S,2026-02-13T03:26:32.7Z,1,REGULAR,substitution,in,[],1626145,,,1610612747,23,20,2026-02-13T03:26:44Z,900000,False,,,0,,SUB in: T. Jones,[1626145],1610612742.0,DAL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M01.00S,2026-02-13T03:26:32.7Z,1,REGULAR,substitution,in,[],202691,,,1610612747,23,20,2026-02-13T03:26:44Z,910000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M01.00S,2026-02-13T03:26:32.7Z,1,REGULAR,substitution,out,[],1629023,,,1610612747,23,20,2026-02-13T03:27:14Z,915000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M01.00S,2026-02-13T03:26:53.4Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],2544,,,1610612747,23,20,2026-02-13T03:26:59Z,920000,False,,,0,,MISS L. James Free Throw 1 of 1,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
96,PT04M59.00S,2026-02-13T03:26:55.4Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612742,23,20,2026-02-13T03:30:59Z,930000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,
97,PT04M52.00S,2026-02-13T03:27:00.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630230,6.4881734559789805,50.73529411764706,1610612742,23,22,2026-02-13T03:27:20Z,940000,False,-4.0,8.0,1,left,N. Marshall running Layup (6 PTS) (K. Middleton 1 AST),"[1630230, 203114]",1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,,Restricted Area,0-8 Center,0.93,Made,6.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,
100,PT04M39.00S,2026-02-13T03:27:13.6Z,1,REGULAR,3pt,Jump Shot,[],1630559,65.75229960578187,69.6078431372549,1610612747,23,22,2026-02-13T03:32:05Z,960000,False,98.0,269.0,1,right,MISS A. Reaves 28' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,,Above the Break 3,24+ Right Center,28.67,Missed,,,,,,,,,,,,,,,,,
101,PT04M39.00S,2026-02-13T03:27:13.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,23,22,2026-02-13T03:27:22Z,970000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,100.0,,,,,,,,,,,,
102,PT04M39.00S,2026-02-13T03:27:18.6Z,1,REGULAR,foul,personal,[],1628467,,,1610612742,23,22,2026-02-13T03:27:28Z,980000,False,,,0,,M. Kleber loose ball personal FOUL (1 PF),"[1628467, 1628963]",1610612747.0,LAL,loose ball,,,Kleber,M. Kleber,,,,,1179.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,0.0,Bagley III,1628963.0
104,PT04M39.00S,2026-02-13T03:27:24.4Z,1,REGULAR,substitution,out,[],2544,,,1610612742,23,22,2026-02-13T03:27:28Z,1000000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M39.00S,2026-02-13T03:27:24.4Z,1,REGULAR,substitution,in,[],1629020,,,1610612742,23,22,2026-02-13T03:27:28Z,1010000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M26.00S,2026-02-13T03:27:41.1Z,1,REGULAR,2pt,Jump Shot,[],202691,15.292378449408673,29.90196078431373,1610612742,23,24,2026-02-13T03:27:47Z,1020000,False,100.0,91.0,1,left,K. Thompson 13' pullup Jump Shot (2 PTS) (N. Marshall 3 AST),"[202691, 1630230]",1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,,Mid-Range,8-16 Right,13.57,Made,2.0,N. Marshall,1630230.0,3.0,,,,,,,,,,,,,
108,PT04M16.00S,2026-02-13T03:27:53.3Z,1,REGULAR,foul,personal,[],203114,,,1610612747,23,24,2026-02-13T03:27:57Z,1040000,False,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 1628467]",1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,2534.0,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,0.0,Kleber,1628467.0
110,PT04M16.00S,2026-02-13T03:27:57.8Z,1,REGULAR,substitution,out,[],1630230,,,1610612747,23,24,2026-02-13T03:28:01Z,1060000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M16.00S,2026-02-13T03:27:57.8Z,1,REGULAR,substitution,in,[],1631108,,,1610612747,23,24,2026-02-13T03:28:01Z,1070000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M11.00S,2026-02-13T03:28:14.9Z,1,REGULAR,3pt,Jump Shot,[],1628467,67.32917214191853,28.186274509803923,1610612747,23,24,2026-02-13T03:28:21Z,1080000,False,-109.0,255.0,1,right,MISS M. Kleber 27' 3PT,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,Above the Break 3,24+ Left Center,27.7,Missed,,,,,,,,,,,,,,,,,
113,PT04M05.00S,2026-02-13T03:28:20.9Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,23,24,2026-02-13T03:28:21Z,1090000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,Above the Break 3,24+ Left Center,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,
114,PT03M55.00S,2026-02-13T03:28:30.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,12.401445466491452,52.450980392156865,1610612742,23,24,2026-02-13T03:28:34Z,1100000,False,-12.0,64.0,1,left,MISS M. Bagley III 6' driving Layup,[1628963],1610612742.0,DAL,driving,,,Bagley III,M. Bagley III,,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,,,,,,,,,,,,
115,PT03M53.00S,2026-02-13T03:28:32.6Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612747,23,24,2026-02-13T03:28:34Z,1110000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,
116,PT03M48.00S,2026-02-13T03:28:38.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,94.13600525624179,49.26470588235294,1610612747,25,24,2026-02-13T03:28:43Z,1120000,False,-4.0,3.0,1,right,L. Kennard driving Layup (2 PTS),[1628379],1610612747.0,LAL,driving,,,Kennard,L. Kennard,,,,,,Restricted Area,0-8 Center,0.45,Made,2.0,,,,,,,,,,,,,,,,
117,PT03M25.00S,2026-02-13T03:29:01.3Z,1,REGULAR,3pt,Jump Shot,[],1631108,31.718134034165573,31.862745098039213,1610612742,25,27,2026-02-13T03:29:05Z,1130000,False,91.0,246.0,1,left,M. Christie 26' 3PT pullup (5 PTS),[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,,Above the Break 3,24+ Right Center,26.19,Made,5.0,,,,,,,,,,,,,,,,
118,PT03M09.00S,2026-02-13T03:29:20.1Z,1,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612747,25,27,2026-02-13T03:29:33Z,1140000,False,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Reaves 2 FT),"[1628963, 1630559]",1610612742.0,DAL,shooting,,,Bagley III,M. Bagley III,,,,,1179.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Reaves,1630559.0
121,PT03M09.00S,2026-02-13T03:30:15.4Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,25,27,2026-02-13T03:30:15Z,1170000,False,,,0,,MISS A. Reaves Free Throw 1 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
122,PT03M09.00S,2026-02-13T03:30:15.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,25,27,2026-02-13T03:30:15Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,121.0,,,,,,,,,,,,
123,PT03M09.00S,2026-02-13T03:30:28.5Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,26,27,2026-02-13T03:30:28Z,1190000,False,,,0,,A. Reaves Free Throw 2 of 2 (1 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
124,PT02M53.00S,2026-02-13T03:30:45.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,16.737844940867276,61.27450980392157,1610612742,26,27,2026-02-13T03:30:49Z,1200000,False,-56.0,105.0,1,left,MISS K. Middleton 11' turnaround fadeaway Shot,[203114],1610612742.0,DAL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,,In The Paint (Non-RA),8-16 Center,11.9,Missed,,,,,,,,,,,,,,,,,
125,PT02M49.00S,2026-02-13T03:30:49.9Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,26,27,2026-02-13T03:30:49Z,1210000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,
126,PT02M43.00S,2026-02-13T03:30:56.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,91.90210249671485,50.98039215686275,1610612747,28,27,2026-02-13T03:30:59Z,1220000,False,5.0,24.0,1,right,A. Reaves driving Layup (3 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,,Restricted Area,0-8 Center,2.41,Made,3.0,,,,,,,,,,,,,,,,
127,PT02M31.00S,2026-02-13T03:31:07.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,11.875821287779246,52.94117647058824,1610612742,28,29,2026-02-13T03:31:11Z,1230000,False,-15.0,59.0,1,left,M. Bagley III 6' floating Jump Shot (4 PTS) (T. Jones 1 AST),"[1628963, 1626145]",1610612742.0,DAL,floating,,,Bagley III,M. Bagley III,,,,,,In The Paint (Non-RA),0-8 Center,6.09,Made,4.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,
129,PT02M08.00S,2026-02-13T03:31:29.5Z,1,REGULAR,2pt,Jump Shot,[],1629060,95.05584756898817,30.392156862745097,1610612747,30,29,2026-02-13T03:31:32Z,1250000,False,-98.0,-6.0,1,right,R. Hachimura 9' pullup Jump Shot (9 PTS) (A. Reaves 1 AST),"[1629060, 1630559]",1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,,Mid-Range,8-16 Left,9.82,Made,9.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,,,
131,PT01M43.00S,2026-02-13T03:31:55.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,7.276609724047319,52.205882352941174,1610612742,30,31,2026-02-13T03:31:58Z,1270000,False,-11.0,16.0,1,left,M. Christie driving Layup (7 PTS) (T. Jones 2 AST),"[1631108, 1626145]",1610612742.0,DAL,driving,,,Christie,M. Christie,,,,,,Restricted Area,0-8 Center,1.93,Made,7.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,
133,PT01M43.00S,2026-02-13T03:32:00.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,30,31,2026-02-13T03:32:00Z,1290000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M43.00S,2026-02-13T03:35:00.8Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,30,31,2026-02-13T03:35:25Z,1300000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M43.00S,2026-02-13T03:35:00.8Z,1,REGULAR,substitution,out,[],1628963,,,1610612747,30,31,2026-02-13T03:35:25Z,1310000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M43.00S,2026-02-13T03:35:00.8Z,1,REGULAR,substitution,in,[],2544,,,1610612747,30,31,2026-02-13T03:35:25Z,1320000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M43.00S,2026-02-13T03:35:00.8Z,1,REGULAR,substitution,in,[],1629655,,,1610612747,30,31,2026-02-13T03:35:25Z,1330000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M34.00S,2026-02-13T03:35:42.2Z,1,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612747,30,31,2026-02-13T03:35:53Z,1340000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Reaves 2 FT),"[1631108, 1630559]",1610612742.0,DAL,shooting,,,Christie,M. Christie,,,,,203054.0,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,0.0,Reaves,1630559.0
140,PT01M34.00S,2026-02-13T03:36:22.1Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,31,31,2026-02-13T03:36:22Z,1360000,False,,,0,,A. Reaves Free Throw 1 of 2 (4 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
141,PT01M34.00S,2026-02-13T03:36:35.7Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,32,31,2026-02-13T03:36:35Z,1370000,False,,,0,,A. Reaves Free Throw 2 of 2 (5 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
143,PT01M12.00S,2026-02-13T03:37:10.7Z,1,REGULAR,turnover,bad pass,[],202691,,,1610612742,32,31,2026-02-13T03:37:18Z,1390000,False,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 1629020]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Vanderbilt,1629020.0,,,,,,
144,PT01M12.00S,2026-02-13T03:37:10.7Z,1,REGULAR,steal,,[],1629020,,,1610612747,32,31,2026-02-13T03:37:12Z,1400000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
145,PT01M07.00S,2026-02-13T03:37:15.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628379,93.61038107752957,3.9215686274509807,1610612747,32,31,2026-02-13T03:37:22Z,1410000,False,-230.0,8.0,1,right,MISS L. Kennard running 3PT,[1628379],1610612747.0,LAL,running,,,Kennard,L. Kennard,,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,
146,PT01M04.00S,2026-02-13T03:37:18.7Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,32,31,2026-02-13T03:37:22Z,1420000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,Left Corner 3,24+ Left,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,,
147,PT01M02.00S,2026-02-13T03:37:22.1Z,1,REGULAR,turnover,bad pass,[],202691,,,1610612742,32,31,2026-02-13T03:37:25Z,1430000,False,,,0,,K. Thompson bad pass TURNOVER (2 TO),"[202691, 1628379]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Kennard,1628379.0,,,,,,
148,PT01M02.00S,2026-02-13T03:37:22.1Z,1,REGULAR,steal,,[],1628379,,,1610612747,32,31,2026-02-13T03:37:23Z,1440000,False,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
149,PT00M59.70S,2026-02-13T03:37:26.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612747,32,31,2026-02-13T03:37:32Z,1450000,False,,,0,,K. Middleton personal FOUL (2 PF) (James 2 FT),"[203114, 2544]",1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,1179.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,James,2544.0
151,PT00M59.70S,2026-02-13T03:37:47.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],2544,,,1610612747,33,31,2026-02-13T03:37:47Z,1470000,False,,,0,,L. James Free Throw 1 of 2 (11 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,
152,PT00M59.70S,2026-02-13T03:38:00.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],2544,,,1610612747,34,31,2026-02-13T03:38:00Z,1480000,False,,,0,,L. James Free Throw 2 of 2 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
153,PT00M44.40S,2026-02-13T03:38:21.1Z,1,REGULAR,2pt,Jump Shot,[],202691,11.48160315374507,82.1078431372549,1610612742,34,31,2026-02-13T03:38:28Z,1490000,False,-161.0,55.0,1,left,MISS K. Thompson 16' driving floating Shot,[202691],1610612742.0,DAL,driving floating,,,Thompson,K. Thompson,,,,,,Mid-Range,16-24 Left,16.98,Missed,,,,,,,,,,,,,,,,,
154,PT00M43.50S,2026-02-13T03:38:22.0Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612742,34,31,2026-02-13T03:42:39Z,1500000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,Mid-Range,16-24 Left,,,,,,,153.0,3.0,2.0,1.0,,,,,,,,,
155,PT00M42.50S,2026-02-13T03:38:27.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629655,5.590000152587891,50.0,1610612742,34,31,2026-02-13T03:42:48Z,1510000,False,0.0,0.0,1,left,MISS D. Gafford tip DUNK,[1629655],1610612742.0,DAL,tip,,,Gafford,D. Gafford,,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
156,PT00M41.50S,2026-02-13T03:38:28.9Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612747,34,31,2026-02-13T03:42:48Z,1520000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,Restricted Area,0-8 Center,,,,,,,155.0,2.0,2.0,0.0,,,,,,,,,
157,PT00M35.80S,2026-02-13T03:38:30.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,93.08475689881735,49.01960784313726,1610612747,36,31,2026-02-13T03:38:38Z,1530000,False,-5.0,13.0,1,right,L. James running Layup (14 PTS) (A. Reaves 2 AST),"[2544, 1630559]",1610612747.0,LAL,running,,,James,L. James,,,,,,Restricted Area,0-8 Center,1.34,Made,14.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,,,
159,PT00M24.50S,2026-02-13T03:38:45.0Z,1,REGULAR,2pt,Jump Shot,[],203114,4.77989487516426,32.35294117647058,1610612742,36,31,2026-02-13T03:44:11Z,1550000,False,88.0,-8.0,1,left,MISS K. Middleton 8' driving floating Shot,[203114],1610612742.0,DAL,driving floating,,,Middleton,K. Middleton,,,,,,Mid-Range,8-16 Right,8.85,Missed,,,,,,,,,,,,,,,,,
160,PT00M22.70S,2026-02-13T03:38:46.8Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,36,31,2026-02-13T03:38:48Z,1560000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,Mid-Range,8-16 Right,,,,,,,159.0,2.0,2.0,0.0,,,,,,,,,
161,PT00M03.00S,2026-02-13T03:39:08.8Z,1,REGULAR,3pt,Jump Shot,[],2544,92.16491458607096,3.67647058823529,1610612747,36,31,2026-02-13T03:39:57Z,1570000,False,-232.0,21.0,1,right,MISS L. James 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Left Corner 3,24+ Left,23.26,Missed,,,,,,,,,,,,,,,,,
162,PT00M01.00S,2026-02-13T03:39:10.8Z,1,REGULAR,rebound,offensive,[],1628467,,,1610612747,36,31,2026-02-13T03:39:57Z,1580000,False,,,0,,M. Kleber REBOUND (Off:1 Def:0),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,Left Corner 3,24+ Left,,,,,,,161.0,1.0,0.0,1.0,,,,,,,,,
163,PT00M00.00S,2026-02-13T03:39:14.0Z,1,REGULAR,period,end,[],0,,,1610612747,36,31,2026-02-13T03:39:14Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2026-02-13T03:42:05.1Z,2,REGULAR,substitution,out,['startperiod'],1626145,,,1610612747,36,31,2026-02-13T03:42:39Z,1600000,False,,,0,,SUB out: T. Jones,[1626145],1610612742.0,DAL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2026-02-13T03:42:05.1Z,2,REGULAR,substitution,out,['startperiod'],203114,,,1610612747,36,31,2026-02-13T03:42:39Z,1610000,False,,,0,,SUB out: K. Middleton,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-02-13T03:42:05.1Z,2,REGULAR,substitution,in,['startperiod'],1630314,,,1610612747,36,31,2026-02-13T03:42:39Z,1620000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-02-13T03:42:05.1Z,2,REGULAR,substitution,in,['startperiod'],1629023,,,1610612747,36,31,2026-02-13T03:42:39Z,1630000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-02-13T03:42:49.1Z,2,REGULAR,period,start,[],0,,,1610612742,36,31,2026-02-13T03:42:49Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M47.00S,2026-02-13T03:43:15.9Z,2,REGULAR,3pt,Jump Shot,[],1631108,29.61563731931669,78.67647058823529,1610612742,36,34,2026-02-13T03:43:21Z,1650000,False,-143.0,226.0,1,left,M. Christie 26' 3PT  (10 PTS) (B. Williams 5 AST),"[1631108, 1630314]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,,Above the Break 3,24+ Left Center,26.76,Made,10.0,B. Williams,1630314.0,5.0,,,,,,,,,,,,,
171,PT11M22.00S,2026-02-13T03:43:41.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,87.82851511169514,42.15686274509803,1610612747,36,34,2026-02-13T03:43:44Z,1670000,False,-39.0,62.0,1,right,MISS A. Reaves 7' driving bank Shot,[1630559],1610612747.0,LAL,driving bank,,,Reaves,A. Reaves,,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,,,,,,,,,,,,,
172,PT11M20.00S,2026-02-13T03:43:43.2Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,36,34,2026-02-13T03:43:44Z,1680000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,171.0,2.0,2.0,0.0,,,,,,,,,
173,PT11M18.00S,2026-02-13T03:43:47.1Z,2,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612742,36,34,2026-02-13T03:43:52Z,1690000,False,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Washington 2 FT),"[1629020, 1629023]",1610612747.0,LAL,shooting,,,Vanderbilt,J. Vanderbilt,,,,,1179.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Washington,1629023.0
175,PT11M18.00S,2026-02-13T03:44:19.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629023,,,1610612742,36,35,2026-02-13T03:44:19Z,1710000,False,,,0,,P. Washington Free Throw 1 of 2 (6 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
176,PT11M18.00S,2026-02-13T03:44:20.3Z,2,REGULAR,substitution,out,[],1630559,,,1610612742,36,35,2026-02-13T03:44:25Z,1720000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M18.00S,2026-02-13T03:44:20.3Z,2,REGULAR,substitution,in,[],203935,,,1610612742,36,35,2026-02-13T03:44:25Z,1730000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
