actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-06T03:12:58.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-06T03:12:58Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-11-06T03:13:01.0Z,1,REGULAR,jumpball,recovered,[],1630577,,,1610612759,0,0,2025-11-06T03:13:01Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. D. Ayton: Tip to J. Champagnie,"[1630577, 1641705, 1629028]",1610612759.0,SAS,startperiod,J. Champagnie,1630577.0,Champagnie,J. Champagnie,Wembanyama,1641705.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2025-11-06T03:13:17.9Z,1,REGULAR,3pt,Jump Shot,[],203084,18.84034165571616,4.656862745098039,1610612759,0,0,2025-11-06T03:13:23Z,70000,False,227.0,125.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2025-11-06T03:13:19.9Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,0,0,2025-11-06T03:13:23Z,80000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2025-11-06T03:13:35.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,82.44086727989487,40.931372549019606,1610612747,0,0,2025-11-06T03:14:29Z,90000,False,-45.0,113.0,1,right,MISS L. Dončić 12' step back Shot,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,12.14,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2025-11-06T03:13:37.3Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,0,0,2025-11-06T03:14:29Z,100000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M11.00S,2025-11-06T03:13:45.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,13.797634691195796,55.323223039215684,1610612759,0,0,2025-11-06T03:14:00Z,110000,False,-27.0,77.0,1,left,MISS V. Wembanyama 8' floating Shot,[1641705],1610612759.0,SAS,floating,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,8.17,Missed,,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2025-11-06T03:13:47.3Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,0,0,2025-11-06T03:16:04Z,120000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:0),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M09.00S,2025-11-06T03:13:52.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641705,5.590000152587891,50.0,1610612759,0,2,2025-11-06T03:16:08Z,130000,False,0.0,0.0,1,left,V. Wembanyama tip Layup (2 PTS),[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
14,PT10M56.00S,2025-11-06T03:14:00.6Z,1,REGULAR,3pt,Jump Shot,[],1629060,72.45400788436268,19.362745098039213,1610612747,0,2,2025-11-06T03:14:05Z,140000,False,-153.0,206.0,1,right,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
15,PT10M54.00S,2025-11-06T03:14:02.6Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,0,2,2025-11-06T03:14:05Z,150000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M46.00S,2025-11-06T03:14:11.0Z,1,REGULAR,3pt,Jump Shot,[],203084,14.37253613666229,2.4509803921568647,1610612759,0,2,2025-11-06T03:14:15Z,160000,False,238.0,83.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,25.16,Missed,,,,,,,,,,,,,,,,,,
17,PT10M44.00S,2025-11-06T03:14:13.0Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,0,2,2025-11-06T03:14:15Z,170000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Right Corner 3,24+ Right,,,16.0,2.0,2.0,0.0,,,,,,,,,,,,,,
18,PT10M23.00S,2025-11-06T03:14:33.5Z,1,REGULAR,3pt,Jump Shot,[],1629029,69.82588699080158,18.382352941176478,1610612747,0,2,2025-11-06T03:17:00Z,180000,False,-158.0,231.0,1,right,MISS L. Dončić 28' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,28.0,Missed,,,,,,,,,,,,,,,,,,
19,PT10M18.00S,2025-11-06T03:14:38.5Z,1,REGULAR,rebound,offensive,[],203935,,,1610612747,0,2,2025-11-06T03:14:39Z,190000,False,,,0,,M. Smart REBOUND (Off:1 Def:0),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,18.0,1.0,0.0,1.0,,,,,,,,,,,,,,
20,PT10M15.00S,2025-11-06T03:14:42.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,71.7969776609724,19.607843137254903,1610612747,3,2,2025-11-06T03:14:46Z,200000,False,-152.0,213.0,1,right,L. Dončić 26' 3PT  (3 PTS) (M. Smart 1 AST),"[1629029, 203935]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,26.13,Made,,,,,3.0,M. Smart,203935.0,1.0,,,,,,,,,,
22,PT10M06.00S,2025-11-06T03:14:51.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630170,7.802233902759525,52.69607843137255,1610612759,3,2,2025-11-06T03:14:55Z,220000,False,-13.0,21.0,1,left,MISS D. Vassell driving DUNK,[1630170],1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
23,PT10M04.00S,2025-11-06T03:14:53.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,3,2,2025-11-06T03:14:55Z,230000,False,,,0,,L. Dončić REBOUND (Off:0 Def:3),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,22.0,3.0,3.0,0.0,,,,,,,,,,,,,,
24,PT09M57.00S,2025-11-06T03:15:00.2Z,1,REGULAR,2pt,Jump Shot,[],1629028,76.92181340341656,68.62745098039215,1610612747,3,2,2025-11-06T03:15:08Z,240000,False,93.0,164.0,1,right,MISS D. Ayton 18' Jump Shot,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,18.89,Missed,,,,,,,,,,,,,,,,,,
25,PT09M56.00S,2025-11-06T03:15:01.2Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,3,2,2025-11-06T03:22:12Z,250000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M56.00S,2025-11-06T03:15:09.1Z,1,REGULAR,foul,personal,[],1629029,,,1610612759,3,2,2025-11-06T03:22:10Z,260000,False,,,0,,L. Dončić personal FOUL (1 PF),"[1629029, 1642264]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Castle,1642264.0,,,,,
28,PT09M40.00S,2025-11-06T03:15:34.1Z,1,REGULAR,2pt,Jump Shot,[],1630170,21.994086727989497,27.941176470588232,1610612759,3,4,2025-11-06T03:15:37Z,280000,False,110.0,154.0,1,left,D. Vassell 18' pullup Jump Shot (2 PTS) (H. Barnes 1 AST),"[1630170, 203084]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,18.96,Made,,,,,2.0,H. Barnes,203084.0,1.0,,,,,,,,,,
30,PT09M20.00S,2025-11-06T03:15:53.6Z,1,REGULAR,3pt,Jump Shot,[],203935,85.20039421813404,96.32352941176471,1610612747,3,4,2025-11-06T03:15:58Z,300000,False,232.0,87.0,1,right,MISS M. Smart 24' 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,24.73,Missed,,,,,,,,,,,,,,,,,,
31,PT09M16.00S,2025-11-06T03:15:57.6Z,1,REGULAR,rebound,offensive,[],1629029,,,1610612747,3,4,2025-11-06T03:15:58Z,310000,False,,,0,,L. Dončić REBOUND (Off:1 Def:3),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Right Corner 3,24+ Right,,,30.0,4.0,3.0,1.0,,,,,,,,,,,,,,
32,PT09M05.00S,2025-11-06T03:16:09.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,72.45400788436268,85.29411764705883,1610612747,3,4,2025-11-06T03:16:12Z,320000,False,176.0,206.0,1,right,MISS L. Dončić 27' 3PT,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,27.16,Missed,,,,,,,,,,,,,,,,,,
33,PT09M02.00S,2025-11-06T03:16:11.5Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,3,4,2025-11-06T03:16:11Z,330000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,,,
34,PT08M51.00S,2025-11-06T03:16:23.3Z,1,REGULAR,3pt,Jump Shot,[],1630577,11.613009198423129,96.81372549019608,1610612759,3,7,2025-11-06T03:19:15Z,340000,False,-234.0,57.0,1,left,J. Champagnie 24' 3PT  (3 PTS) (S. Castle 1 AST),"[1630577, 1642264]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,24.09,Made,,,,,3.0,S. Castle,1642264.0,1.0,,,,,,,,,,
