actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
46,PT07M59.00S,2025-12-11T03:19:06.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642264,8.196452036793687,46.32352941176471,1610612759,13,9,2025-12-11T03:19:11Z,460000,False,18.0,25.0,1,left,S. Castle running Layup (4 PTS),[1642264],1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,4.0,,,,,,,,,,,,,
47,PT07M41.00S,2025-12-11T03:19:24.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,80.73258869908015,57.1078431372549,1610612747,15,9,2025-12-11T03:19:27Z,470000,False,36.0,129.0,1,right,D. Ayton 13' Jump Shot (6 PTS) (A. Reaves 3 AST),"[1629028, 1630559]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,13.34,Made,,,,,6.0,,,,,,A. Reaves,1630559.0,3.0,,,,,
49,PT07M25.00S,2025-12-11T03:19:41.3Z,1,REGULAR,3pt,Jump Shot,[],1642264,23.176741130091983,11.519607843137265,1610612759,15,9,2025-12-11T03:19:45Z,490000,False,192.0,165.0,1,left,MISS S. Castle 25' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,,
50,PT07M23.00S,2025-12-11T03:19:43.3Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,15,9,2025-12-11T03:19:45Z,500000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT07M18.00S,2025-12-11T03:19:48.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],2544,67.9862023653088,76.9607843137255,1610612747,15,9,2025-12-11T03:19:57Z,510000,False,135.0,248.0,1,right,MISS L. James 28' running pullup 3PT,[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Right Center,28.26,Missed,,,,,,,,,,,,,,,,,,
52,PT07M15.00S,2025-12-11T03:19:50.0Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,15,9,2025-12-11T03:19:50Z,520000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT07M10.00S,2025-12-11T03:19:55.0Z,1,REGULAR,turnover,bad pass,[],1642264,,,1610612759,15,9,2025-12-11T03:19:59Z,530000,False,,,0,,S. Castle bad pass TURNOVER (1 TO),"[1642264, 1629028]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Ayton,1629028.0
54,PT07M10.00S,2025-12-11T03:19:55.0Z,1,REGULAR,steal,,[],1629028,,,1610612747,15,9,2025-12-11T03:19:56Z,540000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
55,PT06M58.00S,2025-12-11T03:20:07.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,66.5407358738502,69.11764705882354,1610612747,15,9,2025-12-11T03:20:11Z,550000,False,96.0,262.0,1,right,MISS L. Dončić 27' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,27.89,Missed,,,,,,,,,,,,,,,,,,
56,PT06M55.00S,2025-12-11T03:20:10.1Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,15,9,2025-12-11T03:20:10Z,560000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M54.00S,2025-12-11T03:20:13.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642264,8.853482260183966,50.245098039215684,1610612759,15,11,2025-12-11T03:49:35Z,570000,False,-1.0,31.0,1,left,S. Castle running reverse Layup (6 PTS) (D. Fox 1 AST),"[1642264, 1628368]",1610612759.0,SAS,running reverse,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,6.0,,,,,,D. Fox,1628368.0,1.0,,,,,
59,PT06M54.00S,2025-12-11T03:20:17.0Z,1,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612759,15,11,2025-12-11T03:20:23Z,590000,False,,,0,,L. Dončić shooting personal FOUL (1 PF) (Castle 1 FT),"[1629029, 1642264]",1610612747.0,LAL,shooting,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,101284.0,1.0,0.0,Castle,1642264.0,,,,,,,,
61,PT06M54.00S,2025-12-11T03:20:28.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,15,11,2025-12-11T03:24:49Z,610000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M54.00S,2025-12-11T03:23:23.7Z,1,REGULAR,substitution,out,[],2544,,,1610612759,15,11,2025-12-11T03:24:49Z,620000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M54.00S,2025-12-11T03:23:23.7Z,1,REGULAR,substitution,out,[],1628368,,,1610612759,15,11,2025-12-11T03:24:49Z,630000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M54.00S,2025-12-11T03:23:23.7Z,1,REGULAR,substitution,in,[],1629216,,,1610612759,15,11,2025-12-11T03:24:49Z,640000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M54.00S,2025-12-11T03:23:23.7Z,1,REGULAR,substitution,in,[],1642844,,,1610612759,15,11,2025-12-11T03:24:49Z,650000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M54.00S,2025-12-11T03:23:57.7Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1642264,,,1610612759,15,12,2025-12-11T03:23:57Z,660000,False,,,0,,S. Castle Free Throw 1 of 1 (7 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
67,PT06M39.00S,2025-12-11T03:24:11.5Z,1,REGULAR,3pt,Jump Shot,[],1629060,91.11366622864652,3.67647058823529,1610612747,18,12,2025-12-11T03:24:16Z,670000,False,-232.0,31.0,1,right,R. Hachimura 3PT  (3 PTS) (L. Dončić 1 AST),"[1629060, 1629029]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,23.37,Made,,,,,3.0,,,,,,L. Dončić,1629029.0,1.0,,,,,
69,PT06M20.00S,2025-12-11T03:24:31.0Z,1,REGULAR,3pt,Jump Shot,[],203084,6.093955321944804,95.58823529411765,1610612759,18,15,2025-12-11T03:24:35Z,690000,False,-228.0,5.0,1,left,H. Barnes 3PT  (3 PTS) (S. Castle 2 AST),"[203084, 1642264]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,22.8,Made,,,,,3.0,,,,,,S. Castle,1642264.0,2.0,,,,,
71,PT06M03.00S,2025-12-11T03:24:47.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,80.20696452036793,52.450980392156865,1610612747,18,15,2025-12-11T03:24:51Z,710000,False,12.0,134.0,1,right,MISS L. Dončić 13' fadeaway Shot,[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,13.42,Missed,,,,,,,,,,,,,,,,,,
72,PT06M01.00S,2025-12-11T03:24:49.1Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,18,15,2025-12-11T03:24:51Z,720000,False,,,0,,S. Castle REBOUND (Off:0 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,71.0,2.0,2.0,0.0,,,,,,,,,,,,,,
73,PT05M53.00S,2025-12-11T03:25:01.6Z,1,REGULAR,turnover,traveling,[],1630170,,,1610612759,18,15,2025-12-11T03:25:06Z,730000,False,,,0,,D. Vassell traveling TURNOVER (1 TO),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,,,,,,,,101284.0,,,,,,,,,,1.0,,
74,PT05M40.00S,2025-12-11T03:25:26.5Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612747,18,15,2025-12-11T03:25:30Z,740000,False,,,0,,L. Dončić bad pass TURNOVER (1 TO),"[1629029, 1642844]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Harper,1642844.0
75,PT05M40.00S,2025-12-11T03:25:26.5Z,1,REGULAR,steal,,[],1642844,,,1610612759,18,15,2025-12-11T03:25:28Z,750000,False,,,0,,D. Harper STEAL (1 STL),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
76,PT05M36.00S,2025-12-11T03:25:30.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642844,7.670827858081481,47.79411764705882,1610612759,18,17,2025-12-11T03:25:34Z,760000,False,11.0,20.0,1,left,D. Harper running Layup (2 PTS),[1642844],1610612759.0,SAS,running,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,2.0,,,,,,,,,,,,,
77,PT05M24.00S,2025-12-11T03:25:48.3Z,1,REGULAR,foul,personal,[],1642844,,,1610612747,18,17,2025-12-11T03:25:53Z,770000,False,,,0,,D. Harper personal FOUL (1 PF),"[1642844, 1630559]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628951.0,1.0,0.0,Reaves,1630559.0,,,,,,,,
79,PT05M24.00S,2025-12-11T03:25:53.8Z,1,REGULAR,substitution,out,[],1630170,,,1610612747,18,17,2025-12-11T03:26:05Z,790000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M24.00S,2025-12-11T03:25:53.8Z,1,REGULAR,substitution,out,[],203084,,,1610612747,18,17,2025-12-11T03:26:05Z,800000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M24.00S,2025-12-11T03:25:53.8Z,1,REGULAR,substitution,in,[],1629640,,,1610612747,18,17,2025-12-11T03:26:05Z,810000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M24.00S,2025-12-11T03:25:53.8Z,1,REGULAR,substitution,in,[],1630577,,,1610612747,18,17,2025-12-11T03:26:05Z,820000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M22.00S,2025-12-11T03:26:10.8Z,1,REGULAR,foul,personal,[],1642264,,,1610612747,18,17,2025-12-11T03:26:16Z,830000,False,,,0,,S. Castle personal FOUL (2 PF),"[1642264, 1630559]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,,,,,,1628951.0,2.0,0.0,Reaves,1630559.0,,,,,,,,
85,PT05M22.00S,2025-12-11T03:26:28.1Z,1,REGULAR,substitution,out,[],1642264,,,1610612747,18,17,2025-12-11T03:26:32Z,850000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M22.00S,2025-12-11T03:26:28.1Z,1,REGULAR,substitution,in,[],1628368,,,1610612747,18,17,2025-12-11T03:26:32Z,860000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M20.00S,2025-12-11T03:26:46.9Z,1,REGULAR,foul,personal,['2freethrow'],1642844,,,1610612747,18,17,2025-12-11T03:26:52Z,870000,False,,,0,,D. Harper shooting personal FOUL (2 PF) (Dončić 2 FT),"[1642844, 1629029]",1610612759.0,SAS,shooting,,,Harper,D. Harper,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628951.0,2.0,0.0,Dončić,1629029.0,,,,,,,,
