actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-04-13T00:40:30.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-13T00:40:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-04-13T00:40:32.4Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,0,0,2026-04-13T00:40:32Z,40000,False,,,0,,Jump Ball D. Ayton vs. O. Tshiebwe: Tip to L. James,"[2544, 1629028, 1631131]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Ayton,1629028.0,Tshiebwe,1631131.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2026-04-13T00:40:45.2Z,1,REGULAR,2pt,Jump Shot,[],1628379,21.862680683311424,69.6078431372549,1610612747,2,0,2026-04-13T00:40:50Z,70000,False,-98.0,153.0,1,left,L. Kennard 18' pullup Jump Shot (2 PTS) (L. James 1 AST),"[1628379, 2544]",1610612747.0,LAL,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left Center,18.17,Made,2.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
10,PT11M41.00S,2026-04-13T00:41:37.7Z,1,REGULAR,3pt,Jump Shot,[],1642846,69.60619250985545,33.90012254901961,1610612762,2,0,2026-04-13T00:44:22Z,100000,False,-80.0,233.0,1,right,MISS A. Bailey 24' pullup 3PT,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Left Center,24.67,Missed,,,,,,,,,,,,,,,,,,
11,PT11M38.00S,2026-04-13T00:41:40.7Z,1,REGULAR,rebound,offensive,[],1642396,,,1610612762,2,0,2026-04-13T00:44:22Z,110000,False,,,0,,B. Hinson REBOUND (Off:1 Def:0),[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,Above the Break 3,24+ Left Center,,,,,,,10.0,1.0,0.0,1.0,,,,,,,,,,
12,PT11M37.00S,2026-04-13T00:41:42.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642396,88.87976346911958,63.48039215686275,1610612762,2,0,2026-04-13T00:44:35Z,120000,False,67.0,52.0,1,right,MISS B. Hinson 8' driving floating Shot,[1642396],1610612762.0,UTA,driving floating,,,Hinson,B. Hinson,,,,,In The Paint (Non-RA),8-16 Right,8.51,Missed,,,,,,,,,,,,,,,,,,
13,PT11M35.00S,2026-04-13T00:41:44.6Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,2,0,2026-04-13T00:44:35Z,130000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT11M26.00S,2026-04-13T00:41:48.3Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,2,0,2026-04-13T00:41:54Z,140000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1643016]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Mbeng,1643016.0,,,,,,,
15,PT11M26.00S,2026-04-13T00:41:48.3Z,1,REGULAR,steal,,[],1643016,,,1610612762,2,0,2026-04-13T00:41:51Z,150000,False,,,0,,B. Mbeng STEAL (1 STL),[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
16,PT11M21.00S,2026-04-13T00:42:01.6Z,1,REGULAR,turnover,out-of-bounds,[],1642846,,,1610612762,2,0,2026-04-13T00:42:30Z,160000,False,,,0,,A. Bailey bad pass out-of-bounds TURNOVER (1 TO),[1642846],1610612762.0,UTA,bad pass,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,1146.0,,,,,,
17,PT11M15.00S,2026-04-13T00:42:11.3Z,1,REGULAR,foul,personal,[],1642396,,,1610612747,2,0,2026-04-13T00:42:20Z,170000,False,,,0,,B. Hinson personal FOUL (1 PF),"[1642396, 2544]",1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1146.0,1.0,0.0,James,2544.0,,
19,PT11M04.00S,2026-04-13T00:42:36.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2544,7.408015768725363,49.26470588235294,1610612747,2,0,2026-04-13T00:45:27Z,190000,False,4.0,17.0,1,left,MISS L. James pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
20,PT11M03.00S,2026-04-13T00:42:37.1Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612747,2,0,2026-04-13T00:42:47Z,200000,False,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,19.0,2.0,1.0,1.0,,,,,,,,,,
