actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-12-31T03:43:19.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-31T03:43:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-12-31T03:43:22.3Z,1,REGULAR,jumpball,recovered,[],1630595,,,1610612765,0,0,2025-12-31T03:43:22Z,40000,False,,,0,,Jump Ball J. Duren vs. D. Ayton: Tip to C. Cunningham,"[1630595, 1631105, 1629028]",1610612765.0,DET,startperiod,C. Cunningham,1630595.0,Cunningham,C. Cunningham,Duren,1631105.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2025-12-31T03:43:31.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,12.13863337713535,54.16666666666667,1610612765,0,2,2025-12-31T03:43:43Z,70000,False,-21.0,62.0,1,left,T. Harris 6' driving floating Jump Shot (2 PTS) (C. Cunningham 1 AST),"[202699, 1630595]",1610612765.0,DET,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,6.5,Made,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2025-12-31T03:43:53.7Z,1,REGULAR,3pt,Jump Shot,[],1631222,69.03745072273324,72.54901960784314,1610612747,0,2,2025-12-31T03:43:59Z,90000,False,113.0,239.0,1,right,MISS J. LaRavia 26' 3PT,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,26.38,Missed,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2025-12-31T03:43:55.7Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,0,2,2025-12-31T03:43:59Z,100000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M08.00S,2025-12-31T03:44:10.3Z,1,REGULAR,turnover,bad pass,[],202699,,,1610612765,0,2,2025-12-31T03:44:14Z,110000,False,,,0,,T. Harris bad pass TURNOVER (1 TO),"[202699, 203935]",1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Smart,203935.0,,,,,,,
12,PT11M08.00S,2025-12-31T03:44:10.3Z,1,REGULAR,steal,,[],203935,,,1610612747,0,2,2025-12-31T03:44:12Z,120000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M00.00S,2025-12-31T03:44:18.6Z,1,REGULAR,turnover,bad pass,[],1631222,,,1610612747,0,2,2025-12-31T03:44:24Z,130000,False,,,0,,J. LaRavia bad pass TURNOVER (1 TO),"[1631222, 1631105]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Duren,1631105.0,,,,,,,
14,PT11M00.00S,2025-12-31T03:44:18.6Z,1,REGULAR,steal,,[],1631105,,,1610612765,0,2,2025-12-31T03:44:20Z,140000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
15,PT10M52.00S,2025-12-31T03:44:25.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,27.513140604467807,81.86274509803921,1610612765,0,2,2025-12-31T03:45:50Z,150000,False,-159.0,206.0,1,left,MISS C. Cunningham 26' 3PT - blocked,"[1630595, 1631222]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,LaRavia,1631222.0,,,,,
