actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT10M17.00S,2026-03-31T02:12:22.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.42772667542707,42.64705882352941,1610612747,6,2,2026-03-31T02:14:39Z,190000,False,-37.0,19.0,1,right,MISS L. James cutting Layup - blocked,"[2544, 1641774]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,Vukcevic,1641774.0,,,,,
20,PT10M17.00S,2026-03-31T02:12:22.1Z,1,REGULAR,block,,[],1641774,,,1610612747,6,2,2026-03-31T02:12:24Z,200000,False,,,0,,T. Vukcevic BLOCK (1 BLK),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M14.00S,2026-03-31T02:12:25.1Z,1,REGULAR,rebound,offensive,[],2544,,,1610612747,6,2,2026-03-31T02:12:25Z,210000,False,,,0,,L. James REBOUND (Off:1 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,19.0,2.0,1.0,1.0,,,,,,,,,,
22,PT10M10.00S,2026-03-31T02:12:29.6Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,6,2,2026-03-31T02:12:33Z,220000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1641774]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Vukcevic,1641774.0,,,,,,,
23,PT10M10.00S,2026-03-31T02:12:29.6Z,1,REGULAR,steal,,[],1641774,,,1610612764,6,2,2026-03-31T02:12:31Z,230000,False,,,0,,T. Vukcevic STEAL (1 STL),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
24,PT10M06.00S,2026-03-31T02:12:33.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1641774,28.038764783180028,50.73529411764706,1610612764,6,2,2026-03-31T02:15:52Z,240000,False,-4.0,211.0,1,left,MISS T. Vukcevic 21' running Shot,[1641774],1610612764.0,WAS,running,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Center,21.11,Missed,,,,,,,,,,,,,,,,,,
25,PT10M03.00S,2026-03-31T02:12:36.1Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,6,2,2026-03-31T02:12:44Z,250000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT09M49.00S,2026-03-31T02:12:50.9Z,1,REGULAR,2pt,Jump Shot,[],2544,92.55913272010513,15.196078431372555,1610612747,8,2,2026-03-31T02:12:57Z,260000,False,-174.0,17.0,1,right,L. James 17' turnaround fadeaway Jump Shot (4 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Left,17.49,Made,4.0,,,,,,,,,,,,,,,,,
27,PT09M39.00S,2026-03-31T02:13:00.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642848,9.641918528252305,42.64705882352941,1610612764,8,4,2026-03-31T02:13:06Z,270000,False,37.0,38.0,1,left,T. Johnson driving floating bank Jump Shot (2 PTS),[1642848],1610612764.0,WAS,driving floating bank,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.3,Made,2.0,,,,,,,,,,,,,,,,,
28,PT09M24.00S,2026-03-31T02:13:14.5Z,1,REGULAR,turnover,bad pass,[],1630559,,,1610612747,8,4,2026-03-31T02:13:19Z,280000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1641774]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1.0,Vukcevic,1641774.0,,,,,,,
29,PT09M24.00S,2026-03-31T02:13:14.5Z,1,REGULAR,steal,,[],1641774,,,1610612764,8,4,2026-03-31T02:13:16Z,290000,False,,,0,,T. Vukcevic STEAL (2 STL),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M11.00S,2026-03-31T02:13:28.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641774,34.60906701708278,35.049019607843135,1610612764,8,4,2026-03-31T02:13:35Z,300000,False,75.0,273.0,1,left,MISS T. Vukcevic 28' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,28.29,Missed,,,,,,,,,,,,,,,,,,
31,PT09M10.00S,2026-03-31T02:13:29.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,8,4,2026-03-31T02:13:35Z,310000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,30.0,,,,,,,,,,,,,
33,PT08M53.00S,2026-03-31T02:13:56.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,93.87319316688567,47.05882352941176,1610612747,8,4,2026-03-31T02:14:01Z,330000,False,-15.0,5.0,1,right,MISS L. James cutting DUNK,[2544],1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
34,PT08M51.00S,2026-03-31T02:13:58.2Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,8,4,2026-03-31T02:14:01Z,340000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,
35,PT08M41.00S,2026-03-31T02:14:09.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,7.802233902759525,43.872549019607845,1610612764,8,4,2026-03-31T02:19:31Z,350000,False,31.0,21.0,1,left,MISS J. Champagnie driving Layup,[1630551],1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,,
36,PT08M40.00S,2026-03-31T02:14:10.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,8,4,2026-03-31T02:19:31Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,35.0,,,,,,,,,,,,,
38,PT08M36.00S,2026-03-31T02:14:31.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642848,7.358738501971089,3.4083946078431353,1610612764,8,4,2026-03-31T02:14:38Z,380000,False,233.0,17.0,1,left,MISS T. Johnson 3PT,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Right Corner 3,24+ Right,23.36,Missed,,,,,,,,,,,,,,,,,,
39,PT08M34.00S,2026-03-31T02:14:33.4Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,8,4,2026-03-31T02:14:38Z,390000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
41,PT08M17.00S,2026-03-31T02:14:51.7Z,1,REGULAR,foul,personal,['2freethrow'],1642860,,,1610612747,8,4,2026-03-31T02:23:16Z,410000,False,,,0,,W. Riley shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1642860, 1629060]",1610612764.0,WAS,shooting,,,Riley,W. Riley,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Hachimura,1629060.0
43,PT08M17.00S,2026-03-31T02:15:23.1Z,1,REGULAR,freethrow,1 of 2,[],1629060,,,1610612747,8,4,2026-03-31T02:15:23Z,430000,False,,,0,,MISS R. Hachimura Free Throw 1 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
44,PT08M17.00S,2026-03-31T02:15:23.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,8,4,2026-03-31T02:15:23Z,440000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,
45,PT08M17.00S,2026-03-31T02:15:38.1Z,1,REGULAR,freethrow,2 of 2,[],1629060,,,1610612747,9,4,2026-03-31T02:15:38Z,450000,False,,,0,,R. Hachimura Free Throw 2 of 2 (3 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
46,PT08M04.00S,2026-03-31T02:15:54.7Z,1,REGULAR,turnover,bad pass,[],1642860,,,1610612764,9,4,2026-03-31T02:16:02Z,460000,False,,,0,,W. Riley bad pass TURNOVER (1 TO),"[1642860, 1631222]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,LaRavia,1631222.0,,,,,,,
47,PT08M04.00S,2026-03-31T02:15:54.7Z,1,REGULAR,steal,,[],1631222,,,1610612747,9,4,2026-03-31T02:15:57Z,470000,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
48,PT07M58.00S,2026-03-31T02:16:00.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,92.69053876478318,51.96078431372549,1610612747,11,4,2026-03-31T02:16:10Z,480000,False,10.0,16.0,1,right,L. James running alley-oop DUNK (6 PTS) (A. Reaves 3 AST),"[2544, 1630559]",1610612747.0,LAL,running alley-oop,,,James,L. James,,,,,Restricted Area,0-8 Center,1.89,Made,6.0,A. Reaves,1630559.0,3.0,,,,,,,,,,,,,,
50,PT07M39.00S,2026-03-31T02:16:19.9Z,1,REGULAR,3pt,Jump Shot,[],1642267,28.170170827858072,18.872549019607845,1610612764,11,7,2026-03-31T02:16:25Z,500000,False,156.0,212.0,1,left,B. Carrington 26' 3PT pullup (3 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,26.32,Made,3.0,,,,,,,,,,,,,,,,,
51,PT07M17.00S,2026-03-31T02:16:40.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,81.38961892247043,49.26470588235294,1610612747,11,7,2026-03-31T02:16:45Z,510000,False,-4.0,122.0,1,right,MISS A. Reaves 12' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,12.25,Missed,,,,,,,,,,,,,,,,,,
52,PT07M15.00S,2026-03-31T02:16:43.0Z,1,REGULAR,rebound,defensive,[],1642848,,,1610612764,11,7,2026-03-31T02:16:43Z,520000,False,,,0,,T. Johnson REBOUND (Off:0 Def:1),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,
53,PT07M07.00S,2026-03-31T02:16:51.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641774,10.430354796320628,49.754901960784316,1610612764,11,9,2026-03-31T02:24:45Z,530000,False,1.0,46.0,1,left,T. Vukcevic driving DUNK (4 PTS) (T. Johnson 1 AST),"[1641774, 1642848]",1610612764.0,WAS,driving,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,4.55,Made,4.0,T. Johnson,1642848.0,1.0,,,,,,,,,,,,,,
55,PT06M45.00S,2026-03-31T02:17:13.4Z,1,REGULAR,3pt,Jump Shot,[],1630559,69.4316688567674,74.75490196078431,1610612747,11,9,2026-03-31T02:17:20Z,550000,False,124.0,235.0,1,right,MISS A. Reaves 26' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,26.54,Missed,,,,,,,,,,,,,,,,,,
56,PT06M43.00S,2026-03-31T02:17:15.4Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612747,11,9,2026-03-31T02:17:15Z,560000,False,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,55.0,2.0,1.0,1.0,,,,,,,,,,
57,PT06M42.00S,2026-03-31T02:17:17.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,74.81931668856767,87.00980392156862,1610612747,11,9,2026-03-31T02:26:13Z,570000,False,185.0,184.0,1,right,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
58,PT06M41.00S,2026-03-31T02:17:18.5Z,1,REGULAR,rebound,defensive,[],1642860,,,1610612764,11,9,2026-03-31T02:26:13Z,580000,False,,,0,,W. Riley REBOUND (Off:0 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,
59,PT06M28.00S,2026-03-31T02:17:30.9Z,1,REGULAR,3pt,Jump Shot,[],1641774,30.535479632063073,28.431372549019613,1610612764,11,12,2026-03-31T02:26:45Z,590000,False,108.0,235.0,1,left,T. Vukcevic 25' 3PT pullup (7 PTS) (W. Riley 1 AST),"[1641774, 1642860]",1610612764.0,WAS,pullup,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Right Center,25.81,Made,7.0,W. Riley,1642860.0,1.0,,,,,,,,,,,,,,
61,PT06M28.00S,2026-03-31T02:17:38.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,11,12,2026-03-31T02:17:38Z,610000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M18.00S,2026-03-31T02:20:40.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,92.69053876478318,48.28431372549019,1610612747,13,12,2026-03-31T02:20:48Z,620000,False,-9.0,16.0,1,right,L. James alley-oop DUNK (8 PTS) (A. Reaves 4 AST),"[2544, 1630559]",1610612747.0,LAL,alley-oop,,,James,L. James,,,,,Restricted Area,0-8 Center,1.83,Made,8.0,A. Reaves,1630559.0,4.0,,,,,,,,,,,,,,
64,PT06M04.00S,2026-03-31T02:20:53.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630551,9.641918528252305,50.0,1610612764,13,14,2026-03-31T02:20:58Z,640000,False,0.0,38.0,1,left,J. Champagnie cutting DUNK (2 PTS) (B. Carrington 2 AST),"[1630551, 1642267]",1610612764.0,WAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,3.81,Made,2.0,B. Carrington,1642267.0,2.0,,,,,,,,,,,,,,
67,PT05M41.00S,2026-03-31T02:21:33.2Z,1,REGULAR,substitution,out,[],1641774,,,1610612747,13,14,2026-03-31T02:21:41Z,670000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M41.00S,2026-03-31T02:21:33.2Z,1,REGULAR,substitution,in,[],1630264,,,1610612747,13,14,2026-03-31T02:21:41Z,680000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M36.00S,2026-03-31T02:21:51.2Z,1,REGULAR,2pt,Jump Shot,[],1629028,81.25821287779237,67.64705882352942,1610612747,15,14,2026-03-31T02:29:27Z,690000,False,88.0,124.0,1,right,D. Ayton 15' turnaround fadeaway Jump Shot (2 PTS) (L. James 2 AST),"[1629028, 2544]",1610612747.0,LAL,turnaround fadeaway,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,15.19,Made,2.0,L. James,2544.0,2.0,,,,,,,,,,,,,,
71,PT05M25.00S,2026-03-31T02:22:02.0Z,1,REGULAR,3pt,Jump Shot,[],1630551,28.827201051248352,82.1078431372549,1610612764,15,17,2026-03-31T02:22:08Z,710000,False,-161.0,218.0,1,left,J. Champagnie 27' 3PT  (5 PTS) (A. Gill 1 AST),"[1630551, 1630264]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,27.11,Made,5.0,A. Gill,1630264.0,1.0,,,,,,,,,,,,,,
73,PT05M08.00S,2026-03-31T02:22:23.2Z,1,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612747,15,17,2026-03-31T02:23:38Z,730000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Reaves 2 FT),"[1630551, 1630559]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1629183.0,1.0,0.0,Reaves,1630559.0
75,PT05M08.00S,2026-03-31T02:22:48.8Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,16,17,2026-03-31T02:22:48Z,750000,False,,,0,,A. Reaves Free Throw 1 of 2 (1 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
76,PT05M08.00S,2026-03-31T02:22:50.0Z,1,REGULAR,substitution,out,[],2544,,,1610612747,16,17,2026-03-31T02:22:58Z,760000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M08.00S,2026-03-31T02:22:50.0Z,1,REGULAR,substitution,out,[],1642860,,,1610612747,16,17,2026-03-31T02:22:58Z,770000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M08.00S,2026-03-31T02:22:50.0Z,1,REGULAR,substitution,in,[],1628379,,,1610612747,16,17,2026-03-31T02:22:58Z,780000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M08.00S,2026-03-31T02:22:50.0Z,1,REGULAR,substitution,in,[],1630536,,,1610612747,16,17,2026-03-31T02:22:58Z,790000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M08.00S,2026-03-31T02:23:04.7Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,17,17,2026-03-31T02:23:04Z,800000,False,,,0,,A. Reaves Free Throw 2 of 2 (2 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
81,PT04M49.00S,2026-03-31T02:23:28.7Z,1,REGULAR,turnover,lost ball,[],1642848,,,1610612764,17,17,2026-03-31T02:23:51Z,810000,False,,,0,,T. Johnson lost ball TURNOVER (1 TO),"[1642848, 1631222]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,LaRavia,1631222.0,,,,,,,
82,PT04M49.00S,2026-03-31T02:23:28.7Z,1,REGULAR,steal,,[],1631222,,,1610612747,17,17,2026-03-31T02:23:32Z,820000,False,,,0,,J. LaRavia STEAL (2 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
83,PT04M48.00S,2026-03-31T02:23:36.5Z,1,REGULAR,foul,personal,[],1630536,,,1610612747,17,17,2026-03-31T02:23:48Z,830000,False,,,0,,S. Cooper personal FOUL (1 PF),"[1630536, 1630559]",1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Reaves,1630559.0
85,PT04M48.00S,2026-03-31T02:23:50.0Z,1,REGULAR,substitution,out,[],1630551,,,1610612747,17,17,2026-03-31T02:23:54Z,850000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M48.00S,2026-03-31T02:23:50.0Z,1,REGULAR,substitution,in,[],1642364,,,1610612747,17,17,2026-03-31T02:23:54Z,860000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M41.00S,2026-03-31T02:24:05.4Z,1,REGULAR,foul,personal,['2freethrow'],1642848,,,1610612747,17,17,2026-03-31T02:24:22Z,870000,False,,,0,,T. Johnson shooting personal FOUL (1 PF) (Reaves 2 FT),"[1642848, 1630559]",1610612764.0,WAS,shooting,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Reaves,1630559.0
89,PT04M41.00S,2026-03-31T02:24:31.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630559,,,1610612747,18,17,2026-03-31T02:24:31Z,890000,False,,,0,,A. Reaves Free Throw 1 of 2 (3 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
90,PT04M41.00S,2026-03-31T02:24:45.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630559,,,1610612747,19,17,2026-03-31T02:24:45Z,900000,False,,,0,,A. Reaves Free Throw 2 of 2 (4 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
