actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-03T02:40:41.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-03T02:40:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-11-03T02:40:44.1Z,1,REGULAR,jumpball,recovered,[],1629029,,,1610612747,0,0,2025-11-03T02:40:44Z,40000,False,,,0,,Jump Ball J. Hayes vs. K. Ware: Tip to L. Dončić,"[1629029, 1629637, 1642276]",1610612747.0,LAL,startperiod,L. Dončić,1629029.0,Dončić,L. Dončić,Hayes,1629637.0,Ware,1642276.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-11-03T02:40:57.7Z,1,REGULAR,3pt,Jump Shot,[],1629060,70.08869908015768,24.019607843137265,1610612747,3,0,2025-11-03T02:41:06Z,70000,False,-130.0,229.0,1,right,R. Hachimura 26' 3PT  (3 PTS) (L. Dončić 1 AST),"[1629060, 1629029]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,26.3,Made,3.0,L. Dončić,1629029.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2025-11-03T02:41:12.3Z,1,REGULAR,turnover,bad pass,[],1642276,,,1610612748,3,0,2025-11-03T02:41:15Z,90000,False,,,0,,K. Ware bad pass TURNOVER (1 TO),"[1642276, 203935]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Smart,203935.0,,,,,,,,,,,
10,PT11M29.00S,2025-11-03T02:41:12.3Z,1,REGULAR,steal,,[],203935,,,1610612747,3,0,2025-11-03T02:41:14Z,100000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
11,PT11M26.00S,2025-11-03T02:41:15.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629060,93.2161629434954,47.549019607843135,1610612747,5,0,2025-11-03T02:41:24Z,110000,False,-12.0,11.0,1,right,R. Hachimura running DUNK (5 PTS) (M. Smart 1 AST),"[1629060, 203935]",1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.67,Made,5.0,M. Smart,203935.0,1.0,,,,,,,,,,,,,,
13,PT11M12.00S,2025-11-03T02:41:38.9Z,1,REGULAR,3pt,Jump Shot,[],203952,10.95597897503285,4.656862745098039,1610612748,5,0,2025-11-03T02:41:44Z,130000,False,227.0,50.0,1,left,MISS A. Wiggins 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
14,PT11M09.00S,2025-11-03T02:41:41.9Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,5,0,2025-11-03T02:41:44Z,140000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Right Corner 3,24+ Right,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT11M04.00S,2025-11-03T02:41:49.9Z,1,REGULAR,2pt,Jump Shot,[],1629029,74.1622864651774,34.31372549019608,1610612747,7,0,2025-11-03T02:41:54Z,150000,False,-78.0,190.0,1,right,L. Dončić 20' pullup Jump Shot (2 PTS),[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left Center,20.59,Made,2.0,,,,,,,,,,,,,,,,,
16,PT11M04.00S,2025-11-03T02:41:54.0Z,1,REGULAR,foul,personal,['1freethrow'],1641796,,,1610612747,7,0,2025-11-03T02:42:00Z,160000,False,,,0,,P. Larsson shooting personal FOUL (1 PF) (Dončić 1 FT),"[1641796, 1629029]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1628954.0,1.0,0.0,Dončić,1629029.0,,
