actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
32,PT09M53.00S,2026-03-13T02:46:49.3Z,1,REGULAR,freethrow,1 of 1,[],1641824,,,1610612741,7,2,2026-03-13T02:46:51Z,310000,False,,,0,,MISS M. Buzelis Free Throw 1 of 1,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
33,PT09M51.00S,2026-03-13T02:46:51.3Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,7,2,2026-03-13T02:46:51Z,320000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,
34,PT09M35.00S,2026-03-13T02:47:06.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,8.853482260183966,43.38235294117647,1610612747,7,2,2026-03-13T02:48:37Z,330000,False,33.0,31.0,1,left,MISS L. Dončić driving floating bank Shot,[1629029],1610612747.0,LAL,driving floating bank,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,4.51,Missed,,,,,,,,,,,,,,,,,,
35,PT09M32.00S,2026-03-13T02:47:09.4Z,1,REGULAR,rebound,defensive,[],1631159,,,1610612741,7,2,2026-03-13T02:53:11Z,340000,False,,,0,,L. Miller REBOUND (Off:0 Def:1),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,
37,PT09M26.00S,2026-03-13T02:47:14.6Z,1,REGULAR,3pt,Jump Shot,[],1630188,70.74572930354796,77.20588235294117,1610612741,7,2,2026-03-13T02:47:19Z,350000,False,136.0,222.0,1,right,MISS J. Smith 26' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,26.08,Missed,,,,,,,,,,,,,,,,,,
38,PT09M22.00S,2026-03-13T02:47:18.6Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,7,2,2026-03-13T02:47:19Z,360000,False,,,0,,L. Dončić REBOUND (Off:0 Def:3),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,37.0,3.0,3.0,0.0,,,,,
39,PT09M08.00S,2026-03-13T02:47:33.1Z,1,REGULAR,turnover,bad pass,[],1630559,,,1610612747,7,2,2026-03-13T02:47:36Z,370000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1630200]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Jones,1630200.0,,,,,,,,,,,
40,PT09M08.00S,2026-03-13T02:47:33.1Z,1,REGULAR,steal,,[],1630200,,,1610612741,7,2,2026-03-13T02:47:34Z,380000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
41,PT09M04.00S,2026-03-13T02:47:36.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,92.69053876478318,50.73529411764706,1610612741,7,4,2026-03-13T02:47:40Z,390000,False,4.0,16.0,1,right,T. Jones running Layup (2 PTS),[1630200],1610612741.0,CHI,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.66,Made,2.0,,,,,,,,,,,,,,,,,
42,PT08M47.00S,2026-03-13T02:47:53.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,13.584099868593952,38.725490196078425,1610612747,9,4,2026-03-13T02:50:47Z,400000,False,56.0,75.0,1,left,L. Dončić 9' fadeaway Jump Shot (2 PTS),[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Right,9.4,Made,2.0,,,,,,,,,,,,,,,,,
43,PT08M36.00S,2026-03-13T02:48:04.6Z,1,REGULAR,3pt,Jump Shot,[],1641824,73.242444152431,83.33333333333334,1610612741,9,4,2026-03-13T02:48:08Z,410000,False,167.0,199.0,1,right,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
44,PT08M33.00S,2026-03-13T02:48:07.6Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,9,4,2026-03-13T02:48:08Z,420000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,
45,PT08M26.00S,2026-03-13T02:48:14.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,9.379106438896187,49.26470588235294,1610612747,11,4,2026-03-13T02:48:18Z,430000,False,4.0,36.0,1,left,D. Ayton DUNK (4 PTS) (A. Reaves 1 AST),"[1629028, 1630559]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.59,Made,4.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,,,,
47,PT08M10.00S,2026-03-13T02:48:30.8Z,1,REGULAR,3pt,Jump Shot,[],1631159,89.14257555847568,5.14705882352942,1610612741,11,4,2026-03-13T02:48:35Z,450000,False,-224.0,50.0,1,right,MISS L. Miller 3PT,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
48,PT08M08.00S,2026-03-13T02:48:32.8Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,11,4,2026-03-13T02:48:35Z,460000,False,,,0,,L. Dončić REBOUND (Off:0 Def:4),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,47.0,4.0,4.0,0.0,,,,,
49,PT08M01.00S,2026-03-13T02:48:40.5Z,1,REGULAR,3pt,Jump Shot,[],1629060,10.430354796320628,96.32352941176471,1610612747,14,4,2026-03-13T02:48:45Z,470000,False,-232.0,46.0,1,left,R. Hachimura 3PT  (5 PTS) (L. Dončić 2 AST),"[1629060, 1629029]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,23.6,Made,5.0,L. Dončić,1629029.0,2.0,,,,,,,,,,,,,,
51,PT07M44.00S,2026-03-13T02:48:56.4Z,1,REGULAR,3pt,Jump Shot,[],1630581,70.61432325886992,79.16666666666666,1610612741,14,7,2026-03-13T02:49:00Z,490000,False,146.0,224.0,1,right,J. Giddey 26' 3PT  (3 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,26.7,Made,3.0,,,,,,,,,,,,,,,,,
52,PT07M26.00S,2026-03-13T02:49:14.5Z,1,REGULAR,3pt,Jump Shot,[],1630559,30.929697766097235,76.47058823529412,1610612747,14,7,2026-03-13T02:49:19Z,500000,False,-132.0,238.0,1,left,MISS A. Reaves 27' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,27.25,Missed,,,,,,,,,,,,,,,,,,
53,PT07M23.00S,2026-03-13T02:49:17.5Z,1,REGULAR,rebound,defensive,[],1631159,,,1610612741,14,7,2026-03-13T02:49:19Z,510000,False,,,0,,L. Miller REBOUND (Off:0 Def:2),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,52.0,2.0,2.0,0.0,,,,,
54,PT07M17.00S,2026-03-13T02:49:25.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,92.95335085413929,49.01960784313726,1610612741,14,7,2026-03-13T03:07:11Z,520000,False,-5.0,14.0,1,right,MISS J. Giddey running Layup,[1630581],1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
55,PT07M16.00S,2026-03-13T02:49:26.0Z,1,REGULAR,rebound,offensive,[],1630200,,,1610612741,14,7,2026-03-13T03:07:11Z,530000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,54.0,2.0,1.0,1.0,,,,,
56,PT07M15.00S,2026-03-13T02:49:27.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630200,94.40999984741211,50.0,1610612741,14,7,2026-03-13T03:07:18Z,540000,False,0.0,0.0,1,right,MISS T. Jones tip Layup - blocked,"[1630200, 1629029]",1610612741.0,CHI,tip,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,Dončić,1629029.0,,,,,,,,,
174,PT07M15.00S,2026-03-13T02:49:27.9Z,1,REGULAR,block,,[],1629029,,,1610612741,14,7,2026-03-13T03:06:59Z,545000,False,,,0,,L. Dončić BLOCK (1 BLK),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT07M14.00S,2026-03-13T02:49:28.9Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,14,7,2026-03-13T03:07:18Z,550000,False,,,0,,L. Dončić REBOUND (Off:0 Def:5),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,56.0,5.0,5.0,0.0,,,,,
58,PT07M09.00S,2026-03-13T02:49:31.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,26.067674113009204,88.48039215686275,1610612747,14,7,2026-03-13T02:54:53Z,560000,False,-192.0,193.0,1,left,MISS L. Dončić 27' running pullup 3PT,[1629029],1610612747.0,LAL,running pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,27.22,Missed,,,,,,,,,,,,,,,,,,
59,PT07M04.00S,2026-03-13T02:49:36.7Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,14,7,2026-03-13T02:49:42Z,570000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,58.0,2.0,2.0,0.0,,,,,
61,PT07M00.00S,2026-03-13T02:49:44.6Z,1,REGULAR,substitution,out,[],1629060,,,1610612741,14,7,2026-03-13T02:49:54Z,590000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M00.00S,2026-03-13T02:49:44.6Z,1,REGULAR,substitution,out,[],1630188,,,1610612741,14,7,2026-03-13T02:49:54Z,600000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M00.00S,2026-03-13T02:49:44.6Z,1,REGULAR,substitution,out,[],1630200,,,1610612741,14,7,2026-03-13T02:49:54Z,610000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M00.00S,2026-03-13T02:49:44.6Z,1,REGULAR,substitution,in,[],1631222,,,1610612741,14,7,2026-03-13T02:49:54Z,620000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M00.00S,2026-03-13T02:49:44.6Z,1,REGULAR,substitution,in,[],1642265,,,1610612741,14,7,2026-03-13T02:49:54Z,630000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M00.00S,2026-03-13T02:49:44.6Z,1,REGULAR,substitution,in,[],1630208,,,1610612741,14,7,2026-03-13T02:49:54Z,640000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M57.00S,2026-03-13T02:50:04.2Z,1,REGULAR,3pt,Jump Shot,[],1641824,73.50525624178712,85.29411764705883,1610612741,14,7,2026-03-13T02:50:10Z,650000,False,176.0,197.0,1,right,MISS M. Buzelis 26' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
68,PT06M53.00S,2026-03-13T02:50:07.7Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,14,7,2026-03-13T02:50:07Z,660000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,67.0,2.0,2.0,0.0,,,,,
69,PT06M51.00S,2026-03-13T02:50:10.2Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,14,7,2026-03-13T02:50:13Z,670000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1641824]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Buzelis,1641824.0,,,,,,,,,,,
70,PT06M51.00S,2026-03-13T02:50:10.2Z,1,REGULAR,steal,,[],1641824,,,1610612741,14,7,2026-03-13T02:50:11Z,680000,False,,,0,,M. Buzelis STEAL (1 STL),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
71,PT06M41.00S,2026-03-13T02:50:20.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630208,94.00459921156373,49.50980392156863,1610612741,14,9,2026-03-13T02:57:39Z,690000,False,-2.0,4.0,1,right,N. Richards finger roll Layup (2 PTS) (J. Giddey 2 AST),"[1630208, 1630581]",1610612741.0,CHI,finger roll,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.46,Made,2.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,,,
73,PT06M40.00S,2026-03-13T02:50:29.8Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,14,9,2026-03-13T02:50:34Z,710000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,101284.0,,,,
74,PT06M24.00S,2026-03-13T02:50:52.6Z,1,REGULAR,foul,personal,[],1641824,,,1610612747,14,9,2026-03-13T02:51:00Z,720000,False,,,0,,M. Buzelis personal FOUL (1 PF),"[1641824, 1630559]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Reaves,1630559.0
76,PT06M18.00S,2026-03-13T02:51:19.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,16.737844940867276,60.78431372549019,1610612747,14,9,2026-03-13T02:51:27Z,740000,False,-54.0,105.0,1,left,MISS L. Dončić 11' fadeaway Shot,[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,11.78,Missed,,,,,,,,,,,,,,,,,,
77,PT06M14.00S,2026-03-13T02:51:23.2Z,1,REGULAR,rebound,defensive,[],1631159,,,1610612741,14,9,2026-03-13T02:51:27Z,750000,False,,,0,,L. Miller REBOUND (Off:0 Def:3),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,76.0,3.0,3.0,0.0,,,,,
78,PT06M05.00S,2026-03-13T02:51:32.5Z,1,REGULAR,3pt,Jump Shot,[],1641824,78.23587385019711,9.558823529411768,1610612741,14,9,2026-03-13T02:51:37Z,760000,False,-202.0,152.0,1,right,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
79,PT06M03.00S,2026-03-13T02:51:35.0Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,14,9,2026-03-13T02:51:35Z,770000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,78.0,2.0,2.0,0.0,,,,,
80,PT05M52.00S,2026-03-13T02:51:51.7Z,1,REGULAR,foul,offensive,[],1631222,,,1610612747,14,9,2026-03-13T03:00:09Z,780000,False,,,0,,J. LaRavia offensive FOUL (1 PF),"[1631222, 1630581]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Giddey,1630581.0
82,PT05M52.00S,2026-03-13T02:51:51.7Z,1,REGULAR,turnover,offensive foul,[],1631222,,,1610612747,14,9,2026-03-13T02:51:51Z,800000,False,,,0,,J. LaRavia offensive foul TURNOVER (1 TO),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,,,,,,,101284.0,,,,
83,PT05M52.00S,2026-03-13T02:51:58.4Z,1,REGULAR,substitution,out,[],2544,,,1610612741,14,9,2026-03-13T02:52:01Z,810000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M52.00S,2026-03-13T02:51:58.4Z,1,REGULAR,substitution,in,[],1628379,,,1610612741,14,9,2026-03-13T02:52:01Z,820000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
