actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-04-01T02:40:54.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-01T02:40:54Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-04-01T02:40:57.3Z,1,REGULAR,jumpball,recovered,[],1628378,,,1610612739,0,0,2026-04-01T02:40:57Z,40000,False,,,0,,Jump Ball J. Allen vs. D. Ayton: Tip to D. Mitchell,"[1628378, 1628386, 1629028]",1610612739.0,CLE,startperiod,D. Mitchell,1628378.0,Mitchell,D. Mitchell,Allen,1628386.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M55.00S,2026-04-01T02:41:00.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.24507227332458,50.49019607843137,1610612739,0,0,2026-04-01T02:41:41Z,70000,False,2.0,30.0,1,right,MISS D. Mitchell driving finger roll Layup - blocked,"[1628378, 2544]",1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.99,Missed,James,2544.0,,,,,,,,,,,,,,,,
8,PT11M55.00S,2026-04-01T02:41:00.2Z,1,REGULAR,block,,[],2544,,,1610612739,0,0,2026-04-01T02:41:03Z,80000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M55.00S,2026-04-01T02:41:00.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,0,0,2026-04-01T02:41:05Z,90000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,7.0,,,,,,,,,,,,,,,
11,PT11M52.00S,2026-04-01T02:41:22.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,92.0335085413929,5.392156862745097,1610612739,0,0,2026-04-01T02:41:26Z,110000,False,-223.0,22.0,1,right,MISS M. Strus 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,22.41,Missed,,,,,,,,,,,,,,,,,,
12,PT11M48.00S,2026-04-01T02:41:26.6Z,1,REGULAR,rebound,defensive,[],1631222,,,1610612747,0,0,2026-04-01T02:41:26Z,120000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,
13,PT11M32.00S,2026-04-01T02:41:42.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,10.82457293035479,50.0,1610612747,0,0,2026-04-01T02:41:47Z,130000,False,0.0,49.0,1,left,MISS D. Ayton Hook,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,,
14,PT11M32.00S,2026-04-01T02:41:42.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,0,0,2026-04-01T02:41:51Z,140000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,13.0,,,,,,,,,,,,,,,
16,PT11M16.00S,2026-04-01T02:42:07.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,88.2227332457293,48.774509803921575,1610612739,0,2,2026-04-01T02:42:10Z,160000,False,-6.0,58.0,1,right,J. Allen turnaround Hook (2 PTS) (E. Mobley 1 AST),"[1628386, 1630596]",1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.85,Made,,,,,,,2.0,E. Mobley,1630596.0,1.0,,,,,,,,
18,PT10M56.00S,2026-04-01T02:42:27.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,18.7089356110381,61.76470588235294,1610612747,0,2,2026-04-01T02:42:33Z,180000,False,-59.0,123.0,1,left,MISS L. Dončić 13' fadeaway Shot,[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,13.67,Missed,,,,,,,,,,,,,,,,,,
19,PT10M52.00S,2026-04-01T02:42:31.8Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,0,2,2026-04-01T02:42:33Z,190000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,
