actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-12-26T01:12:56.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-26T01:12:56Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-12-26T01:13:00.3Z,1,REGULAR,jumpball,recovered,[],1631095,,,1610612745,0,0,2025-12-26T01:13:00Z,40000,False,,,0,,Jump Ball A. Sengun vs. D. Ayton: Tip to J. Smith Jr.,"[1631095, 1630578, 1629028]",1610612745.0,HOU,startperiod,J. Smith Jr.,1631095.0,Smith Jr.,J. Smith Jr.,Sengun,1630578.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2025-12-26T01:13:17.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,82.44086727989487,41.42156862745098,1610612745,0,0,2025-12-26T01:20:51Z,70000,False,-43.0,113.0,1,right,MISS K. Durant 12' driving floating Shot,[201142],1610612745.0,HOU,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,12.05,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2025-12-26T01:13:20.1Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,0,0,2025-12-26T01:20:51Z,80000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M35.00S,2025-12-26T01:13:21.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631106,85.5946123521682,96.07843137254902,1610612745,0,3,2025-12-26T01:13:25Z,90000,False,230.0,83.0,1,right,T. Eason 24' 3PT  (3 PTS) (K. Durant 1 AST),"[1631106, 201142]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,24.49,Made,,,,,3.0,K. Durant,201142.0,1.0,,,,,,,,,,
11,PT11M08.00S,2025-12-26T01:13:47.3Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612747,0,3,2025-12-26T01:13:52Z,110000,False,,,0,,L. Dončić bad pass TURNOVER (1 TO),"[1629029, 1630578]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Sengun,1630578.0,,,,,,,
12,PT11M08.00S,2025-12-26T01:13:47.3Z,1,REGULAR,steal,,[],1630578,,,1610612745,0,3,2025-12-26T01:13:49Z,120000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
13,PT10M51.00S,2025-12-26T01:14:04.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631106,93.2161629434954,80.88235294117646,1610612745,0,3,2025-12-26T01:14:09Z,130000,False,154.0,11.0,1,right,MISS T. Eason 15' step back Shot,[1631106],1610612745.0,HOU,step back,,,Eason,T. Eason,,,,,Mid-Range,8-16 Right,15.48,Missed,,,,,,,,,,,,,,,,,,
14,PT10M47.00S,2025-12-26T01:14:08.2Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,0,3,2025-12-26T01:14:09Z,140000,False,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,,,
15,PT10M45.00S,2025-12-26T01:14:10.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201142,67.06636005256242,47.79411764705882,1610612745,0,3,2025-12-26T01:21:50Z,150000,False,-11.0,257.0,1,right,MISS K. Durant 25' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,25.73,Missed,,,,,,,,,,,,,,,,,,
