actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
75,PT06M10.00S,2025-10-25T02:33:19.1Z,1,REGULAR,substitution,out,[],1629216,,,1610612750,17,26,2025-10-25T02:33:43Z,710000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M10.00S,2025-10-25T02:33:19.1Z,1,REGULAR,substitution,out,[],203497,,,1610612750,17,26,2025-10-25T02:33:43Z,720000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M10.00S,2025-10-25T02:33:19.1Z,1,REGULAR,substitution,in,[],1631222,,,1610612750,17,26,2025-10-25T02:33:43Z,730000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M10.00S,2025-10-25T02:33:19.1Z,1,REGULAR,substitution,in,[],203935,,,1610612750,17,26,2025-10-25T02:33:43Z,740000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M10.00S,2025-10-25T02:33:19.1Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,17,26,2025-10-25T02:33:43Z,750000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M00.00S,2025-10-25T02:34:36.0Z,1,REGULAR,2pt,Jump Shot,[],203944,77.84165571616295,58.57843137254902,1610612750,17,28,2025-10-25T02:34:41Z,760000,False,43.0,156.0,1,right,J. Randle 16' pullup Jump Shot (9 PTS) (A. Edwards 3 AST),"[203944, 1630162]",1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,16.16,Made,,,,,,,9.0,A. Edwards,1630162.0,3.0,,,,,,,,
82,PT05M44.00S,2025-10-25T02:34:53.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,8.853482260183966,43.627450980392155,1610612747,17,28,2025-10-25T02:34:57Z,780000,False,32.0,31.0,1,left,MISS L. Dončić driving bank Shot,[1629029],1610612747.0,LAL,driving bank,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,,,,,,,,,,,,,,,,,
83,PT05M42.00S,2025-10-25T02:34:55.0Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,17,28,2025-10-25T02:34:57Z,790000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT05M36.00S,2025-10-25T02:35:00.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629675,82.44086727989487,51.22549019607843,1610612750,17,28,2025-10-25T02:38:32Z,800000,False,6.0,113.0,1,right,MISS N. Reid 11' floating Shot,[1629675],1610612750.0,MIN,floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,11.28,Missed,,,,,,,,,,,,,,,,,,
85,PT05M33.00S,2025-10-25T02:35:03.7Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,17,28,2025-10-25T02:35:08Z,810000,False,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,84.0,3.0,3.0,0.0,,,,,,,,,,,,,,
86,PT05M27.00S,2025-10-25T02:35:08.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,10.430354796320628,43.627450980392155,1610612747,19,28,2025-10-25T02:35:12Z,820000,False,32.0,46.0,1,left,A. Reaves pullup Jump Shot (4 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,5.56,Made,,,,,,,4.0,,,,,,,,,,,
87,PT05M16.00S,2025-10-25T02:35:20.3Z,1,REGULAR,3pt,Jump Shot,[],203944,63.78120893561104,64.95098039215686,1610612750,19,28,2025-10-25T02:35:25Z,830000,False,75.0,288.0,1,right,MISS J. Randle 29' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,29.76,Missed,,,,,,,,,,,,,,,,,,
88,PT05M12.00S,2025-10-25T02:35:24.3Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,19,28,2025-10-25T02:35:25Z,840000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT04M58.00S,2025-10-25T02:35:51.8Z,1,REGULAR,substitution,out,[],1628978,,,1610612747,19,28,2025-10-25T02:35:57Z,860000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M58.00S,2025-10-25T02:35:51.8Z,1,REGULAR,substitution,in,[],201144,,,1610612747,19,28,2025-10-25T02:35:57Z,870000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M55.00S,2025-10-25T02:36:11.2Z,1,REGULAR,3pt,Jump Shot,[],1631222,29.878449408672807,24.509803921568633,1610612747,22,28,2025-10-25T02:36:19Z,880000,False,127.0,228.0,1,left,J. LaRavia 26' 3PT  (3 PTS) (A. Reaves 4 AST),"[1631222, 1630559]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,26.16,Made,,,,,,,3.0,A. Reaves,1630559.0,4.0,,,,,,,,
94,PT04M34.00S,2025-10-25T02:36:31.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,64.83245729303547,68.87254901960785,1610612750,22,28,2025-10-25T02:36:37Z,900000,False,94.0,278.0,1,right,MISS A. Edwards 29' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,29.37,Missed,,,,,,,,,,,,,,,,,,
95,PT04M32.00S,2025-10-25T02:36:33.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,22,28,2025-10-25T02:36:37Z,910000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,,
96,PT04M22.00S,2025-10-25T02:36:43.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,11.613009198423129,51.96078431372549,1610612747,22,28,2025-10-25T02:36:48Z,920000,False,-10.0,57.0,1,left,MISS D. Ayton Hook - blocked,"[1629028, 1630183]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,McDaniels,1630183.0
