actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-22T23:12:09.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-22T23:12:09Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-03-22T23:12:12.4Z,1,REGULAR,jumpball,recovered,[],1630700,,,1610612737,0,0,2025-03-22T23:12:12Z,40000,False,,,0,,Jump Ball O. Okongwu vs. Q. Post: Tip to D. Daniels,"[1630700, 1630168, 1642366]",1610612737.0,ATL,startperiod,D. Daniels,1630700.0,Daniels,D. Daniels,Okongwu,1630168.0,Post,1642366.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2025-03-22T23:12:32.2Z,1,REGULAR,3pt,Jump Shot,[],1631243,4.944152431011826,96.56862745098039,1610612737,0,0,2025-03-22T23:12:38Z,70000,False,-233.0,-6.0,1,left,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
8,PT11M33.00S,2025-03-22T23:12:35.2Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,0,0,2025-03-22T23:12:38Z,80000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M28.00S,2025-03-22T23:12:40.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641764,67.7562417871222,41.17647058823529,1610612744,0,3,2025-03-22T23:12:46Z,90000,False,-44.0,251.0,1,right,B. Podziemski 25' 3PT running (3 PTS) (J. Butler III 1 AST),"[1641764, 202710]",1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,25.45,Made,,,,,3.0,J. Butler III,202710.0,1.0,,,,,,,,,,
11,PT11M17.00S,2025-03-22T23:12:51.0Z,1,REGULAR,3pt,Jump Shot,[],1630700,9.149145860709593,3.431372549019608,1610612737,3,3,2025-03-22T23:12:57Z,110000,False,233.0,34.0,1,left,D. Daniels 3PT  (3 PTS) (O. Okongwu 1 AST),"[1630700, 1630168]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,23.52,Made,,,,,3.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,
13,PT10M50.00S,2025-03-22T23:13:18.3Z,1,REGULAR,3pt,Jump Shot,[],202710,68.54467805519053,66.91176470588235,1610612744,3,3,2025-03-22T23:13:24Z,130000,False,85.0,243.0,1,right,MISS J. Butler III 25' 3PT,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
14,PT10M47.00S,2025-03-22T23:13:21.4Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,3,3,2025-03-22T23:13:21Z,140000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M43.00S,2025-03-22T23:13:25.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642258,5.338370565045992,49.01960784313725,1610612737,5,3,2025-03-22T23:13:31Z,150000,False,5.0,-2.0,1,left,Z. Risacher running Layup (2 PTS) (T. Young 1 AST),"[1642258, 1629027]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,2.0,T. Young,1629027.0,1.0,,,,,,,,,,
17,PT10M43.00S,2025-03-22T23:13:33.6Z,1,REGULAR,foul,personal,['1freethrow'],1642366,,,1610612737,5,3,2025-03-22T23:13:52Z,170000,False,,,0,,Q. Post shooting personal FOUL (1 PF) (Risacher 1 FT),"[1642366, 1642258]",1610612744.0,GSW,shooting,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628480.0,1.0,0.0,Risacher,1642258.0,,,,,
19,PT10M43.00S,2025-03-22T23:13:54.1Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1642258,,,1610612737,6,3,2025-03-22T23:13:54Z,190000,False,,,0,,Z. Risacher Free Throw 1 of 1 (3 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
20,PT10M33.00S,2025-03-22T23:14:05.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,83.26215505913272,52.20588235294118,1610612744,6,5,2025-03-22T23:14:10Z,200000,False,11.0,105.0,1,right,D. Green 10' driving floating Jump Shot (2 PTS),[203110],1610612744.0,GSW,driving floating,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,10.54,Made,,,,,2.0,,,,,,,,,,,,,
22,PT10M14.00S,2025-03-22T23:14:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,16.90210249671485,43.13725490196079,1610612737,6,5,2025-03-22T23:14:49Z,220000,False,34.0,106.0,1,left,MISS O. Okongwu 11' driving floating Shot,[1630168],1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,11.18,Missed,,,,,,,,,,,,,,,,,,
23,PT10M12.00S,2025-03-22T23:14:44.9Z,1,REGULAR,rebound,offensive,[],1631243,,,1610612737,6,5,2025-03-22T23:14:49Z,230000,False,,,0,,M. Gueye REBOUND (Off:1 Def:0),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),8-16 Center,,,22.0,1.0,0.0,1.0,,,,,,,,,,,,,,
24,PT10M03.00S,2025-03-22T23:14:55.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631243,5.863994743758213,50.73529411764706,1610612737,8,5,2025-03-22T23:15:23Z,240000,False,-4.0,3.0,1,left,M. Gueye driving DUNK (2 PTS) (D. Daniels 1 AST),"[1631243, 1630700]",1610612737.0,ATL,driving,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,2.0,D. Daniels,1630700.0,1.0,,,,,,,,,,
