actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-11-11T00:11:06.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-11T00:11:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-11-11T00:11:09.4Z,1,REGULAR,jumpball,recovered,[],1631114,,,1610612760,0,0,2024-11-11T00:11:09Z,40000,False,,,0,,Jump Ball C. Holmgren vs. T. Jackson-Davis: Tip to J. Williams,"[1631114, 1631096, 1631218]",1610612760.0,OKC,startperiod,J. Williams,1631114.0,Williams,J. Williams,Holmgren,1631096.0,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-11-11T00:11:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,93.64323258869908,51.71568627450981,1610612760,2,0,2024-11-11T00:11:31Z,70000,False,9.0,7.0,1,right,L. Dort cutting Layup (2 PTS) (A. Wiggins 1 AST),"[1629652, 1630598]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-11-11T00:11:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,5.338370565045992,52.94117647058824,1610612744,2,2,2024-11-11T00:11:46Z,90000,False,-15.0,-2.0,1,left,T. Jackson-Davis cutting Layup (2 PTS) (D. Melton 1 AST),"[1631218, 1629001]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,1.49,Made,2.0,D. Melton,1629001.0,1.0,,,,,,,,,,,,,,
11,PT11M06.00S,2024-11-11T00:12:00.4Z,1,REGULAR,2pt,Jump Shot,[],1630598,88.38699080157687,31.127450980392158,1610612760,2,2,2024-11-11T00:12:12Z,110000,False,-94.0,57.0,1,right,MISS A. Wiggins 11' driving floating Shot,[1630598],1610612760.0,OKC,driving floating,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,11.01,Missed,,,,,,,,,,,,,,,,,,
12,PT11M02.00S,2024-11-11T00:12:04.4Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,2,2,2024-11-11T00:12:07Z,120000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Left,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M56.00S,2024-11-11T00:12:09.9Z,1,REGULAR,3pt,Jump Shot,[],203110,6.258212877792378,3.6764705882352944,1610612744,2,5,2024-11-11T00:12:15Z,130000,False,232.0,6.0,1,left,D. Green 3PT  (3 PTS) (S. Curry 1 AST),"[203110, 201939]",1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,23.17,Made,3.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
15,PT10M43.00S,2024-11-11T00:12:22.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,85.75886990801577,36.76470588235294,1610612760,2,5,2024-11-11T00:12:40Z,150000,False,-66.0,81.0,1,right,MISS C. Holmgren 10' fadeaway Shot,[1631096],1610612760.0,OKC,fadeaway,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Left,10.49,Missed,,,,,,,,,,,,,,,,,,
16,PT10M40.00S,2024-11-11T00:12:25.8Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612744,2,5,2024-11-11T00:12:28Z,160000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M34.00S,2024-11-11T00:12:32.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629001,7.440867279894875,60.5392156862745,1610612744,2,5,2024-11-11T00:13:08Z,170000,False,-53.0,17.0,1,left,MISS D. Melton running finger roll Layup,[1629001],1610612744.0,GSW,running finger roll,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,,,,,,,,
