actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
22,PT09M21.00S,2024-12-26T01:10:33.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,5.206964520367937,37.745098039215684,1610612747,5,4,2024-12-26T01:12:28Z,220000,False,61.0,-4.0,1,left,MISS A. Davis 6' floating Shot - blocked,"[203076, 1631218]",1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,6.14,Missed,,,,,,,,,Jackson-Davis,1631218.0,,,,,,,,
23,PT09M21.00S,2024-12-26T01:10:33.5Z,1,REGULAR,block,,[],1631218,,,1610612747,5,4,2024-12-26T01:10:35Z,230000,False,,,0,,T. Jackson-Davis BLOCK (1 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT09M20.00S,2024-12-26T01:10:34.5Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,5,4,2024-12-26T01:10:40Z,240000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M15.00S,2024-12-26T01:10:41.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203471,92.32917214191852,55.392156862745104,1610612744,5,4,2024-12-26T01:11:18Z,250000,False,27.0,20.0,1,right,MISS D. Schröder running Layup,[203471],1610612744.0,GSW,running,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
27,PT09M15.00S,2024-12-26T01:10:41.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,5,4,2024-12-26T01:11:08Z,270000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,25.0,,,,,,,,,,,,,,,,,
29,PT09M01.00S,2024-12-26T01:11:14.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631218,93.11760840998686,77.69607843137256,1610612744,5,4,2024-12-26T01:11:22Z,290000,False,138.0,12.0,1,right,MISS T. Jackson-Davis 13' Jump Shot,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Right,13.9,Missed,,,,,,,,,,,,,,,,,,
30,PT08M58.00S,2024-12-26T01:11:17.8Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,5,4,2024-12-26T01:11:22Z,300000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT08M48.00S,2024-12-26T01:11:27.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,8.09789750328515,54.41176470588235,1610612747,5,4,2024-12-26T02:15:45Z,310000,False,-22.0,24.0,1,left,MISS R. Hachimura driving DUNK,[1629060],1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
32,PT08M46.00S,2024-12-26T01:11:29.5Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,5,4,2024-12-26T01:11:35Z,320000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT08M39.00S,2024-12-26T01:11:36.8Z,1,REGULAR,3pt,Jump Shot,[],203110,93.77463863337714,3.431372549019608,1610612744,5,4,2024-12-26T01:11:43Z,330000,False,-233.0,6.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
34,PT08M35.00S,2024-12-26T01:11:40.8Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,5,4,2024-12-26T01:11:43Z,340000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M22.00S,2024-12-26T01:11:53.8Z,1,REGULAR,3pt,Jump Shot,[],1631108,24.917871222076215,86.51960784313727,1610612747,5,4,2024-12-26T01:11:59Z,350000,False,-183.0,182.0,1,left,MISS M. Christie 25' 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
36,PT08M18.00S,2024-12-26T01:11:57.8Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,5,4,2024-12-26T01:11:59Z,360000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M13.00S,2024-12-26T01:12:02.8Z,1,REGULAR,3pt,Jump Shot,[],203471,73.01248357424441,13.480392156862745,1610612744,8,4,2024-12-26T01:12:19Z,370000,False,-183.0,201.0,1,right,D. Schröder 27' 3PT  (6 PTS) (D. Green 2 AST),"[203471, 203110]",1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,27.17,Made,,,,,6.0,D. Green,203110.0,2.0,,,,,,,,,,
39,PT07M59.00S,2024-12-26T01:12:17.6Z,1,REGULAR,3pt,Jump Shot,[],1630559,30.56833114323259,69.36274509803921,1610612747,8,4,2024-12-26T01:16:34Z,390000,False,-97.0,235.0,1,left,MISS A. Reaves 25' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
40,PT07M55.00S,2024-12-26T01:12:21.6Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,8,4,2024-12-26T01:12:30Z,400000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Left Center,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT07M47.00S,2024-12-26T01:12:29.0Z,1,REGULAR,turnover,lost ball,[],1631218,,,1610612744,8,4,2024-12-26T01:59:17Z,410000,False,,,0,,T. Jackson-Davis lost ball TURNOVER (1 TO),"[1631218, 1630559]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Reaves,1630559.0,,,,,
42,PT07M47.00S,2024-12-26T01:12:29.0Z,1,REGULAR,steal,,[],1630559,,,1610612747,8,4,2024-12-26T01:12:30Z,420000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT07M43.00S,2024-12-26T01:12:38.3Z,1,REGULAR,foul,personal,[],203471,,,1610612747,8,4,2024-12-26T01:13:11Z,430000,False,,,0,,D. Schröder personal FOUL (1 PF),"[203471, 1629060]",1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Hachimura,1629060.0
45,PT07M33.00S,2024-12-26T01:13:03.5Z,1,REGULAR,turnover,out-of-bounds,[],1629060,,,1610612747,8,4,2024-12-26T01:13:20Z,450000,False,,,0,,R. Hachimura bad pass out-of-bounds TURNOVER (1 TO),[1629060],1610612747.0,LAL,bad pass,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,1628951.0,,,,
46,PT07M11.00S,2024-12-26T01:13:36.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,87.86136662286465,50.73529411764706,1610612744,10,4,2024-12-26T01:19:19Z,460000,False,4.0,62.0,1,right,A. Wiggins 6' Layup (2 PTS) (T. Jackson-Davis 2 AST),"[203952, 1631218]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.17,Made,,,,,2.0,T. Jackson-Davis,1631218.0,2.0,,,,,,,,,,
48,PT07M00.00S,2024-12-26T01:13:47.2Z,1,REGULAR,2pt,Layup,[],1630559,10.249671484888305,33.340992647058826,1610612747,10,4,2024-12-26T01:20:38Z,480000,False,83.0,44.0,1,left,MISS A. Reaves 9' driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,9.41,Missed,,,,,,,,,,,,,,,,,,
49,PT06M56.00S,2024-12-26T01:13:51.2Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,10,4,2024-12-26T01:13:52Z,490000,False,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,48.0,2.0,1.0,1.0,,,,,,,,,,,,,,
50,PT06M56.00S,2024-12-26T01:13:49.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,5.590000152587891,50.0,1610612747,10,4,2024-12-26T01:13:49Z,500000,False,0.0,0.0,1,left,MISS A. Davis tip Layup,[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
51,PT06M55.00S,2024-12-26T01:13:51.1Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,10,4,2024-12-26T01:13:51Z,510000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT06M48.00S,2024-12-26T01:13:58.5Z,1,REGULAR,3pt,Jump Shot,[],203110,92.85479632063075,5.392156862745098,1610612744,10,4,2024-12-26T01:14:04Z,520000,False,-223.0,15.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,22.35,Missed,,,,,,,,,,,,,,,,,,
53,PT06M46.00S,2024-12-26T01:14:00.5Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,10,4,2024-12-26T01:14:04Z,530000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT06M37.00S,2024-12-26T01:14:09.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,7.178055190538765,55.14705882352941,1610612747,10,6,2024-12-26T01:14:18Z,540000,False,-26.0,15.0,1,left,L. James driving DUNK (6 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,2.98,Made,,,,,6.0,,,,,,,,,,,,,
55,PT06M25.00S,2024-12-26T01:14:24.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,88.91261498028909,51.225490196078425,1610612744,10,6,2024-12-26T01:24:10Z,550000,False,6.0,52.0,1,right,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
56,PT06M23.00S,2024-12-26T01:14:26.6Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,10,6,2024-12-26T01:37:41Z,560000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M16.00S,2024-12-26T01:14:30.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629060,7.703679369250986,95.83333333333334,1610612747,10,9,2024-12-26T01:14:39Z,570000,False,-229.0,20.0,1,left,R. Hachimura 3PT running (3 PTS) (L. James 1 AST),"[1629060, 2544]",1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,23.01,Made,,,,,3.0,L. James,2544.0,1.0,,,,,,,,,,
59,PT05M52.00S,2024-12-26T01:14:53.9Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,10,9,2024-12-26T01:14:58Z,590000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 203076]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Davis,203076.0,,,,,
60,PT05M52.00S,2024-12-26T01:14:53.9Z,1,REGULAR,steal,,[],203076,,,1610612747,10,9,2024-12-26T01:14:55Z,600000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
61,PT05M48.00S,2024-12-26T01:14:58.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630559,7.178055190538765,39.21568627450981,1610612747,10,9,2024-12-26T01:25:44Z,610000,False,54.0,15.0,1,left,MISS A. Reaves running Layup - blocked,"[1630559, 203952]",1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,Wiggins,203952.0,,,,,,,,
62,PT05M48.00S,2024-12-26T01:14:58.8Z,1,REGULAR,block,,[],203952,,,1610612747,10,9,2024-12-26T01:15:00Z,620000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
63,PT05M47.00S,2024-12-26T01:14:59.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,10,9,2024-12-26T01:15:13Z,630000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,61.0,,,,,,,,,,,,,,,,,
65,PT05M47.00S,2024-12-26T01:15:09.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,10,9,2024-12-26T01:15:13Z,650000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M47.00S,2024-12-26T01:18:22.6Z,1,REGULAR,substitution,out,[],203471,,,1610612744,10,9,2024-12-26T01:18:46Z,660000,False,,,0,,SUB out: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M47.00S,2024-12-26T01:18:22.6Z,1,REGULAR,substitution,out,[],2544,,,1610612744,10,9,2024-12-26T01:18:46Z,670000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M47.00S,2024-12-26T01:18:22.6Z,1,REGULAR,substitution,in,[],1627741,,,1610612744,10,9,2024-12-26T01:18:46Z,680000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M47.00S,2024-12-26T01:18:22.6Z,1,REGULAR,substitution,in,[],1629216,,,1610612744,10,9,2024-12-26T01:18:46Z,690000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M31.00S,2024-12-26T01:18:57.5Z,1,REGULAR,3pt,Jump Shot,[],203952,67.62483574244416,71.07843137254902,1610612744,13,9,2024-12-26T01:19:03Z,700000,False,105.0,252.0,1,right,A. Wiggins 27' 3PT  (5 PTS) (D. Green 3 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,27.3,Made,,,,,5.0,D. Green,203110.0,3.0,,,,,,,,,,
72,PT05M04.00S,2024-12-26T01:19:24.2Z,1,REGULAR,2pt,Jump Shot,[],1630559,17.16491458607096,29.166666666666668,1610612747,13,9,2024-12-26T01:19:34Z,720000,False,104.0,109.0,1,left,MISS A. Reaves 15' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,15.07,Missed,,,,,,,,,,,,,,,,,,
73,PT05M01.00S,2024-12-26T01:19:27.2Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,13,9,2024-12-26T01:19:34Z,730000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Right,,,72.0,3.0,3.0,0.0,,,,,,,,,,,,,,
74,PT04M55.00S,2024-12-26T01:19:33.4Z,1,REGULAR,3pt,Jump Shot,[],201939,69.85873850197109,77.20588235294117,1610612744,16,9,2024-12-26T01:26:44Z,740000,False,136.0,231.0,1,right,S. Curry 26' 3PT pullup (5 PTS) (D. Green 4 AST),"[201939, 203110]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.79,Made,,,,,5.0,D. Green,203110.0,4.0,,,,,,,,,,
76,PT04M48.00S,2024-12-26T01:19:44.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,16,9,2024-12-26T01:19:44Z,760000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M48.00S,2024-12-26T01:21:28.9Z,1,REGULAR,substitution,out,[],203110,,,1610612747,16,9,2024-12-26T01:22:59Z,770000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M48.00S,2024-12-26T01:21:28.9Z,1,REGULAR,substitution,out,[],1631218,,,1610612747,16,9,2024-12-26T01:22:59Z,780000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M48.00S,2024-12-26T01:21:28.9Z,1,REGULAR,substitution,out,[],203076,,,1610612747,16,9,2024-12-26T01:22:59Z,790000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M48.00S,2024-12-26T01:21:28.9Z,1,REGULAR,substitution,out,[],1631108,,,1610612747,16,9,2024-12-26T01:22:59Z,800000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M48.00S,2024-12-26T01:21:28.9Z,1,REGULAR,substitution,in,[],1626172,,,1610612747,16,9,2024-12-26T01:22:59Z,810000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M48.00S,2024-12-26T01:21:28.9Z,1,REGULAR,substitution,in,[],1630228,,,1610612747,16,9,2024-12-26T01:22:59Z,820000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M48.00S,2024-12-26T01:21:28.9Z,1,REGULAR,substitution,in,[],1642261,,,1610612747,16,9,2024-12-26T01:22:59Z,830000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M48.00S,2024-12-26T01:21:28.9Z,1,REGULAR,substitution,in,[],1629629,,,1610612747,16,9,2024-12-26T01:22:59Z,840000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
