actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
33,PT08M35.00S,2024-10-31T02:14:47.3Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612740,6,5,2024-10-31T02:14:49Z,330000,False,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,
34,PT08M35.00S,2024-10-31T02:14:49.2Z,1,REGULAR,foul,personal,[],1630541,,,1610612740,6,5,2024-10-31T02:14:59Z,340000,False,,,0,,M. Moody personal FOUL (1 PF),"[1630541, 1628464]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627526.0,,1.0,0.0,Theis,1628464.0,,,,
36,PT08M19.00S,2024-10-31T02:15:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,88.64980289093299,42.64705882352941,1610612740,6,5,2024-10-31T02:15:26Z,360000,False,-37.0,54.0,1,right,MISS Z. Williamson 6' driving Layup - blocked,"[1629627, 203110]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,Green,203110.0,,
57,PT08M19.00S,2024-10-31T02:15:23.0Z,1,REGULAR,block,,[],203110,,,1610612740,6,5,2024-10-31T02:20:29Z,365000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M17.00S,2024-10-31T02:15:25.0Z,1,REGULAR,rebound,offensive,[],1629627,,,1610612740,6,5,2024-10-31T02:20:29Z,370000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:0),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,36.0,2.0,0.0,2.0,,,,,,,,,,
79,PT08M17.00S,2024-10-31T02:15:27.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,93.38042049934296,42.40196078431372,1610612740,6,5,2024-10-31T02:23:35Z,375000,False,-38.0,10.0,1,right,MISS Z. Williamson tip Layup,[1629627],1610612740.0,NOP,tip,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.92,Missed,,,,,,,,,,,,,,,,,,
80,PT08M16.00S,2024-10-31T02:15:28.1Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,6,5,2024-10-31T02:23:35Z,377500,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,79.0,3.0,3.0,0.0,,,,,,,,,,
38,PT08M11.00S,2024-10-31T02:15:31.3Z,1,REGULAR,3pt,Jump Shot,[],1641764,4.812746386333772,95.34313725490196,1610612744,6,5,2024-10-31T02:15:36Z,380000,False,-227.0,-7.0,1,left,MISS B. Podziemski 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
39,PT08M08.00S,2024-10-31T02:15:34.3Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612740,6,5,2024-10-31T02:15:39Z,390000,False,,,0,,D. Theis REBOUND (Off:0 Def:3),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Left Corner 3,24+ Left,,,,,,,38.0,3.0,3.0,0.0,,,,,,,,,,
40,PT08M05.00S,2024-10-31T02:15:46.3Z,1,REGULAR,foul,personal,[],203110,,,1610612740,6,5,2024-10-31T02:15:51Z,400000,False,,,0,,D. Green personal FOUL (1 PF),"[203110, 1629627]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202049.0,,1.0,0.0,Williamson,1629627.0,,,,
42,PT07M54.00S,2024-10-31T02:16:19.5Z,1,REGULAR,3pt,Jump Shot,[],1630631,70.12155059132719,72.79411764705883,1610612740,6,5,2024-10-31T02:16:24Z,420000,False,114.0,228.0,1,right,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
43,PT07M51.00S,2024-10-31T02:16:22.5Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,6,5,2024-10-31T02:16:24Z,430000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:4),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,42.0,4.0,4.0,0.0,,,,,,,,,,
44,PT07M42.00S,2024-10-31T02:16:31.0Z,1,REGULAR,3pt,Jump Shot,[],1630322,30.70795006570302,28.209252450980394,1610612744,9,5,2024-10-31T02:16:37Z,440000,False,109.0,236.0,1,left,L. Waters III 26' 3PT  (3 PTS) (T. Jackson-Davis 1 AST),"[1630322, 1631218]",1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,26.01,Made,3.0,T. Jackson-Davis,1631218.0,1.0,,,,,,,,,,,,,,
46,PT07M21.00S,2024-10-31T02:16:52.2Z,1,REGULAR,3pt,Jump Shot,[],1630631,67.09921156373193,47.30392156862745,1610612740,9,8,2024-10-31T02:16:55Z,460000,False,-13.0,257.0,1,right,J. Alvarado 25' 3PT  (6 PTS) (Z. Williamson 1 AST),"[1630631, 1629627]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,25.72,Made,6.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,,,,,
48,PT07M10.00S,2024-10-31T02:17:02.6Z,1,REGULAR,3pt,Jump Shot,[],1630541,31.882391590013142,60.78431372549019,1610612744,12,8,2024-10-31T02:17:07Z,480000,False,-54.0,247.0,1,left,M. Moody 25' 3PT  (3 PTS) (L. Waters III 2 AST),"[1630541, 1630322]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,25.3,Made,3.0,L. Waters III,1630322.0,2.0,,,,,,,,,,,,,,
50,PT06M58.00S,2024-10-31T02:17:15.4Z,1,REGULAR,3pt,Jump Shot,[],1641722,75.90341655716163,9.803921568627452,1610612740,12,8,2024-10-31T02:17:22Z,500000,False,-201.0,174.0,1,right,MISS J. Hawkins 26' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,26.59,Missed,,,,,,,,,,,,,,,,,,
51,PT06M52.00S,2024-10-31T02:17:22.0Z,1,REGULAR,rebound,offensive,[],1641722,,,1610612740,12,8,2024-10-31T02:17:22Z,510000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:0),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,
52,PT06M51.00S,2024-10-31T02:17:23.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627742,72.22404730617609,18.872549019607842,1610612740,12,8,2024-10-31T02:17:29Z,520000,False,-156.0,209.0,1,right,MISS B. Ingram 26' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
53,PT06M46.00S,2024-10-31T02:17:28.1Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,12,8,2024-10-31T02:17:29Z,530000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,
54,PT06M44.00S,2024-10-31T02:17:29.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631218,6.1268068331143235,50.98039215686274,1610612744,14,8,2024-10-31T02:17:46Z,540000,False,-5.0,5.0,1,left,T. Jackson-Davis running DUNK (6 PTS) (D. Green 1 AST),"[1631218, 203110]",1610612744.0,GSW,running,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,0.71,Made,6.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
56,PT06M44.00S,2024-10-31T02:17:34.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,14,8,2024-10-31T02:17:34Z,560000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M44.00S,2024-10-31T02:19:58.0Z,1,REGULAR,substitution,out,[],1628464,,,1610612740,14,8,2024-10-31T02:20:38Z,570000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M44.00S,2024-10-31T02:19:58.0Z,1,REGULAR,substitution,out,[],1629627,,,1610612740,14,8,2024-10-31T02:20:38Z,580000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M44.00S,2024-10-31T02:19:58.0Z,1,REGULAR,substitution,in,[],1629750,,,1610612740,14,8,2024-10-31T02:20:38Z,590000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M44.00S,2024-10-31T02:19:58.0Z,1,REGULAR,substitution,in,[],1642274,,,1610612740,14,8,2024-10-31T02:20:38Z,600000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M28.00S,2024-10-31T02:20:50.3Z,1,REGULAR,3pt,Jump Shot,[],1629750,70.12155059132719,21.07843137254902,1610612740,14,11,2024-10-31T02:21:01Z,610000,False,-145.0,228.0,1,right,J. Green 27' 3PT  (3 PTS) (B. Ingram 2 AST),"[1629750, 1627742]",1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,27.03,Made,3.0,B. Ingram,1627742.0,2.0,,,,,,,,,,,,,,
66,PT06M07.00S,2024-10-31T02:21:11.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,11.777266754270697,51.225490196078425,1610612744,14,11,2024-10-31T02:21:16Z,630000,False,-6.0,58.0,1,left,MISS D. Green turnaround Shot,[203110],1610612744.0,GSW,turnaround,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,5.85,Missed,,,,,,,,,,,,,,,,,,
67,PT06M04.00S,2024-10-31T02:21:14.1Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,14,11,2024-10-31T02:21:16Z,640000,False,,,0,,Y. Missi REBOUND (Off:0 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,
68,PT05M56.00S,2024-10-31T02:21:21.9Z,1,REGULAR,2pt,Jump Shot,[],1627742,94.03745072273325,83.57843137254902,1610612740,14,13,2024-10-31T02:21:32Z,650000,False,168.0,4.0,1,right,B. Ingram 16' pullup Jump Shot (2 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right,16.79,Made,2.0,,,,,,,,,,,,,,,,,
70,PT05M45.00S,2024-10-31T02:21:33.0Z,1,REGULAR,turnover,bad pass,[],203110,,,1610612744,14,13,2024-10-31T02:21:36Z,670000,False,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 1629750]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,,,Green,1629750.0
71,PT05M45.00S,2024-10-31T02:21:33.0Z,1,REGULAR,steal,,[],1629750,,,1610612740,14,13,2024-10-31T02:21:35Z,680000,False,,,0,,J. Green STEAL (1 STL),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
72,PT05M40.00S,2024-10-31T02:21:38.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641722,92.32917214191852,6.127450980392156,1610612740,14,13,2024-10-31T02:25:54Z,690000,False,-219.0,20.0,1,right,MISS J. Hawkins running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,22.03,Missed,,,,,,,,,,,,,,,,,,
73,PT05M37.00S,2024-10-31T02:21:41.0Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,14,13,2024-10-31T02:21:43Z,700000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,,,,72.0,3.0,3.0,0.0,,,,,,,,,,
74,PT05M27.00S,2024-10-31T02:21:51.7Z,1,REGULAR,turnover,lost ball,[],1630541,,,1610612744,14,13,2024-10-31T02:21:55Z,710000,False,,,0,,M. Moody lost ball TURNOVER (1 TO),"[1630541, 1629750]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Green,1629750.0
75,PT05M27.00S,2024-10-31T02:21:51.7Z,1,REGULAR,steal,,[],1629750,,,1610612740,14,13,2024-10-31T03:31:18Z,720000,False,,,0,,J. Green STEAL (2 STL),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT05M22.00S,2024-10-31T02:21:55.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630631,72.7496714848883,14.705882352941178,1610612740,14,13,2024-10-31T02:26:50Z,730000,False,-176.0,204.0,1,right,MISS J. Alvarado 26' running 3PT,[1630631],1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,26.95,Missed,,,,,,,,,,,,,,,,,,
77,PT05M19.00S,2024-10-31T02:21:58.7Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,14,13,2024-10-31T02:22:01Z,740000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,
78,PT05M14.00S,2024-10-31T02:22:07.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,14,13,2024-10-31T02:22:07Z,750000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M14.00S,2024-10-31T02:24:53.1Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,14,13,2024-10-31T02:25:05Z,760000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M14.00S,2024-10-31T02:24:53.1Z,1,REGULAR,substitution,out,[],203110,,,1610612744,14,13,2024-10-31T02:25:05Z,770000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M14.00S,2024-10-31T02:24:53.1Z,1,REGULAR,substitution,out,[],1631218,,,1610612744,14,13,2024-10-31T02:25:05Z,780000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
