actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
15,PT11M12.00S,2025-01-11T00:11:27.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629614,6.783837056504599,40.931372549019606,1610612754,2,0,2025-01-11T00:11:38Z,150000,False,45.0,11.0,1,left,A. Nembhard running finger roll Layup (2 PTS) (T. Haliburton 1 AST),"[1629614, 1630169]",1610612754.0,IND,running finger roll,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,4.67,Made,,,,,2.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,
16,PT10M55.00S,2025-01-11T00:11:45.3Z,1,REGULAR,3pt,Jump Shot,[],1630322,89.56964520367937,4.411764705882353,1610612744,2,0,2025-01-11T00:13:14Z,160000,False,-228.0,46.0,1,right,MISS L. Waters III 3PT,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Left Corner 3,24+ Left,23.24,Missed,,,,,,,,,,,,,,,,,,
17,PT10M53.00S,2025-01-11T00:11:47.3Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,2,0,2025-01-11T00:13:14Z,170000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,16.0,2.0,2.0,0.0,,,,,,,,,,,,,,
18,PT10M46.00S,2025-01-11T00:11:55.5Z,1,REGULAR,turnover,traveling,[],1630169,,,1610612754,2,0,2025-01-11T00:13:35Z,180000,False,,,0,,T. Haliburton traveling TURNOVER (1 TO),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1626300.0,1.0,,,,,,,,
19,PT10M27.00S,2025-01-11T00:12:26.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631218,92.46057818659659,46.07843137254902,1610612744,2,2,2025-01-11T00:12:29Z,190000,False,-20.0,18.0,1,right,T. Jackson-Davis cutting DUNK (2 PTS) (B. Hield 1 AST),"[1631218, 1627741]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,2.0,B. Hield,1627741.0,1.0,,,,,,,,,,
21,PT10M03.00S,2025-01-11T00:12:52.6Z,1,REGULAR,3pt,Jump Shot,[],1630169,6.915243101182654,98.2843137254902,1610612754,2,2,2025-01-11T00:14:13Z,210000,False,-241.0,13.0,1,left,MISS T. Haliburton 24' step back 3PT - blocked,"[1630169, 1631218]",1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,24.17,Missed,,,,,,,,,,,Jackson-Davis,1631218.0,,,,,,
22,PT10M03.00S,2025-01-11T00:12:52.6Z,1,REGULAR,block,,[],1631218,,,1610612754,2,2,2025-01-11T00:12:55Z,220000,False,,,0,,T. Jackson-Davis BLOCK (1 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
23,PT10M01.00S,2025-01-11T00:12:54.6Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612744,2,2,2025-01-11T00:14:13Z,230000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT09M40.00S,2025-01-11T00:13:14.5Z,1,REGULAR,3pt,Jump Shot,[],203471,76.95466491458606,6.61764705882353,1610612744,2,2,2025-01-11T00:15:13Z,240000,False,-217.0,164.0,1,right,MISS D. Schröder 27' 3PT,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,27.2,Missed,,,,,,,,,,,,,,,,,,
25,PT09M38.00S,2025-01-11T00:13:16.5Z,1,REGULAR,rebound,offensive,[],1630322,,,1610612744,2,2,2025-01-11T00:26:57Z,250000,False,,,0,,L. Waters III REBOUND (Off:1 Def:0),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,,,24.0,1.0,0.0,1.0,,,,,,,,,,,,,,
99,PT09M38.00S,2025-01-11T00:13:21.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630322,92.59198423127464,57.107843137254896,1610612744,2,2,2025-01-11T00:26:50Z,255000,False,36.0,17.0,1,right,MISS L. Waters III tip Layup,[1630322],1610612744.0,GSW,tip,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,,
100,PT09M37.00S,2025-01-11T00:13:22.0Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,2,2,2025-01-11T00:26:45Z,257500,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,99.0,3.0,3.0,0.0,,,,,,,,,,,,,,
26,PT09M26.00S,2025-01-11T00:13:27.5Z,1,REGULAR,2pt,Jump Shot,[],1627783,10.068988173455978,25.98039215686275,1610612754,4,2,2025-01-11T00:15:37Z,260000,False,120.0,42.0,1,left,P. Siakam 12' turnaround Jump Shot (2 PTS) (T. Haliburton 2 AST),"[1627783, 1630169]",1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,12.73,Made,,,,,2.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,
28,PT09M13.00S,2025-01-11T00:13:41.3Z,1,REGULAR,3pt,Jump Shot,[],203937,92.46057818659659,0.49019607843137253,1610612744,4,2,2025-01-11T00:17:35Z,280000,False,-248.0,18.0,1,right,MISS K. Anderson 24' 3PT,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Left Corner 3,24+ Left,24.82,Missed,,,,,,,,,,,,,,,,,,
29,PT09M12.00S,2025-01-11T00:13:42.3Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,4,2,2025-01-11T00:17:35Z,290000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M02.00S,2025-01-11T00:13:53.9Z,1,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612754,4,2,2025-01-11T00:14:04Z,300000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Haliburton 2 FT),"[1627741, 1630169]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627963.0,,,,1.0,0.0,Haliburton,1630169.0,,
32,PT09M02.00S,2025-01-11T00:14:17.8Z,1,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,5,2,2025-01-11T00:14:17Z,320000,False,,,0,,T. Haliburton Free Throw 1 of 2 (1 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
33,PT09M02.00S,2025-01-11T00:14:30.9Z,1,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,6,2,2025-01-11T00:14:31Z,330000,False,,,0,,T. Haliburton Free Throw 2 of 2 (2 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
34,PT08M48.00S,2025-01-11T00:14:46.9Z,1,REGULAR,3pt,Jump Shot,[],203471,68.28186596583443,25.245098039215684,1610612744,6,2,2025-01-11T00:14:51Z,340000,False,-124.0,246.0,1,right,MISS D. Schröder 27' 3PT,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,27.51,Missed,,,,,,,,,,,,,,,,,,
35,PT08M45.00S,2025-01-11T00:14:49.9Z,1,REGULAR,rebound,offensive,[],1631218,,,1610612744,6,2,2025-01-11T00:19:27Z,350000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:0),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Left Center,,,34.0,2.0,0.0,2.0,,,,,,,,,,,,,,
36,PT08M38.00S,2025-01-11T00:14:55.7Z,1,REGULAR,turnover,bad pass,[],203471,,,1610612744,6,2,2025-01-11T00:15:28Z,360000,False,,,0,,D. Schröder bad pass TURNOVER (1 TO),"[203471, 1626167]",1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,,,Turner,1626167.0
37,PT08M38.00S,2025-01-11T00:14:55.7Z,1,REGULAR,steal,,[],1626167,,,1610612754,6,2,2025-01-11T00:38:43Z,370000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
38,PT08M33.00S,2025-01-11T00:15:00.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631097,12.171484888304862,39.46078431372549,1610612754,8,2,2025-01-11T00:34:28Z,380000,False,53.0,62.0,1,left,B. Mathurin 8' driving floating bank Jump Shot (2 PTS),[1631097],1610612754.0,IND,driving floating bank,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Right,8.13,Made,,,,,2.0,,,,,,,,,,,,,
39,PT08M15.00S,2025-01-11T00:15:20.5Z,1,REGULAR,3pt,Jump Shot,[],1630322,67.36202365308804,76.47058823529412,1610612744,8,2,2025-01-11T00:22:23Z,390000,False,132.0,254.0,1,right,MISS L. Waters III 28' 3PT,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,28.67,Missed,,,,,,,,,,,,,,,,,,
40,PT08M12.00S,2025-01-11T00:15:23.5Z,1,REGULAR,rebound,offensive,[],203937,,,1610612744,8,2,2025-01-11T00:22:23Z,400000,False,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,39.0,2.0,1.0,1.0,,,,,,,,,,,,,,
41,PT08M03.00S,2025-01-11T00:15:34.3Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612744,8,2,2025-01-11T00:15:47Z,410000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Hield 2 FT),"[1626167, 1627741]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,,,,1.0,0.0,Hield,1627741.0,,
43,PT08M03.00S,2025-01-11T00:16:03.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627741,,,1610612744,8,3,2025-01-11T00:16:03Z,430000,False,,,0,,B. Hield Free Throw 1 of 2 (1 PTS),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
44,PT08M03.00S,2025-01-11T00:16:19.1Z,1,REGULAR,foul,technical,[],1629614,,,1610612744,8,3,2025-01-11T00:16:25Z,440000,False,,,0,,A. Nembhard double technical FOUL (1 Tech),[1629614],1610612754.0,IND,double,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,1627963.0,,,,0.0,1.0,,,,
45,PT08M03.00S,2025-01-11T00:16:19.1Z,1,REGULAR,foul,technical,[],203471,,,1610612744,8,3,2025-01-11T00:16:22Z,450000,False,,,0,,D. Schröder double technical FOUL (1 Tech),[203471],1610612744.0,GSW,double,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,1627963.0,,,,0.0,1.0,,,,
46,PT08M03.00S,2025-01-11T00:16:35.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627741,,,1610612744,8,4,2025-01-11T00:16:35Z,460000,False,,,0,,B. Hield Free Throw 2 of 2 (2 PTS),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
47,PT07M51.00S,2025-01-11T00:16:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,7.5722733245729295,46.07843137254902,1610612754,10,4,2025-01-11T00:16:54Z,470000,False,20.0,19.0,1,left,A. Nembhard driving finger roll Layup (4 PTS) (M. Turner 1 AST),"[1629614, 1626167]",1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,4.0,M. Turner,1626167.0,1.0,,,,,,,,,,
49,PT07M29.00S,2025-01-11T00:17:10.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,91.14651773981603,52.450980392156865,1610612744,10,6,2025-01-11T00:17:15Z,490000,False,12.0,31.0,1,right,K. Anderson driving floating bank Jump Shot (2 PTS) (D. Schröder 1 AST),"[203937, 203471]",1610612744.0,GSW,driving floating bank,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,2.0,D. Schröder,203471.0,1.0,,,,,,,,,,
51,PT07M20.00S,2025-01-11T00:17:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,8.754927726675426,43.627450980392155,1610612754,12,6,2025-01-11T00:17:26Z,510000,False,32.0,30.0,1,left,T. Haliburton driving finger roll Layup (4 PTS),[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,4.37,Made,,,,,4.0,,,,,,,,,,,,,
52,PT07M20.00S,2025-01-11T00:17:25.2Z,1,REGULAR,foul,personal,['1freethrow'],203471,,,1610612754,12,6,2025-01-11T00:17:33Z,520000,False,,,0,,D. Schröder shooting personal FOUL (1 PF) (Haliburton 1 FT),"[203471, 1630169]",1610612744.0,GSW,shooting,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,,,,1.0,1.0,Haliburton,1630169.0,,
54,PT07M20.00S,2025-01-11T00:17:46.7Z,1,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,13,6,2025-01-11T00:17:46Z,540000,False,,,0,,T. Haliburton Free Throw 1 of 1 (5 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
55,PT07M07.00S,2025-01-11T00:18:04.2Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612744,13,6,2025-01-11T00:18:08Z,550000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Jackson-Davis 2 FT),"[1626167, 1631218]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627963.0,,,,2.0,0.0,Jackson-Davis,1631218.0,,
57,PT07M07.00S,2025-01-11T00:18:36.1Z,1,REGULAR,freethrow,1 of 2,[],1631218,,,1610612744,13,7,2025-01-11T00:18:36Z,570000,False,,,0,,T. Jackson-Davis Free Throw 1 of 2 (3 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
58,PT07M07.00S,2025-01-11T00:18:36.6Z,1,REGULAR,substitution,out,[],203937,,,1610612744,13,7,2025-01-11T00:18:39Z,580000,False,,,0,,SUB out: K. Anderson,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M07.00S,2025-01-11T00:18:36.6Z,1,REGULAR,substitution,in,[],1630611,,,1610612744,13,7,2025-01-11T00:18:39Z,590000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M07.00S,2025-01-11T00:18:50.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,13,7,2025-01-11T00:18:50Z,600000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M07.00S,2025-01-11T00:21:22.2Z,1,REGULAR,substitution,out,[],1626167,,,1610612744,13,7,2025-01-11T00:21:46Z,610000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M07.00S,2025-01-11T00:21:22.2Z,1,REGULAR,substitution,in,[],1628418,,,1610612744,13,7,2025-01-11T00:21:46Z,620000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M07.00S,2025-01-11T00:21:56.5Z,1,REGULAR,freethrow,2 of 2,[],1631218,,,1610612744,13,8,2025-01-11T00:21:56Z,630000,False,,,0,,T. Jackson-Davis Free Throw 2 of 2 (4 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
65,PT06M54.00S,2025-01-11T00:22:14.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,13.14060446780552,64.48376225490196,1610612754,15,8,2025-01-11T00:24:16Z,640000,False,-72.0,71.0,1,left,P. Siakam 10' turnaround fadeaway Jump Shot (4 PTS),[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Left,10.14,Made,,,,,4.0,,,,,,,,,,,,,
66,PT06M42.00S,2025-01-11T00:22:26.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,91.80354796320631,44.6078431372549,1610612744,15,10,2025-01-11T00:22:30Z,650000,False,-27.0,25.0,1,right,B. Hield driving finger roll Layup (4 PTS),[1627741],1610612744.0,GSW,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,3.65,Made,,,,,4.0,,,,,,,,,,,,,
67,PT06M29.00S,2025-01-11T00:22:39.9Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,15,10,2025-01-11T00:24:44Z,660000,False,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 1631218]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,,,,,,,Jackson-Davis,1631218.0
68,PT06M29.00S,2025-01-11T00:22:39.9Z,1,REGULAR,steal,,[],1631218,,,1610612744,15,10,2025-01-11T00:22:42Z,670000,False,,,0,,T. Jackson-Davis STEAL (1 STL),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
69,PT06M21.00S,2025-01-11T00:22:46.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630322,66.3107752956636,63.725490196078425,1610612744,15,13,2025-01-11T00:25:17Z,680000,False,69.0,264.0,1,right,L. Waters III 27' 3PT  (3 PTS) (B. Hield 2 AST),"[1630322, 1627741]",1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Center,27.3,Made,,,,,3.0,B. Hield,1627741.0,2.0,,,,,,,,,,
71,PT05M59.00S,2025-01-11T00:23:10.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,9.067017082785808,41.97686887254902,1610612754,15,13,2025-01-11T00:25:53Z,700000,False,40.0,33.0,1,left,MISS B. Mathurin driving floating bank Shot,[1631097],1610612754.0,IND,driving floating bank,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
72,PT05M57.00S,2025-01-11T00:23:12.3Z,1,REGULAR,rebound,offensive,[],1628418,,,1610612754,15,13,2025-01-11T00:25:53Z,710000,False,,,0,,T. Bryant REBOUND (Off:1 Def:0),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,71.0,1.0,0.0,1.0,,,,,,,,,,,,,,
73,PT05M56.00S,2025-01-11T00:23:13.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,4.812746386333772,56.372549019607845,1610612754,17,13,2025-01-11T00:26:02Z,720000,False,-32.0,-7.0,1,left,T. Bryant putback Layup (2 PTS),[1628418],1610612754.0,IND,putback,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,3.27,Made,,,,,2.0,,,,,,,,,,,,,
74,PT05M36.00S,2025-01-11T00:23:34.2Z,1,REGULAR,3pt,Jump Shot,[],1627741,91.5407358738502,95.34313725490196,1610612744,17,13,2025-01-11T00:26:47Z,730000,False,227.0,27.0,1,right,MISS B. Hield 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,22.83,Missed,,,,,,,,,,,,,,,,,,
75,PT05M34.00S,2025-01-11T00:23:36.2Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,17,13,2025-01-11T00:26:47Z,740000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT05M22.00S,2025-01-11T00:23:47.8Z,1,REGULAR,foul,personal,[],203471,,,1610612754,17,13,2025-01-11T00:24:21Z,750000,False,,,0,,D. Schröder personal FOUL (2 PF),"[203471, 1628418]",1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,,,,2.0,1.0,Bryant,1628418.0,,
78,PT05M22.00S,2025-01-11T00:23:57.3Z,1,REGULAR,substitution,out,[],1631097,,,1610612754,17,13,2025-01-11T00:24:13Z,770000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M22.00S,2025-01-11T00:23:57.3Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,17,13,2025-01-11T00:24:13Z,780000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
