actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-01-20T22:11:15.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-20T22:11:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-01-20T22:11:17.9Z,1,REGULAR,jumpball,recovered,[],1628401,,,1610612738,0,0,2025-01-20T22:11:17Z,40000,False,,,0,,Jump Ball K. Porziņģis vs. T. Jackson-Davis: Tip to D. White,"[1628401, 204001, 1631218]",1610612738.0,BOS,startperiod,D. White,1628401.0,White,D. White,Porziņģis,204001.0,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-01-20T22:11:32.7Z,1,REGULAR,3pt,Jump Shot,[],204001,29.6484888304862,22.794117647058822,1610612738,0,3,2025-01-20T22:11:39Z,70000,False,136.0,226.0,1,left,K. Porziņģis 26' 3PT  (3 PTS) (J. Tatum 1 AST),"[204001, 1628369]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,26.39,Made,3.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2025-01-20T22:11:49.2Z,1,REGULAR,3pt,Jump Shot,[],1627780,93.51182654402102,96.32352941176471,1610612744,0,3,2025-01-20T22:11:55Z,90000,False,232.0,8.0,1,right,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2025-01-20T22:11:53.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,3,2025-01-20T22:11:55Z,100000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M17.00S,2025-01-20T22:11:57.3Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,0,3,2025-01-20T22:12:00Z,110000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 201939]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Curry,201939.0,,,,,,,
12,PT11M17.00S,2025-01-20T22:11:57.3Z,1,REGULAR,steal,,[],201939,,,1610612744,0,3,2025-01-20T22:11:58Z,120000,False,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
13,PT11M12.00S,2025-01-20T22:12:02.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627780,90.22667542706965,47.549019607843135,1610612744,0,3,2025-01-20T22:12:23Z,130000,False,-12.0,39.0,1,right,MISS G. Payton II running finger roll Layup,[1627780],1610612744.0,GSW,running finger roll,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
14,PT11M09.00S,2025-01-20T22:12:05.9Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,0,3,2025-01-20T22:12:09Z,140000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:1),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT11M05.00S,2025-01-20T22:12:09.9Z,1,REGULAR,2pt,Jump Shot,[],1628369,9.017739816031538,17.892156862745097,1610612738,0,5,2025-01-20T22:13:16Z,150000,False,161.0,32.0,1,left,J. Tatum 16' pullup Jump Shot (2 PTS) (J. Holiday 1 AST),"[1628369, 201950]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right,16.37,Made,2.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
