actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-29T03:10:51.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-29T03:10:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-01-29T03:10:53.2Z,1,REGULAR,jumpball,recovered,[],1642268,,,1610612762,0,0,2025-01-29T03:10:53Z,40000,False,,,0,,Jump Ball D. Eubanks vs. T. Jackson-Davis: Tip to I. Collier,"[1642268, 1629234, 1631218]",1610612762.0,UTA,startperiod,I. Collier,1642268.0,Collier,I. Collier,Eubanks,1629234.0,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-01-29T03:11:07.9Z,1,REGULAR,3pt,Jump Shot,[],1630695,68.80749014454665,75.98039215686273,1610612762,0,3,2025-01-29T03:11:11Z,70000,False,130.0,241.0,1,right,M. Potter 27' 3PT  (3 PTS) (I. Collier 1 AST),"[1630695, 1642268]",1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Right Center,27.35,Made,3.0,I. Collier,1642268.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2025-01-29T03:11:26.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,7.30946123521682,56.372549019607845,1610612744,2,3,2025-01-29T03:11:29Z,90000,False,-32.0,16.0,1,left,T. Jackson-Davis cutting Layup (2 PTS) (A. Wiggins 1 AST),"[1631218, 203952]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,3.58,Made,2.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,
11,PT11M13.00S,2025-01-29T03:11:37.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,92.72339027595268,57.59803921568627,1610612762,2,5,2025-01-29T03:12:04Z,110000,False,38.0,16.0,1,right,C. Sexton driving finger roll Layup (2 PTS),[1629012],1610612762.0,UTA,driving finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,4.12,Made,2.0,,,,,,,,,,,,,,,,,
12,PT11M03.00S,2025-01-29T03:11:47.7Z,1,REGULAR,3pt,Jump Shot,[],203471,26.231931668856767,14.460784313725492,1610612744,5,5,2025-01-29T03:11:52Z,120000,False,178.0,194.0,1,left,D. Schröder 26' 3PT  (3 PTS) (T. Jackson-Davis 1 AST),"[203471, 1631218]",1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,26.32,Made,3.0,T. Jackson-Davis,1631218.0,1.0,,,,,,,,,,,,,,
14,PT10M46.00S,2025-01-29T03:12:04.6Z,1,REGULAR,3pt,Jump Shot,[],1630695,87.72996057818659,96.81372549019608,1610612762,5,8,2025-01-29T03:12:08Z,140000,False,234.0,63.0,1,right,M. Potter 24' 3PT  (6 PTS) (D. Eubanks 1 AST),"[1630695, 1629234]",1610612762.0,UTA,,,,Potter,M. Potter,,,,,Right Corner 3,24+ Right,24.24,Made,6.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,,,,,
16,PT10M31.00S,2025-01-29T03:12:21.9Z,1,REGULAR,foul,personal,[],1629012,,,1610612744,5,8,2025-01-29T03:12:28Z,160000,False,,,0,,C. Sexton personal FOUL (1 PF),"[1629012, 203952]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627526.0,1.0,0.0,Wiggins,203952.0,,,,,,,,,
19,PT10M18.00S,2025-01-29T03:13:12.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,9.543363994743759,43.627450980392155,1610612744,5,8,2025-01-29T03:13:36Z,190000,False,32.0,37.0,1,left,MISS B. Hield driving finger roll Layup,[1627741],1610612744.0,GSW,driving finger roll,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
20,PT10M16.00S,2025-01-29T03:13:14.6Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612762,5,8,2025-01-29T03:13:16Z,200000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,
