actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-04-02T00:10:59.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-02T00:10:59Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-04-02T00:11:02.6Z,1,REGULAR,jumpball,recovered,[],201939,,,1610612744,0,0,2025-04-02T00:11:02Z,40000,False,,,0,,Jump Ball D. Green vs. Z. Edey: Tip to S. Curry,"[201939, 203110, 1641744]",1610612744.0,GSW,startperiod,S. Curry,201939.0,Curry,S. Curry,Green,203110.0,Edey,1641744.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-04-02T00:11:15.5Z,1,REGULAR,3pt,Jump Shot,[],203110,30.042706964520367,35.049019607843135,1610612744,0,3,2025-04-02T00:11:20Z,70000,False,75.0,230.0,1,left,D. Green 24' 3PT  (3 PTS) (S. Curry 1 AST),"[203110, 201939]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,24.18,Made,3.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2025-04-02T00:11:38.3Z,1,REGULAR,3pt,Jump Shot,[],1629630,75.3777923784494,12.254901960784313,1610612763,3,3,2025-04-02T00:11:42Z,90000,False,-189.0,179.0,1,right,J. Morant 26' 3PT step back (3 PTS),[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,26.0,Made,3.0,,,,,,,,,,,,,,,,,
10,PT11M09.00S,2025-04-02T00:11:50.8Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612744,3,3,2025-04-02T00:12:06Z,100000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Butler III 2 FT),"[1628991, 202710]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,1.0,0.0,Butler III,202710.0,,,,,,,,,
12,PT11M09.00S,2025-04-02T00:12:15.4Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,3,4,2025-04-02T00:12:15Z,120000,False,,,0,,J. Butler III Free Throw 1 of 2 (1 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
13,PT11M09.00S,2025-04-02T00:12:29.9Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,3,5,2025-04-02T00:12:29Z,130000,False,,,0,,J. Butler III Free Throw 2 of 2 (2 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M55.00S,2025-04-02T00:12:50.6Z,1,REGULAR,foul,personal,[],1630541,,,1610612763,3,5,2025-04-02T00:12:56Z,140000,False,,,0,,M. Moody personal FOUL (1 PF),"[1630541, 1629630]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,1830.0,1.0,0.0,Morant,1629630.0,,,,,,,,,
16,PT10M47.00S,2025-04-02T00:13:09.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641744,86.28449408672799,56.127450980392155,1610612763,3,5,2025-04-02T00:13:15Z,160000,False,31.0,76.0,1,right,MISS Z. Edey 8' turnaround Hook,[1641744],1610612763.0,MEM,turnaround,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,8.23,Missed,,,,,,,,,,,,,,,,,,
17,PT10M45.00S,2025-04-02T00:13:11.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,3,5,2025-04-02T00:13:15Z,170000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,16.0,,,,,,,,
