actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-10-26T01:41:07.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-26T01:41:07Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,PT11M59.00S,2024-10-26T01:41:20.0Z,1,REGULAR,jumpball,recovered,[],1641718,,,1610612762,0,0,2024-10-26T01:41:32Z,35000,False,,,0,,Jump Ball W. Kessler vs. T. Jackson-Davis: Tip to K. George,"[1641718, 1631117, 1631218]",1610612762.0,UTA,startperiod,K. George,1641718.0,George,K. George,Kessler,1631117.0,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,,,,,,,,
4,PT11M40.00S,2024-10-26T01:41:26.6Z,1,REGULAR,3pt,Jump Shot,[],1641718,15.588042049934298,94.6078431372549,1610612762,3,0,2024-10-26T01:50:15Z,39375,False,-223.0,94.0,1,left,K. George 24' 3PT  (3 PTS) (W. Kessler 1 AST),"[1641718, 1631117]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left,24.2,Made,3.0,W. Kessler,1631117.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2024-10-26T01:41:42.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.46057818659659,53.431372549019606,1610612744,3,2,2024-10-26T01:41:46Z,60000,False,17.0,18.0,1,right,S. Curry cutting Layup (2 PTS) (T. Jackson-Davis 1 AST),"[201939, 1631218]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.52,Made,2.0,T. Jackson-Davis,1631218.0,1.0,,,,,,,,,,,,,,
11,PT11M13.00S,2024-10-26T01:41:54.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,9.017739816031538,48.77450980392157,1610612762,5,2,2024-10-26T01:41:57Z,80000,False,6.0,32.0,1,left,C. Sexton driving Layup (2 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.29,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M54.00S,2024-10-26T01:42:13.2Z,1,REGULAR,3pt,Jump Shot,[],201939,67.7562417871222,60.29411764705882,1610612744,5,2,2024-10-26T01:42:17Z,90000,False,51.0,251.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
13,PT10M50.00S,2024-10-26T01:42:17.2Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,5,2,2024-10-26T01:42:17Z,100000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M32.00S,2024-10-26T01:42:34.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641707,19.793035479632064,40.44117647058824,1610612762,5,2,2024-10-26T01:43:48Z,110000,False,48.0,134.0,1,left,MISS T. Hendricks 14' pullup Shot,[1641707],1610612762.0,UTA,pullup,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Center,14.19,Missed,,,,,,,,,,,,,,,,,,
15,PT10M30.00S,2024-10-26T01:42:36.2Z,1,REGULAR,rebound,offensive,[],1641718,,,1610612762,5,2,2024-10-26T01:42:40Z,120000,False,,,0,,K. George REBOUND (Off:1 Def:0),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,14.0,1.0,0.0,1.0,,,,,,,,,,
16,PT10M22.00S,2024-10-26T01:42:44.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,26.888961892247043,87.74509803921569,1610612762,5,2,2024-10-26T01:42:48Z,130000,False,-189.0,200.0,1,left,MISS L. Markkanen 27' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,27.52,Missed,,,,,,,,,,,,,,,,,,
17,PT10M19.00S,2024-10-26T01:42:47.7Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,5,2,2024-10-26T01:42:48Z,140000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M13.00S,2024-10-26T01:42:53.7Z,1,REGULAR,3pt,Jump Shot,[],1630228,95.6143232588699,96.32352941176471,1610612744,5,2,2024-10-26T01:43:00Z,150000,False,232.0,-11.0,1,right,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
20,PT10M09.00S,2024-10-26T01:42:57.7Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612762,5,2,2024-10-26T01:43:00Z,160000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:1),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Right Corner 3,24+ Right,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M07.00S,2024-10-26T01:43:06.1Z,1,REGULAR,turnover,out-of-bounds,[],1631117,,,1610612762,5,2,2024-10-26T02:48:12Z,170000,False,,,0,,W. Kessler lost ball out-of-bounds TURNOVER (1 TO),[1631117],1610612762.0,UTA,lost ball,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,101284.0,1.0,,,,,,,,
22,PT10M01.00S,2024-10-26T01:43:20.2Z,1,REGULAR,foul,personal,[],1641707,,,1610612744,5,2,2024-10-26T01:43:23Z,180000,False,,,0,,T. Hendricks personal FOUL (1 PF),"[1641707, 203110]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,101284.0,,1.0,0.0,Green,203110.0,,,,
24,PT09M53.00S,2024-10-26T01:43:39.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203110,69.99014454664915,25.735294117647058,1610612744,5,2,2024-10-26T01:43:59Z,200000,False,-121.0,230.0,1,right,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
25,PT09M51.00S,2024-10-26T01:43:40.9Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,5,2,2024-10-26T01:43:40Z,210000,False,,,0,,W. Kessler REBOUND (Off:0 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,
26,PT09M42.00S,2024-10-26T01:43:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,8.229303547963205,42.15686274509804,1610612762,7,2,2024-10-26T01:44:01Z,220000,False,39.0,25.0,1,left,L. Markkanen Layup (2 PTS) (K. George 1 AST),"[1628374, 1641718]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.64,Made,2.0,K. George,1641718.0,1.0,,,,,,,,,,,,,,
28,PT09M34.00S,2024-10-26T01:44:02.4Z,1,REGULAR,foul,personal,[],1641707,,,1610612744,7,2,2024-10-26T01:44:08Z,240000,False,,,0,,T. Hendricks personal FOUL (2 PF),"[1641707, 1630228]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628953.0,,2.0,0.0,Kuminga,1630228.0,,,,
30,PT09M28.00S,2024-10-26T01:44:25.9Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,7,2,2024-10-26T01:45:35Z,260000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1641718]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,George,1641718.0,,
31,PT09M28.00S,2024-10-26T01:44:25.9Z,1,REGULAR,steal,,[],1641718,,,1610612762,7,2,2024-10-26T01:45:35Z,270000,False,,,0,,K. George STEAL (1 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
32,PT09M23.00S,2024-10-26T01:44:33.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629012,8.229303547963205,49.01960784313725,1610612762,7,2,2024-10-26T01:48:03Z,280000,False,5.0,25.0,1,left,MISS C. Sexton running Layup - blocked,"[1629012, 1630228]",1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,Kuminga,1630228.0
33,PT09M23.00S,2024-10-26T01:44:33.0Z,1,REGULAR,block,,[],1630228,,,1610612762,7,2,2024-10-26T01:46:50Z,290000,False,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
