actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-13T00:10:37.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-13T00:10:37Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-11-13T00:10:41.0Z,1,REGULAR,jumpball,recovered,[],1630595,,,1610612765,0,0,2024-11-13T00:10:41Z,40000,False,,,0,,Jump Ball J. Duren vs. B. Adebayo: Tip to C. Cunningham,"[1630595, 1631105, 1628389]",1610612765.0,DET,startperiod,C. Cunningham,1630595.0,Cunningham,C. Cunningham,Duren,1631105.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-11-13T00:10:53.9Z,1,REGULAR,turnover,lost ball,[],202699,,,1610612765,0,0,2024-11-13T00:11:02Z,70000,False,,,0,,T. Harris lost ball TURNOVER (1 TO),"[202699, 1629312]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,1.0,Highsmith,1629312.0,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2024-11-13T00:10:53.9Z,1,REGULAR,steal,,[],1629312,,,1610612748,0,0,2024-11-13T00:10:56Z,80000,False,,,0,,H. Highsmith STEAL (1 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
9,PT11M23.00S,2024-11-13T00:11:13.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201567,93.2161629434954,3.1862745098039227,1610612748,0,0,2024-11-13T00:11:18Z,90000,False,-234.0,11.0,1,right,MISS K. Love 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,,23.44,Missed,,,,,,,,,,,,,,,
10,PT11M21.00S,2024-11-13T00:11:15.8Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,0,0,2024-11-13T00:11:40Z,100000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M04.00S,2024-11-13T00:11:32.8Z,1,REGULAR,2pt,Jump Shot,[],202699,23.308147174770042,74.75490196078431,1610612765,2,0,2024-11-13T00:11:37Z,110000,False,-124.0,167.0,1,left,T. Harris 20' pullup Jump Shot (2 PTS) (J. Duren 1 AST),"[202699, 1631105]",1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,,,,20.76,Made,,,,,2.0,J. Duren,1631105.0,1.0,,,,,,,
13,PT10M44.00S,2024-11-13T00:11:54.5Z,1,REGULAR,3pt,Jump Shot,[],201567,75.21353482260184,12.009803921568633,1610612748,2,0,2024-11-13T00:12:23Z,130000,False,-190.0,180.0,1,right,MISS K. Love 26' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,26.21,Missed,,,,,,,,,,,,,,,
14,PT10M42.00S,2024-11-13T00:11:56.5Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,2,0,2024-11-13T00:12:23Z,140000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,,
15,PT10M22.00S,2024-11-13T00:12:14.9Z,1,REGULAR,3pt,Jump Shot,[],1631093,28.170170827858072,18.627450980392155,1610612765,2,0,2024-11-13T00:12:19Z,150000,False,157.0,212.0,1,left,MISS J. Ivey 26' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,26.4,Missed,,,,,,,,,,,,,,,
16,PT10M19.00S,2024-11-13T00:12:17.4Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,2,0,2024-11-13T00:12:17Z,160000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,,
17,PT10M17.00S,2024-11-13T00:12:21.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,5.436925098554539,40.931372549019606,1610612765,2,0,2024-11-13T00:13:25Z,170000,False,45.0,-1.0,1,left,MISS T. Harris cutting Layup,[202699],1610612765.0,DET,cutting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,4.53,Missed,,,,,,,,,,,,,,,
