actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-02-04T00:11:24.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-04T00:11:24Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-02-04T00:11:27.4Z,1,REGULAR,jumpball,recovered,[],1629631,,,1610612737,0,0,2025-02-04T00:11:27Z,40000,False,,,0,,Jump Ball O. Okongwu vs. J. Duren: Tip to D. Hunter,"[1629631, 1630168, 1631105]",1610612737.0,ATL,startperiod,D. Hunter,1629631.0,Hunter,D. Hunter,Okongwu,1630168.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-02-04T00:11:39.9Z,1,REGULAR,2pt,Jump Shot,[],1629631,10.988830486202366,78.67647058823529,1610612737,0,2,2025-02-04T00:12:48Z,70000,False,-143.0,51.0,1,left,D. Hunter 15' Jump Shot (2 PTS) (D. Daniels 1 AST),"[1629631, 1630700]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,15.21,Made,2.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2025-02-04T00:11:59.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,93.03547963206307,50.25275735294118,1610612765,2,2,2025-02-04T00:12:21Z,90000,False,1.0,13.0,1,right,J. Duren alley-oop DUNK (2 PTS) (C. Cunningham 1 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.31,Made,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
11,PT11M12.00S,2025-02-04T00:12:11.0Z,1,REGULAR,3pt,Jump Shot,[],1642258,28.465834428383708,84.31372549019608,1610612737,2,2,2025-02-04T00:12:16Z,110000,False,-172.0,215.0,1,left,MISS Z. Risacher 27' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,27.52,Missed,,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2025-02-04T00:12:14.0Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,2,2,2025-02-04T00:12:16Z,120000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M04.00S,2025-02-04T00:12:24.1Z,1,REGULAR,turnover,out-of-bounds,[],1641709,,,1610612765,2,2,2025-02-04T00:12:31Z,130000,False,,,0,,A. Thompson bad pass out-of-bounds TURNOVER (1 TO),[1641709],1610612765.0,DET,bad pass,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628480.0,1.0,,,,,,,,
14,PT10M47.00S,2025-02-04T00:12:45.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,8.623521681997373,36.51960784313725,1610612737,2,2,2025-02-04T00:12:50Z,140000,False,67.0,29.0,1,left,MISS T. Young 7' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,7.32,Missed,,,,,,,,,,,,,,,,,,
15,PT10M45.00S,2025-02-04T00:12:47.7Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,2,2,2025-02-04T00:12:47Z,150000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M41.00S,2025-02-04T00:12:51.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631105,90.75229960578186,44.85294117647059,1610612765,4,2,2025-02-04T00:12:58Z,160000,False,-26.0,34.0,1,right,J. Duren running DUNK (4 PTS) (C. Cunningham 2 AST),"[1631105, 1630595]",1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,4.29,Made,4.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,
