actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT10M50.00S,2025-03-01T00:13:15.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203501,94.30026281208936,51.470588235294116,1610612765,5,0,2025-03-01T00:13:43Z,190000,False,7.0,1.0,1,right,T. Hardaway Jr. running DUNK (2 PTS) (A. Thompson 1 AST),"[203501, 1641709]",1610612765.0,DET,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,,,,,,2.0,,A. Thompson,1641709.0,1.0,,,,
21,PT10M40.00S,2025-03-01T00:13:28.3Z,1,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612743,5,0,2025-03-01T00:13:38Z,210000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Murray 2 FT),"[1631105, 1627750]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202041.0,,,,1.0,0.0,Murray,1627750.0
23,PT10M40.00S,2025-03-01T00:13:56.9Z,1,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,5,1,2025-03-01T00:13:56Z,230000,False,,,0,,J. Murray Free Throw 1 of 2 (1 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
24,PT10M40.00S,2025-03-01T00:14:13.9Z,1,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,5,2,2025-03-01T00:14:13Z,240000,False,,,0,,J. Murray Free Throw 2 of 2 (2 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
25,PT10M17.00S,2025-03-01T00:14:39.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,92.9862023653088,46.81372549019608,1610612765,5,2,2025-03-01T00:16:31Z,250000,False,-16.0,13.0,1,right,MISS T. Harris driving Layup,[202699],1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
26,PT10M15.00S,2025-03-01T00:14:41.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,5,2,2025-03-01T00:16:31Z,260000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT10M13.00S,2025-03-01T00:14:45.0Z,1,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612743,5,2,2025-03-01T00:14:56Z,270000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Nnaji 2 FT),"[1630595, 1630192]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627541.0,,,,1.0,0.0,Nnaji,1630192.0
29,PT10M13.00S,2025-03-01T00:15:10.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630192,,,1610612743,5,3,2025-03-01T00:15:34Z,290000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (1 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
30,PT10M13.00S,2025-03-01T00:15:10.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630192,,,1610612743,5,3,2025-03-01T00:15:34Z,300000,False,,,0,,MISS Z. Nnaji Free Throw 2 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
31,PT10M11.00S,2025-03-01T00:15:12.7Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,5,3,2025-03-01T00:15:34Z,310000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT10M00.00S,2025-03-01T00:15:41.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,95.48291721419186,50.98039215686274,1610612765,7,3,2025-03-01T00:17:20Z,320000,False,5.0,-10.0,1,right,J. Duren cutting DUNK (2 PTS) (T. Hardaway Jr. 1 AST),"[1631105, 203501]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,,,2.0,,T. Hardaway Jr.,203501.0,1.0,,,,
34,PT09M42.00S,2025-03-01T00:15:58.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,7.966491458607096,48.03921568627451,1610612743,7,5,2025-03-01T00:16:04Z,340000,False,10.0,22.0,1,left,J. Murray driving Layup (4 PTS),[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.44,Made,,,,,,,,,,4.0,,,,,,,,
35,PT09M29.00S,2025-03-01T00:16:11.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641709,93.9060446780552,47.794117647058826,1610612765,9,5,2025-03-01T00:16:17Z,350000,False,-11.0,5.0,1,right,A. Thompson cutting DUNK (4 PTS) (J. Duren 1 AST),"[1641709, 1631105]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,,,,,,4.0,,J. Duren,1631105.0,1.0,,,,
37,PT09M05.00S,2025-03-01T00:16:36.4Z,1,REGULAR,3pt,Jump Shot,[],1631128,18.084756898817346,2.696078431372549,1610612743,9,8,2025-03-01T00:16:41Z,370000,False,237.0,117.0,1,left,C. Braun 26' 3PT  (3 PTS) (J. Murray 1 AST),"[1631128, 1627750]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,26.41,Made,,,,,,,,,,3.0,,J. Murray,1627750.0,1.0,,,,
39,PT08M52.00S,2025-03-01T00:16:51.0Z,1,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,9,8,2025-03-01T00:16:58Z,390000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (1 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,1627541.0,,,,,,,
40,PT08M38.00S,2025-03-01T00:17:09.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203999,13.61695137976347,37.99019607843137,1610612743,9,8,2025-03-01T00:18:26Z,400000,False,60.0,75.0,1,left,MISS N. Jokić 9' driving Hook,[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Right,9.64,Missed,,,,,,,,,,,,,,,,,,
41,PT08M36.00S,2025-03-01T00:17:11.3Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,9,8,2025-03-01T00:17:14Z,410000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Right,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT08M30.00S,2025-03-01T00:17:17.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641709,92.72339027595268,47.794117647058826,1610612765,9,8,2025-03-01T00:19:46Z,420000,False,-11.0,16.0,1,right,MISS A. Thompson running DUNK - blocked,"[1641709, 1630192]",1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,Nnaji,1630192.0,,,,,,,,,,,,
43,PT08M30.00S,2025-03-01T00:17:17.2Z,1,REGULAR,block,,[],1630192,,,1610612765,9,8,2025-03-01T00:17:20Z,430000,False,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT08M28.00S,2025-03-01T00:17:19.2Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,9,8,2025-03-01T00:20:13Z,440000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
45,PT08M25.00S,2025-03-01T00:17:26.9Z,1,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612743,9,8,2025-03-01T00:17:33Z,450000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Nnaji 2 FT),"[1631105, 1630192]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203591.0,,,,2.0,0.0,Nnaji,1630192.0
47,PT08M25.00S,2025-03-01T00:17:56.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630192,,,1610612743,9,8,2025-03-01T00:22:58Z,470000,False,,,0,,MISS Z. Nnaji Free Throw 1 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
48,PT08M25.00S,2025-03-01T00:17:56.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,9,8,2025-03-01T00:22:58Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,
49,PT08M25.00S,2025-03-01T00:18:06.4Z,1,REGULAR,substitution,out,[],1631105,,,1610612743,9,8,2025-03-01T00:18:09Z,490000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M25.00S,2025-03-01T00:18:06.4Z,1,REGULAR,substitution,in,[],1630191,,,1610612743,9,8,2025-03-01T00:18:09Z,500000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M25.00S,2025-03-01T00:17:56.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630192,,,1610612743,9,9,2025-03-01T00:22:58Z,510000,False,,,0,,Z. Nnaji Free Throw 2 of 2 (2 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
52,PT08M08.00S,2025-03-01T00:18:35.9Z,1,REGULAR,3pt,Jump Shot,[],203501,84.1819973718791,95.58823529411765,1610612765,9,9,2025-03-01T00:18:41Z,520000,False,228.0,96.0,1,right,MISS T. Hardaway Jr. 24' 3PT - blocked,"[203501, 1630192]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,24.74,Missed,,,,,Nnaji,1630192.0,,,,,,,,,,,,
53,PT08M08.00S,2025-03-01T00:18:35.9Z,1,REGULAR,block,,[],1630192,,,1610612765,9,9,2025-03-01T00:18:38Z,530000,False,,,0,,Z. Nnaji BLOCK (2 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
54,PT08M07.00S,2025-03-01T00:18:36.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,9,9,2025-03-01T00:24:20Z,540000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,
55,PT08M02.00S,2025-03-01T00:18:43.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627750,8.623521681997373,48.77450980392157,1610612743,9,9,2025-03-01T00:24:48Z,550000,False,6.0,29.0,1,left,MISS J. Murray running Layup - blocked,"[1627750, 1630191]",1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,Stewart,1630191.0,,,,,,,,,,,,
56,PT08M02.00S,2025-03-01T00:18:43.0Z,1,REGULAR,block,,[],1630191,,,1610612743,9,9,2025-03-01T00:18:45Z,560000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT08M01.00S,2025-03-01T00:18:44.0Z,1,REGULAR,rebound,offensive,[],1627750,,,1610612743,9,9,2025-03-01T00:24:48Z,570000,False,,,0,,J. Murray REBOUND (Off:1 Def:0),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,55.0,1.0,0.0,1.0,,,,,,,,,,,,,,
58,PT07M59.00S,2025-03-01T00:18:48.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627750,7.835085413929041,51.71568627450981,1610612743,9,9,2025-03-01T00:25:08Z,580000,False,-9.0,21.0,1,left,MISS J. Murray putback Layup,[1627750],1610612743.0,DEN,putback,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
59,PT07M58.00S,2025-03-01T00:18:49.2Z,1,REGULAR,rebound,offensive,[],1630192,,,1610612743,9,9,2025-03-01T00:25:08Z,590000,False,,,0,,Z. Nnaji REBOUND (Off:1 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,58.0,1.0,0.0,1.0,,,,,,,,,,,,,,
60,PT07M54.00S,2025-03-01T00:18:50.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631128,28.203022339027594,19.607843137254903,1610612743,9,12,2025-03-01T00:18:56Z,600000,False,152.0,213.0,1,left,C. Braun 26' 3PT  (6 PTS) (Z. Nnaji 1 AST),"[1631128, 1630192]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,26.13,Made,,,,,,,,,,6.0,,Z. Nnaji,1630192.0,1.0,,,,
62,PT07M44.00S,2025-03-01T00:19:02.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,93.64323258869908,48.28431372549019,1610612765,9,12,2025-03-01T00:25:37Z,620000,False,-9.0,7.0,1,right,MISS A. Thompson driving floating Shot,[1641709],1610612765.0,DET,driving floating,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
63,PT07M42.00S,2025-03-01T00:19:04.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,9,12,2025-03-01T00:25:37Z,630000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,62.0,3.0,3.0,0.0,,,,,,,,,,,,,,
64,PT07M31.00S,2025-03-01T00:19:12.9Z,1,REGULAR,3pt,Jump Shot,[],1627750,21.895532194480946,93.62745098039215,1610612743,9,15,2025-03-01T00:19:19Z,640000,False,-218.0,153.0,1,left,J. Murray 26' 3PT step back (7 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.66,Made,,,,,,,,,,7.0,,,,,,,,
72,PT07M18.00S,2025-03-01T00:19:22.6Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,9,15,2025-03-01T00:22:33Z,645000,False,,,0,,C. Cunningham bad pass TURNOVER (2 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,,,,,,,,,,,
65,PT07M18.00S,2025-03-01T00:19:32.4Z,1,REGULAR,foul,personal,[],1630595,,,1610612743,9,15,2025-03-01T00:22:33Z,650000,False,,,0,,C. Cunningham loose ball personal FOUL (2 PF),"[1630595, 1630192]",1610612765.0,DET,loose ball,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1627541.0,,,,2.0,0.0,Nnaji,1630192.0
68,PT07M13.00S,2025-03-01T00:19:54.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,29.517082785808146,17.647058823529413,1610612743,9,18,2025-03-01T00:26:19Z,680000,False,162.0,225.0,1,left,M. Porter Jr. 27' 3PT pullup (3 PTS) (N. Jokić 1 AST),"[1629008, 203999]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,27.71,Made,,,,,,,,,,3.0,,N. Jokić,203999.0,1.0,,,,
70,PT07M12.00S,2025-03-01T00:20:03.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,9,18,2025-03-01T00:20:04Z,700000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M55.00S,2025-03-01T00:23:10.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203501,90.75229960578186,52.450980392156865,1610612765,9,18,2025-03-01T00:23:16Z,710000,False,12.0,34.0,1,right,MISS T. Hardaway Jr. driving Layup - blocked,"[203501, 1630192]",1610612765.0,DET,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,Nnaji,1630192.0,,,,,,,,,,,,
74,PT06M55.00S,2025-03-01T00:23:10.7Z,1,REGULAR,block,,[],1630192,,,1610612765,9,18,2025-03-01T00:32:40Z,720000,False,,,0,,Z. Nnaji BLOCK (3 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
75,PT06M52.00S,2025-03-01T00:23:13.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,9,18,2025-03-01T00:23:16Z,730000,False,,,0,,N. Jokić REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,73.0,4.0,4.0,0.0,,,,,,,,,,,,,,
76,PT06M50.00S,2025-03-01T00:23:15.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,7.30946123521682,50.73529411764706,1610612743,9,20,2025-03-01T00:23:23Z,740000,False,-4.0,16.0,1,left,C. Braun running Layup (8 PTS) (N. Jokić 2 AST),"[1631128, 203999]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,,,8.0,,N. Jokić,203999.0,2.0,,,,
78,PT06M34.00S,2025-03-01T00:23:30.7Z,1,REGULAR,2pt,Jump Shot,[],202699,93.51182654402102,68.13725490196079,1610612765,9,20,2025-03-01T00:23:38Z,760000,False,91.0,8.0,1,right,MISS T. Harris 9' step back Shot,[202699],1610612765.0,DET,step back,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,9.11,Missed,,,,,,,,,,,,,,,,,,
79,PT06M31.00S,2025-03-01T00:23:33.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,9,20,2025-03-01T00:23:38Z,770000,False,,,0,,N. Jokić REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,,,78.0,5.0,5.0,0.0,,,,,,,,,,,,,,
80,PT06M24.00S,2025-03-01T00:23:42.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,7.046649145860711,56.127450980392155,1610612743,9,20,2025-03-01T00:27:27Z,780000,False,-31.0,14.0,1,left,MISS J. Murray driving finger roll Layup,[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
81,PT06M24.00S,2025-03-01T00:23:42.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,9,20,2025-03-01T00:27:27Z,790000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,80.0,,,,,,,,,,,,,,,,,
83,PT06M24.00S,2025-03-01T00:23:47.8Z,1,REGULAR,substitution,out,[],203501,,,1610612743,9,20,2025-03-01T00:23:50Z,810000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M24.00S,2025-03-01T00:23:47.8Z,1,REGULAR,substitution,in,[],1627736,,,1610612743,9,20,2025-03-01T00:23:50Z,820000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M24.00S,2025-03-01T00:23:47.8Z,1,REGULAR,substitution,out,[],1630595,,,1610612743,9,20,2025-03-01T00:23:55Z,830000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
