actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
86,PT05M07.00S,2024-11-05T00:44:01.5Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,17,13,2024-11-05T00:44:06Z,860000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,
87,PT05M03.00S,2024-11-05T00:44:07.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203076,6.915243101182654,48.529411764705884,1610612747,17,15,2024-11-05T00:44:17Z,870000,False,7.0,13.0,1,left,A. Davis running Layup (9 PTS) (D. Russell 4 AST),"[203076, 1626156]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,9.0,,,,,1.45,D. Russell,1626156.0,4.0,,
89,PT05M03.00S,2024-11-05T00:44:17.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,17,15,2024-11-05T00:44:17Z,890000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M03.00S,2024-11-05T00:46:33.7Z,1,REGULAR,substitution,out,[],1631105,,,1610612765,17,15,2024-11-05T00:46:50Z,900000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M03.00S,2024-11-05T00:46:33.7Z,1,REGULAR,substitution,out,[],203501,,,1610612765,17,15,2024-11-05T00:46:50Z,910000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M03.00S,2024-11-05T00:46:33.7Z,1,REGULAR,substitution,out,[],1630559,,,1610612765,17,15,2024-11-05T00:46:50Z,920000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M03.00S,2024-11-05T00:46:33.7Z,1,REGULAR,substitution,out,[],2544,,,1610612765,17,15,2024-11-05T00:46:50Z,930000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M03.00S,2024-11-05T00:46:33.7Z,1,REGULAR,substitution,in,[],1630191,,,1610612765,17,15,2024-11-05T00:46:50Z,940000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M03.00S,2024-11-05T00:46:33.7Z,1,REGULAR,substitution,in,[],1631323,,,1610612765,17,15,2024-11-05T00:46:50Z,950000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M03.00S,2024-11-05T00:46:33.7Z,1,REGULAR,substitution,in,[],1629216,,,1610612765,17,15,2024-11-05T00:46:50Z,960000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M03.00S,2024-11-05T00:46:33.7Z,1,REGULAR,substitution,in,[],1631108,,,1610612765,17,15,2024-11-05T00:46:50Z,970000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M41.00S,2024-11-05T00:47:24.4Z,1,REGULAR,2pt,Jump Shot,[],202699,90.48948751642575,71.32352941176471,1610612765,19,15,2024-11-05T00:47:34Z,980000,False,107.0,37.0,1,right,T. Harris 11' turnaround fadeaway Jump Shot (9 PTS),[202699],1610612765.0,DET,turnaround fadeaway,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,,Made,9.0,,,,,11.28,,,,,
99,PT04M12.00S,2024-11-05T00:47:52.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,8.754927726675426,52.94117647058824,1610612747,19,17,2024-11-05T00:47:59Z,990000,False,-15.0,30.0,1,left,D. Russell driving finger roll Layup (4 PTS) (A. Davis 1 AST),"[1626156, 203076]",1610612747.0,LAL,driving finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,4.0,,,,,3.32,A. Davis,203076.0,1.0,,
101,PT03M56.00S,2024-11-05T00:48:08.7Z,1,REGULAR,2pt,Jump Shot,[],1627736,88.78120893561103,84.55882352941177,1610612765,21,17,2024-11-05T00:48:13Z,1010000,False,173.0,53.0,1,right,M. Beasley 18' pullup Jump Shot (2 PTS) (S. Fontecchio 1 AST),"[1627736, 1631323]",1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right,,,,,,,,,Made,2.0,,,,,18.07,S. Fontecchio,1631323.0,1.0,,
103,PT03M32.00S,2024-11-05T00:48:33.9Z,1,REGULAR,3pt,Jump Shot,[],1631108,27.808804204993432,14.950980392156863,1610612747,21,17,2024-11-05T00:48:38Z,1030000,False,175.0,209.0,1,left,MISS M. Christie 27' 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,27.26,,,,,
104,PT03M29.00S,2024-11-05T00:48:36.9Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,21,17,2024-11-05T00:48:38Z,1040000,False,,,0,,A. Davis REBOUND (Off:1 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,103.0,3.0,2.0,1.0,,,,,,
105,PT03M27.00S,2024-11-05T00:48:38.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629060,7.835085413929041,3.431372549019608,1610612747,21,20,2024-11-05T00:48:43Z,1050000,False,233.0,21.0,1,left,R. Hachimura 3PT  (3 PTS) (A. Davis 2 AST),"[1629060, 203076]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,,,,,,,Made,3.0,,,,,23.38,A. Davis,203076.0,2.0,,
107,PT03M07.00S,2024-11-05T00:49:01.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,85.10183968462549,42.15686274509804,1610612765,23,20,2024-11-05T00:49:22Z,1070000,False,-39.0,88.0,1,right,T. Harris 9' driving floating Jump Shot (11 PTS) (C. Cunningham 3 AST),"[202699, 1630595]",1610612765.0,DET,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,11.0,,,,,9.59,C. Cunningham,1630595.0,3.0,,
109,PT02M57.00S,2024-11-05T00:49:11.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,9.543363994743759,63.23529411764706,1610612747,23,20,2024-11-05T00:49:34Z,1090000,False,-66.0,37.0,1,left,MISS R. Hachimura 7' turnaround fadeaway Shot,[1629060],1610612747.0,LAL,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,7.59,,,,,
110,PT02M54.00S,2024-11-05T00:49:14.1Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,23,20,2024-11-05T00:49:16Z,1100000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,
111,PT02M46.00S,2024-11-05T00:49:23.3Z,1,REGULAR,2pt,Jump Shot,[],1630595,79.188567674113,42.8921568627451,1610612765,23,20,2024-11-05T00:49:29Z,1110000,False,-36.0,143.0,1,right,MISS C. Cunningham 14' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Center,,,,,,,,,Missed,,,,,,14.74,,,,,
112,PT02M44.00S,2024-11-05T00:49:25.3Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,23,20,2024-11-05T00:49:29Z,1120000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Center,,,,,,,,,,,111.0,1.0,1.0,0.0,,,,,,
113,PT02M25.00S,2024-11-05T00:49:47.2Z,1,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,23,20,2024-11-05T00:49:56Z,1130000,False,,,0,,A. Davis step out-of-bounds TURNOVER (1 TO),[203076],1610612747.0,LAL,step,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,1627964.0,,,,,,,,,,,,,,,,
114,PT02M25.00S,2024-11-05T00:49:52.2Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,23,20,2024-11-05T00:50:11Z,1140000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M25.00S,2024-11-05T00:49:52.2Z,1,REGULAR,substitution,out,[],202699,,,1610612765,23,20,2024-11-05T00:50:11Z,1150000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M25.00S,2024-11-05T00:49:52.2Z,1,REGULAR,substitution,out,[],1626156,,,1610612765,23,20,2024-11-05T00:50:11Z,1160000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M25.00S,2024-11-05T00:49:52.2Z,1,REGULAR,substitution,out,[],1629060,,,1610612765,23,20,2024-11-05T00:50:11Z,1170000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M25.00S,2024-11-05T00:49:52.2Z,1,REGULAR,substitution,in,[],1631093,,,1610612765,23,20,2024-11-05T00:50:11Z,1180000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M25.00S,2024-11-05T00:49:52.2Z,1,REGULAR,substitution,in,[],1641842,,,1610612765,23,20,2024-11-05T00:50:11Z,1190000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M25.00S,2024-11-05T00:49:52.2Z,1,REGULAR,substitution,in,[],1630559,,,1610612765,23,20,2024-11-05T00:50:11Z,1200000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M25.00S,2024-11-05T00:49:52.2Z,1,REGULAR,substitution,in,[],1629637,,,1610612765,23,20,2024-11-05T00:50:11Z,1210000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M14.00S,2024-11-05T00:50:20.6Z,1,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612765,23,20,2024-11-05T00:50:33Z,1220000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Ivey 2 FT),"[1631108, 1631093]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,101283.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
124,PT02M14.00S,2024-11-05T00:50:53.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631093,,,1610612765,23,20,2024-11-05T00:50:53Z,1240000,False,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
125,PT02M14.00S,2024-11-05T00:50:53.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,23,20,2024-11-05T00:50:53Z,1250000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,124.0,,,,,,,,,
126,PT02M14.00S,2024-11-05T00:50:54.6Z,1,REGULAR,substitution,out,[],203076,,,1610612765,23,20,2024-11-05T00:51:01Z,1260000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M14.00S,2024-11-05T00:50:54.6Z,1,REGULAR,substitution,in,[],2544,,,1610612765,23,20,2024-11-05T00:51:01Z,1270000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M14.00S,2024-11-05T00:51:14.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631093,,,1610612765,24,20,2024-11-05T00:51:14Z,1280000,False,,,0,,J. Ivey Free Throw 2 of 2 (1 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,
130,PT02M04.00S,2024-11-05T00:51:25.8Z,1,REGULAR,turnover,lost ball,[],1631108,,,1610612747,24,20,2024-11-05T00:51:30Z,1290000,False,,,0,,M. Christie lost ball TURNOVER (1 TO),"[1631108, 1641842]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Right,1.0,Holland II,1641842.0,,,,,,,,,,,,,,,,,
131,PT02M04.00S,2024-11-05T00:51:25.8Z,1,REGULAR,steal,,[],1641842,,,1610612765,24,20,2024-11-05T00:55:27Z,1300000,False,,,0,,R. Holland II STEAL (1 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
132,PT01M57.00S,2024-11-05T00:51:32.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631323,91.80354796320631,2.696078431372549,1610612765,24,20,2024-11-05T00:51:38Z,1310000,False,-237.0,25.0,1,right,MISS S. Fontecchio running 3PT,[1631323],1610612765.0,DET,running,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,,,,,23.78,,,,,
133,PT01M54.00S,2024-11-05T00:51:35.7Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,24,20,2024-11-05T00:51:38Z,1320000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,,,,,,,,132.0,1.0,1.0,0.0,,,,,,
134,PT01M48.00S,2024-11-05T00:51:41.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,7.966491458607096,50.0,1610612747,24,20,2024-11-05T01:40:28Z,1330000,False,0.0,22.0,1,left,MISS M. Christie driving Layup,[1631108],1610612747.0,LAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,2.24,,,,,
135,PT01M47.00S,2024-11-05T00:51:42.8Z,1,REGULAR,rebound,defensive,[],1641842,,,1610612765,24,20,2024-11-05T00:51:47Z,1340000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,134.0,1.0,1.0,0.0,,,,,,
136,PT01M42.00S,2024-11-05T00:51:47.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641842,92.72339027595268,47.794117647058826,1610612765,26,20,2024-11-05T00:51:52Z,1350000,False,-11.0,16.0,1,right,R. Holland II running Layup (2 PTS),[1641842],1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,,,,,1.93,,,,,
137,PT01M36.00S,2024-11-05T00:51:54.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,6.1268068331143235,50.98039215686274,1610612747,26,20,2024-11-05T00:53:20Z,1360000,False,-5.0,5.0,1,left,MISS A. Reaves driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,0.71,,,,,
138,PT01M32.00S,2024-11-05T00:51:58.2Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612747,26,20,2024-11-05T00:52:01Z,1370000,False,,,0,,J. Hayes REBOUND (Off:1 Def:0),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,137.0,1.0,0.0,1.0,,,,,,
139,PT01M32.00S,2024-11-05T00:51:58.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629637,5.590000152587891,50.0,1610612747,26,20,2024-11-05T00:51:58Z,1380000,False,0.0,0.0,1,left,MISS J. Hayes tip Layup,[1629637],1610612747.0,LAL,tip,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,,,,,0.0,,,,,
140,PT01M31.00S,2024-11-05T00:51:59.6Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612747,26,20,2024-11-05T00:51:59Z,1390000,False,,,0,,J. Hayes REBOUND (Off:2 Def:0),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,139.0,2.0,0.0,2.0,,,,,,
141,PT01M31.00S,2024-11-05T00:51:59.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629637,5.590000152587891,50.0,1610612747,26,20,2024-11-05T00:53:32Z,1400000,False,0.0,0.0,1,left,MISS J. Hayes putback Layup,[1629637],1610612747.0,LAL,putback,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,0.0,,,,,
142,PT01M28.00S,2024-11-05T00:52:02.6Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612747,26,20,2024-11-05T00:53:32Z,1410000,False,,,0,,J. Hayes REBOUND (Off:3 Def:0),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,141.0,3.0,0.0,3.0,,,,,,
143,PT01M28.00S,2024-11-05T00:52:01.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629637,4.418528252299605,51.225490196078425,1610612747,26,22,2024-11-05T00:53:41Z,1420000,False,-6.0,-11.0,1,left,J. Hayes putback Layup (2 PTS),[1629637],1610612747.0,LAL,putback,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,,,,,1.26,,,,,
144,PT01M11.00S,2024-11-05T00:52:18.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,93.9060446780552,51.225490196078425,1610612765,28,22,2024-11-05T00:52:24Z,1430000,False,6.0,5.0,1,right,I. Stewart alley-oop Layup (2 PTS) (J. Ivey 3 AST),"[1630191, 1631093]",1610612765.0,DET,alley-oop,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,,,,,0.78,J. Ivey,1631093.0,3.0,,
146,PT00M55.90S,2024-11-05T00:52:35.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,12.040078843626807,47.549019607843135,1610612747,28,22,2024-11-05T00:52:45Z,1450000,False,12.0,61.0,1,left,MISS A. Reaves 6' driving finger roll Layup - blocked,"[1630559, 1631093]",1610612747.0,LAL,driving finger roll,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,6.19,,,,Ivey,1631093.0
147,PT00M55.90S,2024-11-05T00:52:35.1Z,1,REGULAR,block,,[],1631093,,,1610612747,28,22,2024-11-05T00:52:37Z,1460000,False,,,0,,J. Ivey BLOCK (1 BLK),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
148,PT00M53.20S,2024-11-05T00:52:37.8Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612765,28,22,2024-11-05T00:52:45Z,1470000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,146.0,1.0,1.0,0.0,,,,,,
149,PT00M51.00S,2024-11-05T00:52:42.3Z,1,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612765,28,22,2024-11-05T00:52:52Z,1480000,False,,,0,,M. Christie shooting personal FOUL (2 PF) (Beasley 2 FT),"[1631108, 1627736]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,1151.0,2.0,0.0,Beasley,1627736.0,,,,,,,,,,,,
151,PT00M51.00S,2024-11-05T00:53:11.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627736,,,1610612765,29,22,2024-11-05T00:53:11Z,1500000,False,,,0,,M. Beasley Free Throw 1 of 2 (3 PTS),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,
152,PT00M51.00S,2024-11-05T00:53:11.8Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,29,22,2024-11-05T00:53:21Z,1510000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M51.00S,2024-11-05T00:53:11.8Z,1,REGULAR,substitution,out,[],1631108,,,1610612765,29,22,2024-11-05T00:53:21Z,1520000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M51.00S,2024-11-05T00:53:11.8Z,1,REGULAR,substitution,in,[],203501,,,1610612765,29,22,2024-11-05T00:53:21Z,1530000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M51.00S,2024-11-05T00:53:11.8Z,1,REGULAR,substitution,in,[],1642261,,,1610612765,29,22,2024-11-05T00:53:21Z,1540000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M51.00S,2024-11-05T00:53:33.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627736,,,1610612765,30,22,2024-11-05T00:53:33Z,1550000,False,,,0,,M. Beasley Free Throw 2 of 2 (4 PTS),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,
157,PT00M38.80S,2024-11-05T00:53:48.4Z,1,REGULAR,turnover,bad pass,[],1629216,,,1610612747,30,22,2024-11-05T00:53:52Z,1560000,False,,,0,,G. Vincent bad pass TURNOVER (1 TO),"[1629216, 1641842]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,1.0,Holland II,1641842.0,,,,,,,,,,,,,,,,,
158,PT00M38.80S,2024-11-05T00:53:48.4Z,1,REGULAR,steal,,[],1641842,,,1610612765,30,22,2024-11-05T00:53:49Z,1570000,False,,,0,,R. Holland II STEAL (2 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
159,PT00M29.70S,2024-11-05T00:53:57.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203501,72.88107752956637,82.1078431372549,1610612765,33,22,2024-11-05T00:55:24Z,1580000,False,161.0,202.0,1,right,T. Hardaway Jr. 25' 3PT step back (10 PTS),[203501],1610612765.0,DET,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,10.0,,,,,25.83,,,,,
160,PT00M03.60S,2024-11-05T00:54:27.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,13.354139290407357,34.068627450980394,1610612747,33,22,2024-11-05T00:54:38Z,1590000,False,80.0,73.0,1,left,MISS A. Reaves 10' driving floating Shot,[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,Missed,,,,,,10.81,,,,,
161,PT00M01.30S,2024-11-05T00:54:30.0Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,33,22,2024-11-05T00:54:30Z,1600000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,160.0,2.0,2.0,0.0,,,,,,
162,PT00M01.00S,2024-11-05T00:54:36.6Z,1,REGULAR,3pt,Jump Shot,[],1641842,59.8718791064389,39.46078431372549,1610612765,33,22,2024-11-05T00:56:00Z,1610000,False,-53.0,325.0,1,right,MISS R. Holland II 32' driving floating 3PT,[1641842],1610612765.0,DET,driving floating,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,,,,,32.89,,,,,
163,PT00M01.00S,2024-11-05T00:54:36.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,33,22,2024-11-05T00:54:46Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,162.0,,,,,,,,,
164,PT00M00.00S,2024-11-05T00:54:47.3Z,1,REGULAR,period,end,[],0,,,1610612765,33,22,2024-11-05T00:54:47Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-11-05T00:56:50.0Z,2,REGULAR,substitution,out,['startperiod'],203501,,,1610612765,33,22,2024-11-05T00:57:20Z,1640000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-11-05T00:56:50.0Z,2,REGULAR,substitution,out,['startperiod'],1629216,,,1610612765,33,22,2024-11-05T00:57:20Z,1650000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-11-05T00:56:50.0Z,2,REGULAR,substitution,in,['startperiod'],1631093,,,1610612765,33,22,2024-11-05T00:57:20Z,1660000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
