actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-04-05T23:11:21.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-05T23:11:21Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-04-05T23:11:25.2Z,1,REGULAR,jumpball,recovered,[],1628991,,,1610612763,0,0,2025-04-05T23:11:25Z,40000,False,,,0,,Jump Ball Z. Edey vs. I. Stewart: Tip to J. Jackson Jr.,"[1628991, 1641744, 1630191]",1610612763.0,MEM,startperiod,J. Jackson Jr.,1628991.0,Jackson Jr.,J. Jackson Jr.,Edey,1641744.0,Stewart,1630191.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2025-04-05T23:11:46.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,86.81011826544021,51.470588235294116,1610612763,0,0,2025-04-05T23:12:10Z,70000,False,7.0,71.0,1,right,MISS J. Jackson Jr. 7' Hook,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.19,Missed,,,,,,,,,,,,,,,,,,
9,PT11M36.00S,2025-04-05T23:11:47.3Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,0,0,2025-04-05T23:12:10Z,90000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:0),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
10,PT11M35.00S,2025-04-05T23:11:49.9Z,1,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612763,0,0,2025-04-05T23:12:00Z,100000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1641709, 1628991]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,1627961.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
12,PT11M35.00S,2025-04-05T23:12:22.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628991,,,1610612763,0,1,2025-04-05T23:12:37Z,120000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (1 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
13,PT11M35.00S,2025-04-05T23:12:22.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628991,,,1610612763,0,1,2025-04-05T23:12:37Z,130000,False,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
14,PT11M33.00S,2025-04-05T23:12:24.4Z,1,REGULAR,rebound,offensive,[],1641744,,,1610612763,0,1,2025-04-05T23:12:37Z,140000,False,,,0,,Z. Edey REBOUND (Off:1 Def:0),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,,,
15,PT11M25.00S,2025-04-05T23:12:43.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628991,88.64980289093299,43.13725490196079,1610612763,0,1,2025-04-05T23:12:48Z,150000,False,-34.0,54.0,1,right,MISS J. Jackson Jr. 6' driving Hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.41,Missed,,,,,,,,,,,,,,,,,,
16,PT11M23.00S,2025-04-05T23:12:45.4Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,0,1,2025-04-05T23:12:48Z,160000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT11M14.00S,2025-04-05T23:12:55.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,7.5722733245729295,48.529411764705884,1610612765,2,1,2025-04-05T23:12:59Z,170000,False,7.0,19.0,1,left,I. Stewart cutting DUNK (2 PTS) (C. Cunningham 1 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,2.01,Made,,,,,,,,,,2.0,C. Cunningham,1630595.0,1.0,,,,,
19,PT11M03.00S,2025-04-05T23:13:06.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.64323258869908,55.14705882352941,1610612763,2,3,2025-04-05T23:13:12Z,190000,False,26.0,7.0,1,right,D. Bane driving Layup (2 PTS),[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.67,Made,,,,,,,,,,2.0,,,,,,,,
20,PT10M38.00S,2025-04-05T23:13:30.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641709,11.514454664914586,46.32352941176471,1610612765,4,3,2025-04-05T23:13:34Z,200000,False,18.0,56.0,1,left,A. Thompson turnaround Hook (2 PTS) (I. Stewart 1 AST),"[1641709, 1630191]",1610612765.0,DET,turnaround,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.87,Made,,,,,,,,,,2.0,I. Stewart,1630191.0,1.0,,,,,
22,PT10M26.00S,2025-04-05T23:13:43.0Z,1,REGULAR,2pt,Jump Shot,[],1630217,81.553876478318,66.91176470588235,1610612763,4,5,2025-04-05T23:14:58Z,220000,False,85.0,121.0,1,right,D. Bane 14' Jump Shot (4 PTS) (Z. Edey 1 AST),"[1630217, 1641744]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,14.76,Made,,,,,,,,,,4.0,Z. Edey,1641744.0,1.0,,,,,
24,PT10M13.00S,2025-04-05T23:13:56.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630191,15.505913272010513,50.34849877450981,1610612765,4,5,2025-04-05T23:14:02Z,240000,False,-2.0,93.0,1,left,MISS I. Stewart 9' floating Shot,[1630191],1610612765.0,DET,floating,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,9.33,Missed,,,,,,,,,,,,,,,,,,
25,PT10M09.00S,2025-04-05T23:14:00.5Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,4,5,2025-04-05T23:14:02Z,250000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT10M05.00S,2025-04-05T23:14:04.0Z,1,REGULAR,turnover,bad pass,[],1630590,,,1610612763,4,5,2025-04-05T23:14:10Z,260000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (1 TO),"[1630590, 1641709]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,Thompson,1641709.0,,
27,PT10M05.00S,2025-04-05T23:14:04.0Z,1,REGULAR,steal,,[],1641709,,,1610612765,4,5,2025-04-05T23:14:06Z,270000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
28,PT10M00.00S,2025-04-05T23:14:09.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630595,7.966491458607096,48.529411764705884,1610612765,4,5,2025-04-05T23:14:15Z,280000,False,7.0,22.0,1,left,MISS C. Cunningham running finger roll Layup,[1630595],1610612765.0,DET,running finger roll,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
29,PT09M58.00S,2025-04-05T23:14:11.2Z,1,REGULAR,rebound,defensive,[],1642377,,,1610612763,4,5,2025-04-05T23:14:11Z,290000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M42.00S,2025-04-05T23:14:27.5Z,1,REGULAR,3pt,Jump Shot,[],1630217,67.7562417871222,57.107843137254896,1610612763,4,8,2025-04-05T23:14:32Z,300000,False,36.0,251.0,1,right,D. Bane 25' 3PT  (7 PTS) (S. Pippen Jr. 1 AST),"[1630217, 1630590]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,25.31,Made,,,,,,,,,,7.0,S. Pippen Jr.,1630590.0,1.0,,,,,
32,PT09M21.00S,2025-04-05T23:14:47.6Z,1,REGULAR,3pt,Jump Shot,[],203501,32.40801576872536,59.31372549019608,1610612765,4,8,2025-04-05T23:16:31Z,320000,False,-47.0,252.0,1,left,MISS T. Hardaway Jr. 25' pullup 3PT,[203501],1610612765.0,DET,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,,
33,PT09M19.00S,2025-04-05T23:14:49.6Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,4,8,2025-04-05T23:14:51Z,330000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,
34,PT09M05.00S,2025-04-05T23:15:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,91.40932982917214,48.03921568627451,1610612763,4,8,2025-04-05T23:15:29Z,340000,False,-10.0,28.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1630191]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0
35,PT09M05.00S,2025-04-05T23:15:05.7Z,1,REGULAR,block,,[],1630191,,,1610612763,4,8,2025-04-05T23:15:07Z,350000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M03.00S,2025-04-05T23:15:07.7Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,4,8,2025-04-05T23:15:29Z,360000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:0),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,34.0,2.0,0.0,2.0,,,,,,,,,,,,,,
37,PT09M02.00S,2025-04-05T23:15:14.0Z,1,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612763,4,8,2025-04-05T23:15:19Z,370000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1630191, 1628991]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
39,PT09M02.00S,2025-04-05T23:15:36.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628991,,,1610612763,4,9,2025-04-05T23:15:36Z,390000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (2 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
