actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
21,PT10M11.00S,2025-01-04T00:12:27.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,93.61038107752957,44.85294117647059,1610612766,2,2,2025-01-04T00:22:28Z,210000,False,-26.0,8.0,1,right,MISS M. Bridges DUNK - blocked,"[1628970, 1631105]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,Duren,1631105.0,,,,,,,,,,,
22,PT10M11.00S,2025-01-04T00:12:27.8Z,1,REGULAR,block,,[],1631105,,,1610612766,2,2,2025-01-04T00:22:28Z,220000,False,,,0,,J. Duren BLOCK (1 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M08.00S,2025-01-04T00:12:30.8Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,2,2,2025-01-04T00:12:34Z,230000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
24,PT10M02.00S,2025-01-04T00:12:36.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202699,7.539421813403408,39.4607843137255,1610612765,4,2,2025-01-04T00:18:31Z,240000,False,53.0,18.0,1,left,T. Harris driving floating Jump Shot (2 PTS),[202699],1610612765.0,DET,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,5.58,Made,,,,,2.0,,,,,,,,,,,,,
25,PT09M50.00S,2025-01-04T00:12:48.5Z,1,REGULAR,3pt,Jump Shot,[],1630182,95.84428383705651,3.9215686274509807,1610612766,4,5,2025-01-04T00:12:54Z,250000,False,-230.0,-13.0,1,right,J. Green 3PT  (3 PTS) (V. Micić 1 AST),"[1630182, 203995]",1610612766.0,CHA,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.08,Made,,,,,3.0,,,V. Micić,203995.0,1.0,,,,,,,,
27,PT09M33.00S,2025-01-04T00:13:05.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,12.532851511169525,49.26470588235294,1610612765,6,5,2025-01-04T00:13:09Z,270000,False,4.0,65.0,1,left,C. Cunningham 6' turnaround Hook (2 PTS),[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.54,Made,,,,,2.0,,,,,,,,,,,,,
28,PT09M10.00S,2025-01-04T00:13:28.5Z,1,REGULAR,3pt,Jump Shot,[],203995,68.11760840998686,39.70588235294118,1610612766,6,5,2025-01-04T00:23:19Z,280000,False,-51.0,247.0,1,right,MISS V. Micić 25' 3PT,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,Above the Break 3,24+ Center,25.25,Missed,,,,,,,,,,,,,,,,,,
29,PT09M06.00S,2025-01-04T00:13:32.5Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,6,5,2025-01-04T00:13:33Z,290000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,,,
30,PT09M03.00S,2025-01-04T00:13:35.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630595,3.465834428383701,51.96078431372549,1610612765,6,5,2025-01-04T00:24:39Z,300000,False,-10.0,-20.0,1,left,MISS C. Cunningham running reverse Layup,[1630595],1610612765.0,DET,running reverse,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,,
31,PT09M00.00S,2025-01-04T00:13:38.7Z,1,REGULAR,rebound,defensive,[],203995,,,1610612766,6,5,2025-01-04T00:13:44Z,310000,False,,,0,,V. Micić REBOUND (Off:0 Def:2),[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,In The Paint (Non-RA),0-8 Center,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,
32,PT08M57.00S,2025-01-04T00:13:41.5Z,1,REGULAR,turnover,lost ball,[],203995,,,1610612766,6,5,2025-01-04T00:25:01Z,320000,False,,,0,,V. Micić lost ball TURNOVER (1 TO),"[203995, 1630595]",1610612766.0,CHA,,,,Micić,V. Micić,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Cunningham,1630595.0,,,,,
33,PT08M57.00S,2025-01-04T00:13:41.5Z,1,REGULAR,steal,,[],1630595,,,1610612765,6,5,2025-01-04T00:14:20Z,330000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
34,PT08M51.00S,2025-01-04T00:13:47.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203501,23.176741130091983,12.25490196078431,1610612765,9,5,2025-01-04T00:25:46Z,340000,False,189.0,165.0,1,left,T. Hardaway Jr. 25' 3PT  (3 PTS) (W. Moore Jr. 1 AST),"[203501, 1631111]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.09,Made,,,,,3.0,,,W. Moore Jr.,1631111.0,1.0,,,,,,,,
36,PT08M31.00S,2025-01-04T00:14:08.7Z,1,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612766,9,5,2025-01-04T00:14:22Z,360000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Bridges 2 FT),"[1631105, 1628970]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Bridges,1628970.0
38,PT08M31.00S,2025-01-04T00:14:44.9Z,1,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,9,6,2025-01-04T00:14:44Z,380000,False,,,0,,M. Bridges Free Throw 1 of 2 (3 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
39,PT08M31.00S,2025-01-04T00:15:03.8Z,1,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,9,7,2025-01-04T00:15:03Z,390000,False,,,0,,M. Bridges Free Throw 2 of 2 (4 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
41,PT08M07.00S,2025-01-04T00:15:43.6Z,1,REGULAR,3pt,Jump Shot,[],202699,7.276609724047319,95.58823529411765,1610612765,12,7,2025-01-04T00:26:41Z,410000,False,-228.0,16.0,1,left,T. Harris 3PT  (5 PTS) (C. Cunningham 1 AST),"[202699, 1630595]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,22.85,Made,,,,,5.0,,,C. Cunningham,1630595.0,1.0,,,,,,,,
43,PT07M51.00S,2025-01-04T00:15:58.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,91.50788436268068,47.05882352941176,1610612766,12,9,2025-01-04T00:27:30Z,430000,False,-15.0,27.0,1,right,M. Williams cutting Layup (2 PTS) (M. Bridges 1 AST),"[1631109, 1628970]",1610612766.0,CHA,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,3.1,Made,,,,,2.0,,,M. Bridges,1628970.0,1.0,,,,,,,,
45,PT07M43.00S,2025-01-04T00:16:06.7Z,1,REGULAR,3pt,Jump Shot,[],203501,19.760183968462556,94.8529411764706,1610612765,12,9,2025-01-04T00:28:09Z,450000,False,-224.0,133.0,1,left,MISS T. Hardaway Jr. 26' step back 3PT,[203501],1610612765.0,DET,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
46,PT07M41.00S,2025-01-04T00:16:08.7Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,12,9,2025-01-04T00:16:12Z,460000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT07M28.00S,2025-01-04T00:16:21.9Z,1,REGULAR,3pt,Jump Shot,[],1630182,82.44086727989487,6.127450980392155,1610612766,12,9,2025-01-04T00:28:50Z,470000,False,-219.0,113.0,1,right,MISS J. Green 24' 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,24.66,Missed,,,,,,,,,,,,,,,,,,
48,PT07M25.00S,2025-01-04T00:16:24.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,12,9,2025-01-04T00:16:28Z,480000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,47.0,3.0,3.0,0.0,,,,,,,,,,,,,,
49,PT07M22.00S,2025-01-04T00:16:30.2Z,1,REGULAR,foul,personal,['2freethrow'],1631109,,,1610612765,12,9,2025-01-04T00:16:42Z,490000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[1631109, 203501]",1610612766.0,CHA,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Hardaway Jr.,203501.0
51,PT07M22.00S,2025-01-04T00:16:59.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203501,,,1610612765,12,9,2025-01-04T00:16:59Z,510000,False,,,0,,MISS T. Hardaway Jr. Free Throw 1 of 2,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
52,PT07M22.00S,2025-01-04T00:16:59.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,12,9,2025-01-04T00:16:59Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,
53,PT07M22.00S,2025-01-04T00:16:59.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203501,,,1610612765,13,9,2025-01-04T00:29:36Z,530000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (4 PTS),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
54,PT07M05.00S,2025-01-04T00:17:33.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,94.13600525624179,47.30392156862745,1610612766,13,11,2025-01-04T00:29:58Z,540000,False,-13.0,3.0,1,right,M. Williams alley-oop DUNK (4 PTS) (J. Green 1 AST),"[1631109, 1630182]",1610612766.0,CHA,alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,4.0,,,J. Green,1630182.0,1.0,,,,,,,,
56,PT06M43.00S,2025-01-04T00:17:55.9Z,1,REGULAR,2pt,Jump Shot,[],1630595,18.577529566360056,74.01960784313725,1610612765,13,11,2025-01-04T00:30:32Z,560000,False,-120.0,122.0,1,left,MISS C. Cunningham 17' Jump Shot,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,17.13,Missed,,,,,,,,,,,,,,,,,,
57,PT06M41.00S,2025-01-04T00:17:57.9Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,13,11,2025-01-04T00:17:59Z,570000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,,,
58,PT06M20.00S,2025-01-04T00:18:17.8Z,1,REGULAR,3pt,Jump Shot,[],203995,66.14651773981603,38.23529411764706,1610612766,13,11,2025-01-04T00:18:22Z,580000,False,-59.0,266.0,1,right,MISS V. Micić 27' pullup 3PT,[203995],1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,Above the Break 3,24+ Center,27.21,Missed,,,,,,,,,,,,,,,,,,
59,PT06M18.00S,2025-01-04T00:18:19.8Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,13,11,2025-01-04T00:18:22Z,590000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,58.0,3.0,2.0,1.0,,,,,,,,,,,,,,
60,PT06M10.00S,2025-01-04T00:18:29.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,10.693166885676746,50.0,1610612765,13,11,2025-01-04T00:31:53Z,600000,False,0.0,48.0,1,left,MISS T. Harris driving floating Shot,[202699],1610612765.0,DET,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,4.8,Missed,,,,,,,,,,,,,,,,,,
61,PT06M09.00S,2025-01-04T00:18:30.2Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,13,11,2025-01-04T00:31:53Z,610000,False,,,0,,J. Duren REBOUND (Off:2 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,60.0,4.0,2.0,2.0,,,,,,,,,,,,,,
62,PT06M09.00S,2025-01-04T00:18:32.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,5.590000152587891,50.0,1610612765,13,11,2025-01-04T00:32:09Z,620000,False,0.0,0.0,1,left,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
63,PT06M07.00S,2025-01-04T00:18:34.7Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,13,11,2025-01-04T00:32:09Z,630000,False,,,0,,M. Williams REBOUND (Off:0 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,
64,PT06M00.00S,2025-01-04T00:18:37.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630182,91.37647831800263,46.568627450980394,1610612766,13,13,2025-01-04T00:18:42Z,640000,False,-17.0,29.0,1,right,J. Green running Layup (5 PTS) (V. Micić 2 AST),"[1630182, 203995]",1610612766.0,CHA,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,5.0,,,V. Micić,203995.0,2.0,,,,,,,,
66,PT06M00.00S,2025-01-04T00:18:43.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,13,13,2025-01-04T00:18:43Z,660000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M00.00S,2025-01-04T00:19:25.2Z,1,REGULAR,substitution,out,[],203501,,,1610612765,13,13,2025-01-04T00:21:26Z,670000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M00.00S,2025-01-04T00:19:25.2Z,1,REGULAR,substitution,out,[],1631111,,,1610612765,13,13,2025-01-04T00:21:26Z,680000,False,,,0,,SUB out: W. Moore Jr.,[1631111],1610612765.0,DET,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M00.00S,2025-01-04T00:19:25.2Z,1,REGULAR,substitution,out,[],203552,,,1610612765,13,13,2025-01-04T00:21:26Z,690000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M00.00S,2025-01-04T00:19:25.2Z,1,REGULAR,substitution,in,[],1627736,,,1610612765,13,13,2025-01-04T00:21:26Z,700000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M00.00S,2025-01-04T00:19:25.2Z,1,REGULAR,substitution,in,[],1641709,,,1610612765,13,13,2025-01-04T00:21:26Z,710000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M00.00S,2025-01-04T00:19:25.2Z,1,REGULAR,substitution,in,[],1628998,,,1610612765,13,13,2025-01-04T00:21:26Z,720000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M51.00S,2025-01-04T00:21:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,13.584099868593952,53.18627450980392,1610612765,15,13,2025-01-04T00:21:49Z,730000,False,-16.0,75.0,1,left,C. Cunningham 7' driving Layup (4 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.69,Made,,,,,4.0,,,,,,,,,,,,,
74,PT05M29.00S,2025-01-04T00:22:05.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203995,87.25361366622865,51.259957107843135,1610612766,15,15,2025-01-04T00:22:15Z,740000,False,6.0,67.0,1,right,V. Micić 6' driving floating Jump Shot (2 PTS) (M. Bridges 2 AST),"[203995, 1628970]",1610612766.0,CHA,driving floating,,,Micić,V. Micić,,,,,In The Paint (Non-RA),0-8 Center,6.76,Made,,,,,2.0,,,M. Bridges,1628970.0,2.0,,,,,,,,
76,PT05M29.00S,2025-01-04T00:22:09.3Z,1,REGULAR,foul,personal,['1freethrow'],1631105,,,1610612766,15,15,2025-01-04T00:22:19Z,760000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Micić 1 FT),"[1631105, 203995]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Micić,203995.0
78,PT05M29.00S,2025-01-04T00:22:23.0Z,1,REGULAR,substitution,out,[],1631105,,,1610612766,15,15,2025-01-04T00:22:28Z,780000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M29.00S,2025-01-04T00:22:23.0Z,1,REGULAR,substitution,out,[],1631109,,,1610612766,15,15,2025-01-04T00:22:28Z,790000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M29.00S,2025-01-04T00:22:23.0Z,1,REGULAR,substitution,in,[],1630191,,,1610612766,15,15,2025-01-04T00:22:28Z,800000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M29.00S,2025-01-04T00:22:23.0Z,1,REGULAR,substitution,in,[],1630208,,,1610612766,15,15,2025-01-04T00:22:28Z,810000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M29.00S,2025-01-04T00:22:49.1Z,1,REGULAR,freethrow,1 of 1,[],203995,,,1610612766,15,16,2025-01-04T00:22:49Z,820000,False,,,0,,V. Micić Free Throw 1 of 1 (3 PTS),[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
83,PT05M20.00S,2025-01-04T00:23:08.2Z,1,REGULAR,foul,offensive,[],202699,,,1610612765,15,16,2025-01-04T00:23:16Z,830000,False,,,0,,T. Harris offensive FOUL (1 PF),"[202699, 1630182]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Green,1630182.0
