actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
49,PT07M57.00S,2025-02-25T00:16:51.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202699,92.55913272010513,44.36274509803921,1610612765,7,6,2025-02-25T00:22:42Z,490000,False,-28.0,17.0,1,right,T. Harris running Layup (4 PTS) (C. Cunningham 2 AST),"[202699, 1630595]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,4.0,,,,,,C. Cunningham,1630595.0,2.0,,,,,
51,PT07M35.00S,2025-02-25T00:17:14.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,5.831143232588701,56.61764705882353,1610612746,7,8,2025-02-25T01:19:34Z,510000,False,-33.0,2.0,1,left,K. Dunn driving Layup (2 PTS) (I. Zubac 1 AST),"[1627739, 1627826]",1610612746.0,LAC,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,3.32,Made,,,,,2.0,,,,,,I. Zubac,1627826.0,1.0,,,,,
53,PT07M16.00S,2025-02-25T00:17:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,92.69053876478318,57.1078431372549,1610612765,7,8,2025-02-25T00:17:39Z,530000,False,36.0,16.0,1,right,MISS A. Thompson alley-oop Layup,[1641709],1610612765.0,DET,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.9,Missed,,,,,,,,,,,,,,,,,,
54,PT07M14.00S,2025-02-25T00:17:35.2Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,7,8,2025-02-25T00:17:39Z,540000,False,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,53.0,3.0,1.0,2.0,,,,,,,,,,,,,,
55,PT07M11.00S,2025-02-25T00:17:38.0Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,7,8,2025-02-25T00:17:42Z,550000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1641709]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1.0,Thompson,1641709.0,,
56,PT07M11.00S,2025-02-25T00:17:38.0Z,1,REGULAR,steal,,[],1641709,,,1610612765,7,8,2025-02-25T00:17:39Z,560000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
57,PT07M06.00S,2025-02-25T00:17:43.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631105,89.27398160315374,47.549019607843135,1610612765,9,8,2025-02-25T00:17:50Z,570000,False,-12.0,48.0,1,right,J. Duren running DUNK (2 PTS) (A. Thompson 1 AST),"[1631105, 1641709]",1610612765.0,DET,running,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,4.98,Made,,,,,2.0,,,,,,A. Thompson,1641709.0,1.0,,,,,
59,PT06M47.00S,2025-02-25T00:18:04.9Z,1,REGULAR,foul,personal,['3freethrow'],202699,,,1610612746,9,8,2025-02-25T00:18:17Z,590000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Harden 3 FT),"[202699, 201935]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,1626301.0,1.0,0.0,Harden,201935.0,,,,,,,,
61,PT06M47.00S,2025-02-25T00:18:22.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,9,8,2025-02-25T00:18:22Z,610000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M47.00S,2025-02-25T00:19:58.6Z,1,REGULAR,substitution,out,[],1641709,,,1610612746,9,8,2025-02-25T00:20:58Z,630000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M47.00S,2025-02-25T00:19:58.6Z,1,REGULAR,substitution,in,[],1627736,,,1610612746,9,8,2025-02-25T00:20:58Z,640000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M47.00S,2025-02-25T00:21:23.3Z,1,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,9,9,2025-02-25T00:22:02Z,650000,False,,,0,,J. Harden Free Throw 1 of 3 (4 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
66,PT06M47.00S,2025-02-25T00:21:23.3Z,1,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,9,10,2025-02-25T00:22:02Z,660000,False,,,0,,J. Harden Free Throw 2 of 3 (5 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
67,PT06M47.00S,2025-02-25T00:21:23.3Z,1,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,9,10,2025-02-25T00:22:02Z,670000,False,,,0,,MISS J. Harden Free Throw 3 of 3,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
68,PT06M43.00S,2025-02-25T00:21:27.3Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,9,10,2025-02-25T00:22:02Z,680000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,67.0,4.0,4.0,0.0,,,,,,,,,,,,,,
69,PT06M21.00S,2025-02-25T00:22:23.3Z,1,REGULAR,3pt,Jump Shot,[],203501,65.48948751642575,53.18627450980392,1610612765,9,10,2025-02-25T00:25:37Z,690000,False,16.0,272.0,1,right,MISS T. Hardaway Jr. 27' pullup 3PT,[203501],1610612765.0,DET,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,27.24,Missed,,,,,,,,,,,,,,,,,,
70,PT06M19.00S,2025-02-25T00:22:25.7Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,9,10,2025-02-25T00:22:25Z,700000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,69.0,4.0,3.0,1.0,,,,,,,,,,,,,,
71,PT06M16.00S,2025-02-25T00:22:27.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,92.42772667542707,44.607843137254896,1610612765,11,10,2025-02-25T00:22:32Z,710000,False,-27.0,19.0,1,right,T. Harris cutting Layup (6 PTS) (J. Duren 1 AST),"[202699, 1631105]",1610612765.0,DET,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.28,Made,,,,,6.0,,,,,,J. Duren,1631105.0,1.0,,,,,
73,PT06M04.00S,2025-02-25T00:22:42.5Z,1,REGULAR,turnover,out-of-bounds,[],201935,,,1610612746,11,10,2025-02-25T00:22:49Z,730000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (2 TO),[201935],1610612746.0,LAC,bad pass,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627526.0,,,,,,,,2.0,,,,
74,PT05M46.00S,2025-02-25T00:23:04.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631105,90.5880420499343,47.549019607843135,1610612765,13,10,2025-02-25T00:23:08Z,740000,False,-12.0,36.0,1,right,J. Duren cutting DUNK (4 PTS) (C. Cunningham 3 AST),"[1631105, 1630595]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.8,Made,,,,,4.0,,,,,,C. Cunningham,1630595.0,3.0,,,,,
76,PT05M30.00S,2025-02-25T00:23:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203992,6.093955321944804,42.64705882352941,1610612746,13,10,2025-02-25T00:26:19Z,760000,False,37.0,5.0,1,left,MISS B. Bogdanović driving Layup,[203992],1610612746.0,LAC,driving,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,3.71,Missed,,,,,,,,,,,,,,,,,,
77,PT05M29.00S,2025-02-25T00:23:21.2Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,13,10,2025-02-25T00:23:29Z,770000,False,,,0,,I. Zubac REBOUND (Off:3 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,76.0,4.0,1.0,3.0,,,,,,,,,,,,,,
78,PT05M28.00S,2025-02-25T00:23:24.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627826,6.356767411300922,57.59803921568628,1610612746,13,12,2025-02-25T00:26:37Z,780000,False,-38.0,7.0,1,left,I. Zubac putback DUNK (5 PTS),[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.87,Made,,,,,5.0,,,,,,,,,,,,,
79,PT05M12.00S,2025-02-25T00:23:38.2Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,13,12,2025-02-25T00:23:43Z,790000,False,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 201587]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Batum,201587.0,,
80,PT05M12.00S,2025-02-25T00:23:38.2Z,1,REGULAR,steal,,[],201587,,,1610612746,13,12,2025-02-25T00:25:02Z,800000,False,,,0,,N. Batum STEAL (3 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT05M01.00S,2025-02-25T00:23:48.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201935,33.03219448094612,59.55882352941176,1610612746,13,12,2025-02-25T00:23:53Z,810000,False,-48.0,258.0,1,left,MISS J. Harden 26' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.24,Missed,,,,,,,,,,,,,,,,,,
82,PT04M58.00S,2025-02-25T00:23:52.1Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,13,12,2025-02-25T00:23:52Z,820000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT04M52.00S,2025-02-25T00:23:58.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203501,68.11760840998686,74.75490196078431,1610612765,13,12,2025-02-25T01:21:26Z,830000,False,124.0,247.0,1,right,MISS T. Hardaway Jr. 27' running 3PT,[203501],1610612765.0,DET,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,27.65,Missed,,,,,,,,,,,,,,,,,,
