actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-19T00:12:06.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-19T00:12:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-11-19T00:12:10.5Z,1,REGULAR,jumpball,recovered,[],1630595,,,1610612765,0,0,2024-11-19T00:12:10Z,40000,False,,,0,,Jump Ball J. Duren vs. N. Vučević: Tip to C. Cunningham,"[1630595, 1631105, 202696]",1610612765.0,DET,startperiod,C. Cunningham,1630595.0,Cunningham,C. Cunningham,Duren,1631105.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-11-19T00:12:25.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.1268068331143235,54.41176470588235,1610612765,2,0,2024-11-19T00:12:32Z,70000,False,-22.0,5.0,1,left,J. Duren cutting Layup (2 PTS) (C. Cunningham 1 AST),"[1631105, 1630595]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.27,Made,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
9,PT11M16.00S,2024-11-19T00:12:50.3Z,1,REGULAR,3pt,Jump Shot,[],202696,73.53810775295663,12.745098039215685,1610612741,2,3,2024-11-19T00:12:54Z,90000,False,-186.0,196.0,1,right,N. Vučević 27' 3PT  (3 PTS) (J. Giddey 1 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,27.06,Made,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
11,PT11M02.00S,2024-11-19T00:13:06.4Z,1,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612765,2,3,2024-11-19T00:13:19Z,110000,False,,,0,,C. White shooting personal FOUL (1 PF) (Ivey 2 FT),"[1629632, 1631093]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,
13,PT11M02.00S,2024-11-19T00:13:33.8Z,1,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,3,3,2024-11-19T00:13:51Z,130000,False,,,0,,J. Ivey Free Throw 1 of 2 (1 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
14,PT11M02.00S,2024-11-19T00:13:33.8Z,1,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,3,3,2024-11-19T00:13:51Z,140000,False,,,0,,MISS J. Ivey Free Throw 2 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
15,PT10M59.00S,2024-11-19T00:13:36.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,3,3,2024-11-19T00:13:51Z,150000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,
16,PT10M54.00S,2024-11-19T00:13:56.4Z,1,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612741,3,3,2024-11-19T00:14:03Z,160000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (1 TO),[1630581],1610612741.0,CHI,bad pass,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Center,,,,,,,203593.0,,,,,,,,,1.0,,,,
17,PT10M43.00S,2024-11-19T00:14:10.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202699,8.409986859395532,79.6798406862745,1610612765,3,3,2024-11-19T00:14:20Z,170000,False,-148.0,27.0,1,left,MISS T. Harris 15' Jump Shot,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,15.08,Missed,,,,,,,,,,,,,,,,,,
18,PT10M41.00S,2024-11-19T00:14:12.9Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,3,3,2024-11-19T00:14:44Z,180000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,
19,PT10M30.00S,2024-11-19T00:14:23.7Z,1,REGULAR,3pt,Jump Shot,[],1630172,77.7431011826544,5.147058823529411,1610612741,3,3,2024-11-19T00:14:31Z,190000,False,-224.0,157.0,1,right,MISS P. Williams 27' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,27.36,Missed,,,,,,,,,,,,,,,,,,
20,PT10M29.00S,2024-11-19T00:14:24.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,3,3,2024-11-19T00:14:31Z,200000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,19.0,,,,,,,,
22,PT10M08.00S,2024-11-19T00:14:51.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,18.2161629434954,49.26470588235294,1610612765,3,3,2024-11-19T00:15:45Z,220000,False,4.0,119.0,1,left,MISS C. Cunningham 11' step back Shot,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,11.88,Missed,,,,,,,,,,,,,,,,,,
23,PT10M06.00S,2024-11-19T00:14:53.6Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,3,3,2024-11-19T00:14:56Z,230000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,22.0,1.0,0.0,1.0,,,,,
24,PT10M05.00S,2024-11-19T00:14:54.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,6.258212877792378,46.81372549019608,1610612765,5,3,2024-11-19T00:16:00Z,240000,False,16.0,6.0,1,left,J. Duren putback DUNK (4 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.71,Made,4.0,,,,,,,,,,,,,,,,,
25,PT09M47.00S,2024-11-19T00:15:12.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,86.41590013140605,52.450980392156865,1610612741,5,5,2024-11-19T00:15:18Z,250000,False,12.0,75.0,1,right,N. Vučević 7' fadeaway Jump Shot (5 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,fadeaway,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,7.62,Made,5.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,
27,PT09M38.00S,2024-11-19T00:15:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,5.863994743758213,43.627450980392155,1610612765,7,5,2024-11-19T00:15:27Z,270000,False,32.0,3.0,1,left,T. Harris driving Layup (2 PTS) (C. Cunningham 2 AST),"[202699, 1630595]",1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.2,Made,2.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,
29,PT09M24.00S,2024-11-19T00:15:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,93.38042049934296,53.18627450980392,1610612741,7,5,2024-11-19T00:16:51Z,290000,False,16.0,10.0,1,right,MISS P. Williams driving floating Shot,[1630172],1610612741.0,CHI,driving floating,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
30,PT09M23.00S,2024-11-19T00:15:36.4Z,1,REGULAR,rebound,offensive,[],1630172,,,1610612741,7,5,2024-11-19T00:16:04Z,300000,False,,,0,,P. Williams REBOUND (Off:1 Def:0),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,29.0,1.0,0.0,1.0,,,,,
31,PT09M22.00S,2024-11-19T00:15:39.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630172,94.40999984741211,50.0,1610612741,7,5,2024-11-19T00:16:12Z,310000,False,0.0,0.0,1,right,MISS P. Williams tip Layup,[1630172],1610612741.0,CHI,tip,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
32,PT09M21.00S,2024-11-19T00:15:40.1Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,7,5,2024-11-19T00:16:12Z,320000,False,,,0,,N. Vučević REBOUND (Off:1 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,31.0,2.0,1.0,1.0,,,,,
33,PT09M20.00S,2024-11-19T00:15:41.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,94.40999984741211,50.0,1610612741,7,7,2024-11-19T00:16:17Z,330000,False,0.0,0.0,1,right,N. Vučević tip Layup (7 PTS),[202696],1610612741.0,CHI,tip,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
34,PT09M07.00S,2024-11-19T00:15:52.4Z,1,REGULAR,3pt,Jump Shot,[],1631093,33.98488830486202,46.32352941176471,1610612765,10,7,2024-11-19T00:15:56Z,340000,False,18.0,267.0,1,left,J. Ivey 26' 3PT  (4 PTS) (C. Cunningham 3 AST),"[1631093, 1630595]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,26.76,Made,4.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,,,,,
36,PT08M57.00S,2024-11-19T00:16:02.4Z,1,REGULAR,3pt,Jump Shot,[],1629632,67.7562417871222,69.11764705882352,1610612741,10,10,2024-11-19T00:16:20Z,360000,False,96.0,251.0,1,right,C. White 26' 3PT  (3 PTS) (N. Vučević 1 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.82,Made,3.0,N. Vučević,202696.0,1.0,,,,,,,,,,,,,,
38,PT08M35.00S,2024-11-19T00:16:24.2Z,1,REGULAR,3pt,Jump Shot,[],1630595,26.49474375821288,11.519607843137255,1610612765,10,10,2024-11-19T00:16:29Z,380000,False,192.0,197.0,1,left,MISS C. Cunningham 27' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,27.51,Missed,,,,,,,,,,,,,,,,,,
39,PT08M33.00S,2024-11-19T00:16:26.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,10,10,2024-11-19T00:16:29Z,390000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,
40,PT08M26.00S,2024-11-19T00:16:33.7Z,1,REGULAR,3pt,Jump Shot,[],1629632,65.52233902759527,25.0,1610612741,10,10,2024-11-19T00:16:41Z,400000,False,-125.0,272.0,1,right,MISS C. White 29' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,29.9,Missed,,,,,,,,,,,,,,,,,,
41,PT08M22.00S,2024-11-19T00:16:37.7Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612741,10,10,2024-11-19T00:16:41Z,410000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,40.0,2.0,1.0,1.0,,,,,
42,PT08M19.00S,2024-11-19T00:16:40.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630581,95.6143232588699,63.23529411764706,1610612741,10,10,2024-11-19T00:16:47Z,420000,False,66.0,-11.0,1,right,MISS J. Giddey 6' driving floating Shot,[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
43,PT08M19.00S,2024-11-19T00:16:40.5Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,10,10,2024-11-19T00:16:47Z,430000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,
44,PT08M15.00S,2024-11-19T00:16:46.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202699,5.995400788436268,44.36274509803921,1610612765,12,10,2024-11-19T00:17:56Z,440000,False,28.0,4.0,1,left,T. Harris running alley-oop Layup (4 PTS) (J. Ivey 1 AST),"[202699, 1631093]",1610612765.0,DET,running alley-oop,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.85,Made,4.0,J. Ivey,1631093.0,1.0,,,,,,,,,,,,,,
46,PT08M15.00S,2024-11-19T00:16:50.3Z,1,REGULAR,foul,personal,['1freethrow'],1630172,,,1610612765,12,10,2024-11-19T00:17:08Z,460000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Harris 1 FT),"[1630172, 202699]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,2005.0,1.0,0.0,Harris,202699.0,,,,,,,,,
48,PT08M15.00S,2024-11-19T00:17:17.0Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],202699,,,1610612765,13,10,2024-11-19T00:17:17Z,480000,False,,,0,,T. Harris Free Throw 1 of 1 (5 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
49,PT08M06.00S,2024-11-19T00:17:28.0Z,1,REGULAR,3pt,Jump Shot,[],202696,66.83639947437582,46.32352941176471,1610612741,13,13,2024-11-19T00:17:33Z,490000,False,-18.0,259.0,1,right,N. Vučević 25' 3PT  (10 PTS) (J. Giddey 2 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,25.99,Made,10.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,,,
51,PT07M55.00S,2024-11-19T00:17:39.0Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,13,13,2024-11-19T00:19:17Z,510000,False,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 203897]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,LaVine,203897.0,,
52,PT07M55.00S,2024-11-19T00:17:39.0Z,1,REGULAR,steal,,[],203897,,,1610612741,13,13,2024-11-19T00:17:41Z,520000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M50.00S,2024-11-19T00:17:45.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629632,74.58935611038108,86.02941176470588,1610612741,13,16,2024-11-19T00:19:45Z,530000,False,180.0,186.0,1,right,C. White 25' 3PT running (6 PTS) (Z. LaVine 2 AST),"[1629632, 203897]",1610612741.0,CHI,running,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.92,Made,6.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,,
55,PT07M50.00S,2024-11-19T00:17:52.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,13,16,2024-11-19T00:17:52Z,550000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M36.00S,2024-11-19T00:21:07.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,6.258212877792378,53.18627450980392,1610612765,13,16,2024-11-19T00:21:35Z,570000,False,-16.0,6.0,1,left,MISS J. Ivey driving reverse Layup,[1631093],1610612765.0,DET,driving reverse,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
58,PT07M35.00S,2024-11-19T00:21:08.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,13,16,2024-11-19T00:22:47Z,580000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,57.0,,,,,,,,
