actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
89,PT05M56.00S,2025-03-13T23:25:52.0Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612764,16,12,2025-03-13T23:31:48Z,890000,False,,,0,,J. Poole REBOUND (Off:1 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,87.0,3.0,2.0,1.0,,,,,,,,,,,,,
90,PT05M51.00S,2025-03-13T23:25:56.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642259,92.69053876478318,57.84313725490196,1610612764,16,14,2025-03-13T23:32:11Z,900000,False,39.0,16.0,1,right,A. Sarr driving floating Jump Shot (2 PTS) (J. Poole 3 AST),"[1642259, 1629673]",1610612764.0,WAS,driving floating,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,4.24,Made,2.0,,,,,,,,,,,,,J. Poole,1629673.0,3.0,,
91,PT05M42.00S,2025-03-13T23:26:08.1Z,1,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612765,16,14,2025-03-13T23:26:30Z,910000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Thompson 2 FT),"[1630551, 1641709]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628954.0,2.0,0.0,Thompson,1641709.0,,,,,,,,
94,PT05M42.00S,2025-03-13T23:26:38.8Z,1,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,16,14,2025-03-13T23:26:38Z,930000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
95,PT05M42.00S,2025-03-13T23:26:38.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,16,14,2025-03-13T23:26:38Z,940000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,
96,PT05M42.00S,2025-03-13T23:26:39.8Z,1,REGULAR,substitution,out,[],203114,,,1610612765,16,14,2025-03-13T23:27:05Z,950000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M42.00S,2025-03-13T23:26:39.8Z,1,REGULAR,substitution,out,[],1630551,,,1610612765,16,14,2025-03-13T23:27:05Z,960000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M42.00S,2025-03-13T23:26:39.8Z,1,REGULAR,substitution,in,[],1630557,,,1610612765,16,14,2025-03-13T23:27:05Z,970000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M42.00S,2025-03-13T23:26:39.8Z,1,REGULAR,substitution,in,[],1642267,,,1610612765,16,14,2025-03-13T23:27:05Z,980000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M42.00S,2025-03-13T23:27:09.1Z,1,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,17,14,2025-03-13T23:27:09Z,990000,False,,,0,,A. Thompson Free Throw 2 of 2 (1 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
101,PT05M27.00S,2025-03-13T23:27:22.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,92.69053876478318,43.627450980392155,1610612764,17,16,2025-03-13T23:27:29Z,1000000,False,-32.0,16.0,1,right,B. Carrington cutting Layup (2 PTS) (A. Sarr 1 AST),"[1642267, 1642259]",1610612764.0,WAS,cutting,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,3.58,Made,2.0,,,,,,,,,,,,,A. Sarr,1642259.0,1.0,,
103,PT05M27.00S,2025-03-13T23:27:26.8Z,1,REGULAR,foul,personal,['1freethrow'],1630595,,,1610612764,17,16,2025-03-13T23:27:52Z,1020000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Carrington 1 FT),"[1630595, 1642267]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,201246.0,1.0,0.0,Carrington,1642267.0,,,,,,,,
105,PT05M27.00S,2025-03-13T23:27:48.0Z,1,REGULAR,substitution,out,[],1641709,,,1610612764,17,16,2025-03-13T23:27:50Z,1040000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M27.00S,2025-03-13T23:27:48.0Z,1,REGULAR,substitution,in,[],1627736,,,1610612764,17,16,2025-03-13T23:27:50Z,1050000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT05M27.00S,2025-03-13T23:27:56.0Z,1,REGULAR,freethrow,1 of 1,[],1642267,,,1610612764,17,17,2025-03-13T23:27:56Z,1060000,False,,,0,,B. Carrington Free Throw 1 of 1 (3 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
108,PT05M15.00S,2025-03-13T23:28:12.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,18.577529566360056,58.33333333333333,1610612765,17,17,2025-03-13T23:33:30Z,1070000,False,-42.0,122.0,1,left,MISS T. Harris 12' pullup Shot,[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,12.9,Missed,,,,,,,,,,,,,,,,,,
109,PT05M13.00S,2025-03-13T23:28:14.7Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612764,17,17,2025-03-13T23:33:41Z,1080000,False,,,0,,J. Poole REBOUND (Off:1 Def:3),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,108.0,4.0,3.0,1.0,,,,,,,,,,,,,
110,PT05M07.00S,2025-03-13T23:28:19.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,66.01511169513799,70.83333333333333,1610612764,17,20,2025-03-13T23:35:34Z,1090000,False,104.0,267.0,1,right,J. Poole 28' 3PT running pullup (5 PTS),[1629673],1610612764.0,WAS,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,28.66,Made,5.0,,,,,,,,,,,,,,,,,
111,PT04M49.00S,2025-03-13T23:28:36.9Z,1,REGULAR,3pt,Jump Shot,[],202699,7.408015768725363,97.30392156862744,1610612765,20,20,2025-03-13T23:36:01Z,1100000,False,-237.0,17.0,1,left,T. Harris 3PT  (7 PTS) (M. Beasley 1 AST),"[202699, 1627736]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,23.71,Made,7.0,,,,,,,,,,,,,M. Beasley,1627736.0,1.0,,
113,PT04M31.00S,2025-03-13T23:28:54.3Z,1,REGULAR,3pt,Jump Shot,[],1642259,66.93495400788436,51.96078431372549,1610612764,20,23,2025-03-13T23:36:42Z,1120000,False,10.0,258.0,1,right,A. Sarr 25' 3PT pullup (5 PTS) (B. Carrington 1 AST),"[1642259, 1642267]",1610612764.0,WAS,pullup,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,25.85,Made,5.0,,,,,,,,,,,,,B. Carrington,1642267.0,1.0,,
116,PT04M22.00S,2025-03-13T23:29:07.6Z,1,REGULAR,substitution,out,[],1631105,,,1610612765,20,23,2025-03-13T23:29:32Z,1150000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M22.00S,2025-03-13T23:29:07.6Z,1,REGULAR,substitution,out,[],203501,,,1610612765,20,23,2025-03-13T23:29:32Z,1160000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M22.00S,2025-03-13T23:29:07.6Z,1,REGULAR,substitution,out,[],1629673,,,1610612765,20,23,2025-03-13T23:29:32Z,1170000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M22.00S,2025-03-13T23:29:07.6Z,1,REGULAR,substitution,in,[],1630191,,,1610612765,20,23,2025-03-13T23:29:32Z,1180000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M22.00S,2025-03-13T23:29:07.6Z,1,REGULAR,substitution,in,[],203471,,,1610612765,20,23,2025-03-13T23:29:32Z,1190000,False,,,0,,SUB in: D. Schröder,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT04M22.00S,2025-03-13T23:29:07.6Z,1,REGULAR,substitution,in,[],203935,,,1610612765,20,23,2025-03-13T23:29:32Z,1200000,False,,,0,,SUB in: M. Smart,[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT04M12.00S,2025-03-13T23:29:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.225361366622863,45.09803921568627,1610612765,20,23,2025-03-13T23:29:46Z,1210000,False,25.0,6.0,1,left,MISS C. Cunningham driving reverse Layup - blocked,"[1630595, 1642259]",1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,Sarr,1642259.0
123,PT04M12.00S,2025-03-13T23:29:41.1Z,1,REGULAR,block,,[],1642259,,,1610612765,20,23,2025-03-13T23:29:44Z,1220000,False,,,0,,A. Sarr BLOCK (2 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT04M11.00S,2025-03-13T23:29:42.1Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,20,23,2025-03-13T23:37:23Z,1230000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,122.0,2.0,2.0,0.0,,,,,,,,,,,,,
125,PT03M59.00S,2025-03-13T23:29:56.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,82.83508541392904,65.68627450980392,1610612764,20,23,2025-03-13T23:38:36Z,1240000,False,78.0,109.0,1,right,MISS B. Carrington 13' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Right,13.42,Missed,,,,,,,,,,,,,,,,,,
126,PT03M56.00S,2025-03-13T23:29:59.1Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,20,23,2025-03-13T23:38:36Z,1250000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,
127,PT03M47.00S,2025-03-13T23:30:07.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642273,,,1610612765,20,23,2025-03-13T23:30:19Z,1260000,False,,,0,,K. George personal FOUL (2 PF) (Schröder 2 FT),"[1642273, 203471]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,201246.0,2.0,0.0,Schröder,203471.0,,,,,,,,
129,PT03M47.00S,2025-03-13T23:30:36.4Z,1,REGULAR,freethrow,1 of 2,[],203471,,,1610612765,21,23,2025-03-13T23:42:49Z,1280000,False,,,0,,D. Schröder Free Throw 1 of 2 (1 PTS),[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
186,PT03M47.00S,2025-03-13T23:30:59.8Z,1,REGULAR,substitution,out,[],1642273,,,1610612765,21,23,2025-03-13T23:43:28Z,1282500,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT03M47.00S,2025-03-13T23:30:59.8Z,1,REGULAR,substitution,out,[],1642259,,,1610612765,21,23,2025-03-13T23:43:28Z,1283750,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT03M47.00S,2025-03-13T23:30:59.8Z,1,REGULAR,substitution,in,[],1626158,,,1610612765,21,23,2025-03-13T23:43:28Z,1284375,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT03M47.00S,2025-03-13T23:30:59.8Z,1,REGULAR,substitution,in,[],1630551,,,1610612765,21,23,2025-03-13T23:43:28Z,1284687,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M47.00S,2025-03-13T23:30:36.4Z,1,REGULAR,freethrow,2 of 2,[],203471,,,1610612765,22,23,2025-03-13T23:42:49Z,1285000,False,,,0,,D. Schröder Free Throw 2 of 2 (2 PTS),[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
135,PT03M28.00S,2025-03-13T23:31:23.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,89.6681997371879,45.58823529411765,1610612764,22,23,2025-03-13T23:41:42Z,1325000,False,-22.0,45.0,1,right,MISS M. Smart driving Layup,[203935],1610612764.0,WAS,driving,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,,,,,,,,
136,PT03M25.00S,2025-03-13T23:31:26.3Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,22,23,2025-03-13T23:41:42Z,1327500,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,
137,PT03M18.00S,2025-03-13T23:31:32.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,23.702365308804204,92.40196078431373,1610612765,25,23,2025-03-13T23:32:09Z,1360000,False,-212.0,170.0,1,left,M. Beasley 27' 3PT running (3 PTS) (T. Harris 2 AST),"[1627736, 202699]",1610612765.0,DET,running,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,27.19,Made,3.0,,,,,,,,,,,,,T. Harris,202699.0,2.0,,
139,PT03M11.00S,2025-03-13T23:31:45.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,25,23,2025-03-13T23:31:45Z,1380000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT03M11.00S,2025-03-13T23:31:46.9Z,1,REGULAR,substitution,out,[],1630595,,,1610612764,25,23,2025-03-13T23:34:28Z,1390000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT03M11.00S,2025-03-13T23:31:46.9Z,1,REGULAR,substitution,in,[],1631323,,,1610612764,25,23,2025-03-13T23:34:28Z,1400000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M57.00S,2025-03-13T23:34:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,92.42772667542707,59.80392156862745,1610612764,25,23,2025-03-13T23:34:52Z,1410000,False,49.0,19.0,1,right,MISS M. Smart driving finger roll Layup,[203935],1610612764.0,WAS,driving finger roll,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
143,PT02M56.00S,2025-03-13T23:34:48.6Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,25,23,2025-03-13T23:45:13Z,1420000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,142.0,2.0,2.0,0.0,,,,,,,,,,,,,
144,PT02M50.00S,2025-03-13T23:34:54.4Z,1,REGULAR,turnover,lost ball,[],1631323,,,1610612765,25,23,2025-03-13T23:34:58Z,1430000,False,,,0,,S. Fontecchio lost ball TURNOVER (1 TO),"[1631323, 1630551]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Champagnie,1630551.0,,,,,
145,PT02M50.00S,2025-03-13T23:34:54.4Z,1,REGULAR,steal,,[],1630551,,,1610612764,25,23,2025-03-13T23:34:56Z,1440000,False,,,0,,J. Champagnie STEAL (1 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
146,PT02M42.00S,2025-03-13T23:35:03.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203935,77.44743758212877,94.11764705882354,1610612764,25,26,2025-03-13T23:46:29Z,1450000,False,221.0,159.0,1,right,M. Smart 27' 3PT  (3 PTS) (B. Carrington 2 AST),"[203935, 1642267]",1610612764.0,WAS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,27.22,Made,3.0,,,,,,,,,,,,,B. Carrington,1642267.0,2.0,,
148,PT02M16.00S,2025-03-13T23:35:28.7Z,1,REGULAR,3pt,Jump Shot,[],203471,32.59280551905388,62.9672181372549,1610612765,25,26,2025-03-13T23:35:33Z,1470000,False,-65.0,254.0,1,left,MISS D. Schröder 26' 3PT,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
149,PT02M14.00S,2025-03-13T23:35:30.7Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612764,25,26,2025-03-13T23:47:01Z,1480000,False,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Center,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,
150,PT02M07.00S,2025-03-13T23:35:38.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642267,94.7437582128778,48.540900735294116,1610612764,25,28,2025-03-13T23:47:17Z,1490000,False,-7.0,-3.0,1,right,B. Carrington cutting DUNK (5 PTS) (M. Smart 1 AST),"[1642267, 203935]",1610612764.0,WAS,cutting,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,0.79,Made,5.0,,,,,,,,,,,,,M. Smart,203935.0,1.0,,
152,PT01M57.00S,2025-03-13T23:35:58.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.964520367936927,53.956035539215684,1610612765,25,28,2025-03-13T23:36:04Z,1510000,False,-20.0,13.0,1,left,MISS T. Harris driving Layup,[202699],1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
153,PT01M54.00S,2025-03-13T23:36:01.7Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612764,25,28,2025-03-13T23:36:04Z,1520000,False,,,0,,R. Holmes REBOUND (Off:0 Def:2),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,152.0,2.0,2.0,0.0,,,,,,,,,,,,,
154,PT01M41.00S,2025-03-13T23:36:16.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612764,25,28,2025-03-13T23:36:28Z,1530000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (Holmes 2 FT),"[1630191, 1626158]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,201246.0,1.0,0.0,Holmes,1626158.0,,,,,,,,
156,PT01M41.00S,2025-03-13T23:36:47.8Z,1,REGULAR,freethrow,1 of 2,[],1626158,,,1610612764,25,29,2025-03-13T23:36:47Z,1550000,False,,,0,,R. Holmes Free Throw 1 of 2 (1 PTS),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
157,PT01M41.00S,2025-03-13T23:37:06.0Z,1,REGULAR,freethrow,2 of 2,[],1626158,,,1610612764,25,30,2025-03-13T23:37:06Z,1560000,False,,,0,,R. Holmes Free Throw 2 of 2 (2 PTS),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
158,PT01M33.00S,2025-03-13T23:37:19.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612765,25,30,2025-03-13T23:37:30Z,1570000,False,,,0,,B. Carrington personal FOUL (1 PF) (Beasley 2 FT),"[1642267, 1627736]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,,,1627962.0,1.0,0.0,Beasley,1627736.0,,,,,,,,
160,PT01M33.00S,2025-03-13T23:37:41.1Z,1,REGULAR,freethrow,1 of 2,[],1627736,,,1610612765,25,30,2025-03-13T23:37:59Z,1590000,False,,,0,,MISS M. Beasley Free Throw 1 of 2,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT01M33.00S,2025-03-13T23:37:41.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,25,30,2025-03-13T23:37:59Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,
162,PT01M33.00S,2025-03-13T23:37:41.1Z,1,REGULAR,freethrow,2 of 2,[],1627736,,,1610612765,25,30,2025-03-13T23:37:59Z,1610000,False,,,0,,MISS M. Beasley Free Throw 2 of 2,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
163,PT01M32.00S,2025-03-13T23:37:42.1Z,1,REGULAR,rebound,offensive,[],203471,,,1610612765,25,30,2025-03-13T23:55:27Z,1620000,False,,,0,,D. Schröder REBOUND (Off:1 Def:0),[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,,,162.0,1.0,0.0,1.0,,,,,,,,,,,,,
164,PT01M28.00S,2025-03-13T23:37:57.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631323,33.6892247043364,43.627450980392155,1610612765,25,30,2025-03-13T23:38:03Z,1630000,False,32.0,264.0,1,left,MISS S. Fontecchio 26' 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,
165,PT01M25.00S,2025-03-13T23:38:00.0Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,25,30,2025-03-13T23:49:02Z,1640000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,
166,PT01M20.00S,2025-03-13T23:38:05.7Z,1,REGULAR,3pt,Jump Shot,[],203935,65.75229960578187,58.57843137254902,1610612764,25,30,2025-03-13T23:49:38Z,1650000,False,43.0,269.0,1,right,MISS M. Smart 27' pullup 3PT,[203935],1610612764.0,WAS,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,27.28,Missed,,,,,,,,,,,,,,,,,,
167,PT01M18.00S,2025-03-13T23:38:07.7Z,1,REGULAR,rebound,defensive,[],203471,,,1610612765,25,30,2025-03-13T23:49:38Z,1660000,False,,,0,,D. Schröder REBOUND (Off:1 Def:1),[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,,166.0,2.0,1.0,1.0,,,,,,,,,,,,,
168,PT01M12.00S,2025-03-13T23:38:12.8Z,1,REGULAR,turnover,bad pass,[],202699,,,1610612765,25,30,2025-03-13T23:38:22Z,1670000,False,,,0,,T. Harris bad pass TURNOVER (1 TO),"[202699, 1630551]",1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Champagnie,1630551.0,,,,,
169,PT01M12.00S,2025-03-13T23:38:12.8Z,1,REGULAR,steal,,[],1630551,,,1610612764,25,30,2025-03-13T23:38:16Z,1680000,False,,,0,,J. Champagnie STEAL (2 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
170,PT00M51.00S,2025-03-13T23:38:34.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642267,73.63666228646518,88.72549019607843,1610612764,25,30,2025-03-13T23:50:15Z,1690000,False,194.0,195.0,1,right,MISS B. Carrington 27' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,27.5,Missed,,,,,,,,,,,,,,,,,,
171,PT00M50.10S,2025-03-13T23:38:35.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,25,30,2025-03-13T23:38:50Z,1700000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,170.0,,,,,,,,,,,,,,,,
173,PT00M29.80S,2025-03-13T23:39:07.4Z,1,REGULAR,3pt,Jump Shot,[],1631323,31.061103810775293,72.30392156862744,1610612765,28,30,2025-03-13T23:50:38Z,1720000,False,-112.0,239.0,1,left,S. Fontecchio 26' 3PT pullup (3 PTS) (I. Stewart 1 AST),"[1631323, 1630191]",1610612765.0,DET,pullup,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,26.42,Made,3.0,,,,,,,,,,,,,I. Stewart,1630191.0,1.0,,
