actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-03-25T23:11:06.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-25T23:11:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-25T23:11:10.6Z,1,REGULAR,jumpball,recovered,[],203084,,,1610612759,0,0,2025-03-25T23:11:10Z,40000,False,,,0,,Jump Ball B. Biyombo vs. J. Duren: Tip to H. Barnes,"[203084, 202687, 1631105]",1610612759.0,SAS,startperiod,H. Barnes,203084.0,Barnes,H. Barnes,Biyombo,202687.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-03-25T23:11:22.2Z,1,REGULAR,3pt,Jump Shot,[],1630170,67.09921156373193,48.28431372549019,1610612759,0,0,2025-03-25T23:11:28Z,70000,False,-9.0,257.0,1,right,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2025-03-25T23:11:28.2Z,1,REGULAR,rebound,defensive,[],203501,,,1610612765,0,0,2025-03-25T23:11:28Z,80000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M35.00S,2025-03-25T23:11:29.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641709,6.652431011826544,46.568627450980394,1610612765,2,0,2025-03-25T23:11:35Z,90000,False,17.0,10.0,1,left,A. Thompson running Layup (2 PTS) (T. Hardaway Jr. 1 AST),"[1641709, 203501]",1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,2.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,
11,PT11M11.00S,2025-03-25T23:11:54.1Z,1,REGULAR,3pt,Jump Shot,[],1642264,67.23061760840999,65.68627450980392,1610612759,2,0,2025-03-25T23:11:58Z,110000,False,78.0,256.0,1,right,MISS S. Castle 26' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,26.73,Missed,,,,,,,,,,,,,,,,,,
12,PT11M08.00S,2025-03-25T23:11:57.1Z,1,REGULAR,rebound,defensive,[],203501,,,1610612765,2,0,2025-03-25T23:11:58Z,120000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,11.0,2.0,2.0,0.0,,,,,,,,,,,,,,
13,PT11M03.00S,2025-03-25T23:12:02.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202699,27.283180026281208,17.892156862745097,1610612765,5,0,2025-03-25T23:12:10Z,130000,False,161.0,204.0,1,left,T. Harris 25' 3PT running (3 PTS) (A. Thompson 1 AST),"[202699, 1641709]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,25.96,Made,,,,,3.0,A. Thompson,1641709.0,1.0,,,,,,,,,,
15,PT10M50.00S,2025-03-25T23:12:15.0Z,1,REGULAR,3pt,Jump Shot,[],1630170,66.70499342969777,36.029411764705884,1610612759,5,3,2025-03-25T23:12:22Z,150000,False,-70.0,260.0,1,right,D. Vassell 26' 3PT  (3 PTS) (S. Castle 1 AST),"[1630170, 1642264]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,26.97,Made,,,,,3.0,S. Castle,1642264.0,1.0,,,,,,,,,,
17,PT10M34.00S,2025-03-25T23:12:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,7.703679369250986,53.431372549019606,1610612765,7,3,2025-03-25T23:12:34Z,170000,False,-17.0,20.0,1,left,A. Thompson driving Layup (4 PTS) (D. Schröder 1 AST),"[1641709, 203471]",1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,4.0,D. Schröder,203471.0,1.0,,,,,,,,,,
