actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
40,PT08M46.00S,2025-02-09T18:17:09.8Z,1,REGULAR,foul,personal,[],1641709,,,1610612766,11,4,2025-02-09T18:17:23Z,400000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641709, 1642354]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202026.0,,2.0,0.0,Simpson,1642354.0,,,,
42,PT08M41.00S,2025-02-09T18:17:38.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,7.5722733245729295,46.07843137254902,1610612766,11,4,2025-02-09T18:19:19Z,420000,False,20.0,19.0,1,left,MISS M. Bridges driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
43,PT08M40.00S,2025-02-09T18:17:39.4Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,11,4,2025-02-09T18:19:19Z,430000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,42.0,1.0,0.0,1.0,,,,,,,,,,,,,,
44,PT08M40.00S,2025-02-09T18:17:41.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628970,5.590000152587891,50.0,1610612766,11,4,2025-02-09T18:19:32Z,440000,False,0.0,0.0,1,left,MISS M. Bridges tip Layup,[1628970],1610612766.0,CHA,tip,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
45,PT08M37.00S,2025-02-09T18:17:44.9Z,1,REGULAR,rebound,offensive,[],1629610,,,1610612766,11,4,2025-02-09T18:19:32Z,450000,False,,,0,,D. Jeffries REBOUND (Off:1 Def:0),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,44.0,1.0,0.0,1.0,,,,,,,,,,,,,,
46,PT08M32.00S,2025-02-09T18:17:44.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629610,7.703679369250986,95.09803921568627,1610612766,11,4,2025-02-09T18:17:49Z,460000,False,-225.0,20.0,1,left,MISS D. Jeffries 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Left Corner 3,24+ Left,22.64,Missed,,,,,,,,,,,,,,,,,,
47,PT08M30.00S,2025-02-09T18:17:46.6Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,11,4,2025-02-09T18:17:49Z,470000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Left Corner 3,24+ Left,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT08M25.00S,2025-02-09T18:17:52.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,75.77201051248358,85.5392156862745,1610612765,11,4,2025-02-09T18:17:58Z,480000,False,178.0,175.0,1,right,MISS C. Cunningham 24' running 3PT,[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,24.95,Missed,,,,,,,,,,,,,,,,,,
49,PT08M22.00S,2025-02-09T18:17:57.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,11,4,2025-02-09T18:17:57Z,490000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,48.0,,,,,,,,,,,,,,,,,
51,PT08M12.00S,2025-02-09T18:18:28.1Z,1,REGULAR,turnover,out-of-bounds,[],1641709,,,1610612765,11,4,2025-02-09T18:18:34Z,510000,False,,,0,,A. Thompson lost ball out-of-bounds TURNOVER (1 TO),[1641709],1610612765.0,DET,lost ball,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,1.0,,,,,,,,
52,PT07M55.00S,2025-02-09T18:18:47.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203552,28.07161629434954,79.41176470588235,1610612766,11,4,2025-02-09T18:18:57Z,520000,False,-147.0,211.0,1,left,MISS S. Curry 25' 3PT,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
53,PT07M53.00S,2025-02-09T18:18:49.7Z,1,REGULAR,rebound,offensive,[],203552,,,1610612766,11,4,2025-02-09T18:18:57Z,530000,False,,,0,,S. Curry REBOUND (Off:1 Def:0),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,52.0,1.0,0.0,1.0,,,,,,,,,,,,,,
54,PT07M53.00S,2025-02-09T18:18:50.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203552,22.07621550591327,93.40533088235294,1610612766,11,4,2025-02-09T18:19:00Z,540000,False,-217.0,155.0,1,left,MISS S. Curry 26' 3PT,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
55,PT07M53.00S,2025-02-09T18:18:50.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,11,4,2025-02-09T18:19:00Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,54.0,,,,,,,,,,,,,,,,,
56,PT07M53.00S,2025-02-09T18:18:57.7Z,1,REGULAR,foul,personal,[],1631105,,,1610612766,11,4,2025-02-09T18:19:14Z,560000,False,,,0,,J. Duren loose ball personal FOUL (1 PF),"[1631105, 1631217]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627541.0,,1.0,0.0,Diabaté,1631217.0,,,,
58,PT07M43.00S,2025-02-09T18:19:20.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642354,17.821944809461236,58.82352941176471,1610612766,11,4,2025-02-09T18:19:23Z,580000,False,-44.0,115.0,1,left,MISS K. Simpson 12' turnaround fadeaway Shot,[1642354],1610612766.0,CHA,turnaround fadeaway,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),8-16 Center,12.32,Missed,,,,,,,,,,,,,,,,,,
59,PT07M41.00S,2025-02-09T18:19:22.5Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,11,4,2025-02-09T18:19:23Z,590000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,
60,PT07M29.00S,2025-02-09T18:19:35.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,92.9862023653088,48.03921568627451,1610612765,13,4,2025-02-09T18:19:43Z,600000,False,-10.0,13.0,1,right,J. Duren alley-oop DUNK (2 PTS) (C. Cunningham 3 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,2.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,
62,PT07M29.00S,2025-02-09T18:19:45.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,13,4,2025-02-09T18:19:45Z,620000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M19.00S,2025-02-09T18:22:43.0Z,1,REGULAR,turnover,bad pass,[],1642354,,,1610612766,13,4,2025-02-09T18:23:16Z,630000,False,,,0,,K. Simpson bad pass TURNOVER (3 TO),"[1642354, 1641709]",1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,3.0,,,,,Thompson,1641709.0,,
64,PT07M19.00S,2025-02-09T18:22:43.0Z,1,REGULAR,steal,,[],1641709,,,1610612765,13,4,2025-02-09T18:22:44Z,640000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
65,PT07M19.00S,2025-02-09T18:22:48.3Z,1,REGULAR,foul,personal,[],1642354,,,1610612765,13,4,2025-02-09T18:23:00Z,650000,False,,,0,,K. Simpson personal FOUL (1 PF),"[1642354, 1641709]",1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202026.0,,1.0,0.0,Thompson,1641709.0,,,,
67,PT07M01.00S,2025-02-09T18:23:19.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203501,68.28186596583443,56.86274509803921,1610612765,13,4,2025-02-09T18:23:26Z,670000,False,34.0,246.0,1,right,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,24.81,Missed,,,,,,,,,,,,,,,,,,
68,PT06M56.00S,2025-02-09T18:23:24.7Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,13,4,2025-02-09T18:23:26Z,680000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,67.0,2.0,1.0,1.0,,,,,,,,,,,,,,
69,PT06M52.00S,2025-02-09T18:23:28.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642354,6.521024967148489,95.58823529411765,1610612766,13,7,2025-02-09T18:23:36Z,690000,False,-228.0,9.0,1,left,K. Simpson 3PT running (3 PTS) (S. Curry 1 AST),"[1642354, 203552]",1610612766.0,CHA,running,,,Simpson,K. Simpson,,,,,Left Corner 3,24+ Left,22.81,Made,,,,,3.0,S. Curry,203552.0,1.0,,,,,,,,,,
71,PT06M37.00S,2025-02-09T18:23:44.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,93.11760840998686,59.80392156862745,1610612765,15,7,2025-02-09T18:25:01Z,710000,False,49.0,12.0,1,right,T. Harris driving floating bank Jump Shot (9 PTS),[202699],1610612765.0,DET,driving floating bank,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,5.05,Made,,,,,9.0,,,,,,,,,,,,,
72,PT06M22.00S,2025-02-09T18:23:58.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,7.440867279894875,47.794117647058826,1610612766,15,9,2025-02-09T18:24:07Z,720000,False,11.0,17.0,1,left,M. Diabaté alley-oop DUNK (5 PTS) (M. Bridges 1 AST),"[1631217, 1628970]",1610612766.0,CHA,alley-oop,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,5.0,M. Bridges,1628970.0,1.0,,,,,,,,,,
74,PT06M06.00S,2025-02-09T18:24:18.9Z,1,REGULAR,foul,personal,['2freethrow'],1631217,,,1610612765,15,9,2025-02-09T18:25:46Z,740000,False,,,0,,M. Diabaté shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1631217, 1630595]",1610612766.0,CHA,shooting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,,1.0,0.0,Cunningham,1630595.0,,,,
76,PT06M06.00S,2025-02-09T18:24:41.2Z,1,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,16,9,2025-02-09T18:24:41Z,760000,False,,,0,,C. Cunningham Free Throw 1 of 2 (1 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
77,PT06M06.00S,2025-02-09T18:24:53.3Z,1,REGULAR,substitution,out,[],1641709,,,1610612765,16,9,2025-02-09T18:25:05Z,770000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M06.00S,2025-02-09T18:24:53.3Z,1,REGULAR,substitution,out,[],203552,,,1610612765,16,9,2025-02-09T18:25:05Z,780000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M06.00S,2025-02-09T18:24:53.3Z,1,REGULAR,substitution,in,[],1627736,,,1610612765,16,9,2025-02-09T18:25:05Z,790000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M06.00S,2025-02-09T18:24:53.3Z,1,REGULAR,substitution,in,[],1631209,,,1610612765,16,9,2025-02-09T18:25:05Z,800000,False,,,0,,SUB in: I. Wong,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M06.00S,2025-02-09T18:25:05.8Z,1,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,17,9,2025-02-09T18:25:05Z,810000,False,,,0,,C. Cunningham Free Throw 2 of 2 (2 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
82,PT05M53.00S,2025-02-09T18:25:18.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642354,13.748357424441524,38.23529411764706,1610612766,17,9,2025-02-09T18:25:26Z,820000,False,59.0,77.0,1,left,MISS K. Simpson 9' driving floating Shot,[1642354],1610612766.0,CHA,driving floating,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),8-16 Right,9.66,Missed,,,,,,,,,,,,,,,,,,
83,PT05M49.00S,2025-02-09T18:25:20.5Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,17,9,2025-02-09T18:25:20Z,830000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Right,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,
85,PT05M46.00S,2025-02-09T18:25:41.4Z,1,REGULAR,substitution,out,[],1629610,,,1610612765,17,9,2025-02-09T18:25:46Z,850000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M46.00S,2025-02-09T18:25:41.4Z,1,REGULAR,substitution,out,[],1642354,,,1610612765,17,9,2025-02-09T18:25:46Z,860000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M46.00S,2025-02-09T18:25:41.4Z,1,REGULAR,substitution,in,[],1642275,,,1610612765,17,9,2025-02-09T18:25:46Z,870000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M46.00S,2025-02-09T18:25:41.4Z,1,REGULAR,substitution,in,[],203901,,,1610612765,17,9,2025-02-09T18:25:46Z,880000,False,,,0,,SUB in: E. Payton,[203901],1610612766.0,CHA,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
